order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
5367488413,40803,2023-12-12 05:08:42,2023-12-12 05:09:42,1.0,2.75,On Time,Traffic
3700795655,72145,2023-06-10 18:47:56,2023-06-10 18:46:56,-1.0,4.27,On Time,
3161904185,8553,2024-01-13 14:36:11,2024-01-13 14:37:11,1.0,3.18,On Time,Traffic
8149944548,18686,2024-07-24 23:24:04,2024-07-24 23:29:04,5.0,0.86,On Time,Traffic
4961830447,18510,2024-09-06 01:50:17,2024-09-06 01:55:17,5.0,4.91,On Time,Traffic
613578154,76149,2024-08-03 05:02:31,2024-08-03 05:15:31,13.0,1.45,Slightly Delayed,Traffic
2582466700,73868,2024-09-10 16:25:12,2024-09-10 16:32:12,7.0,1.43,Slightly Delayed,Traffic
3840910839,90827,2023-09-10 20:11:37,2023-09-10 20:24:37,13.0,0.84,Slightly Delayed,Traffic
399559401,54586,2023-11-01 19:35:58,2023-11-01 20:02:58,27.0,1.28,Significantly Delayed,Traffic
4037817241,21197,2023-12-19 14:00:46,2023-12-19 14:09:46,9.0,0.67,Slightly Delayed,Traffic
582598096,7481,2023-10-27 23:25:55,2023-10-27 23:26:55,1.0,1.81,On Time,Traffic
9218060399,64460,2024-10-25 08:46:30,2024-10-25 08:45:30,-1.0,2.45,On Time,
6650174202,54603,2023-07-10 03:41:39,2023-07-10 03:38:39,-3.0,3.13,On Time,
2715902884,79144,2024-08-27 03:46:14,2024-08-27 03:41:14,-5.0,4.67,On Time,
7957986242,27358,2023-12-10 10:58:31,2023-12-10 10:59:31,1.0,1.85,On Time,Traffic
7148568995,72059,2023-04-06 07:55:41,2023-04-06 08:15:41,20.0,2.26,Significantly Delayed,Traffic
670358911,46172,2023-12-21 10:20:05,2023-12-21 10:16:05,-4.0,4.97,On Time,
6098277214,79553,2023-03-22 13:53:16,2023-03-22 13:51:16,-2.0,2.7,On Time,
4621664126,26442,2024-07-17 12:25:28,2024-07-17 12:37:28,12.0,1.77,Slightly Delayed,Traffic
6336460663,67600,2023-08-28 07:00:04,2023-08-28 07:10:04,10.0,1.81,Slightly Delayed,Traffic
909027635,26723,2023-06-24 20:53:32,2023-06-24 21:12:32,19.0,1.0,Significantly Delayed,Traffic
2854202683,32711,2023-10-18 18:19:41,2023-10-18 18:27:41,8.0,1.33,Slightly Delayed,Traffic
7936387697,66425,2023-03-29 00:44:50,2023-03-29 00:46:50,2.0,4.8,On Time,Traffic
8337736091,43777,2024-04-04 00:52:20,2024-04-04 00:56:20,4.0,1.67,On Time,Traffic
4404350734,84786,2024-01-16 17:03:01,2024-01-16 17:27:01,24.0,2.04,Significantly Delayed,Traffic
6565246127,95850,2024-05-18 16:17:10,2024-05-18 16:14:10,-3.0,3.42,On Time,
3494650073,39392,2024-03-03 22:21:45,2024-03-03 22:20:45,-1.0,3.6,On Time,
1920923798,52231,2024-05-01 07:58:34,2024-05-01 07:53:34,-5.0,1.59,On Time,
5069524975,36149,2024-07-24 01:31:16,2024-07-24 01:36:16,5.0,3.11,On Time,Traffic
3873368520,38324,2023-10-04 08:34:42,2023-10-04 08:32:42,-2.0,3.89,On Time,
3111414152,60058,2024-08-01 07:29:37,2024-08-01 07:27:37,-2.0,1.11,On Time,
7104489974,69094,2023-06-28 22:12:05,2023-06-28 22:10:05,-2.0,2.74,On Time,
3211566084,63791,2024-02-24 14:21:37,2024-02-24 14:18:37,-3.0,4.68,On Time,
2416717644,50707,2023-09-12 18:41:43,2023-09-12 18:47:43,6.0,0.62,Slightly Delayed,Traffic
4535670244,93707,2024-05-17 08:20:08,2024-05-17 08:15:08,-5.0,3.4,On Time,
7309958460,96501,2024-01-20 03:08:17,2024-01-20 03:22:17,14.0,2.26,Slightly Delayed,Traffic
9996182478,48495,2023-04-18 13:30:06,2023-04-18 13:30:06,0.0,2.97,On Time,
2231942521,62672,2023-12-24 02:43:15,2023-12-24 03:09:15,26.0,3.8,Significantly Delayed,Traffic
554028972,2944,2023-09-26 08:00:32,2023-09-26 08:04:32,4.0,1.92,On Time,Traffic
8756001290,69588,2023-05-06 17:54:11,2023-05-06 17:49:11,-5.0,2.89,On Time,
8047899303,48899,2023-09-28 02:00:21,2023-09-28 02:00:21,0.0,0.93,On Time,
9720683332,95640,2024-06-23 20:36:46,2024-06-23 20:33:46,-3.0,3.3,On Time,
218670241,92976,2023-06-07 03:38:10,2023-06-07 03:54:10,16.0,2.41,Significantly Delayed,Traffic
1382880255,88383,2024-08-11 13:43:47,2024-08-11 13:48:47,5.0,1.55,On Time,Traffic
332975964,69991,2023-09-21 01:52:40,2023-09-21 02:11:40,19.0,1.97,Significantly Delayed,Traffic
2638683222,3648,2024-10-30 05:38:47,2024-10-30 05:43:47,5.0,2.25,On Time,Traffic
9150146711,30271,2024-04-29 18:35:35,2024-04-29 18:40:35,5.0,3.51,On Time,Traffic
1553626879,72392,2024-10-26 14:49:25,2024-10-26 14:54:25,5.0,3.17,On Time,Traffic
9271384187,70464,2023-11-28 03:42:12,2023-11-28 03:47:12,5.0,0.94,On Time,Traffic
1409544327,69320,2024-07-13 16:34:13,2024-07-13 16:39:13,5.0,1.17,On Time,Traffic
637100019,76292,2023-10-23 18:34:24,2023-10-23 18:36:24,2.0,3.09,On Time,Traffic
186083059,1807,2024-07-01 20:32:07,2024-07-01 20:36:07,4.0,0.69,On Time,Traffic
1804073530,59672,2024-06-19 17:43:06,2024-06-19 17:41:06,-2.0,1.8,On Time,
5291430311,95600,2023-10-19 19:14:56,2023-10-19 19:41:56,27.0,4.04,Significantly Delayed,Traffic
6947225582,86451,2024-04-03 08:58:01,2024-04-03 08:55:01,-3.0,3.75,On Time,
5710643134,8691,2023-04-16 17:16:10,2023-04-16 17:44:10,28.0,1.71,Significantly Delayed,Traffic
8329733630,11186,2024-03-04 04:04:58,2024-03-04 04:11:58,7.0,1.17,Slightly Delayed,Traffic
6772651293,56773,2023-12-15 18:50:13,2023-12-15 18:51:13,1.0,0.79,On Time,Traffic
581212790,48586,2024-06-29 09:03:32,2024-06-29 09:11:32,8.0,1.5,Slightly Delayed,Traffic
4766571706,97889,2023-05-05 18:00:23,2023-05-05 18:11:23,11.0,4.87,Slightly Delayed,Traffic
9961298199,21653,2023-11-27 06:33:52,2023-11-27 06:29:52,-4.0,3.91,On Time,
8102675591,88871,2024-02-03 23:00:53,2024-02-03 23:13:53,13.0,2.96,Slightly Delayed,Traffic
604050223,19260,2024-04-18 08:23:01,2024-04-18 08:22:01,-1.0,3.69,On Time,
782327552,96347,2023-07-07 20:10:54,2023-07-07 20:12:54,2.0,4.95,On Time,Traffic
6156638188,69037,2023-03-17 05:15:05,2023-03-17 05:22:05,7.0,1.47,Slightly Delayed,Traffic
6475299855,18820,2023-10-13 22:19:45,2023-10-13 22:24:45,5.0,3.43,On Time,Traffic
689110145,22197,2023-05-03 06:56:48,2023-05-03 07:17:48,21.0,1.81,Significantly Delayed,Traffic
2785467351,17432,2024-05-12 13:36:57,2024-05-12 13:51:57,15.0,1.46,Slightly Delayed,Traffic
7188270379,55032,2024-04-15 06:30:27,2024-04-15 06:36:27,6.0,1.56,Slightly Delayed,Traffic
9209192342,23219,2024-03-05 07:06:05,2024-03-05 07:16:05,10.0,3.05,Slightly Delayed,Traffic
3193016310,11489,2023-12-02 05:29:03,2023-12-02 05:50:03,21.0,1.65,Significantly Delayed,Traffic
9743228131,82266,2024-07-09 08:58:54,2024-07-09 08:59:54,1.0,1.98,On Time,Traffic
4417542973,38726,2024-08-23 12:11:24,2024-08-23 12:11:24,0.0,2.35,On Time,
3065857200,21536,2024-06-26 02:54:03,2024-06-26 02:57:03,3.0,3.64,On Time,Traffic
6994732191,25109,2023-07-24 11:37:55,2023-07-24 11:47:55,10.0,3.02,Slightly Delayed,Traffic
7663189769,50493,2023-08-01 12:55:29,2023-08-01 13:18:29,23.0,1.4,Significantly Delayed,Traffic
5012619147,9915,2023-05-03 10:21:16,2023-05-03 10:50:16,29.0,1.55,Significantly Delayed,Traffic
7456088789,72015,2023-04-09 00:16:59,2023-04-09 00:21:59,5.0,2.87,On Time,Traffic
3270559373,81866,2023-03-19 13:45:27,2023-03-19 13:51:27,6.0,1.43,Slightly Delayed,Traffic
4703798183,75874,2023-12-23 07:05:16,2023-12-23 07:15:16,10.0,0.96,Slightly Delayed,Traffic
3968840556,31983,2024-09-09 22:22:16,2024-09-09 22:27:16,5.0,4.67,On Time,Traffic
2331647373,34574,2023-08-11 06:41:20,2023-08-11 06:46:20,5.0,1.58,On Time,Traffic
6683347454,86987,2023-05-25 15:38:36,2023-05-25 15:48:36,10.0,4.09,Slightly Delayed,Traffic
5710259220,87697,2023-04-15 15:46:40,2023-04-15 15:50:40,4.0,1.2,On Time,Traffic
9871546057,951,2024-05-12 03:54:53,2024-05-12 03:50:53,-4.0,4.12,On Time,
5459704311,54075,2023-12-01 10:50:33,2023-12-01 10:53:33,3.0,1.83,On Time,Traffic
3426702134,4336,2024-08-23 09:12:45,2024-08-23 09:22:45,10.0,3.18,Slightly Delayed,Traffic
7671357353,73213,2024-02-18 16:52:29,2024-02-18 16:49:29,-3.0,2.85,On Time,
9656230693,63639,2023-04-16 08:35:43,2023-04-16 08:47:43,12.0,1.51,Slightly Delayed,Traffic
3315369956,34924,2023-04-21 08:02:03,2023-04-21 08:09:03,7.0,4.85,Slightly Delayed,Traffic
1762287720,15003,2024-08-30 07:27:06,2024-08-30 07:28:06,1.0,3.28,On Time,Traffic
4816206081,12801,2023-05-12 14:27:49,2023-05-12 14:32:49,5.0,3.41,On Time,Traffic
2808133351,70241,2023-12-03 11:27:33,2023-12-03 11:27:33,0.0,4.26,On Time,
3444569396,74223,2024-09-25 19:31:11,2024-09-25 19:27:11,-4.0,1.28,On Time,
9704671447,83778,2023-12-05 22:56:34,2023-12-05 22:57:34,1.0,1.25,On Time,Traffic
6454001692,28635,2023-09-09 17:30:08,2023-09-09 17:42:08,12.0,1.8,Slightly Delayed,Traffic
2624508626,32652,2024-02-28 00:27:59,2024-02-28 00:24:59,-3.0,3.0,On Time,
932273820,48216,2024-05-06 02:16:58,2024-05-06 02:21:58,5.0,4.92,On Time,Traffic
7908614088,80984,2023-05-14 16:02:09,2023-05-14 16:16:09,14.0,2.89,Slightly Delayed,Traffic
9730765358,93026,2023-08-20 21:58:23,2023-08-20 21:57:23,-1.0,0.52,On Time,
4748284156,77950,2023-09-18 20:27:02,2023-09-18 20:25:02,-2.0,2.88,On Time,
1829286278,39836,2023-09-27 17:32:16,2023-09-27 17:34:16,2.0,1.89,On Time,Traffic
3180415318,34284,2024-07-07 05:16:55,2024-07-07 05:43:55,27.0,4.65,Significantly Delayed,Traffic
1008158736,26508,2024-06-10 15:14:16,2024-06-10 15:23:16,9.0,3.48,Slightly Delayed,Traffic
5092816701,43823,2024-06-03 19:22:02,2024-06-03 19:52:02,30.0,3.66,Significantly Delayed,Traffic
4339850858,53728,2023-10-25 22:34:54,2023-10-25 22:50:54,16.0,2.16,Significantly Delayed,Traffic
1564040362,80698,2023-08-01 12:08:52,2023-08-01 12:05:52,-3.0,1.46,On Time,
4856827800,4610,2024-08-20 03:33:58,2024-08-20 03:30:58,-3.0,4.24,On Time,
2465711187,94564,2023-03-30 11:08:02,2023-03-30 11:03:02,-5.0,3.36,On Time,
7741314063,35348,2024-09-13 19:34:00,2024-09-13 19:36:00,2.0,1.53,On Time,Traffic
6973696848,32179,2023-04-23 16:07:37,2023-04-23 16:16:37,9.0,4.18,Slightly Delayed,Traffic
443178123,38965,2024-08-29 01:09:24,2024-08-29 01:15:24,6.0,2.37,Slightly Delayed,Traffic
2155491764,72093,2024-08-29 01:31:55,2024-08-29 01:26:55,-5.0,0.85,On Time,
282887897,79472,2023-09-19 23:36:12,2023-09-19 23:32:12,-4.0,4.01,On Time,
1014190951,80162,2023-04-25 16:19:01,2023-04-25 16:14:01,-5.0,1.47,On Time,
4632027192,6632,2024-07-09 02:59:22,2024-07-09 02:58:22,-1.0,1.36,On Time,
9196809062,2987,2024-05-19 03:16:20,2024-05-19 03:31:20,15.0,3.59,Slightly Delayed,Traffic
3802671506,38523,2023-07-30 08:04:28,2023-07-30 08:04:28,0.0,4.5,On Time,
931138604,69770,2023-08-24 16:28:57,2023-08-24 16:24:57,-4.0,2.66,On Time,
6507222211,20296,2024-01-15 07:14:51,2024-01-15 07:25:51,11.0,2.42,Slightly Delayed,Traffic
9091185978,28584,2023-07-22 09:08:30,2023-07-22 09:08:30,0.0,2.2,On Time,
6314310505,98855,2024-02-16 04:46:10,2024-02-16 04:47:10,1.0,1.39,On Time,Traffic
2711467206,63249,2023-04-07 01:03:13,2023-04-07 00:58:13,-5.0,1.81,On Time,
1359318731,34201,2024-08-27 22:52:25,2024-08-27 22:47:25,-5.0,3.4,On Time,
4521042050,40126,2024-04-25 08:14:21,2024-04-25 08:17:21,3.0,0.6,On Time,Traffic
1317016672,11412,2024-09-21 00:03:52,2024-09-21 00:07:52,4.0,1.51,On Time,Traffic
7624598493,36089,2024-04-18 07:02:36,2024-04-18 07:09:36,7.0,0.6,Slightly Delayed,Traffic
1753431230,42674,2024-03-24 13:56:38,2024-03-24 13:51:38,-5.0,1.3,On Time,
8650539199,73657,2023-12-04 05:25:17,2023-12-04 05:37:17,12.0,3.16,Slightly Delayed,Traffic
3276478503,41400,2024-04-03 14:39:23,2024-04-03 14:36:23,-3.0,2.75,On Time,
5080943123,27168,2023-09-21 14:01:13,2023-09-21 14:22:13,21.0,0.6,Significantly Delayed,Traffic
6158083683,76731,2024-03-08 17:37:17,2024-03-08 17:42:17,5.0,0.51,On Time,Traffic
9228072842,20581,2023-07-25 06:21:17,2023-07-25 06:26:17,5.0,4.76,On Time,Traffic
4028432722,66007,2024-05-21 18:01:24,2024-05-21 18:06:24,5.0,1.91,On Time,Traffic
3679730192,55300,2023-07-05 14:40:32,2023-07-05 14:35:32,-5.0,1.93,On Time,
71793937,63892,2024-04-21 00:02:39,2024-04-21 00:00:39,-2.0,4.33,On Time,
47467466,60202,2023-09-05 17:04:11,2023-09-05 17:02:11,-2.0,3.41,On Time,
4538136436,80929,2023-05-23 03:40:54,2023-05-23 03:45:54,5.0,2.61,On Time,Traffic
8750169461,88001,2024-09-07 06:54:34,2024-09-07 06:55:34,1.0,2.69,On Time,Traffic
9371021811,82734,2024-10-24 11:57:31,2024-10-24 11:55:31,-2.0,4.52,On Time,
679274212,12916,2024-10-19 19:26:22,2024-10-19 19:21:22,-5.0,0.52,On Time,
6601671674,5103,2023-07-09 06:35:00,2023-07-09 06:48:00,13.0,4.33,Slightly Delayed,Traffic
2708441500,11379,2024-01-12 21:21:00,2024-01-12 21:17:00,-4.0,3.47,On Time,
9548480220,11612,2023-09-08 12:30:28,2023-09-08 12:33:28,3.0,4.19,On Time,Traffic
5440864021,56201,2023-09-15 07:52:04,2023-09-15 07:51:04,-1.0,3.98,On Time,
5705224767,50670,2023-06-02 17:52:56,2023-06-02 17:48:56,-4.0,4.49,On Time,
9945458771,10844,2024-08-27 15:16:31,2024-08-27 15:26:31,10.0,4.17,Slightly Delayed,Traffic
336832815,23603,2023-12-09 04:27:59,2023-12-09 04:38:59,11.0,0.86,Slightly Delayed,Traffic
9543126726,42216,2024-05-01 12:22:22,2024-05-01 12:34:22,12.0,2.35,Slightly Delayed,Traffic
5134666123,72594,2024-05-02 13:48:58,2024-05-02 13:49:58,1.0,3.83,On Time,Traffic
5663657880,79020,2024-05-06 11:35:40,2024-05-06 11:59:40,24.0,0.55,Significantly Delayed,Traffic
5352647396,6854,2023-10-11 21:02:36,2023-10-11 21:00:36,-2.0,2.2,On Time,
7995172779,62870,2023-06-15 14:02:44,2023-06-15 14:15:44,13.0,3.36,Slightly Delayed,Traffic
605779703,68537,2024-03-07 23:19:42,2024-03-07 23:16:42,-3.0,4.55,On Time,
685688121,32044,2023-10-27 01:17:25,2023-10-27 01:34:25,17.0,3.89,Significantly Delayed,Traffic
5966726971,51902,2023-09-06 18:16:18,2023-09-06 18:21:18,5.0,0.96,On Time,Traffic
6763510083,95417,2023-06-07 10:41:39,2023-06-07 10:36:39,-5.0,2.49,On Time,
6735813139,58945,2023-04-04 01:25:06,2023-04-04 01:21:06,-4.0,3.18,On Time,
8361205778,55780,2023-06-20 08:52:50,2023-06-20 08:50:50,-2.0,2.81,On Time,
3640952655,15926,2023-06-01 16:48:24,2023-06-01 17:02:24,14.0,1.05,Slightly Delayed,Traffic
6395279829,18102,2023-10-26 05:09:56,2023-10-26 05:08:56,-1.0,2.65,On Time,
339410846,93237,2023-05-06 15:50:15,2023-05-06 15:45:15,-5.0,3.55,On Time,
8924056486,20522,2024-04-08 00:59:25,2024-04-08 01:24:25,25.0,1.23,Significantly Delayed,Traffic
6616322616,53617,2023-12-03 11:05:35,2023-12-03 11:09:35,4.0,3.33,On Time,Traffic
4178578583,76083,2024-09-29 05:39:08,2024-09-29 05:39:08,0.0,1.37,On Time,
7558107764,2704,2024-03-13 22:16:27,2024-03-13 22:14:27,-2.0,3.73,On Time,
7894708851,97823,2024-04-12 01:49:57,2024-04-12 01:47:57,-2.0,1.18,On Time,
1916638346,35010,2023-06-28 17:40:05,2023-06-28 17:52:05,12.0,1.96,Slightly Delayed,Traffic
4973943462,40489,2024-10-29 18:36:37,2024-10-29 18:56:37,20.0,1.7,Significantly Delayed,Traffic
6567129123,43806,2023-09-09 12:54:26,2023-09-09 12:59:26,5.0,4.66,On Time,Traffic
8702642032,48604,2023-08-22 20:31:04,2023-08-22 20:34:04,3.0,4.57,On Time,Traffic
7857954356,79173,2024-01-20 19:08:03,2024-01-20 19:04:03,-4.0,1.51,On Time,
5376218500,38067,2023-11-16 16:00:17,2023-11-16 16:09:17,9.0,3.84,Slightly Delayed,Traffic
3452449295,48310,2023-10-09 06:54:23,2023-10-09 06:55:23,1.0,3.74,On Time,Traffic
1694826296,15133,2023-05-09 19:49:29,2023-05-09 19:47:29,-2.0,1.67,On Time,
9449954611,64018,2023-08-12 07:34:03,2023-08-12 07:41:03,7.0,3.51,Slightly Delayed,Traffic
7722059222,59534,2023-11-16 23:21:52,2023-11-16 23:36:52,15.0,3.4,Slightly Delayed,Traffic
2871448124,59357,2024-05-28 06:00:27,2024-05-28 06:04:27,4.0,1.16,On Time,Traffic
4158839033,26464,2024-09-22 12:29:30,2024-09-22 12:30:30,1.0,2.28,On Time,Traffic
9936118648,91322,2024-03-04 18:58:25,2024-03-04 19:07:25,9.0,1.69,Slightly Delayed,Traffic
6804747901,71158,2024-01-31 03:01:25,2024-01-31 03:04:25,3.0,1.43,On Time,Traffic
7579444448,96702,2024-06-06 16:20:20,2024-06-06 16:22:20,2.0,1.09,On Time,Traffic
4379043082,29561,2023-05-12 04:45:08,2023-05-12 04:45:08,0.0,4.05,On Time,
4212894712,52325,2024-06-09 15:04:20,2024-06-09 15:06:20,2.0,2.25,On Time,Traffic
7962511808,33403,2024-02-11 10:32:16,2024-02-11 10:35:16,3.0,2.74,On Time,Traffic
6478815087,73936,2024-07-18 08:13:45,2024-07-18 08:10:45,-3.0,4.68,On Time,
6239166986,89070,2024-05-23 06:41:35,2024-05-23 06:49:35,8.0,4.44,Slightly Delayed,Traffic
9894863460,10817,2023-03-25 08:51:29,2023-03-25 08:48:29,-3.0,1.31,On Time,
2982638677,30985,2024-01-13 17:36:15,2024-01-13 17:34:15,-2.0,2.75,On Time,
3284797515,76320,2024-09-10 04:07:34,2024-09-10 04:20:34,13.0,1.32,Slightly Delayed,Traffic
8895501673,50064,2023-07-11 17:19:37,2023-07-11 17:20:37,1.0,0.95,On Time,Traffic
914992221,77449,2023-07-27 04:37:11,2023-07-27 04:41:11,4.0,2.53,On Time,Traffic
2067729457,15319,2023-09-23 01:48:46,2023-09-23 01:47:46,-1.0,4.67,On Time,
5389250154,78231,2024-09-15 02:55:25,2024-09-15 02:51:25,-4.0,4.04,On Time,
4352973016,33825,2024-10-07 09:07:35,2024-10-07 09:36:35,29.0,4.36,Significantly Delayed,Traffic
7667555396,33288,2024-02-03 11:54:39,2024-02-03 12:09:39,15.0,4.42,Slightly Delayed,Traffic
168804744,16671,2023-10-28 07:34:34,2023-10-28 07:34:34,0.0,1.5,On Time,
854218304,13622,2023-11-04 06:40:07,2023-11-04 06:37:07,-3.0,0.86,On Time,
2616618240,89491,2024-03-14 00:56:30,2024-03-14 00:57:30,1.0,1.43,On Time,Traffic
8891144024,45152,2023-04-06 20:53:40,2023-04-06 20:57:40,4.0,4.79,On Time,Traffic
4606856320,35528,2024-08-03 07:33:35,2024-08-03 07:35:35,2.0,0.74,On Time,Traffic
1876194333,56344,2024-03-27 08:49:09,2024-03-27 08:51:09,2.0,1.2,On Time,Traffic
1471186096,80106,2023-11-21 02:24:26,2023-11-21 02:39:26,15.0,3.78,Slightly Delayed,Traffic
4763556417,49554,2023-04-01 00:54:27,2023-04-01 00:52:27,-2.0,3.35,On Time,
5961097387,73762,2023-08-27 04:53:57,2023-08-27 04:53:57,0.0,2.67,On Time,
1509646137,67798,2024-04-12 17:21:00,2024-04-12 17:30:00,9.0,1.71,Slightly Delayed,Traffic
7533431274,93471,2023-08-11 15:52:28,2023-08-11 15:52:28,0.0,1.85,On Time,
3598818329,28683,2023-07-29 03:33:44,2023-07-29 03:34:44,1.0,2.85,On Time,Traffic
2561337790,43692,2024-10-09 07:13:06,2024-10-09 07:09:06,-4.0,1.0,On Time,
2359692348,74057,2024-08-31 00:47:00,2024-08-31 00:51:00,4.0,0.66,On Time,Traffic
3146098826,29471,2024-06-20 23:21:38,2024-06-20 23:24:38,3.0,3.16,On Time,Traffic
8638050442,50161,2023-11-16 23:46:41,2023-11-16 23:50:41,4.0,1.43,On Time,Traffic
1833854180,25656,2023-03-23 07:31:41,2023-03-23 07:56:41,25.0,1.13,Significantly Delayed,Traffic
5687148136,50176,2023-06-24 00:56:15,2023-06-24 00:57:15,1.0,3.98,On Time,Traffic
7133253616,76051,2024-08-14 08:26:21,2024-08-14 08:37:21,11.0,2.39,Slightly Delayed,Traffic
7899569162,31475,2023-08-15 09:06:13,2023-08-15 09:13:13,7.0,1.06,Slightly Delayed,Traffic
6119637917,65328,2024-06-28 20:59:43,2024-06-28 21:04:43,5.0,3.86,On Time,Traffic
4924477011,43813,2024-01-13 19:32:13,2024-01-13 19:33:13,1.0,2.57,On Time,Traffic
577458306,52312,2023-10-03 07:23:04,2023-10-03 07:18:04,-5.0,3.65,On Time,
1605287230,24637,2023-08-08 06:52:33,2023-08-08 06:52:33,0.0,1.98,On Time,
5743074720,88405,2024-02-08 03:26:10,2024-02-08 03:22:10,-4.0,1.24,On Time,
1645477578,22284,2023-07-20 08:10:09,2023-07-20 08:05:09,-5.0,0.71,On Time,
6231311270,73322,2023-12-07 18:51:58,2023-12-07 19:06:58,15.0,2.36,Slightly Delayed,Traffic
4629648516,49643,2023-08-21 22:41:49,2023-08-21 22:42:49,1.0,3.88,On Time,Traffic
2706229594,67428,2024-10-04 08:04:22,2024-10-04 08:01:22,-3.0,2.68,On Time,
6814009039,37668,2023-11-03 13:17:48,2023-11-03 13:13:48,-4.0,2.81,On Time,
5604135912,99733,2024-08-19 16:31:47,2024-08-19 16:33:47,2.0,4.07,On Time,Traffic
766789724,52639,2024-08-20 23:47:16,2024-08-20 23:49:16,2.0,4.78,On Time,Traffic
2727595593,26761,2023-11-17 01:21:45,2023-11-17 01:18:45,-3.0,2.12,On Time,
9887978407,37910,2023-07-16 13:15:35,2023-07-16 13:17:35,2.0,3.41,On Time,Traffic
6825742544,41291,2024-02-04 18:52:53,2024-02-04 18:54:53,2.0,2.29,On Time,Traffic
7081192087,78479,2023-07-29 10:12:46,2023-07-29 10:20:46,8.0,3.33,Slightly Delayed,Traffic
3185620074,72222,2023-08-14 15:47:46,2023-08-14 16:02:46,15.0,0.78,Slightly Delayed,Traffic
7162086351,37358,2023-11-15 01:13:52,2023-11-15 01:09:52,-4.0,4.8,On Time,
5504768409,1897,2023-08-07 22:50:10,2023-08-07 23:03:10,13.0,2.52,Slightly Delayed,Traffic
6721093047,3594,2024-03-10 14:38:58,2024-03-10 14:38:58,0.0,3.41,On Time,
1134990529,85089,2024-07-24 19:18:49,2024-07-24 19:23:49,5.0,1.03,On Time,Traffic
4632975114,91950,2023-05-15 17:27:03,2023-05-15 17:32:03,5.0,2.98,On Time,Traffic
1471897083,98410,2023-12-06 22:08:53,2023-12-06 22:04:53,-4.0,1.87,On Time,
6081974624,91286,2024-03-19 20:41:47,2024-03-19 20:39:47,-2.0,3.24,On Time,
806680874,50897,2023-11-15 17:16:28,2023-11-15 17:17:28,1.0,4.24,On Time,Traffic
8213018419,97345,2023-04-10 20:49:03,2023-04-10 21:10:03,21.0,3.04,Significantly Delayed,Traffic
4610876894,59869,2023-08-14 21:58:48,2023-08-14 21:58:48,0.0,3.28,On Time,
9116180240,31849,2023-05-23 18:34:19,2023-05-23 18:36:19,2.0,0.76,On Time,Traffic
8916648395,76482,2023-07-15 16:56:10,2023-07-15 16:55:10,-1.0,0.83,On Time,
3626990751,41338,2023-05-10 19:28:23,2023-05-10 19:43:23,15.0,4.28,Slightly Delayed,Traffic
2544173358,24026,2024-11-03 16:51:57,2024-11-03 16:51:57,0.0,2.73,On Time,
3654075570,5013,2023-06-25 00:42:19,2023-06-25 00:40:19,-2.0,0.87,On Time,
9846277624,5141,2024-09-17 13:21:52,2024-09-17 13:21:52,0.0,1.77,On Time,
8600159148,24508,2023-08-15 05:47:55,2023-08-15 06:00:55,13.0,4.14,Slightly Delayed,Traffic
9184012674,88446,2024-07-20 23:32:27,2024-07-20 23:31:27,-1.0,4.54,On Time,
5842678913,49657,2024-06-02 11:16:26,2024-06-02 11:15:26,-1.0,0.96,On Time,
6284066457,72455,2023-03-19 04:42:51,2023-03-19 04:43:51,1.0,3.83,On Time,Traffic
957188879,55306,2024-01-12 22:01:51,2024-01-12 21:58:51,-3.0,3.09,On Time,
2027766693,39827,2023-07-17 21:38:20,2023-07-17 21:35:20,-3.0,3.14,On Time,
5201172375,15287,2024-01-07 13:46:44,2024-01-07 14:16:44,30.0,4.14,Significantly Delayed,Traffic
5211206337,52881,2024-03-04 19:35:55,2024-03-04 19:38:55,3.0,0.57,On Time,Traffic
519985157,97130,2023-06-07 03:34:41,2023-06-07 03:31:41,-3.0,1.66,On Time,
2599819074,78812,2023-05-08 06:02:42,2023-05-08 05:59:42,-3.0,1.73,On Time,
6564176767,37269,2024-04-11 11:18:11,2024-04-11 11:42:11,24.0,2.44,Significantly Delayed,Traffic
5969684091,47179,2023-12-02 15:56:34,2023-12-02 15:53:34,-3.0,2.85,On Time,
8152246475,36583,2023-04-07 22:47:36,2023-04-07 22:45:36,-2.0,3.93,On Time,
1954493018,17378,2024-08-25 16:25:20,2024-08-25 16:27:20,2.0,3.59,On Time,Traffic
3695589383,6351,2024-01-13 01:33:18,2024-01-13 01:28:18,-5.0,3.03,On Time,
6340807810,60222,2024-07-12 00:51:44,2024-07-12 00:47:44,-4.0,3.6,On Time,
8029845822,87260,2023-07-06 00:13:30,2023-07-06 00:18:30,5.0,1.39,On Time,Traffic
8208755570,56067,2023-12-12 21:38:05,2023-12-12 21:35:05,-3.0,1.96,On Time,
9622488249,8679,2024-06-26 09:38:51,2024-06-26 09:42:51,4.0,2.03,On Time,Traffic
5410788959,43525,2024-06-12 10:40:56,2024-06-12 10:45:56,5.0,4.98,On Time,Traffic
7087374685,80305,2024-09-21 17:54:45,2024-09-21 17:59:45,5.0,1.4,On Time,Traffic
1469556300,47985,2023-09-26 23:55:47,2023-09-26 23:52:47,-3.0,3.95,On Time,
864290652,28456,2023-10-30 02:19:01,2023-10-30 02:15:01,-4.0,3.72,On Time,
