CUST_NUM,Accessory,status,amount,renewal
CUST90955,Phone Stand,PENDING,4204,YES
CUST90955,Mobile Cover,ACTIVE,403,NO
CUST90955,Mobile Cover,ACTIVE,649,NO
CUST90955,Power Bank,EXPIRED,4630,NO
CUST90955,Smart Watch,PENDING,4687,YES
CUST90955,Smart Watch,ACTIVE,4399,YES
CUST90955,Earphones,ACTIVE,3224,NO
CUST90955,Screen Guard,EXPIRED,1008,YES
CUST90955,Charger,EXPIRED,808,YES
CUST65722,Smart Watch,ACTIVE,1354,NO
CUST65722,Bluetooth Speaker,PENDING,2133,NO
CUST65722,Smart Watch,PENDING,4052,YES
CUST65722,USB Cable,EXPIRED,306,NO
CUST65722,Smart Watch,ACTIVE,540,NO
CUST65722,Smart Watch,ACTIVE,2763,YES
CUST65722,Charger,ACTIVE,3409,NO
CUST65722,Phone Stand,PENDING,269,YES
CUST51705,USB Cable,EXPIRED,3407,NO
CUST51705,Smart Watch,PENDING,2286,YES
CUST51705,Phone Stand,EXPIRED,441,YES
CUST51705,Mobile Cover,ACTIVE,2304,YES
CUST51705,USB Cable,ACTIVE,3954,NO
CUST51705,Power Bank,PENDING,3006,NO
CUST51705,Memory Card,EXPIRED,2247,NO
CUST51705,Smart Watch,PENDING,2837,YES
CUST51705,Bluetooth Speaker,EXPIRED,1029,NO
CUST51705,Screen Guard,ACTIVE,1653,NO
CUST51705,USB Cable,EXPIRED,4429,NO
CUST51705,Phone Stand,ACTIVE,1880,YES
CUST51705,USB Cable,EXPIRED,348,NO
CUST51705,Smart Watch,EXPIRED,1717,YES
CUST51705,Phone Stand,EXPIRED,2002,NO
CUST51944,USB Cable,PENDING,1404,NO
CUST51944,Phone Stand,ACTIVE,1160,YES
CUST51944,Smart Watch,PENDING,2815,YES
CUST51944,Mobile Cover,PENDING,3780,NO
CUST51944,Smart Watch,PENDING,2186,YES
CUST49996,Phone Stand,ACTIVE,3669,YES
CUST49996,Screen Guard,PENDING,4715,NO
CUST49996,USB Cable,PENDING,406,NO
CUST49996,Charger,ACTIVE,2113,YES
CUST49996,USB Cable,EXPIRED,2246,YES
CUST49996,Mobile Cover,ACTIVE,1563,NO
CUST49996,Mobile Cover,ACTIVE,649,YES
CUST49996,Earphones,EXPIRED,851,YES
CUST49996,Screen Guard,ACTIVE,2776,YES
CUST49996,Power Bank,EXPIRED,648,NO
CUST49996,Screen Guard,PENDING,3525,YES
CUST49996,Bluetooth Speaker,ACTIVE,2892,NO
CUST49996,Earphones,EXPIRED,4656,YES
CUST49996,Smart Watch,PENDING,1993,NO
CUST90847,Smart Watch,ACTIVE,2558,YES
CUST90847,Phone Stand,EXPIRED,925,NO
CUST90847,USB Cable,PENDING,2769,NO
CUST90847,Phone Stand,EXPIRED,3840,YES
CUST90847,Phone Stand,PENDING,192,NO
CUST63605,USB Cable,PENDING,1261,YES
CUST63605,Screen Guard,PENDING,175,YES
CUST63605,Screen Guard,EXPIRED,1322,YES
CUST63605,Earphones,ACTIVE,3285,NO
CUST63605,Memory Card,ACTIVE,3025,NO
CUST63605,Phone Stand,ACTIVE,2870,NO
CUST63605,Mobile Cover,ACTIVE,489,NO
CUST63605,Smart Watch,ACTIVE,2443,YES
CUST63605,USB Cable,PENDING,817,YES
CUST63605,USB Cable,ACTIVE,1120,YES
CUST63605,Mobile Cover,PENDING,664,NO
CUST63605,USB Cable,PENDING,3113,YES
CUST63605,Power Bank,ACTIVE,1701,NO
CUST63605,Power Bank,ACTIVE,4756,NO
CUST42202,Screen Guard,PENDING,4945,YES
CUST42202,Mobile Cover,ACTIVE,3570,YES
CUST42202,Memory Card,PENDING,145,NO
CUST42202,Screen Guard,PENDING,2355,YES
CUST42202,Earphones,PENDING,1664,NO
CUST42202,Power Bank,PENDING,1683,NO
CUST42202,Mobile Cover,EXPIRED,263,NO
CUST42202,Smart Watch,EXPIRED,2603,YES
CUST42202,Screen Guard,ACTIVE,445,NO
CUST42202,Smart Watch,ACTIVE,4295,YES
CUST42202,Phone Stand,ACTIVE,2581,YES
CUST42202,Smart Watch,PENDING,4870,YES
CUST42202,Earphones,PENDING,1037,YES
CUST42202,Mobile Cover,EXPIRED,4988,YES
CUST42202,Screen Guard,EXPIRED,1492,NO
CUST30320,Bluetooth Speaker,EXPIRED,1843,YES
CUST30320,USB Cable,ACTIVE,1467,NO
CUST30320,Mobile Cover,ACTIVE,556,YES
CUST30320,Screen Guard,ACTIVE,4805,NO
CUST30320,Bluetooth Speaker,ACTIVE,4616,YES
CUST30320,USB Cable,PENDING,998,YES
CUST30320,Screen Guard,EXPIRED,4615,NO
CUST30320,USB Cable,ACTIVE,524,YES
CUST30320,Power Bank,PENDING,2336,NO
CUST30320,Power Bank,PENDING,3476,NO
CUST30320,USB Cable,ACTIVE,1871,NO
CUST30320,Phone Stand,ACTIVE,1224,NO
CUST30320,Power Bank,PENDING,103,YES
CUST37646,Smart Watch,EXPIRED,1934,YES
CUST37646,Bluetooth Speaker,PENDING,332,YES
CUST37646,Smart Watch,PENDING,4336,YES
CUST37646,USB Cable,EXPIRED,361,YES
CUST37646,Smart Watch,ACTIVE,444,YES
CUST37646,Power Bank,ACTIVE,905,NO
CUST18790,Memory Card,PENDING,4444,YES
CUST18790,Smart Watch,PENDING,288,YES
CUST18790,Smart Watch,EXPIRED,2262,YES
CUST18790,Mobile Cover,EXPIRED,1670,YES
CUST18790,Bluetooth Speaker,PENDING,388,NO
CUST18790,Earphones,ACTIVE,440,NO
CUST18790,Smart Watch,EXPIRED,2694,YES
CUST18790,Mobile Cover,ACTIVE,3484,NO
CUST18790,Bluetooth Speaker,EXPIRED,1407,NO
CUST18790,Screen Guard,PENDING,1359,YES
CUST31780,USB Cable,EXPIRED,3178,YES
CUST31780,Memory Card,EXPIRED,3112,NO
CUST31780,USB Cable,EXPIRED,621,NO
CUST31780,Bluetooth Speaker,PENDING,2432,YES
CUST31780,Phone Stand,EXPIRED,1450,NO
CUST31780,Phone Stand,PENDING,1851,YES
CUST31780,Charger,EXPIRED,998,NO
CUST31780,Charger,PENDING,4638,YES
CUST31780,Screen Guard,PENDING,2729,NO
CUST31780,Earphones,EXPIRED,2031,YES
CUST87345,Memory Card,ACTIVE,3358,YES
CUST87345,Mobile Cover,EXPIRED,957,NO
CUST87345,Bluetooth Speaker,EXPIRED,3015,NO
CUST87345,Earphones,ACTIVE,1566,YES
CUST87345,Mobile Cover,EXPIRED,926,NO
CUST87345,Screen Guard,PENDING,2391,YES
CUST87345,Bluetooth Speaker,ACTIVE,3158,NO
CUST87345,Mobile Cover,ACTIVE,3088,NO
CUST87345,USB Cable,EXPIRED,4538,NO
CUST87345,Phone Stand,PENDING,2637,YES
CUST87345,Screen Guard,ACTIVE,4829,NO
CUST87345,USB Cable,ACTIVE,4301,YES
CUST87345,Mobile Cover,ACTIVE,1780,NO
CUST87345,Screen Guard,ACTIVE,4037,NO
CUST84005,Earphones,EXPIRED,4140,YES
CUST84005,Earphones,EXPIRED,1463,NO
CUST84005,Screen Guard,PENDING,1320,YES
CUST84005,Charger,ACTIVE,918,YES
CUST84005,Charger,EXPIRED,585,YES
CUST84005,Bluetooth Speaker,ACTIVE,1787,NO
CUST84005,Phone Stand,PENDING,4982,YES
CUST31853,Smart Watch,PENDING,4391,NO
CUST31853,Power Bank,PENDING,1124,YES
CUST31853,USB Cable,PENDING,1120,NO
CUST31853,Phone Stand,EXPIRED,3483,NO
CUST31853,Power Bank,ACTIVE,1934,NO
CUST31853,USB Cable,EXPIRED,366,YES
CUST31853,Bluetooth Speaker,ACTIVE,4979,NO
CUST31853,Bluetooth Speaker,EXPIRED,291,YES
CUST46594,Power Bank,ACTIVE,3110,YES
CUST46594,Earphones,PENDING,213,NO
CUST46594,Earphones,ACTIVE,2833,NO
CUST46594,Memory Card,ACTIVE,912,YES
CUST46594,Bluetooth Speaker,PENDING,4682,YES
CUST77709,Screen Guard,EXPIRED,3131,YES
CUST77709,Power Bank,ACTIVE,4135,NO
CUST77709,Phone Stand,EXPIRED,4531,YES
CUST77709,Screen Guard,PENDING,3205,YES
CUST77709,Memory Card,ACTIVE,1515,YES
CUST77709,Earphones,EXPIRED,4928,NO
CUST77709,Power Bank,PENDING,571,YES
CUST77709,Charger,PENDING,2541,YES
CUST77709,Phone Stand,ACTIVE,4293,YES
CUST79538,Power Bank,ACTIVE,1276,NO
CUST79538,Bluetooth Speaker,PENDING,968,YES
CUST79538,Power Bank,PENDING,3825,NO
CUST79538,USB Cable,EXPIRED,2893,YES
CUST79538,Power Bank,ACTIVE,2051,YES
CUST79538,Screen Guard,EXPIRED,3214,NO
CUST17971,Earphones,PENDING,4355,YES
CUST17971,Memory Card,ACTIVE,3066,NO
CUST17971,Screen Guard,EXPIRED,2859,NO
CUST17971,Bluetooth Speaker,PENDING,4074,NO
CUST17971,Bluetooth Speaker,PENDING,4231,NO
CUST47965,Earphones,PENDING,4965,YES
CUST47965,Memory Card,ACTIVE,809,NO
CUST47965,Memory Card,PENDING,3442,YES
CUST47965,Earphones,EXPIRED,3542,YES
CUST47965,Mobile Cover,EXPIRED,901,YES
CUST47965,Charger,ACTIVE,3801,YES
CUST47965,Mobile Cover,ACTIVE,4282,YES
CUST18755,Power Bank,PENDING,781,NO
CUST18755,Charger,EXPIRED,376,NO
CUST18755,Earphones,ACTIVE,4436,YES
CUST18755,Earphones,ACTIVE,4588,NO
CUST18755,Mobile Cover,PENDING,2717,YES
CUST42132,USB Cable,EXPIRED,3671,YES
CUST42132,Smart Watch,EXPIRED,4728,NO
CUST42132,Phone Stand,PENDING,4876,NO
CUST42132,Memory Card,PENDING,2647,YES
CUST42132,Screen Guard,ACTIVE,2934,YES
CUST42132,Phone Stand,EXPIRED,1502,YES
CUST42132,Memory Card,EXPIRED,2723,YES
CUST10615,Screen Guard,PENDING,2484,NO
CUST10615,Memory Card,PENDING,215,YES
CUST10615,Bluetooth Speaker,EXPIRED,478,NO
CUST10615,Screen Guard,EXPIRED,1475,NO
CUST10615,USB Cable,ACTIVE,3598,NO
CUST10615,Screen Guard,PENDING,1100,NO
CUST10615,Memory Card,PENDING,3205,YES
CUST10615,Smart Watch,PENDING,3123,NO
CUST10615,Mobile Cover,PENDING,4943,NO
CUST10615,Smart Watch,ACTIVE,1610,NO
CUST16033,Power Bank,ACTIVE,683,YES
CUST16033,Power Bank,ACTIVE,342,NO
CUST16033,Bluetooth Speaker,EXPIRED,2974,NO
CUST16033,USB Cable,PENDING,279,NO
CUST16033,Mobile Cover,ACTIVE,4696,NO
CUST16033,Charger,PENDING,555,YES
CUST16033,Earphones,PENDING,4923,YES
CUST16033,Memory Card,PENDING,3970,NO
CUST16033,Bluetooth Speaker,ACTIVE,4614,YES
CUST16033,USB Cable,ACTIVE,3856,NO
CUST16033,Phone Stand,EXPIRED,3001,YES
CUST16033,USB Cable,EXPIRED,3314,NO
CUST16033,Memory Card,EXPIRED,2965,NO
CUST67009,Smart Watch,ACTIVE,4161,NO
CUST67009,Memory Card,ACTIVE,4828,NO
CUST67009,Memory Card,ACTIVE,4146,YES
CUST67009,Power Bank,EXPIRED,2891,NO
CUST67009,Phone Stand,EXPIRED,180,NO
CUST67009,Bluetooth Speaker,PENDING,4255,NO
CUST54129,Memory Card,EXPIRED,3216,YES
CUST54129,Earphones,ACTIVE,4208,YES
CUST54129,Screen Guard,EXPIRED,178,YES
CUST54129,Screen Guard,EXPIRED,2031,NO
CUST54129,Power Bank,PENDING,4854,YES
CUST55599,Earphones,EXPIRED,1335,NO
CUST55599,USB Cable,ACTIVE,3001,NO
CUST55599,Earphones,PENDING,1476,YES
CUST55599,Memory Card,EXPIRED,1233,NO
CUST55599,Phone Stand,EXPIRED,715,NO
CUST55599,Bluetooth Speaker,EXPIRED,4969,YES
CUST55599,Bluetooth Speaker,EXPIRED,2753,NO
CUST55599,Phone Stand,PENDING,2488,YES
CUST55599,Screen Guard,ACTIVE,4881,NO
CUST55599,Power Bank,PENDING,204,NO
CUST55599,Charger,EXPIRED,2053,YES
CUST55599,Bluetooth Speaker,ACTIVE,4947,NO
CUST95197,USB Cable,PENDING,3102,NO
CUST95197,Memory Card,EXPIRED,332,NO
CUST95197,USB Cable,PENDING,4156,YES
CUST95197,Earphones,ACTIVE,1438,NO
CUST95197,Power Bank,PENDING,1645,NO
CUST95197,Smart Watch,PENDING,3671,NO
CUST95197,Charger,EXPIRED,4942,NO
CUST90888,Phone Stand,EXPIRED,3265,YES
CUST90888,Mobile Cover,EXPIRED,1590,YES
CUST90888,Phone Stand,PENDING,4949,YES
CUST90888,Earphones,PENDING,2224,NO
CUST90888,Screen Guard,PENDING,4891,YES
CUST90888,Earphones,EXPIRED,2786,YES
CUST90888,Mobile Cover,EXPIRED,704,YES
CUST80979,Earphones,EXPIRED,2636,NO
CUST80979,Bluetooth Speaker,PENDING,2433,NO
CUST80979,Bluetooth Speaker,ACTIVE,2505,YES
CUST80979,USB Cable,EXPIRED,4232,NO
CUST80979,Earphones,EXPIRED,3074,NO
CUST80979,Power Bank,PENDING,112,YES
CUST80979,Phone Stand,EXPIRED,915,YES
CUST80979,Bluetooth Speaker,ACTIVE,1783,NO
CUST80979,Power Bank,PENDING,3056,NO
CUST80979,Power Bank,EXPIRED,1817,NO
CUST80979,Screen Guard,PENDING,3956,NO
CUST80979,Bluetooth Speaker,PENDING,1425,NO
CUST80979,Phone Stand,ACTIVE,3731,YES
CUST80979,Memory Card,PENDING,1028,YES
CUST80979,Phone Stand,ACTIVE,1700,YES
CUST64698,Bluetooth Speaker,ACTIVE,202,NO
CUST64698,USB Cable,EXPIRED,3712,YES
CUST64698,Power Bank,ACTIVE,4159,NO
CUST64698,Smart Watch,PENDING,2696,NO
CUST64698,Mobile Cover,PENDING,4294,YES
CUST64698,Bluetooth Speaker,ACTIVE,3511,YES
CUST64698,Screen Guard,EXPIRED,4142,NO
CUST64698,Earphones,EXPIRED,3952,NO
CUST64698,Power Bank,ACTIVE,1235,YES
CUST64698,Bluetooth Speaker,ACTIVE,3358,NO
CUST64698,Memory Card,EXPIRED,2177,YES
CUST64698,Memory Card,ACTIVE,3754,NO
CUST64698,Power Bank,EXPIRED,1838,NO
CUST64698,Charger,EXPIRED,4449,NO
CUST57978,Earphones,PENDING,3203,YES
CUST57978,Mobile Cover,PENDING,3101,NO
CUST57978,Smart Watch,PENDING,3683,YES
CUST57978,Charger,ACTIVE,159,YES
CUST57978,Charger,EXPIRED,156,NO
CUST57978,Power Bank,EXPIRED,258,NO
CUST57978,Smart Watch,PENDING,4092,NO
CUST57978,Memory Card,ACTIVE,2694,NO
CUST57978,Smart Watch,PENDING,4959,YES
CUST57978,Bluetooth Speaker,PENDING,4228,YES
CUST57978,Phone Stand,ACTIVE,3631,YES
CUST57978,USB Cable,PENDING,2708,NO
CUST57978,Mobile Cover,ACTIVE,3884,NO
CUST57978,USB Cable,PENDING,1243,YES
CUST12226,USB Cable,ACTIVE,4636,NO
CUST12226,Screen Guard,PENDING,1359,NO
CUST12226,Earphones,EXPIRED,2550,YES
CUST12226,USB Cable,PENDING,2844,YES
CUST12226,Bluetooth Speaker,EXPIRED,3096,NO
CUST12226,Bluetooth Speaker,ACTIVE,4343,YES
CUST12226,Earphones,ACTIVE,4712,YES
CUST25196,USB Cable,EXPIRED,4836,NO
CUST25196,Mobile Cover,ACTIVE,1074,YES
CUST25196,Smart Watch,ACTIVE,2941,YES
CUST25196,Phone Stand,PENDING,1942,NO
CUST25196,Phone Stand,PENDING,476,YES
CUST25196,Mobile Cover,ACTIVE,1573,YES
CUST25196,Screen Guard,ACTIVE,4966,NO
CUST25196,Memory Card,PENDING,355,NO
CUST25196,Mobile Cover,EXPIRED,741,NO
CUST25196,Memory Card,PENDING,2585,NO
CUST25196,Bluetooth Speaker,EXPIRED,603,YES
CUST25196,Bluetooth Speaker,ACTIVE,2316,NO
CUST28842,Memory Card,ACTIVE,2478,NO
CUST28842,Mobile Cover,EXPIRED,817,NO
CUST28842,Screen Guard,ACTIVE,1378,YES
CUST28842,Mobile Cover,ACTIVE,2096,YES
CUST28842,USB Cable,PENDING,3364,YES
CUST28842,Screen Guard,ACTIVE,1834,YES
CUST55504,Mobile Cover,PENDING,1695,NO
CUST55504,Charger,EXPIRED,1244,NO
CUST55504,Mobile Cover,PENDING,3647,YES
CUST55504,Mobile Cover,ACTIVE,2659,YES
CUST55504,Screen Guard,EXPIRED,2813,YES
CUST55504,Power Bank,EXPIRED,4584,YES
CUST55504,Charger,ACTIVE,447,YES
CUST55504,Smart Watch,ACTIVE,4594,YES
CUST36660,Memory Card,ACTIVE,1891,NO
CUST36660,Mobile Cover,ACTIVE,3532,NO
CUST36660,Earphones,EXPIRED,3653,YES
CUST36660,Bluetooth Speaker,ACTIVE,3727,NO
CUST36660,Screen Guard,PENDING,1262,YES
CUST36660,Power Bank,PENDING,2613,NO
CUST36660,Earphones,PENDING,1525,NO
CUST36660,USB Cable,PENDING,2704,YES
CUST36660,Screen Guard,ACTIVE,4077,NO
CUST36660,Bluetooth Speaker,ACTIVE,2396,NO
CUST36660,Charger,ACTIVE,3850,NO
CUST67419,Screen Guard,ACTIVE,3519,YES
CUST67419,Charger,PENDING,2304,NO
CUST67419,Smart Watch,EXPIRED,4306,NO
CUST67419,Screen Guard,EXPIRED,1065,NO
CUST67419,Screen Guard,PENDING,621,NO
CUST67419,USB Cable,EXPIRED,4671,NO
CUST67419,Bluetooth Speaker,EXPIRED,4586,NO
CUST67419,Screen Guard,PENDING,1146,YES
CUST67419,Earphones,EXPIRED,4592,NO
CUST67419,Phone Stand,PENDING,2175,NO
CUST67419,Bluetooth Speaker,PENDING,4093,YES
CUST67419,Charger,EXPIRED,2102,YES
CUST14231,Smart Watch,EXPIRED,4764,NO
CUST14231,Phone Stand,EXPIRED,4941,NO
CUST14231,Screen Guard,ACTIVE,2984,NO
CUST14231,Screen Guard,ACTIVE,3634,YES
CUST14231,Earphones,PENDING,3152,YES
CUST18089,Charger,ACTIVE,371,NO
CUST18089,Charger,EXPIRED,3824,YES
CUST18089,Bluetooth Speaker,EXPIRED,1095,YES
CUST18089,USB Cable,PENDING,3193,NO
CUST18089,Charger,PENDING,4167,YES
CUST18089,Smart Watch,PENDING,1571,NO
CUST18089,Mobile Cover,PENDING,2728,YES
CUST18089,Charger,EXPIRED,2135,YES
CUST77561,Smart Watch,PENDING,4343,NO
CUST77561,Earphones,ACTIVE,1162,YES
CUST77561,USB Cable,ACTIVE,4869,NO
CUST77561,Mobile Cover,PENDING,3943,NO
CUST77561,Power Bank,ACTIVE,2821,NO
CUST77561,Memory Card,PENDING,2891,NO
CUST77561,Phone Stand,ACTIVE,4665,NO
CUST77561,Charger,ACTIVE,2030,YES
CUST77561,Memory Card,EXPIRED,2082,NO
CUST77561,Screen Guard,ACTIVE,4822,YES
CUST77561,Memory Card,ACTIVE,3230,NO
CUST41591,Mobile Cover,ACTIVE,4269,YES
CUST41591,USB Cable,PENDING,1609,NO
CUST41591,Screen Guard,EXPIRED,1359,YES
CUST41591,Charger,EXPIRED,1377,YES
CUST41591,Screen Guard,ACTIVE,2745,YES
CUST41591,Memory Card,EXPIRED,4245,NO
CUST41591,Screen Guard,PENDING,2860,YES
CUST41591,Power Bank,EXPIRED,431,YES
CUST41591,Phone Stand,EXPIRED,2083,NO
CUST41591,Screen Guard,PENDING,4431,NO
CUST41591,Screen Guard,ACTIVE,1727,YES
CUST41591,Charger,PENDING,1793,NO
CUST41591,Charger,EXPIRED,3444,NO
CUST41591,Charger,EXPIRED,4397,YES
CUST24983,Screen Guard,ACTIVE,3522,YES
CUST24983,Phone Stand,EXPIRED,745,YES
CUST24983,Memory Card,ACTIVE,3860,NO
CUST24983,Power Bank,PENDING,307,NO
CUST24983,Charger,PENDING,820,NO
CUST24983,Mobile Cover,EXPIRED,4664,NO
CUST24983,Memory Card,PENDING,3501,NO
CUST24983,USB Cable,ACTIVE,4276,NO
CUST24983,Screen Guard,ACTIVE,2260,YES
CUST99980,USB Cable,EXPIRED,1570,NO
CUST99980,Mobile Cover,ACTIVE,3418,NO
CUST99980,Mobile Cover,ACTIVE,2920,YES
CUST99980,Mobile Cover,EXPIRED,2963,NO
CUST99980,Charger,PENDING,4402,NO
CUST99980,Memory Card,ACTIVE,2033,NO
CUST99980,Screen Guard,ACTIVE,3433,YES
CUST99980,Earphones,PENDING,2678,NO
CUST99980,Screen Guard,PENDING,4443,YES
CUST99980,Charger,PENDING,1792,YES
CUST99980,Mobile Cover,PENDING,2899,NO
CUST81875,Memory Card,ACTIVE,4105,YES
CUST81875,Memory Card,ACTIVE,3236,NO
CUST81875,Earphones,EXPIRED,2277,YES
CUST81875,Bluetooth Speaker,EXPIRED,2429,YES
CUST81875,Charger,EXPIRED,4455,NO
CUST13724,Charger,EXPIRED,3836,YES
CUST13724,Earphones,PENDING,4872,YES
CUST13724,Phone Stand,EXPIRED,4606,NO
CUST13724,Power Bank,ACTIVE,3478,YES
CUST13724,Power Bank,ACTIVE,4883,NO
CUST13724,Phone Stand,PENDING,2465,NO
CUST13724,Charger,PENDING,1634,NO
CUST13724,Phone Stand,EXPIRED,3095,YES
CUST13724,Power Bank,EXPIRED,4644,NO
CUST97914,Screen Guard,ACTIVE,1423,NO
CUST97914,Memory Card,EXPIRED,1614,NO
CUST97914,Earphones,ACTIVE,2626,NO
CUST97914,USB Cable,EXPIRED,276,YES
CUST97914,Phone Stand,PENDING,1970,YES
CUST97914,Smart Watch,ACTIVE,4470,NO
CUST97914,Power Bank,ACTIVE,3406,NO
CUST97914,Charger,ACTIVE,3482,YES
CUST97914,Memory Card,EXPIRED,1042,YES
CUST97914,Earphones,EXPIRED,2394,YES
CUST97914,Earphones,ACTIVE,1174,NO
CUST24363,Charger,ACTIVE,2397,YES
CUST24363,Smart Watch,ACTIVE,4636,YES
CUST24363,Memory Card,PENDING,2467,NO
CUST24363,Memory Card,ACTIVE,2333,NO
CUST24363,Phone Stand,ACTIVE,2439,NO
CUST24363,Smart Watch,ACTIVE,4012,YES
CUST24363,Screen Guard,EXPIRED,4997,YES
CUST24363,Smart Watch,ACTIVE,1089,YES
CUST24363,Smart Watch,ACTIVE,3040,YES
CUST24363,Screen Guard,PENDING,2821,NO
CUST82024,Screen Guard,PENDING,2011,NO
CUST82024,Smart Watch,EXPIRED,1057,YES
CUST82024,Smart Watch,PENDING,3425,YES
CUST82024,Phone Stand,EXPIRED,1673,YES
CUST82024,Bluetooth Speaker,ACTIVE,1256,NO
CUST82024,Phone Stand,PENDING,2613,YES
CUST82024,Phone Stand,ACTIVE,122,YES
CUST56731,Power Bank,EXPIRED,4117,YES
CUST56731,Smart Watch,EXPIRED,775,YES
CUST56731,Earphones,ACTIVE,691,YES
CUST56731,Earphones,ACTIVE,2636,NO
CUST56731,Screen Guard,ACTIVE,2955,NO
CUST25593,Smart Watch,EXPIRED,3343,NO
CUST25593,Screen Guard,ACTIVE,3880,YES
CUST25593,USB Cable,ACTIVE,1405,NO
CUST25593,Mobile Cover,ACTIVE,1785,NO
CUST25593,Memory Card,EXPIRED,1919,NO
CUST25593,Mobile Cover,ACTIVE,552,NO
CUST25593,Earphones,EXPIRED,4806,YES
CUST25593,Earphones,PENDING,4527,YES
CUST25593,Mobile Cover,EXPIRED,2713,NO
CUST25593,Phone Stand,ACTIVE,4782,YES
CUST10725,Screen Guard,EXPIRED,3828,NO
CUST10725,Smart Watch,EXPIRED,3943,YES
CUST10725,Earphones,EXPIRED,4206,YES
CUST10725,Phone Stand,ACTIVE,1181,YES
CUST10725,Phone Stand,EXPIRED,4592,NO
CUST10725,Bluetooth Speaker,ACTIVE,3203,YES
CUST10725,Memory Card,EXPIRED,1484,NO
CUST10725,Earphones,ACTIVE,1151,NO
CUST10725,Screen Guard,ACTIVE,3516,YES
CUST49596,Earphones,PENDING,4513,NO
CUST49596,Mobile Cover,ACTIVE,4038,YES
CUST49596,Memory Card,EXPIRED,3241,NO
CUST49596,USB Cable,EXPIRED,3414,YES
CUST49596,Power Bank,ACTIVE,3160,NO
CUST49596,Power Bank,PENDING,3049,NO
CUST49596,Smart Watch,ACTIVE,4271,NO
CUST49596,Phone Stand,ACTIVE,1344,YES
CUST49596,Mobile Cover,ACTIVE,2907,YES
CUST49596,Bluetooth Speaker,PENDING,1687,YES
CUST69483,Power Bank,EXPIRED,4617,YES
CUST69483,Charger,EXPIRED,2430,NO
CUST69483,Memory Card,EXPIRED,3638,NO
CUST69483,Earphones,PENDING,2248,YES
CUST69483,USB Cable,PENDING,894,YES
CUST69483,Screen Guard,ACTIVE,1171,YES
CUST69483,Bluetooth Speaker,ACTIVE,2183,NO
CUST69483,Charger,ACTIVE,2815,NO
CUST69483,Charger,PENDING,4930,NO
CUST69483,Memory Card,PENDING,2497,NO
CUST69483,Bluetooth Speaker,PENDING,2519,NO
CUST69483,Phone Stand,PENDING,2507,NO
CUST69483,USB Cable,ACTIVE,3651,YES
CUST69483,Earphones,ACTIVE,1232,YES
CUST98047,Memory Card,ACTIVE,2689,NO
CUST98047,Power Bank,EXPIRED,3992,YES
CUST98047,Memory Card,EXPIRED,1209,YES
CUST98047,Phone Stand,EXPIRED,279,NO
CUST98047,Charger,EXPIRED,3894,NO
CUST98047,Bluetooth Speaker,EXPIRED,4061,YES
CUST98047,Charger,PENDING,3405,NO
CUST98047,Phone Stand,ACTIVE,2468,NO
CUST98047,Bluetooth Speaker,PENDING,2219,YES
CUST98047,Mobile Cover,ACTIVE,4499,NO
CUST98047,Mobile Cover,EXPIRED,898,YES
CUST98047,Screen Guard,EXPIRED,262,NO
CUST89209,Charger,EXPIRED,4706,NO
CUST89209,Screen Guard,PENDING,2951,YES
CUST89209,USB Cable,ACTIVE,2925,NO
CUST89209,Screen Guard,PENDING,478,YES
CUST89209,Phone Stand,PENDING,3632,YES
CUST89209,Bluetooth Speaker,PENDING,124,NO
CUST89209,USB Cable,EXPIRED,1153,NO
CUST89209,Earphones,PENDING,559,YES
CUST89209,Screen Guard,PENDING,1712,NO
CUST89209,Earphones,PENDING,3406,NO
CUST89209,Mobile Cover,ACTIVE,2087,NO
CUST89209,Earphones,EXPIRED,3134,NO
CUST45476,Power Bank,PENDING,1700,NO
CUST45476,USB Cable,ACTIVE,3589,NO
CUST45476,USB Cable,PENDING,4385,YES
CUST45476,USB Cable,EXPIRED,2018,YES
CUST45476,Memory Card,ACTIVE,3739,YES
CUST45476,Earphones,PENDING,1812,NO
CUST45476,Bluetooth Speaker,ACTIVE,2397,YES
CUST45476,Earphones,PENDING,4281,NO
CUST45476,Smart Watch,EXPIRED,4391,YES
CUST45476,USB Cable,PENDING,1632,NO
CUST45476,Phone Stand,PENDING,3786,YES
CUST45476,Charger,ACTIVE,3750,NO
CUST45476,Memory Card,PENDING,1418,YES
CUST45476,Memory Card,PENDING,3760,NO
CUST45476,USB Cable,ACTIVE,4985,YES
CUST83155,Power Bank,EXPIRED,4879,YES
CUST83155,Smart Watch,PENDING,2896,YES
CUST83155,Earphones,PENDING,555,NO
CUST83155,Smart Watch,PENDING,3275,NO
CUST83155,USB Cable,ACTIVE,2558,NO
CUST83155,Screen Guard,PENDING,478,NO
CUST83155,Phone Stand,ACTIVE,4243,NO
CUST83155,Mobile Cover,ACTIVE,2840,NO
CUST37127,Memory Card,EXPIRED,2593,NO
CUST37127,Mobile Cover,EXPIRED,2360,YES
CUST37127,Memory Card,EXPIRED,432,NO
CUST37127,Smart Watch,ACTIVE,1572,YES
CUST37127,Bluetooth Speaker,ACTIVE,4763,YES
CUST37127,Charger,PENDING,2950,YES
CUST37127,Phone Stand,PENDING,157,NO
CUST37127,Phone Stand,PENDING,2354,YES
CUST32296,Earphones,EXPIRED,3390,NO
CUST32296,USB Cable,PENDING,3302,NO
