ProductID,ActualStock
57662,224
57663,238
57664,349
57665,26
57666,247
57667,45
57668,304
57669,524
57670,387
57671,99
57672,45
57673,138
57674,386
57675,818
57676,380
57677,56
57678,434
57679,923
57680,782
57681,977
57682,209
57683,415
57684,141
57685,0
57686,912
57687,769
57688,310
57689,447
57690,471
57691,474
57692,1016
57693,278
57694,982
57695,596
57696,981
57697,6
57698,978
57699,388
57700,53
57701,485
57702,495
57703,466
57704,173
57705,231
57706,710
57707,908
57708,191
57709,696
57710,709
57711,560
57712,740
57713,589
57714,648
57715,760
57716,689
57717,312
57718,128
57719,772
57720,748
57721,199
57722,940
57723,351
57724,839
57725,127
57726,529
57727,435
57728,620
57729,186
57730,504
57731,772
57732,385
57733,512
57734,38
57735,670
57736,409
57737,327
57738,157
57739,403
57740,632
57741,538
57742,602
57743,590
57744,77
57745,223
57746,742
57747,729
57748,903
57749,437
57750,785
57751,324
57752,911
57753,372
57754,294
57755,956
57756,124
57757,959
57758,916
57759,121
57760,988
57761,894
57762,378
57763,677
57764,513
57765,806
57766,70
57767,176
57768,823
57769,615
57770,242
57771,798
57772,96
57773,338
57774,789
57775,480
57776,801
57777,228
57778,347
57779,385
57780,774
57781,31
57782,46
57783,629
57784,41
57785,965
57786,152
57787,918
57788,554
57789,646
57790,958
57791,515
57792,333
57793,787
57794,619
57795,185
57796,372
57797,702
57798,531
57799,706
57800,694
57801,65
57802,472
57803,838
57804,1019
57805,637
57806,569
57807,175
57808,662
57809,427
57810,430
57811,-4
57812,335
57813,39
57814,75
57815,322
57816,253
57817,561
57818,616
57819,914
57820,763
57821,354
57822,29
57823,950
57824,1003
57825,358
57826,149
57827,34
57828,641
57829,47
57830,663
57831,348
57832,987
57833,139
57834,873
57835,800
57836,36
57837,890
57838,165
57839,752
57840,989
57841,789
57842,758
57843,682
57844,804
57845,599
57846,81
57847,995
57848,266
57849,771
57850,833
57851,765
57852,997
57853,194
57854,619
57855,512
57856,264
57857,353
57858,563
57859,884
57860,541
57861,234
57862,986
57863,486
57864,654
57865,470
57866,689
57867,280
57868,187
57869,479
57870,-8
57871,183
57872,158
57873,210
57874,601
57875,596
57876,53
57877,385
57878,410
57879,49
57880,949
57881,646
57882,347
57883,464
57884,705
57885,789
57886,138
57887,57
57888,610
57889,164
57890,505
57891,199
57892,955
57893,518
57894,476
57895,162
57896,932
57897,679
57898,117
57899,129
57900,573
57901,644
57902,307
57903,115
57904,953
57905,143
57906,227
57907,14
57908,248
57909,140
57910,966
57911,630
57912,554
57913,961
57914,869
57915,343
57916,94
57917,742
57918,809
57919,705
57920,357
57921,616
57922,382
57923,590
57924,779
57925,544
57926,730
57927,67
57928,255
57929,761
57930,596
57931,271
57932,676
57933,737
57934,106
57935,313
57936,709
57937,209
57938,887
57939,508
57940,748
57941,976
57942,438
57943,120
57944,208
57945,419
57946,557
57947,718
57948,110
57949,432
57950,707
57951,286
57952,652
57953,778
57954,266
57955,180
57956,701
57957,557
57958,548
57959,879
57960,12
57961,758
57962,1015
57963,155
57964,510
57965,542
57966,946
57967,443
57968,272
57969,359
57970,151
57971,105
57972,537
57973,143
57974,937
57975,555
57976,947
57977,952
57978,464
57979,847
57980,529
57981,155
57982,126
57983,171
57984,501
57985,565
57986,213
57987,860
57988,626
57989,458
57990,697
57991,600
57992,283
57993,62
57994,834
57995,250
57996,893
57997,732
57998,786
57999,766
58000,790
58001,269
58002,610
58003,932
58004,683
58005,591
58006,174
58007,68
58008,79
58009,514
58010,487
58011,489
58012,292
58013,264
58014,384
58015,258
58016,-44
58017,785
58018,909
58019,266
58020,173
58021,841
58022,892
58023,577
58024,273
58025,130
58026,575
58027,390
58028,81
58029,826
58030,907
58031,59
58032,113
58033,78
58034,21
58035,447
58036,713
58037,75
58038,84
58039,-27
58040,476
58041,194
58042,536
58043,50
58044,717
58045,794
58046,993
58047,302
58048,707
58049,155
58050,914
58051,257
58052,53
58053,319
58054,509
58055,706
58056,149
58057,582
58058,833
58059,702
58060,717
58061,844
58062,184
58063,734
58064,193
58065,434
58066,565
58067,27
58068,164
58069,615
58070,714
58071,772
58072,240
58073,722
58074,404
58075,968
58076,804
58077,59
58078,549
58079,957
58080,227
58081,682
58082,65
58083,319
58084,232
58085,367
58086,305
58087,411
58088,381
58089,425
58090,265
58091,503
58092,765
58093,103
58094,-25
58095,427
58096,278
58097,252
58098,395
58099,156
58100,878
58101,900
58102,909
58103,443
58104,248
58105,273
58106,953
58107,250
58108,55
58109,796
58110,504
58111,209
58112,217
58113,268
58114,104
58115,596
58116,549
58117,405
58118,259
58119,591
58120,702
58121,563
58122,291
58123,748
58124,521
58125,679
58126,185
58127,166
58128,952
58129,255
58130,516
58131,915
58132,792
58133,410
58134,181
58135,84
58136,677
58137,988
58138,304
58139,362
58140,334
58141,238
58142,-21
58143,747
58144,475
58145,233
58146,965
58147,280
58148,370
58149,819
58150,116
58151,591
58152,634
58153,623
58154,280
58155,221
58156,220
58157,769
58158,562
58159,130
58160,606
58161,485
58162,309
58163,161
58164,566
58165,239
58166,615
58167,849
58168,676
58169,397
58170,332
58171,713
58172,626
58173,190
58174,336
58175,972
58176,39
58177,616
58178,426
58179,702
58180,798
58181,114
58182,715
58183,2
58184,278
58185,222
58186,776
58187,154
58188,241
58189,276
58190,418
58191,334
58192,671
58193,1003
58194,644
58195,40
58196,532
58197,223
58198,379
58199,695
58200,103
58201,102
58202,731
58203,1042
58204,204
58205,945
58206,460
58207,33
58208,487
58209,636
58210,535
58211,258
58212,221
58213,39
58214,42
58215,739
58216,174
58217,285
58218,414
58219,901
58220,433
58221,465
58222,844
58223,837
58224,42
58225,804
58226,935
58227,530
58228,82
58229,304
58230,982
58231,475
58232,489
58233,651
58234,796
58235,691
58236,78
58237,292
58238,266
58239,827
58240,479
58241,701
58242,461
58243,542
58244,542
58245,-26
58246,178
58247,229
58248,298
58249,708
58250,758
58251,129
58252,416
58253,766
58254,453
58255,268
58256,306
58257,580
58258,565
58259,-31
58260,546
58261,691
58262,846
58263,176
58264,229
58265,168
58266,991
58267,661
58268,232
58269,680
58270,462
58271,608
58272,271
58273,894
58274,131
58275,465
58276,933
58277,350
58278,655
58279,473
58280,870
58281,857
58282,694
58283,647
58284,582
58285,484
58286,540
58287,46
58288,23
58289,287
58290,767
58291,725
58292,755
58293,623
58294,266
58295,188
58296,667
58297,619
58298,929
58299,-35
58300,104
58301,372
58302,584
58303,256
58304,913
58305,1019
58306,455
58307,624
58308,249
58309,92
58310,157
58311,307
58312,586
58313,456
58314,808
58315,336
58316,160
58317,948
58318,830
58319,222
58320,303
58321,698
58322,744
58323,238
58324,746
58325,671
58326,449
58327,256
58328,864
58329,168
58330,370
58331,532
58332,799
58333,296
58334,21
58335,714
58336,525
58337,334
58338,476
58339,284
58340,816
58341,490
58342,289
58343,770
58344,880
58345,78
58346,949
58347,918
58348,711
58349,289
58350,980
58351,505
58352,532
58353,899
58354,-17
58355,563
58356,120
58357,703
58358,579
58359,85
58360,765
58361,500
58362,512
58363,918
58364,883
58365,391
58366,53
58367,831
58368,306
58369,496
58370,838
58371,624
58372,311
58373,453
58374,960
58375,962
58376,482
58377,814
58378,64
58379,414
58380,735
58381,865
58382,201
58383,317
58384,922
58385,675
58386,420
58387,96
58388,784
58389,947
58390,762
58391,20
58392,631
58393,917
58394,916
58395,789
58396,363
58397,1012
58398,360
58399,93
58400,671
58401,799
58402,509
58403,170
58404,189
58405,981
58406,598
58407,934
58408,775
58409,707
58410,571
58411,148
58412,709
58413,950
58414,551
58415,52
58416,446
58417,991
58418,86
58419,621
58420,38
58421,147
58422,900
58423,714
58424,809
58425,347
58426,853
58427,741
58428,278
58429,917
58430,283
58431,940
58432,436
58433,436
58434,613
58435,628
58436,765
58437,341
58438,283
58439,211
58440,641
58441,289
58442,454
58443,357
58444,216
58445,674
58446,226
58447,56
58448,541
58449,303
58450,847
58451,483
58452,827
58453,309
58454,243
58455,838
58456,187
58457,935
58458,186
58459,724
58460,337
58461,312
58462,686
58463,519
58464,327
58465,956
58466,62
58467,419
58468,666
58469,247
58470,149
58471,195
58472,588
58473,647
58474,184
58475,182
58476,566
58477,350
58478,414
58479,107
58480,209
58481,773
58482,246
58483,100
58484,175
58485,669
58486,425
58487,444
58488,960
58489,440
58490,472
58491,726
58492,448
58493,97
58494,187
58495,920
58496,350
58497,455
58498,289
58499,290
58500,702
58501,258
58502,653
58503,776
58504,810
58505,324
58506,770
58507,605
58508,756
58509,918
58510,567
58511,846
58512,480
58513,410
58514,314
58515,645
58516,375
58517,771
58518,249
58519,662
58520,23
58521,840
58522,31
58523,892
58524,940
58525,614
58526,559
58527,89
58528,230
58529,708
58530,625
58531,643
58532,232
58533,605
58534,25
58535,531
58536,615
58537,169
58538,954
58539,25
58540,-21
58541,383
58542,370
58543,446
58544,327
58545,954
58546,85
58547,786
58548,271
58549,551
58550,307
58551,872
58552,466
58553,115
58554,497
58555,575
58556,964
58557,457
58558,215
58559,501
58560,783
58561,897
58562,999
58563,502
58564,268
58565,80
58566,526
58567,942
58568,858
58569,258
58570,334
58571,118
58572,730
58573,916
58574,749
58575,570
58576,366
58577,929
58578,643
58579,749
58580,273
58581,64
58582,973
58583,870
58584,857
58585,614
58586,386
58587,839
58588,560
58589,304
58590,361
58591,523
58592,266
58593,560
58594,531
58595,678
58596,237
58597,135
58598,979
58599,382
58600,185
58601,577
58602,544
58603,960
58604,6
58605,223
58606,254
58607,881
58608,912
58609,1002
58610,65
58611,159
58612,498
58613,626
58614,617
58615,863
58616,819
58617,840
58618,953
58619,873
58620,919
58621,831
58622,665
58623,316
58624,802
58625,149
58626,472
58627,451
58628,610
58629,606
58630,51
58631,384
58632,625
58633,248
58634,439
58635,1005
58636,589
58637,661
58638,91
58639,188
58640,228
58641,554
58642,611
58643,662
58644,632
58645,389
58646,780
58647,952
58648,870
58649,179
58650,872
58651,950
58652,486
58653,490
58654,743
58655,83
58656,637
58657,792
58658,378
58659,61
58660,605
58661,132
58662,329
58663,1002
58664,161
58665,840
58666,535
58667,834
58668,689
58669,981
58670,747
58671,-1
58672,323
58673,602
58674,733
58675,811
58676,633
58677,247
58678,490
58679,430
58680,556
58681,560
58682,282
58683,615
58684,584
58685,490
58686,655
58687,229
58688,180
58689,845
58690,73
58691,723
58692,208
58693,832
58694,334
58695,286
58696,311
58697,128
58698,273
58699,345
58700,892
58701,36
58702,649
58703,53
58704,123
58705,294
58706,966
58707,811
58708,39
58709,769
58710,-24
58711,992
58712,133
58713,772
58714,582
58715,550
58716,854
58717,501
58718,219
58719,850
58720,192
58721,462
58722,919
58723,45
58724,874
58725,527
58726,268
58727,435
58728,439
58729,184
58730,891
58731,303
58732,186
58733,756
58734,251
58735,602
58736,32
58737,286
58738,397
58739,545
58740,320
58741,854
58742,889
58743,475
58744,879
58745,472
58746,432
58747,538
58748,39
58749,168
58750,340
58751,795
58752,816
58753,66
58754,97
58755,378
58756,540
58757,315
58758,663
58759,361
58760,267
58761,310
58762,716
58763,439
58764,361
58765,280
58766,962
58767,294
58768,836
58769,829
58770,966
58771,586
58772,276
58773,156
58774,445
58775,740
58776,892
58777,137
58778,615
58779,20
58780,835
58781,709
58782,81
58783,65
58784,470
58785,740
58786,373
58787,749
58788,496
58789,186
58790,179
58791,812
58792,462
58793,282
58794,400
58795,968
58796,634
58797,357
58798,464
58799,941
58800,464
58801,517
58802,565
58803,359
58804,225
58805,708
58806,234
58807,256
58808,221
58809,549
58810,181
58811,118
58812,145
58813,-29
58814,90
58815,517
58816,482
58817,890
58818,30
58819,471
58820,524
58821,63
58822,411
58823,282
58824,245
58825,508
58826,214
58827,221
58828,596
58829,163
58830,787
58831,41
58832,470
58833,235
58834,536
58835,103
58836,630
58837,316
58838,361
58839,493
58840,182
58841,356
58842,855
58843,261
58844,796
58845,690
58846,975
58847,589
58848,829
58849,427
58850,778
58851,143
58852,97
58853,213
58854,289
58855,714
58856,480
58857,754
58858,387
58859,821
58860,643
58861,176
58862,397
58863,24
58864,998
58865,675
58866,988
58867,433
58868,524
58869,198
58870,327
58871,622
58872,697
58873,277
58874,812
58875,584
58876,984
58877,607
58878,569
58879,106
58880,188
58881,784
58882,835
58883,446
58884,611
58885,818
58886,670
58887,644
58888,940
58889,576
58890,246
58891,939
58892,71
58893,389
58894,344
58895,690
58896,553
58897,674
58898,385
58899,970
58900,976
58901,207
58902,270
58903,-31
58904,945
58905,432
58906,474
58907,182
58908,635
58909,-3
58910,901
58911,281
58912,569
58913,722
58914,402
58915,607
58916,505
58917,589
58918,821
58919,689
58920,333
58921,380
58922,936
58923,252
58924,504
58925,894
58926,347
58927,176
58928,737
58929,457
58930,542
58931,823
58932,277
58933,641
58934,73
58935,529
58936,772
58937,320
58938,733
58939,249
58940,149
58941,976
58942,735
58943,708
58944,715
58945,677
58946,840
58947,549
58948,230
58949,1011
58950,214
58951,992
58952,587
58953,325
58954,224
58955,548
58956,123
58957,611
58958,841
58959,63
58960,419
58961,474
58962,197
58963,701
58964,404
58965,327
58966,372
58967,99
58968,784
58969,723
58970,17
58971,311
58972,217
58973,404
58974,225
58975,383
58976,914
58977,102
58978,189
58979,292
58980,295
58981,108
58982,253
58983,718
58984,-24
58985,694
58986,703
58987,939
58988,1009
58989,605
58990,862
58991,51
58992,520
58993,279
58994,259
58995,133
58996,731
58997,56
58998,163
58999,790
59000,414
59001,558
59002,892
59003,702
59004,233
59005,968
59006,980
59007,777
59008,132
59009,46
59010,102
59011,845
59012,337
59013,127
59014,267
59015,-2
59016,92
59017,927
59018,674
59019,502
59020,945
59021,308
59022,434
59023,870
59024,161
59025,393
59026,664
59027,242
59028,628
59029,197
59030,1034
59031,558
59032,855
59033,200
59034,508
59035,129
59036,856
59037,878
59038,199
59039,248
59040,553
59041,812
59042,749
59043,318
59044,66
59045,911
59046,472
59047,69
59048,517
59049,411
59050,954
59051,523
59052,544
59053,24
59054,31
59055,374
59056,112
59057,936
59058,179
59059,116
59060,873
59061,560
59062,11
59063,967
59064,839
59065,511
59066,961
59067,208
59068,225
59069,857
59070,365
59071,41
59072,781
59073,399
59074,426
59075,521
59076,129
59077,191
59078,671
59079,63
59080,567
59081,538
59082,918
59083,223
59084,566
59085,768
59086,121
59087,507
59088,171
59089,301
59090,943
59091,731
59092,374
59093,804
59094,277
59095,665
59096,279
59097,531
59098,453
59099,800
59100,390
59101,815
59102,121
59103,398
59104,982
59105,454
59106,417
59107,658
59108,876
59109,952
59110,75
59111,382
59112,-31
59113,782
59114,662
59115,285
59116,643
59117,336
59118,639
59119,-2
59120,124
59121,852
59122,735
59123,702
59124,614
59125,198
59126,172
59127,832
59128,932
59129,473
59130,360
59131,300
59132,512
59133,117
59134,445
59135,888
59136,958
59137,590
59138,154
59139,336
59140,576
59141,799
59142,601
59143,731
59144,508
59145,786
59146,764
59147,597
59148,196
59149,560
59150,65
59151,495
59152,442
59153,912
59154,900
59155,814
59156,48
59157,200
59158,746
59159,653
59160,490
59161,696
59162,167
59163,642
59164,248
59165,841
59166,847
59167,128
59168,34
59169,600
59170,593
59171,377
59172,863
59173,222
59174,600
59175,241
59176,209
59177,232
59178,770
59179,260
59180,875
59181,426
59182,934
59183,1007
59184,197
59185,552
59186,861
59187,355
59188,257
59189,369
59190,479
59191,286
59192,541
59193,863
59194,281
59195,746
59196,746
59197,424
59198,614
59199,85
59200,665
59201,828
59202,1029
59203,90
59204,1044
59205,441
59206,141
59207,568
59208,386
59209,67
59210,488
59211,145
59212,84
59213,764
59214,387
59215,758
59216,496
59217,657
59218,868
59219,706
59220,90
59221,646
59222,460
59223,286
59224,780
59225,113
59226,13
59227,207
59228,632
59229,929
59230,982
59231,268
59232,165
59233,505
59234,512
59235,47
59236,507
59237,799
59238,693
59239,232
59240,233
59241,270
59242,571
59243,49
59244,94
59245,519
59246,602
59247,562
59248,806
59249,228
59250,208
59251,165
59252,238
59253,808
59254,451
59255,653
59256,37
59257,451
59258,90
59259,354
59260,501
59261,628
59262,378
59263,404
59264,487
59265,564
59266,716
59267,955
59268,1018
59269,725
59270,506
59271,312
59272,896
59273,585
59274,417
59275,859
59276,845
59277,163
59278,655
59279,725
59280,50
59281,26
59282,890
59283,969
59284,264
59285,87
59286,668
59287,128
59288,637
59289,343
59290,431
59291,559
59292,110
59293,333
59294,380
59295,463
59296,371
59297,899
59298,92
59299,247
59300,925
59301,92
59302,340
59303,284
59304,949
59305,826
59306,483
59307,485
59308,953
59309,802
59310,237
59311,197
59312,365
59313,486
59314,147
59315,924
59316,66
59317,299
59318,861
59319,681
59320,825
59321,123
59322,440
59323,141
59324,995
59325,562
59326,282
59327,347
59328,123
59329,551
59330,358
59331,393
59332,250
59333,56
59334,497
59335,371
59336,901
59337,205
59338,-24
59339,519
59340,714
59341,771
59342,191
59343,227
59344,611
59345,68
59346,525
59347,245
59348,94
59349,755
59350,53
59351,611
59352,582
59353,69
59354,659
59355,636
59356,180
59357,335
59358,36
59359,401
59360,577
59361,179
59362,75
59363,367
59364,100
59365,308
59366,32
59367,117
59368,55
59369,872
59370,910
59371,275
59372,422
59373,417
59374,762
59375,777
59376,56
59377,670
59378,321
59379,897
59380,866
59381,191
59382,896
59383,315
59384,697
59385,795
59386,254
59387,685
59388,338
59389,842
59390,828
59391,290
59392,212
59393,920
59394,620
59395,738
59396,413
59397,443
59398,373
59399,734
59400,319
59401,367
59402,1012
59403,917
59404,15
59405,199
59406,452
59407,76
59408,734
59409,266
59410,565
59411,423
59412,86
59413,122
59414,547
59415,472
59416,321
59417,864
59418,892
59419,792
59420,878
59421,517
59422,101
59423,356
59424,212
59425,226
59426,723
59427,698
59428,327
59429,935
59430,725
59431,912
59432,44
59433,295
59434,761
59435,437
59436,1007
59437,943
59438,981
59439,768
59440,322
59441,973
59442,971
59443,495
59444,862
59445,503
59446,445
59447,483
59448,794
59449,812
59450,160
59451,108
59452,936
59453,112
59454,548
59455,569
59456,720
59457,26
59458,930
59459,998
59460,220
59461,818
59462,918
59463,426
59464,369
59465,581
59466,545
59467,235
59468,913
59469,476
59470,224
59471,134
59472,870
59473,958
59474,637
59475,869
59476,735
59477,903
59478,995
59479,331
59480,40
59481,225
59482,353
59483,610
59484,500
59485,288
59486,381
59487,723
59488,391
59489,398
59490,367
59491,964
59492,247
59493,556
59494,828
59495,223
59496,159
59497,726
59498,113
59499,474
59500,729
59501,1011
59502,591
59503,670
59504,278
59505,684
59506,592
59507,179
59508,341
59509,163
59510,588
59511,335
59512,240
59513,886
59514,959
59515,27
59516,425
59517,421
59518,126
59519,466
59520,897
59521,351
59522,320
59523,49
59524,658
59525,75
59526,326
59527,547
59528,803
59529,435
59530,614
59531,935
59532,235
59533,879
59534,536
59535,702
59536,219
59537,907
59538,176
59539,855
59540,703
59541,136
59542,336
59543,306
59544,800
59545,873
59546,176
59547,58
59548,572
59549,892
59550,113
59551,529
59552,0
59553,467
59554,488
59555,905
59556,754
59557,-2
59558,519
59559,446
59560,61
59561,650
59562,799
59563,265
59564,628
59565,629
59566,701
59567,81
59568,431
59569,744
59570,198
59571,426
59572,161
59573,97
59574,668
59575,850
59576,190
59577,895
59578,414
59579,529
59580,128
59581,970
59582,146
59583,721
59584,928
59585,198
59586,935
59587,781
59588,35
59589,680
59590,215
59591,554
59592,530
59593,691
59594,961
59595,265
59596,710
59597,175
59598,255
59599,95
59600,909
59601,911
59602,4
59603,155
59604,841
59605,364
59606,247
59607,136
59608,826
59609,956
59610,837
59611,535
59612,627
59613,911
59614,1003
59615,514
59616,43
59617,476
59618,905
59619,836
59620,970
59621,654
59622,409
59623,674
59624,564
59625,886
59626,546
59627,880
59628,576
59629,589
59630,136
59631,631
59632,568
59633,300
59634,1023
59635,152
59636,902
59637,522
59638,220
59639,9
59640,917
59641,874
59642,62
59643,468
59644,894
59645,72
59646,745
59647,937
59648,514
59649,914
59650,570
59651,112
59652,367
59653,953
59654,227
59655,757
59656,864
59657,842
59658,-17
59659,971
59660,490
59661,727
59662,171
59663,666
59664,266
59665,179
59666,175
59667,219
59668,305
59669,538
59670,669
59671,51
59672,47
59673,43
59674,248
59675,514
59676,576
59677,242
59678,792
59679,425
59680,665
59681,9
59682,392
59683,777
59684,941
59685,94
59686,911
59687,501
59688,966
59689,601
59690,730
59691,739
59692,350
59693,582
59694,586
59695,271
59696,178
59697,936
59698,572
59699,877
59700,529
59701,855
59702,913
59703,632
59704,959
59705,750
59706,220
59707,412
59708,70
59709,988
59710,750
59711,96
59712,83
59713,735
59714,919
59715,784
59716,216
59717,287
59718,939
59719,81
59720,425
59721,295
59722,766
59723,124
59724,-7
59725,425
59726,436
59727,660
59728,460
59729,84
59730,838
59731,106
59732,27
59733,847
59734,186
59735,192
59736,493
59737,759
59738,760
59739,258
59740,693
59741,158
59742,349
59743,226
59744,124
59745,2
59746,81
59747,399
59748,425
59749,441
59750,70
59751,122
59752,713
59753,595
59754,625
59755,884
59756,-29
59757,156
59758,575
59759,454
59760,473
59761,112
59762,579
59763,317
59764,415
59765,845
59766,255
59767,174
59768,565
59769,187
59770,827
59771,978
59772,475
59773,130
59774,535
59775,100
59776,517
59777,180
59778,730
59779,434
59780,328
59781,136
59782,117
59783,557
59784,375
59785,548
59786,570
59787,144
59788,786
59789,115
59790,857
59791,66
59792,571
59793,578
59794,818
59795,686
59796,657
59797,134
59798,789
59799,322
59800,704
59801,283
59802,381
59803,132
59804,118
59805,159
59806,711
59807,40
59808,967
59809,86
59810,710
59811,764
59812,340
59813,152
59814,472
59815,915
59816,899
59817,564
59818,379
59819,372
59820,661
59821,695
59822,965
59823,498
59824,859
59825,750
59826,911
59827,913
59828,343
59829,922
59830,96
59831,195
59832,386
59833,214
59834,875
59835,776
59836,688
59837,565
59838,424
59839,999
59840,912
59841,722
59842,29
59843,762
59844,607
59845,155
59846,789
59847,279
59848,125
59849,25
59850,594
59851,399
59852,30
59853,55
59854,182
59855,691
59856,134
59857,181
59858,290
59859,424
59860,498
59861,342
59862,116
59863,541
59864,-12
59865,579
59866,631
59867,656
59868,490
59869,416
59870,955
59871,101
59872,472
59873,582
59874,719
59875,279
59876,177
59877,126
59878,708
59879,660
59880,454
59881,570
59882,186
59883,124
59884,316
59885,587
59886,555
59887,892
59888,745
59889,777
59890,523
59891,814
59892,66
59893,735
59894,527
59895,254
59896,608
59897,699
59898,645
59899,150
59900,244
59901,963
59902,280
59903,845
59904,597
59905,157
59906,390
59907,901
59908,622
59909,320
59910,634
59911,573
59912,577
59913,156
59914,572
59915,744
59916,93
59917,629
59918,983
59919,285
59920,4
59921,-15
59922,39
59923,887
59924,490
59925,499
59926,246
59927,219
59928,171
59929,73
59930,830
59931,297
59932,95
59933,429
59934,607
59935,264
59936,753
59937,875
59938,764
59939,463
59940,85
59941,340
59942,608
59943,463
59944,175
59945,42
59946,236
59947,386
59948,849
59949,531
59950,365
59951,840
59952,764
59953,919
59954,8
59955,260
59956,158
59957,252
59958,169
59959,791
59960,801
59961,862
59962,289
59963,989
59964,418
59965,849
59966,263
59967,673
59968,641
59969,424
59970,421
59971,257
59972,0
59973,430
59974,765
59975,855
59976,336
59977,529
59978,675
59979,427
59980,814
59981,858
59982,968
59983,961
59984,970
59985,-25
59986,95
59987,938
59988,755
59989,107
59990,928
59991,989
59992,-18
59993,669
59994,554
59995,540
59996,850
59997,299
59998,377
59999,856
60000,341
60001,667
60002,696
60003,641
60004,151
60005,400
60006,140
60007,240
60008,715
60009,502
60010,239
60011,343
60012,515
60013,169
60014,645
60015,591
60016,581
60017,429
60018,-46
60019,544
60020,749
60021,-15
60022,227
60023,874
60024,442
60025,578
60026,567
60027,781
60028,632
60029,384
60030,354
60031,61
60032,407
60033,620
60034,406
60035,249
60036,943
60037,619
60038,386
60039,-22
60040,79
60041,-47
60042,407
60043,467
60044,115
60045,257
60046,90
60047,648
60048,667
60049,957
60050,839
60051,26
60052,878
60053,65
60054,854
60055,682
60056,394
60057,-30
60058,984
60059,259
60060,721
60061,349
60062,214
60063,381
60064,971
60065,929
60066,993
60067,751
60068,879
60069,367
60070,110
60071,334
60072,888
60073,-13
60074,647
60075,108
60076,974
60077,934
60078,179
60079,431
60080,11
60081,485
60082,366
60083,752
60084,75
60085,74
60086,953
60087,788
60088,514
60089,630
60090,340
60091,614
60092,184
60093,860
60094,66
60095,287
60096,225
60097,749
60098,992
60099,1010
60100,673
60101,293
60102,722
60103,605
60104,601
60105,923
60106,493
60107,981
60108,878
60109,498
60110,156
60111,537
60112,736
60113,782
60114,481
60115,191
60116,465
60117,287
60118,933
60119,301
60120,764
60121,112
60122,459
60123,443
60124,908
60125,323
60126,383
60127,366
60128,98
60129,222
60130,344
60131,896
60132,816
60133,826
60134,79
60135,105
60136,543
60137,909
60138,991
60139,536
60140,738
60141,972
60142,64
60143,3
60144,114
60145,963
60146,783
60147,261
60148,717
60149,936
60150,217
60151,834
60152,878
60153,664
60154,210
60155,450
60156,560
60157,249
60158,533
60159,629
60160,427
60161,194
60162,704
60163,841
60164,578
60165,132
60166,76
60167,425
60168,79
60169,293
60170,271
60171,565
60172,848
60173,881
60174,1017
60175,715
60176,615
60177,858
60178,1005
60179,914
60180,61
60181,698
60182,93
60183,382
60184,786
60185,499
60186,362
60187,655
60188,53
60189,471
60190,502
60191,194
60192,317
60193,439
60194,899
60195,846
60196,814
60197,258
60198,445
60199,309
60200,794
60201,849
60202,237
60203,380
60204,103
60205,370
60206,264
60207,420
60208,385
60209,885
60210,869
60211,751
60212,664
60213,28
60214,479
60215,558
60216,270
60217,427
60218,629
60219,766
60220,607
60221,1001
60222,106
60223,462
60224,225
60225,79
60226,868
60227,803
60228,93
60229,171
60230,198
60231,474
60232,788
60233,651
60234,211
60235,311
60236,533
60237,210
60238,469
60239,353
60240,983
60241,740
60242,45
60243,-37
60244,778
60245,625
60246,72
60247,703
60248,870
60249,523
60250,959
60251,893
60252,534
60253,469
60254,488
60255,397
60256,103
60257,681
60258,400
60259,351
60260,358
60261,761
60262,317
60263,535
60264,464
60265,657
60266,882
60267,221
60268,642
60269,415
60270,810
60271,923
60272,125
60273,529
60274,320
60275,872
60276,573
60277,372
60278,103
60279,288
60280,61
60281,246
60282,991
60283,40
60284,235
60285,319
60286,444
60287,562
60288,105
60289,839
60290,232
60291,476
60292,146
60293,947
60294,534
60295,273
60296,534
60297,59
60298,368
60299,373
60300,868
60301,467
60302,292
60303,208
60304,738
60305,263
60306,849
60307,781
60308,475
60309,475
60310,823
60311,437
60312,159
60313,967
60314,352
60315,686
60316,710
60317,890
60318,674
60319,787
60320,309
60321,493
60322,824
60323,348
60324,811
60325,152
60326,393
60327,23
60328,1035
60329,210
60330,222
60331,684
60332,665
60333,449
60334,242
60335,961
60336,338
60337,715
60338,933
60339,867
60340,157
60341,963
60342,981
60343,264
60344,512
60345,898
60346,-19
60347,860
60348,836
60349,599
60350,-32
60351,764
60352,533
60353,443
60354,725
60355,212
60356,525
60357,913
60358,488
60359,684
60360,378
60361,674
60362,882
60363,481
60364,632
60365,579
60366,136
60367,497
60368,860
60369,335
60370,642
60371,731
60372,252
60373,802
60374,-11
60375,91
60376,328
60377,432
60378,583
60379,727
60380,935
60381,1006
60382,294
60383,960
60384,78
60385,776
60386,170
60387,251
60388,435
60389,253
60390,296
60391,262
60392,504
60393,959
60394,345
60395,157
60396,252
60397,516
60398,93
60399,1005
60400,855
60401,258
60402,586
60403,712
60404,132
60405,245
60406,615
60407,720
60408,190
60409,507
60410,530
60411,757
60412,320
60413,469
60414,144
60415,464
60416,197
60417,1005
60418,339
60419,818
60420,488
60421,426
60422,611
60423,748
60424,510
60425,78
60426,485
60427,551
60428,206
60429,26
60430,32
60431,208
60432,719
60433,427
60434,269
60435,51
60436,589
60437,396
60438,159
60439,274
60440,455
60441,645
60442,101
60443,959
60444,526
