ProductID,StockQuantity
40147,506
40148,534
40149,819
40150,534
40151,280
40152,841
40153,877
40154,103
40155,529
40156,358
40157,245
40158,584
40159,25
40160,618
40161,993
40162,932
40163,556
40164,121
40165,778
40166,885
40167,789
40168,243
40169,456
40170,810
40171,330
40172,41
40173,603
40174,31
40175,999
40176,469
40177,631
40178,898
40179,918
40180,995
40181,887
40182,924
40183,522
40184,249
40185,891
40186,235
40187,654
40188,232
40189,246
40190,262
40191,249
40192,338
40193,784
40194,3
40195,667
40196,610
40197,689
40198,138
40199,122
40200,246
40201,691
40202,381
40203,0
40204,122
40205,588
40206,969
40207,742
40208,93
40209,545
40210,927
40211,825
40212,215
40213,989
40214,839
40215,405
40216,991
40217,518
40218,841
40219,209
40220,446
40221,522
40222,489
40223,659
40224,393
40225,265
40226,754
40227,282
40228,253
40229,730
40230,570
40231,673
40232,783
40233,300
40234,363
40235,692
40236,332
40237,872
40238,87
40239,27
40240,418
40241,316
40242,428
40243,519
40244,578
40245,706
40246,254
40247,627
40248,864
40249,767
40250,897
40251,833
40252,399
40253,517
40254,914
40255,137
40256,70
40257,283
40258,436
40259,335
40260,208
40261,605
40262,792
40263,477
40264,317
40265,80
40266,37
40267,646
40268,880
40269,638
40270,192
40271,486
40272,411
40273,36
40274,773
40275,824
40276,971
40277,315
40278,898
40279,239
40280,615
40281,120
40282,558
40283,993
40284,535
40285,977
40286,269
40287,111
40288,733
40289,721
40290,113
40291,774
40292,833
40293,433
40294,516
40295,813
40296,930
40297,847
40298,608
40299,339
40300,237
40301,619
40302,627
40303,533
40304,447
40305,973
40306,804
40307,88
40308,350
40309,325
40310,397
40311,250
40312,92
40313,409
40314,45
40315,185
40316,823
40317,983
40318,364
40319,974
40320,407
40321,504
40322,527
40323,330
40324,107
40325,132
40326,750
40327,891
40328,799
40329,902
40330,20
40331,536
40332,512
40333,424
40334,987
40335,162
40336,775
40337,406
40338,70
40339,698
40340,627
40341,53
40342,7
40343,192
40344,721
40345,467
40346,504
40347,817
40348,601
40349,544
40350,894
40351,279
40352,290
40353,598
40354,43
40355,381
40356,441
40357,215
40358,936
40359,612
40360,642
40361,78
40362,124
40363,770
40364,684
40365,21
40366,370
40367,606
40368,0
40369,255
40370,680
40371,656
40372,348
40373,957
40374,987
40375,60
40376,837
40377,172
40378,577
40379,969
40380,857
40381,849
40382,278
40383,676
40384,337
40385,948
40386,580
40387,64
40388,993
40389,122
40390,701
40391,255
40392,908
40393,417
40394,871
40395,321
40396,122
40397,188
40398,170
40399,224
40400,955
40401,230
40402,258
40403,796
40404,269
40405,556
40406,764
40407,339
40408,829
40409,606
40410,44
40411,901
40412,292
40413,64
40414,695
40415,787
40416,174
40417,417
40418,701
40419,361
40420,809
40421,545
40422,693
40423,482
40424,38
40425,780
40426,66
40427,946
40428,469
40429,574
40430,719
40431,369
40432,180
40433,586
40434,175
40435,919
40436,915
40437,367
40438,904
40439,986
40440,595
40441,670
40442,900
40443,93
40444,919
40445,358
40446,682
40447,170
40448,742
40449,993
40450,570
40451,205
40452,297
40453,395
40454,274
40455,881
40456,235
40457,424
40458,661
40459,232
40460,523
40461,458
40462,278
40463,932
40464,611
40465,714
40466,405
40467,780
40468,127
40469,622
40470,386
40471,140
40472,948
40473,398
40474,887
40475,824
40476,753
40477,709
40478,899
40479,941
40480,804
40481,208
40482,143
40483,720
40484,96
40485,554
40486,523
40487,147
40488,30
40489,220
40490,212
40491,36
40492,458
40493,525
40494,558
40495,551
40496,696
40497,901
40498,235
40499,617
40500,70
40501,303
40502,377
40503,772
40504,265
40505,959
40506,344
40507,850
40508,933
40509,335
40510,1
40511,356
40512,294
40513,784
40514,845
40515,896
40516,654
40517,451
40518,873
40519,897
40520,446
40521,271
40522,203
40523,513
40524,538
40525,93
40526,392
40527,124
40528,352
40529,979
40530,888
40531,251
40532,761
40533,496
40534,788
40535,783
40536,730
40537,699
40538,833
40539,565
40540,686
40541,814
40542,171
40543,29
40544,629
40545,351
40546,399
40547,658
40548,636
40549,278
40550,539
40551,413
40552,786
40553,357
40554,750
40555,208
40556,698
40557,271
40558,694
40559,142
40560,192
40561,435
40562,95
40563,310
40564,136
40565,238
40566,793
40567,633
40568,367
40569,340
40570,137
40571,482
40572,888
40573,979
40574,570
40575,553
40576,164
40577,186
40578,394
40579,480
40580,27
40581,74
40582,250
40583,415
40584,126
40585,215
40586,577
40587,664
40588,824
40589,674
40590,165
40591,566
40592,429
40593,305
40594,566
40595,91
40596,833
40597,234
40598,984
40599,963
40600,909
40601,623
40602,782
40603,70
40604,295
40605,253
40606,96
40607,60
40608,189
40609,391
40610,53
40611,135
40612,552
40613,38
40614,939
40615,608
40616,114
40617,772
40618,112
40619,806
40620,158
40621,644
40622,194
40623,240
40624,594
40625,508
40626,794
40627,982
40628,731
40629,981
40630,583
40631,443
40632,466
40633,872
40634,467
40635,978
40636,500
40637,468
40638,25
40639,7
40640,887
40641,409
40642,770
40643,127
40644,338
40645,537
40646,9
40647,643
40648,676
40649,867
40650,7
40651,899
40652,693
40653,342
40654,952
40655,341
40656,448
40657,392
40658,337
40659,655
40660,895
40661,661
40662,115
40663,148
40664,829
40665,803
40666,134
40667,40
40668,964
40669,957
40670,433
40671,705
40672,943
40673,439
40674,144
40675,743
40676,119
40677,111
40678,158
40679,875
40680,466
40681,887
40682,245
40683,700
40684,614
40685,65
40686,754
40687,656
40688,292
40689,902
40690,594
40691,742
40692,369
40693,858
40694,577
40695,203
40696,802
40697,643
40698,1000
40699,277
40700,970
40701,518
40702,100
40703,744
40704,483
40705,187
40706,593
40707,825
40708,242
40709,358
40710,133
40711,355
40712,741
40713,279
40714,156
40715,823
40716,361
40717,728
40718,51
40719,658
40720,69
40721,588
40722,197
40723,720
40724,581
40725,469
40726,796
40727,996
40728,561
40729,700
40730,533
40731,713
40732,190
40733,713
40734,435
40735,372
40736,700
40737,51
40738,873
40739,859
40740,331
40741,988
40742,754
40743,102
40744,1000
40745,396
40746,406
40747,577
40748,146
40749,448
40750,925
40751,57
40752,559
40753,431
40754,717
40755,459
40756,880
40757,57
40758,596
40759,176
40760,421
40761,778
40762,441
40763,168
40764,452
40765,991
40766,355
40767,255
40768,404
40769,623
40770,311
40771,681
40772,183
40773,231
40774,84
40775,115
40776,230
40777,175
40778,677
40779,335
40780,974
40781,68
40782,986
40783,145
40784,292
40785,184
40786,360
40787,505
40788,683
40789,946
40790,739
40791,212
40792,26
40793,577
40794,86
40795,436
40796,251
40797,273
40798,755
40799,465
40800,594
40801,449
40802,695
40803,923
40804,386
40805,94
40806,172
40807,298
40808,914
40809,863
40810,495
40811,900
40812,193
40813,152
40814,980
40815,798
40816,700
40817,996
40818,2
40819,671
40820,542
40821,312
40822,400
40823,530
40824,551
40825,58
40826,726
40827,236
40828,745
40829,756
40830,230
40831,741
40832,674
40833,511
40834,20
40835,915
40836,177
40837,766
40838,587
40839,685
40840,525
40841,538
40842,224
40843,648
40844,190
40845,30
40846,456
40847,415
40848,33
40849,644
40850,619
40851,197
40852,377
40853,501
40854,563
40855,121
40856,422
40857,830
40858,347
40859,166
40860,899
40861,462
40862,678
40863,65
40864,452
40865,183
40866,400
40867,964
40868,256
40869,229
40870,687
40871,912
40872,297
40873,2
40874,264
40875,76
40876,143
40877,62
40878,389
40879,731
40880,125
40881,497
40882,213
40883,739
40884,242
40885,77
40886,449
40887,76
40888,832
40889,85
40890,274
40891,226
40892,360
40893,229
40894,444
40895,257
40896,352
40897,148
40898,317
40899,732
40900,653
40901,883
40902,865
40903,562
40904,289
40905,816
40906,911
40907,110
40908,191
40909,448
40910,593
40911,676
40912,134
40913,792
40914,786
40915,111
40916,111
40917,600
40918,209
40919,886
40920,841
40921,247
40922,29
40923,763
40924,96
40925,333
40926,149
40927,189
40928,506
40929,49
40930,575
40931,995
40932,488
40933,798
40934,848
40935,254
40936,61
40937,228
40938,336
40939,765
40940,164
40941,977
40942,203
40943,182
40944,840
40945,861
40946,70
40947,979
40948,792
40949,920
40950,653
40951,842
40952,280
40953,675
40954,765
40955,16
40956,416
40957,130
40958,68
40959,3
40960,984
40961,789
40962,123
40963,431
40964,895
40965,8
40966,797
40967,632
40968,415
40969,491
40970,228
40971,974
40972,598
40973,487
40974,912
40975,544
40976,84
40977,441
40978,326
40979,155
40980,434
40981,1000
40982,620
40983,908
40984,124
40985,69
40986,708
40987,927
40988,998
40989,397
40990,778
40991,708
40992,377
40993,215
40994,280
40995,587
40996,301
40997,326
40998,703
40999,696
41000,292
41001,912
41002,478
41003,386
41004,315
41005,514
41006,604
41007,342
41008,749
41009,137
41010,48
41011,258
41012,966
41013,847
41014,435
41015,538
41016,209
41017,152
41018,453
41019,354
41020,697
41021,706
41022,473
41023,311
41024,285
41025,858
41026,99
41027,90
41028,453
41029,238
41030,951
41031,148
41032,709
41033,523
41034,737
41035,874
41036,1
41037,846
41038,500
41039,874
41040,88
41041,597
41042,717
41043,152
41044,843
41045,669
41046,398
41047,691
41048,834
41049,455
41050,309
41051,616
41052,406
41053,345
41054,576
41055,232
41056,391
41057,935
41058,569
41059,572
41060,795
41061,179
41062,903
41063,856
41064,793
41065,237
41066,147
41067,299
41068,511
41069,411
41070,180
41071,206
41072,33
41073,17
41074,146
41075,264
41076,102
41077,798
41078,821
41079,833
41080,102
41081,269
41082,258
41083,42
41084,243
41085,266
41086,312
41087,201
41088,359
41089,718
41090,839
41091,449
41092,814
41093,640
41094,273
41095,16
41096,434
41097,70
41098,160
41099,460
41100,568
41101,383
41102,104
41103,944
41104,192
41105,24
41106,248
41107,244
41108,108
41109,352
41110,939
41111,984
41112,666
41113,123
41114,713
41115,486
41116,894
41117,361
41118,440
41119,329
41120,927
41121,126
41122,406
41123,450
41124,145
41125,475
41126,651
41127,678
41128,129
41129,47
41130,559
41131,632
41132,824
41133,593
41134,877
41135,56
41136,451
41137,182
41138,627
41139,109
41140,697
41141,655
41142,524
41143,110
41144,557
41145,17
41146,544
41147,171
41148,881
41149,830
41150,975
41151,631
41152,98
41153,635
41154,385
41155,142
41156,515
41157,571
41158,2
41159,511
41160,321
41161,847
41162,463
41163,309
41164,202
41165,310
41166,812
41167,448
41168,558
41169,123
41170,931
41171,969
41172,17
41173,946
41174,743
41175,835
41176,885
41177,283
41178,425
41179,25
41180,440
41181,857
41182,94
41183,522
41184,220
41185,210
41186,120
41187,764
41188,178
41189,532
41190,719
41191,527
41192,30
41193,508
41194,895
41195,94
41196,20
41197,747
41198,312
41199,595
41200,200
41201,930
41202,344
41203,82
41204,897
41205,264
41206,332
41207,870
41208,985
41209,689
41210,391
41211,967
41212,948
41213,769
41214,980
41215,593
41216,997
41217,693
41218,665
41219,125
41220,193
41221,815
41222,121
41223,168
41224,275
41225,676
41226,13
41227,684
41228,245
41229,952
41230,889
41231,273
41232,40
41233,420
41234,70
41235,849
41236,345
41237,309
41238,441
41239,341
41240,559
41241,413
41242,123
41243,2
41244,930
41245,624
41246,686
41247,764
41248,913
41249,685
41250,825
41251,922
41252,852
41253,586
41254,255
41255,374
41256,643
41257,794
41258,71
41259,356
41260,596
41261,835
41262,785
41263,951
41264,998
41265,924
41266,572
41267,732
41268,523
41269,456
41270,57
41271,914
41272,144
41273,113
41274,992
41275,984
41276,855
41277,898
41278,80
41279,716
41280,618
41281,257
41282,914
41283,786
41284,449
41285,998
41286,771
41287,854
41288,400
41289,175
41290,561
41291,13
41292,867
41293,944
41294,642
41295,526
41296,692
41297,944
41298,300
41299,514
41300,607
41301,712
41302,142
41303,117
41304,970
41305,845
41306,264
41307,693
41308,93
41309,990
41310,975
41311,924
41312,882
41313,316
41314,382
41315,97
41316,746
41317,147
41318,945
41319,93
41320,729
41321,919
41322,506
41323,393
41324,70
41325,978
41326,899
41327,605
41328,326
41329,875
41330,854
41331,792
41332,336
41333,978
41334,724
41335,612
41336,341
41337,187
41338,381
41339,26
41340,373
41341,500
41342,15
41343,390
41344,310
41345,407
41346,378
41347,580
41348,852
41349,593
41350,198
41351,144
41352,927
41353,799
41354,341
41355,737
41356,946
41357,155
41358,684
41359,626
41360,298
41361,672
41362,579
41363,43
41364,410
41365,241
41366,93
41367,522
41368,185
41369,718
41370,579
41371,425
41372,440
41373,543
41374,359
41375,140
41376,517
41377,960
41378,874
41379,886
41380,408
41381,127
41382,812
41383,147
41384,468
41385,305
41386,204
41387,169
41388,720
41389,589
41390,889
41391,561
41392,578
41393,679
41394,112
41395,201
41396,821
41397,602
41398,13
41399,245
41400,161
41401,788
41402,798
41403,652
41404,784
41405,907
41406,64
41407,736
41408,603
41409,955
41410,194
41411,46
41412,275
41413,784
41414,169
41415,577
41416,222
41417,104
41418,199
41419,63
41420,997
41421,993
41422,386
41423,110
41424,795
41425,17
41426,506
41427,58
41428,420
41429,151
41430,106
41431,113
41432,663
41433,945
41434,855
41435,215
41436,267
41437,779
41438,138
41439,460
41440,334
41441,566
41442,942
41443,387
41444,392
41445,510
41446,876
41447,868
41448,589
41449,382
41450,578
41451,206
41452,72
41453,71
41454,995
41455,868
41456,230
41457,528
41458,566
41459,174
41460,888
41461,517
41462,454
41463,48
41464,322
41465,838
41466,712
41467,636
41468,146
41469,281
41470,349
41471,599
41472,230
41473,512
41474,951
41475,838
41476,304
41477,864
41478,155
41479,318
41480,635
41481,680
41482,969
41483,507
41484,232
41485,206
41486,274
41487,872
41488,618
41489,613
41490,330
41491,336
41492,684
41493,772
41494,784
41495,313
41496,850
41497,277
41498,735
41499,204
41500,872
41501,599
41502,973
41503,526
41504,884
41505,995
41506,828
41507,689
41508,997
41509,304
41510,893
41511,962
41512,402
41513,603
41514,714
41515,500
41516,636
41517,135
41518,669
41519,371
41520,859
41521,883
41522,95
41523,331
41524,865
41525,477
41526,164
41527,735
41528,991
41529,31
41530,374
41531,602
41532,650
41533,161
41534,692
41535,702
41536,586
41537,203
41538,472
41539,523
41540,55
41541,671
41542,530
41543,58
41544,395
41545,819
41546,389
41547,654
41548,145
41549,738
41550,851
41551,925
41552,437
41553,999
41554,528
41555,156
41556,35
41557,939
41558,643
41559,222
41560,7
41561,28
41562,158
41563,649
41564,623
41565,800
41566,725
41567,597
41568,167
41569,23
41570,44
41571,67
41572,696
41573,744
41574,808
41575,755
41576,248
41577,529
41578,133
41579,755
41580,228
41581,229
41582,522
41583,215
41584,221
41585,866
41586,576
41587,221
41588,814
41589,646
41590,553
41591,624
41592,70
41593,235
41594,671
41595,154
41596,512
41597,765
41598,388
41599,24
41600,558
41601,623
41602,201
41603,84
41604,98
41605,692
41606,254
41607,699
41608,901
41609,782
41610,282
41611,262
41612,193
41613,911
41614,841
41615,191
41616,909
41617,147
41618,35
41619,755
41620,324
41621,803
41622,659
41623,732
41624,568
41625,260
41626,880
41627,460
41628,819
41629,649
41630,509
41631,376
41632,76
41633,208
41634,112
41635,606
41636,223
41637,897
41638,304
41639,438
41640,86
41641,898
41642,640
41643,339
41644,261
41645,35
41646,214
41647,848
41648,126
41649,102
41650,368
41651,406
41652,556
41653,40
41654,34
41655,19
41656,79
41657,87
41658,769
41659,435
41660,148
41661,556
41662,168
41663,826
41664,125
41665,175
41666,851
41667,17
41668,970
41669,24
41670,304
41671,351
41672,142
41673,703
41674,491
41675,465
41676,72
41677,850
41678,628
41679,115
41680,215
41681,17
41682,352
41683,964
41684,68
41685,23
41686,380
41687,919
41688,615
41689,263
41690,386
41691,626
41692,700
41693,448
41694,506
41695,701
41696,740
41697,678
41698,490
41699,213
41700,806
41701,500
41702,591
41703,242
41704,540
41705,307
41706,130
41707,70
41708,33
41709,74
41710,469
41711,308
41712,517
41713,229
41714,365
41715,517
41716,0
41717,298
41718,479
41719,631
41720,214
41721,603
41722,303
41723,613
41724,216
41725,16
41726,95
41727,49
41728,849
41729,993
41730,749
41731,454
41732,413
41733,963
41734,334
41735,832
41736,812
41737,100
41738,236
41739,560
41740,709
41741,711
41742,899
41743,266
41744,254
41745,410
41746,859
41747,750
41748,152
41749,480
41750,368
41751,198
41752,452
41753,788
41754,512
41755,534
41756,29
41757,333
41758,144
41759,843
41760,773
41761,191
41762,515
41763,380
41764,496
41765,215
41766,566
41767,230
41768,889
41769,20
41770,367
41771,80
41772,339
41773,462
41774,851
41775,783
41776,299
41777,736
41778,267
41779,456
41780,391
41781,869
41782,790
41783,143
41784,19
41785,574
41786,111
41787,63
41788,840
41789,924
41790,981
41791,12
41792,548
41793,478
41794,928
41795,85
41796,647
41797,223
41798,653
41799,567
41800,809
41801,879
41802,976
41803,26
41804,391
41805,52
41806,809
41807,960
41808,787
41809,958
41810,231
41811,626
41812,861
41813,140
41814,152
41815,277
41816,2
41817,430
41818,57
41819,359
41820,308
41821,165
41822,43
41823,52
41824,992
41825,570
41826,574
41827,757
41828,250
41829,737
41830,37
41831,83
41832,572
41833,296
41834,779
41835,181
41836,442
41837,727
41838,158
41839,12
41840,639
41841,473
41842,215
41843,381
41844,895
41845,356
41846,687
41847,463
41848,556
41849,236
41850,128
41851,618
41852,850
41853,241
41854,988
41855,791
41856,462
41857,948
41858,547
41859,558
41860,203
41861,49
41862,396
41863,624
41864,546
41865,767
41866,453
41867,440
41868,3
41869,270
41870,998
41871,584
41872,399
41873,594
41874,957
41875,838
41876,459
41877,370
41878,878
41879,506
41880,413
41881,997
41882,981
41883,6
41884,546
41885,707
41886,729
41887,381
41888,665
41889,872
41890,496
41891,40
41892,353
41893,880
41894,207
41895,934
41896,113
41897,477
41898,852
41899,871
41900,77
41901,135
41902,345
41903,827
41904,676
41905,518
41906,781
41907,480
41908,726
41909,463
41910,114
41911,484
41912,665
41913,299
41914,437
41915,979
41916,123
41917,984
41918,820
41919,190
41920,458
41921,445
41922,301
41923,919
41924,966
41925,171
41926,272
41927,971
41928,753
41929,907
41930,42
41931,647
41932,350
41933,931
41934,52
41935,923
41936,327
41937,764
41938,975
41939,287
41940,623
41941,992
41942,959
41943,504
41944,423
41945,960
41946,402
41947,167
41948,529
41949,891
41950,804
41951,62
41952,487
41953,673
41954,556
41955,399
41956,585
41957,974
41958,340
41959,979
41960,185
41961,973
41962,196
41963,699
41964,770
41965,789
41966,783
41967,873
41968,179
41969,780
41970,871
41971,427
41972,483
41973,268
41974,677
41975,140
41976,706
41977,398
41978,221
41979,961
41980,99
41981,571
41982,261
41983,575
41984,813
41985,290
41986,183
41987,157
41988,174
41989,365
41990,157
41991,593
41992,586
41993,415
41994,295
41995,73
41996,700
41997,275
41998,334
41999,358
42000,670
42001,506
42002,252
42003,144
42004,473
42005,154
42006,534
42007,224
42008,229
42009,3
42010,402
42011,68
42012,308
42013,496
42014,610
42015,606
42016,572
42017,24
42018,808
42019,295
42020,918
42021,621
42022,867
42023,636
42024,407
42025,529
42026,711
42027,590
42028,744
42029,458
42030,539
42031,59
42032,195
42033,223
42034,56
42035,215
42036,787
42037,471
42038,712
42039,907
42040,62
42041,585
42042,805
42043,27
42044,405
42045,624
42046,65
42047,439
42048,128
42049,961
42050,260
42051,773
42052,338
42053,421
42054,242
42055,133
42056,342
42057,312
42058,752
42059,451
42060,240
42061,500
42062,122
42063,833
42064,626
42065,524
42066,98
42067,681
42068,326
42069,738
42070,273
42071,22
42072,953
42073,909
42074,715
42075,739
42076,897
42077,4
42078,19
42079,136
42080,997
42081,66
42082,340
42083,724
42084,197
42085,277
42086,941
42087,501
42088,334
42089,351
42090,378
42091,294
42092,783
42093,978
42094,433
42095,534
42096,729
42097,36
42098,961
42099,408
42100,143
42101,51
42102,266
42103,51
42104,237
42105,3
42106,633
42107,726
42108,44
42109,653
42110,900
42111,444
42112,140
42113,580
42114,259
42115,831
42116,830
42117,17
42118,545
42119,428
42120,276
42121,350
42122,295
42123,38
42124,859
42125,920
42126,697
42127,571
42128,294
42129,731
42130,547
42131,706
42132,585
42133,450
42134,821
42135,124
42136,528
42137,264
42138,919
42139,119
42140,797
42141,640
42142,749
42143,450
42144,922
42145,69
42146,871
42147,739
42148,536
42149,663
42150,802
42151,752
42152,602
42153,600
42154,864
42155,584
42156,345
42157,347
42158,701
42159,507
42160,750
42161,684
42162,918
42163,775
42164,690
42165,524
42166,323
42167,544
42168,331
42169,973
42170,844
42171,805
42172,337
42173,861
42174,850
42175,821
42176,791
42177,346
42178,345
42179,837
42180,915
42181,559
42182,614
42183,21
42184,455
42185,398
42186,477
42187,951
42188,643
42189,892
42190,51
42191,139
42192,675
42193,645
42194,107
42195,584
42196,83
42197,113
42198,171
42199,991
42200,212
42201,172
42202,693
42203,535
42204,563
42205,497
42206,707
42207,895
42208,517
42209,500
42210,37
42211,125
42212,45
42213,47
42214,104
42215,44
42216,915
42217,22
42218,360
42219,448
42220,37
42221,535
42222,73
42223,366
42224,974
42225,444
42226,340
42227,632
42228,141
42229,976
42230,678
42231,995
42232,60
42233,914
42234,307
42235,223
42236,324
42237,958
42238,882
42239,483
42240,881
42241,77
42242,134
42243,513
42244,241
42245,967
42246,704
42247,577
42248,782
42249,894
42250,831
42251,712
42252,854
42253,251
42254,489
42255,422
42256,740
42257,587
42258,11
42259,229
42260,275
42261,298
42262,858
42263,738
42264,680
42265,547
42266,884
42267,250
42268,737
42269,772
42270,950
42271,880
42272,336
42273,969
42274,184
42275,57
42276,259
42277,826
42278,399
42279,396
42280,722
42281,738
42282,671
42283,399
42284,505
42285,428
42286,175
42287,541
42288,953
42289,133
42290,419
42291,477
42292,896
42293,627
42294,710
42295,931
42296,427
42297,847
42298,936
42299,693
42300,746
42301,500
42302,138
42303,878
42304,110
42305,0
42306,115
42307,885
42308,220
42309,124
42310,731
42311,897
42312,190
42313,761
42314,540
42315,226
42316,218
42317,858
42318,456
42319,466
42320,669
42321,89
42322,310
42323,406
42324,464
42325,261
42326,74
42327,176
42328,834
42329,417
42330,620
42331,806
42332,955
42333,376
42334,503
42335,946
42336,848
42337,200
42338,247
42339,297
42340,487
42341,503
42342,686
42343,706
42344,360
42345,941
42346,610
42347,763
42348,853
42349,467
42350,674
42351,39
42352,55
42353,497
42354,148
42355,937
42356,457
42357,713
42358,150
42359,247
42360,918
42361,345
42362,981
42363,876
42364,288
42365,573
42366,361
42367,72
42368,918
42369,253
42370,462
42371,532
42372,702
42373,642
42374,398
42375,109
42376,376
42377,966
42378,922
42379,394
42380,176
42381,9
42382,869
42383,611
42384,989
42385,296
42386,625
42387,662
42388,299
42389,816
42390,254
42391,166
42392,801
42393,322
42394,941
42395,433
42396,453
42397,365
42398,911
42399,824
42400,375
42401,303
42402,798
42403,24
42404,408
42405,113
42406,795
42407,112
42408,166
42409,477
42410,781
42411,859
42412,73
42413,833
42414,716
42415,912
42416,66
42417,901
42418,798
42419,997
42420,350
42421,134
42422,455
42423,910
42424,335
42425,165
42426,281
42427,902
42428,452
42429,390
42430,183
42431,973
42432,240
42433,18
42434,798
42435,215
42436,997
42437,974
42438,863
42439,396
42440,591
42441,622
42442,110
42443,23
42444,861
42445,382
42446,187
42447,598
42448,333
42449,496
42450,464
42451,797
42452,460
42453,602
42454,381
42455,583
42456,671
42457,394
42458,147
42459,323
42460,258
42461,665
42462,269
42463,699
42464,63
42465,936
42466,69
42467,246
42468,311
42469,786
42470,357
42471,74
42472,680
42473,224
42474,919
42475,450
42476,872
42477,128
42478,145
42479,651
42480,878
42481,178
42482,338
42483,401
42484,117
42485,66
42486,948
42487,408
42488,160
42489,724
42490,619
42491,554
42492,639
42493,745
42494,580
42495,666
42496,573
42497,726
42498,696
42499,704
42500,739
42501,904
42502,957
42503,659
42504,626
42505,793
42506,513
42507,641
42508,606
42509,631
42510,298
42511,109
42512,679
42513,900
42514,168
42515,745
42516,812
42517,335
42518,378
42519,935
42520,747
42521,493
42522,170
42523,573
42524,591
42525,803
42526,627
42527,621
42528,11
42529,527
42530,999
42531,351
42532,463
42533,519
42534,189
42535,336
42536,639
42537,876
42538,793
42539,174
42540,597
42541,250
42542,267
42543,278
42544,340
42545,9
42546,69
42547,867
42548,910
42549,438
42550,607
42551,672
42552,574
42553,239
42554,619
42555,132
42556,252
42557,900
42558,146
42559,289
42560,576
42561,73
42562,688
42563,81
42564,54
42565,349
42566,943
42567,463
42568,705
42569,433
42570,257
42571,403
42572,483
42573,745
42574,392
42575,602
42576,273
42577,831
42578,553
42579,72
42580,476
42581,979
42582,171
42583,259
42584,219
42585,787
42586,298
42587,136
42588,562
42589,569
42590,977
42591,979
42592,579
42593,5
42594,871
42595,953
42596,164
42597,250
42598,310
42599,627
42600,934
42601,629
42602,18
42603,619
42604,967
42605,726
42606,481
42607,769
42608,769
42609,941
42610,470
42611,7
42612,320
42613,532
42614,573
42615,984
42616,241
42617,156
42618,993
42619,500
42620,568
42621,322
42622,359
42623,677
42624,426
42625,337
42626,242
42627,278
42628,929
42629,374
42630,829
42631,116
42632,376
42633,173
42634,652
42635,548
42636,37
42637,315
42638,126
42639,660
42640,983
42641,367
42642,970
42643,663
42644,455
42645,803
42646,470
42647,433
42648,276
42649,726
42650,222
42651,451
42652,175
42653,498
42654,757
42655,540
42656,962
42657,30
42658,949
42659,316
42660,113
42661,655
42662,398
42663,200
42664,188
42665,800
42666,840
42667,369
42668,188
42669,891
42670,158
42671,103
42672,233
42673,682
42674,336
42675,624
42676,83
42677,499
42678,462
42679,845
42680,959
42681,726
42682,974
42683,221
42684,808
42685,405
42686,100
42687,938
42688,231
42689,413
42690,10
42691,749
42692,141
42693,747
42694,243
42695,307
42696,205
42697,645
42698,849
42699,572
42700,147
42701,551
42702,249
42703,141
42704,225
42705,338
42706,178
42707,863
42708,463
42709,461
42710,335
42711,258
42712,224
42713,319
42714,296
42715,430
42716,450
42717,134
42718,866
42719,711
42720,57
42721,442
42722,917
42723,257
42724,98
42725,312
42726,376
42727,824
42728,833
42729,31
42730,234
42731,72
42732,387
42733,87
42734,640
42735,97
42736,352
42737,137
42738,641
42739,697
42740,784
42741,327
42742,327
42743,710
42744,228
42745,689
42746,561
42747,653
42748,538
42749,679
42750,23
42751,625
42752,244
42753,657
42754,902
42755,103
42756,431
42757,1
42758,462
42759,33
42760,182
42761,912
42762,500
42763,7
42764,489
42765,115
42766,470
42767,16
42768,252
42769,383
42770,792
42771,656
42772,457
42773,514
42774,869
42775,409
42776,39
42777,982
42778,681
42779,949
42780,664
42781,587
42782,557
42783,635
42784,965
42785,318
42786,452
42787,184
42788,595
42789,353
42790,988
42791,6
42792,596
42793,503
42794,777
42795,321
42796,581
42797,479
42798,898
42799,706
42800,162
42801,227
42802,841
42803,710
42804,217
42805,105
42806,212
42807,175
42808,719
42809,772
42810,865
42811,346
42812,734
42813,480
42814,303
42815,316
42816,222
42817,365
42818,592
42819,479
42820,376
42821,342
42822,592
42823,58
42824,782
42825,919
42826,784
42827,996
42828,849
42829,659
42830,185
42831,30
42832,964
42833,816
42834,302
42835,384
42836,965
42837,162
42838,114
42839,762
42840,198
42841,772
42842,894
42843,320
42844,468
42845,257
42846,212
42847,509
42848,401
42849,349
42850,664
42851,736
42852,508
42853,845
42854,740
42855,470
42856,660
42857,698
42858,378
42859,70
42860,378
42861,257
42862,904
42863,709
42864,912
42865,711
42866,386
42867,607
42868,380
42869,366
42870,502
42871,907
42872,209
42873,202
42874,464
42875,652
42876,543
42877,693
42878,956
42879,87
42880,241
42881,206
42882,167
42883,927
42884,36
42885,331
42886,696
42887,834
42888,442
42889,364
42890,114
42891,567
42892,109
42893,830
42894,522
42895,195
42896,542
42897,145
42898,287
42899,85
42900,679
42901,943
42902,48
42903,335
42904,439
42905,2
42906,455
42907,710
42908,735
42909,220
42910,131
42911,459
42912,3
42913,243
42914,621
42915,102
42916,683
42917,598
42918,448
42919,481
42920,508
42921,309
42922,890
42923,650
42924,562
42925,617
42926,667
42927,762
42928,142
42929,770
42930,304
42931,810
42932,468
42933,499
42934,835
42935,0
42936,122
42937,754
42938,995
42939,852
42940,556
42941,664
42942,279
42943,72
