product_id,date,stock_received,damaged_stock
876139,15-12-2023,3,2
903336,15-12-2023,3,0
120532,15-12-2023,4,0
945635,15-12-2023,0,2
760684,15-12-2023,4,0
354409,15-12-2023,0,2
490602,15-12-2023,0,2
317242,15-12-2023,0,2
327290,15-12-2023,4,0
807452,15-12-2023,3,0
451933,15-12-2023,4,0
94225,15-12-2023,3,0
704868,15-12-2023,1,0
18035,15-12-2023,0,2
820541,15-12-2023,3,0
455755,15-12-2023,0,2
336847,15-12-2023,3,0
747801,15-12-2023,4,0
677542,15-12-2023,0,2
604184,15-12-2023,3,2
697683,15-12-2023,1,0
133542,15-12-2023,1,0
9436,15-12-2023,0,2
112390,15-12-2023,0,2
672059,15-12-2023,3,0
124290,15-12-2023,3,2
140489,15-12-2023,0,2
799688,15-12-2023,3,2
859361,15-12-2023,0,2
492958,15-12-2023,3,0
63769,15-12-2023,3,0
219598,15-12-2023,3,0
449106,15-12-2023,3,0
256051,15-12-2023,0,2
366066,15-12-2023,3,0
600767,15-12-2023,1,0
784827,15-12-2023,4,0
853932,15-12-2023,3,0
51036,15-12-2023,0,2
820973,15-12-2023,3,0
367391,15-12-2023,0,2
927651,15-12-2023,0,2
930284,15-12-2023,3,2
4452,15-12-2023,0,2
440875,15-12-2023,0,2
707935,15-12-2023,3,0
120385,15-12-2023,0,2
52729,15-12-2023,0,2
243235,15-12-2023,3,2
131748,15-12-2023,4,0
256783,15-12-2023,3,0
913428,15-12-2023,3,0
726958,15-12-2023,3,0
642612,15-12-2023,0,2
613942,15-12-2023,3,2
425341,15-12-2023,4,0
771228,15-12-2023,4,2
723678,15-12-2023,3,0
451812,15-12-2023,4,0
677169,15-12-2023,0,2
557908,15-12-2023,0,2
587645,15-12-2023,0,2
837480,15-12-2023,0,2
799459,15-12-2023,4,0
992178,15-12-2023,3,0
237083,15-12-2023,0,2
154179,15-12-2023,0,2
298985,15-12-2023,0,2
444361,15-12-2023,4,0
114414,15-12-2023,1,0
153019,16-12-2023,0,2
848226,16-12-2023,1,2
890623,16-12-2023,0,2
965755,16-12-2023,0,2
222892,16-12-2023,3,2
516376,16-12-2023,0,2
34186,16-12-2023,1,2
818990,16-12-2023,0,2
871592,16-12-2023,3,2
284460,16-12-2023,3,0
77308,16-12-2023,3,0
70969,16-12-2023,3,0
552883,16-12-2023,3,0
555121,16-12-2023,0,2
818522,16-12-2023,0,2
376447,16-12-2023,3,0
146840,16-12-2023,0,2
714999,16-12-2023,4,0
15314,16-12-2023,1,2
67197,16-12-2023,0,2
41853,16-12-2023,3,0
257719,16-12-2023,4,0
891833,16-12-2023,3,0
500739,16-12-2023,4,0
500633,16-12-2023,0,2
798639,16-12-2023,0,2
833557,16-12-2023,1,2
337168,16-12-2023,3,2
455083,16-12-2023,0,2
183929,16-12-2023,3,0
734789,16-12-2023,3,0
961614,16-12-2023,3,0
361361,16-12-2023,4,0
313754,16-12-2023,0,2
990993,16-12-2023,4,0
762527,16-12-2023,4,2
542300,16-12-2023,4,0
481843,16-12-2023,0,2
540618,16-12-2023,0,2
171602,16-12-2023,1,2
60619,16-12-2023,1,2
962591,16-12-2023,3,0
107548,16-12-2023,3,0
194682,16-12-2023,3,0
681063,16-12-2023,3,0
300159,16-12-2023,4,0
118820,16-12-2023,4,0
667163,16-12-2023,0,2
561860,16-12-2023,3,0
712307,16-12-2023,3,0
962054,16-12-2023,3,0
378676,16-12-2023,3,0
689769,16-12-2023,0,2
305754,16-12-2023,0,2
398340,16-12-2023,0,2
33955,16-12-2023,0,2
470449,16-12-2023,3,0
954722,16-12-2023,4,0
623234,16-12-2023,0,2
652118,16-12-2023,4,2
187399,16-12-2023,3,2
925482,16-12-2023,3,2
272170,16-12-2023,1,2
487931,16-12-2023,4,0
764014,16-12-2023,3,0
53833,16-12-2023,3,0
876139,16-12-2023,1,2
903336,16-12-2023,3,0
120532,16-12-2023,3,0
945635,16-12-2023,4,0
760684,16-12-2023,3,0
354409,16-12-2023,0,2
937542,16-12-2023,1,0
131136,16-12-2023,3,2
287070,16-12-2023,3,0
644847,16-12-2023,0,2
327290,16-12-2023,4,2
993331,16-12-2023,3,0
451933,16-12-2023,0,2
461804,16-12-2023,0,2
94225,16-12-2023,0,2
704868,16-12-2023,0,2
747801,16-12-2023,3,0
589812,16-12-2023,1,0
697683,16-12-2023,0,2
739534,16-12-2023,0,2
739448,16-12-2023,4,2
700048,16-12-2023,0,2
365133,16-12-2023,3,0
133542,16-12-2023,0,2
490939,16-12-2023,4,0
803607,16-12-2023,0,2
124290,16-12-2023,0,2
799688,16-12-2023,1,0
219598,16-12-2023,1,0
140154,16-12-2023,3,2
449106,16-12-2023,1,0
615545,16-12-2023,3,2
366066,16-12-2023,3,2
600767,16-12-2023,0,2
6405,16-12-2023,3,0
853932,16-12-2023,0,2
970529,16-12-2023,0,2
51036,16-12-2023,0,2
820973,16-12-2023,4,0
930284,16-12-2023,3,0
432617,16-12-2023,0,2
953175,16-12-2023,3,0
942001,16-12-2023,3,0
585299,16-12-2023,3,0
120385,16-12-2023,3,2
373536,16-12-2023,4,0
243235,16-12-2023,4,0
564692,16-12-2023,3,0
186168,16-12-2023,3,0
537274,16-12-2023,4,0
525531,16-12-2023,0,2
913428,16-12-2023,3,0
757274,16-12-2023,4,0
642612,16-12-2023,0,2
784673,16-12-2023,4,0
425341,16-12-2023,3,0
771228,16-12-2023,3,0
451812,16-12-2023,3,0
677169,16-12-2023,3,0
274207,16-12-2023,4,0
706112,16-12-2023,0,2
837480,16-12-2023,3,0
566052,16-12-2023,3,0
137909,16-12-2023,0,2
264803,16-12-2023,3,0
851978,16-12-2023,4,0
992178,16-12-2023,1,2
56589,16-12-2023,0,2
26060,16-12-2023,3,0
33797,16-12-2023,0,2
679284,16-12-2023,3,0
240179,16-12-2023,0,2
114414,16-12-2023,0,2
153019,17-12-2023,0,2
669378,17-12-2023,3,0
890623,17-12-2023,0,2
965755,17-12-2023,0,2
39154,17-12-2023,1,0
196719,17-12-2023,3,0
812607,17-12-2023,0,2
847349,17-12-2023,0,2
871592,17-12-2023,4,0
473929,17-12-2023,1,2
654297,17-12-2023,0,2
555121,17-12-2023,3,0
462526,17-12-2023,0,2
376447,17-12-2023,4,0
146840,17-12-2023,4,0
89084,17-12-2023,3,2
888807,17-12-2023,4,0
136533,17-12-2023,3,2
714999,17-12-2023,4,0
382511,17-12-2023,0,2
15314,17-12-2023,0,2
67197,17-12-2023,3,2
880510,17-12-2023,3,2
741341,17-12-2023,4,0
500739,17-12-2023,0,2
500633,17-12-2023,0,2
799952,17-12-2023,4,2
883013,17-12-2023,1,0
839170,17-12-2023,0,2
183929,17-12-2023,0,2
578097,17-12-2023,4,0
734789,17-12-2023,3,0
961614,17-12-2023,0,2
361361,17-12-2023,4,2
291238,17-12-2023,0,2
654623,17-12-2023,3,0
563740,17-12-2023,0,2
762527,17-12-2023,4,0
952168,17-12-2023,0,2
587420,17-12-2023,3,0
491521,17-12-2023,3,2
991434,17-12-2023,0,2
540618,17-12-2023,0,2
319388,17-12-2023,4,2
60619,17-12-2023,4,0
107548,17-12-2023,0,2
378287,17-12-2023,3,2
118820,17-12-2023,0,2
667163,17-12-2023,3,0
712003,17-12-2023,0,2
712307,17-12-2023,4,2
513199,17-12-2023,3,0
532965,17-12-2023,4,0
365132,17-12-2023,3,0
491314,17-12-2023,3,0
33955,17-12-2023,4,0
954722,17-12-2023,1,0
131937,17-12-2023,0,2
606256,17-12-2023,3,0
187399,17-12-2023,4,2
925482,17-12-2023,0,2
611575,17-12-2023,0,2
306177,17-12-2023,0,2
272170,17-12-2023,4,0
692985,17-12-2023,1,0
901144,17-12-2023,4,0
764014,17-12-2023,4,0
876139,17-12-2023,1,0
760684,17-12-2023,0,2
937542,17-12-2023,4,2
490602,17-12-2023,4,0
131136,17-12-2023,3,0
287070,17-12-2023,3,0
317242,17-12-2023,3,2
807452,17-12-2023,0,2
461804,17-12-2023,3,0
704868,17-12-2023,3,0
455755,17-12-2023,1,0
604184,17-12-2023,1,0
968887,17-12-2023,0,2
709916,17-12-2023,3,0
448752,17-12-2023,1,0
365133,17-12-2023,4,2
9436,17-12-2023,0,2
803607,17-12-2023,3,0
124290,17-12-2023,0,2
492958,17-12-2023,1,0
684939,17-12-2023,3,0
219598,17-12-2023,3,0
256051,17-12-2023,1,0
615545,17-12-2023,0,2
366066,17-12-2023,3,0
600767,17-12-2023,3,0
6405,17-12-2023,0,2
853932,17-12-2023,0,2
970529,17-12-2023,4,2
820973,17-12-2023,0,2
367391,17-12-2023,0,2
930284,17-12-2023,3,0
4452,17-12-2023,3,0
440875,17-12-2023,3,0
432617,17-12-2023,0,2
953175,17-12-2023,3,0
57405,17-12-2023,3,0
707935,17-12-2023,3,0
942001,17-12-2023,0,2
585299,17-12-2023,3,0
52729,17-12-2023,3,0
373536,17-12-2023,0,2
564692,17-12-2023,4,0
186168,17-12-2023,4,2
425341,17-12-2023,3,0
771228,17-12-2023,3,2
760828,17-12-2023,0,2
723678,17-12-2023,3,2
677169,17-12-2023,0,2
274207,17-12-2023,0,2
557908,17-12-2023,0,2
137909,17-12-2023,3,2
799459,17-12-2023,0,2
264803,17-12-2023,4,2
56589,17-12-2023,3,0
237083,17-12-2023,0,2
298985,17-12-2023,3,2
240179,17-12-2023,1,0
114414,17-12-2023,3,2
153019,18-12-2023,3,0
11422,18-12-2023,0,2
222892,18-12-2023,4,2
14145,18-12-2023,3,2
349294,18-12-2023,3,0
284460,18-12-2023,4,0
473929,18-12-2023,1,2
952124,18-12-2023,1,2
397973,18-12-2023,0,2
818522,18-12-2023,4,0
146840,18-12-2023,1,2
89084,18-12-2023,0,2
888807,18-12-2023,4,0
382511,18-12-2023,3,0
15314,18-12-2023,0,2
257719,18-12-2023,0,2
891833,18-12-2023,0,2
500739,18-12-2023,4,2
833557,18-12-2023,4,0
659290,18-12-2023,1,0
883013,18-12-2023,0,2
455083,18-12-2023,0,2
487065,18-12-2023,0,2
690565,18-12-2023,3,0
361361,18-12-2023,0,2
313754,18-12-2023,0,2
563740,18-12-2023,3,0
602241,18-12-2023,4,0
567671,18-12-2023,0,2
991434,18-12-2023,3,0
540618,18-12-2023,3,0
319388,18-12-2023,0,2
60619,18-12-2023,0,2
962591,18-12-2023,4,0
107548,18-12-2023,0,2
328457,18-12-2023,3,0
194682,18-12-2023,3,0
667163,18-12-2023,1,2
890232,18-12-2023,3,0
532965,18-12-2023,0,2
689769,18-12-2023,0,2
969851,18-12-2023,0,2
305754,18-12-2023,3,2
33955,18-12-2023,4,0
470449,18-12-2023,3,0
954722,18-12-2023,0,2
606256,18-12-2023,4,0
621677,18-12-2023,4,0
721521,18-12-2023,4,0
692985,18-12-2023,3,0
764014,18-12-2023,1,0
876139,18-12-2023,4,2
490602,18-12-2023,3,2
131136,18-12-2023,0,2
287070,18-12-2023,3,0
679865,18-12-2023,0,2
644847,18-12-2023,3,0
327290,18-12-2023,3,2
807452,18-12-2023,3,2
451933,18-12-2023,0,2
18035,18-12-2023,1,0
820541,18-12-2023,3,0
455755,18-12-2023,4,2
589812,18-12-2023,1,0
677542,18-12-2023,3,0
697683,18-12-2023,1,2
739534,18-12-2023,1,0
968887,18-12-2023,0,2
739448,18-12-2023,3,0
767398,18-12-2023,3,0
647462,18-12-2023,0,2
490939,18-12-2023,0,2
124290,18-12-2023,0,2
140489,18-12-2023,3,0
799688,18-12-2023,4,0
492958,18-12-2023,0,2
63769,18-12-2023,0,2
219598,18-12-2023,4,0
449106,18-12-2023,3,0
600767,18-12-2023,3,2
853932,18-12-2023,3,2
820973,18-12-2023,0,2
930284,18-12-2023,0,2
440875,18-12-2023,3,2
432617,18-12-2023,3,0
120385,18-12-2023,3,0
661577,18-12-2023,3,0
131748,18-12-2023,1,0
726958,18-12-2023,0,2
642612,18-12-2023,3,2
425341,18-12-2023,3,2
760828,18-12-2023,4,0
723678,18-12-2023,3,2
451812,18-12-2023,4,2
677169,18-12-2023,3,0
706112,18-12-2023,4,0
557908,18-12-2023,4,0
587645,18-12-2023,3,0
799459,18-12-2023,0,2
992178,18-12-2023,0,2
56589,18-12-2023,0,2
33797,18-12-2023,0,2
123983,18-12-2023,3,0
237083,18-12-2023,4,0
154179,18-12-2023,3,0
444361,18-12-2023,3,2
679284,18-12-2023,3,0
240179,18-12-2023,3,0
673058,18-12-2023,3,2
153019,19-12-2023,1,2
11422,19-12-2023,4,0
848226,19-12-2023,0,2
965755,19-12-2023,0,2
222892,19-12-2023,0,2
39154,19-12-2023,3,2
196719,19-12-2023,0,2
812607,19-12-2023,0,2
14145,19-12-2023,3,0
847349,19-12-2023,0,2
871592,19-12-2023,1,2
77308,19-12-2023,0,2
654297,19-12-2023,4,0
952124,19-12-2023,4,0
555121,19-12-2023,4,2
217710,19-12-2023,3,2
714999,19-12-2023,0,2
382511,19-12-2023,0,2
67197,19-12-2023,3,0
880510,19-12-2023,4,2
257719,19-12-2023,3,0
741341,19-12-2023,4,2
500739,19-12-2023,3,0
799952,19-12-2023,3,2
798639,19-12-2023,0,2
833557,19-12-2023,4,0
883013,19-12-2023,3,0
455083,19-12-2023,4,0
183929,19-12-2023,3,2
654623,19-12-2023,4,2
313754,19-12-2023,1,2
658389,19-12-2023,0,2
990993,19-12-2023,0,2
542300,19-12-2023,4,0
587420,19-12-2023,3,0
991434,19-12-2023,3,0
171602,19-12-2023,0,2
60619,19-12-2023,3,0
962591,19-12-2023,1,0
687218,19-12-2023,4,0
194682,19-12-2023,0,2
681063,19-12-2023,0,2
679321,19-12-2023,4,0
118820,19-12-2023,3,2
561860,19-12-2023,0,2
712003,19-12-2023,3,2
513199,19-12-2023,0,2
962054,19-12-2023,3,0
365132,19-12-2023,3,0
689769,19-12-2023,1,0
969851,19-12-2023,4,2
491314,19-12-2023,0,2
470449,19-12-2023,4,0
954722,19-12-2023,0,2
131937,19-12-2023,4,0
606256,19-12-2023,3,0
652118,19-12-2023,1,2
925482,19-12-2023,3,0
611575,19-12-2023,4,0
621677,19-12-2023,3,0
306177,19-12-2023,3,0
721521,19-12-2023,0,2
692985,19-12-2023,0,2
764014,19-12-2023,0,2
876139,19-12-2023,4,0
760684,19-12-2023,4,2
354409,19-12-2023,3,2
937542,19-12-2023,4,0
131136,19-12-2023,4,0
644847,19-12-2023,4,2
807452,19-12-2023,3,0
451933,19-12-2023,3,0
461804,19-12-2023,3,0
435929,19-12-2023,3,0
820541,19-12-2023,3,0
455755,19-12-2023,1,0
336847,19-12-2023,1,2
747801,19-12-2023,3,0
677542,19-12-2023,3,0
604184,19-12-2023,3,0
894539,19-12-2023,0,2
968887,19-12-2023,0,2
709916,19-12-2023,0,2
739448,19-12-2023,4,2
700048,19-12-2023,0,2
897083,19-12-2023,3,2
133542,19-12-2023,0,2
473647,19-12-2023,0,2
112390,19-12-2023,0,2
672059,19-12-2023,0,2
799688,19-12-2023,0,2
859361,19-12-2023,4,0
63769,19-12-2023,3,2
684939,19-12-2023,0,2
140154,19-12-2023,0,2
449106,19-12-2023,0,2
615545,19-12-2023,3,0
366066,19-12-2023,4,0
6405,19-12-2023,1,0
820973,19-12-2023,3,0
433521,19-12-2023,4,0
930284,19-12-2023,0,2
440875,19-12-2023,3,0
432617,19-12-2023,3,0
57405,19-12-2023,3,0
585299,19-12-2023,0,2
120385,19-12-2023,3,2
951463,19-12-2023,3,2
243235,19-12-2023,4,0
131748,19-12-2023,4,2
186168,19-12-2023,0,2
537274,19-12-2023,3,0
913428,19-12-2023,3,2
642612,19-12-2023,0,2
425341,19-12-2023,0,2
723678,19-12-2023,0,2
451812,19-12-2023,3,0
566052,19-12-2023,3,0
799459,19-12-2023,3,0
264803,19-12-2023,4,2
992178,19-12-2023,3,0
33797,19-12-2023,3,0
237083,19-12-2023,0,2
154179,19-12-2023,4,0
298985,19-12-2023,3,0
240179,19-12-2023,3,0
153019,20-12-2023,3,0
669378,20-12-2023,1,0
848226,20-12-2023,4,0
965755,20-12-2023,0,2
222892,20-12-2023,1,0
516376,20-12-2023,4,0
39154,20-12-2023,1,2
478531,20-12-2023,4,0
812607,20-12-2023,0,2
349294,20-12-2023,3,0
871592,20-12-2023,4,2
473929,20-12-2023,0,2
77308,20-12-2023,4,0
654297,20-12-2023,3,0
70969,20-12-2023,3,0
397973,20-12-2023,3,2
462526,20-12-2023,0,2
376447,20-12-2023,0,2
217710,20-12-2023,3,0
89084,20-12-2023,3,0
888807,20-12-2023,0,2
136533,20-12-2023,3,2
714999,20-12-2023,4,2
382511,20-12-2023,4,0
67197,20-12-2023,0,2
41853,20-12-2023,4,0
891833,20-12-2023,3,0
741341,20-12-2023,0,2
500739,20-12-2023,0,2
798639,20-12-2023,0,2
324809,20-12-2023,0,2
337168,20-12-2023,3,0
839170,20-12-2023,4,0
455083,20-12-2023,3,0
183929,20-12-2023,0,2
592784,20-12-2023,3,2
487065,20-12-2023,4,0
949818,20-12-2023,4,0
690565,20-12-2023,3,0
361361,20-12-2023,0,2
654623,20-12-2023,4,0
313754,20-12-2023,3,2
563740,20-12-2023,3,0
542300,20-12-2023,3,0
602241,20-12-2023,4,0
587420,20-12-2023,0,2
491521,20-12-2023,3,0
914071,20-12-2023,0,2
991434,20-12-2023,4,0
540618,20-12-2023,0,2
60619,20-12-2023,4,2
962591,20-12-2023,4,2
687218,20-12-2023,0,2
328457,20-12-2023,4,0
378287,20-12-2023,0,2
118820,20-12-2023,0,2
561860,20-12-2023,3,0
890232,20-12-2023,4,0
365132,20-12-2023,4,0
689769,20-12-2023,0,2
398340,20-12-2023,3,2
491314,20-12-2023,0,2
131937,20-12-2023,0,2
611575,20-12-2023,3,0
621677,20-12-2023,0,2
306177,20-12-2023,4,0
876139,20-12-2023,1,0
945635,20-12-2023,1,2
760684,20-12-2023,1,2
354409,20-12-2023,3,0
937542,20-12-2023,3,0
490602,20-12-2023,3,2
679865,20-12-2023,3,0
317242,20-12-2023,0,2
644847,20-12-2023,3,0
327290,20-12-2023,0,2
993331,20-12-2023,0,2
461804,20-12-2023,1,0
36412,20-12-2023,0,2
18035,20-12-2023,4,0
435929,20-12-2023,3,0
455755,20-12-2023,0,2
336847,20-12-2023,4,0
144124,20-12-2023,0,2
747801,20-12-2023,0,2
589812,20-12-2023,0,2
677542,20-12-2023,3,0
697683,20-12-2023,3,0
739534,20-12-2023,1,0
968887,20-12-2023,0,2
709916,20-12-2023,0,2
739448,20-12-2023,0,2
133542,20-12-2023,0,2
767398,20-12-2023,4,0
473647,20-12-2023,0,2
753354,20-12-2023,0,2
803607,20-12-2023,0,2
63769,20-12-2023,0,2
219598,20-12-2023,3,0
140154,20-12-2023,3,0
256051,20-12-2023,0,2
366066,20-12-2023,3,0
820973,20-12-2023,0,2
367391,20-12-2023,3,0
433521,20-12-2023,0,2
82484,20-12-2023,3,0
440875,20-12-2023,3,2
942001,20-12-2023,0,2
585299,20-12-2023,3,0
951463,20-12-2023,0,2
373536,20-12-2023,0,2
131748,20-12-2023,4,0
256783,20-12-2023,0,2
537274,20-12-2023,0,2
726958,20-12-2023,3,0
613942,20-12-2023,4,0
784673,20-12-2023,4,2
771228,20-12-2023,3,0
760828,20-12-2023,0,2
451812,20-12-2023,0,2
677169,20-12-2023,4,0
274207,20-12-2023,0,2
706112,20-12-2023,3,0
566052,20-12-2023,0,2
137909,20-12-2023,0,2
992178,20-12-2023,3,0
33797,20-12-2023,4,0
154179,20-12-2023,3,2
679284,20-12-2023,3,0
673058,20-12-2023,0,2
11422,21-12-2023,3,0
222892,21-12-2023,3,0
39154,21-12-2023,4,2
196719,21-12-2023,0,2
14145,21-12-2023,4,2
847349,21-12-2023,4,0
871592,21-12-2023,0,2
284460,21-12-2023,4,2
473929,21-12-2023,3,0
77308,21-12-2023,0,2
552883,21-12-2023,0,2
462526,21-12-2023,1,0
376447,21-12-2023,0,2
146840,21-12-2023,4,0
888807,21-12-2023,0,2
136533,21-12-2023,0,2
382511,21-12-2023,4,0
67197,21-12-2023,1,0
41853,21-12-2023,1,0
891833,21-12-2023,4,0
741341,21-12-2023,3,0
799952,21-12-2023,0,2
833557,21-12-2023,0,2
324809,21-12-2023,0,2
659290,21-12-2023,4,0
883013,21-12-2023,4,0
455083,21-12-2023,0,2
183929,21-12-2023,4,0
592784,21-12-2023,4,0
949818,21-12-2023,3,2
313754,21-12-2023,3,0
563740,21-12-2023,4,2
658389,21-12-2023,0,2
990993,21-12-2023,3,0
602241,21-12-2023,4,2
587420,21-12-2023,0,2
914071,21-12-2023,0,2
567671,21-12-2023,3,0
991434,21-12-2023,4,0
319388,21-12-2023,4,0
962591,21-12-2023,4,0
681063,21-12-2023,3,0
118820,21-12-2023,0,2
712307,21-12-2023,0,2
513199,21-12-2023,3,2
962054,21-12-2023,4,0
365132,21-12-2023,3,2
969851,21-12-2023,0,2
398340,21-12-2023,3,0
131937,21-12-2023,3,0
606256,21-12-2023,4,0
652118,21-12-2023,4,0
187399,21-12-2023,1,0
721521,21-12-2023,0,2
692985,21-12-2023,0,2
901144,21-12-2023,0,2
876139,21-12-2023,4,0
120532,21-12-2023,3,0
945635,21-12-2023,0,2
760684,21-12-2023,4,0
937542,21-12-2023,1,0
287070,21-12-2023,0,2
679865,21-12-2023,0,2
644847,21-12-2023,4,0
461804,21-12-2023,3,2
94225,21-12-2023,1,0
435929,21-12-2023,3,0
820541,21-12-2023,3,2
91670,21-12-2023,0,2
336847,21-12-2023,1,0
747801,21-12-2023,0,2
589812,21-12-2023,1,0
604184,21-12-2023,1,2
697683,21-12-2023,3,0
894539,21-12-2023,3,0
739534,21-12-2023,0,2
968887,21-12-2023,0,2
709916,21-12-2023,3,0
365133,21-12-2023,0,2
767398,21-12-2023,0,2
863930,21-12-2023,3,0
385113,21-12-2023,3,0
112390,21-12-2023,3,2
647462,21-12-2023,3,0
124290,21-12-2023,0,2
799688,21-12-2023,3,0
859361,21-12-2023,0,2
63769,21-12-2023,3,0
219598,21-12-2023,1,0
140154,21-12-2023,0,2
256051,21-12-2023,4,2
615545,21-12-2023,0,2
366066,21-12-2023,4,0
600767,21-12-2023,0,2
784827,21-12-2023,3,0
970529,21-12-2023,0,2
51036,21-12-2023,1,0
927651,21-12-2023,4,0
930284,21-12-2023,0,2
440875,21-12-2023,0,2
432617,21-12-2023,3,0
953175,21-12-2023,3,2
57405,21-12-2023,3,0
707935,21-12-2023,3,0
942001,21-12-2023,0,2
585299,21-12-2023,0,2
661577,21-12-2023,3,0
951463,21-12-2023,3,0
243235,21-12-2023,3,2
564692,21-12-2023,0,2
186168,21-12-2023,3,0
537274,21-12-2023,3,0
525531,21-12-2023,3,0
757274,21-12-2023,4,0
726958,21-12-2023,3,0
784673,21-12-2023,0,2
425341,21-12-2023,3,0
723678,21-12-2023,3,0
677169,21-12-2023,3,0
557908,21-12-2023,3,2
587645,21-12-2023,0,2
837480,21-12-2023,3,0
799459,21-12-2023,1,0
264803,21-12-2023,3,2
992178,21-12-2023,0,2
26060,21-12-2023,4,0
237083,21-12-2023,0,2
154179,21-12-2023,0,2
444361,21-12-2023,3,0
679284,21-12-2023,0,2
153019,22-12-2023,3,0
11422,22-12-2023,3,2
890623,22-12-2023,0,2
965755,22-12-2023,3,0
516376,22-12-2023,3,0
39154,22-12-2023,4,2
34186,22-12-2023,3,2
812607,22-12-2023,0,2
818990,22-12-2023,0,2
349294,22-12-2023,4,2
871592,22-12-2023,0,2
284460,22-12-2023,3,0
473929,22-12-2023,0,2
77308,22-12-2023,0,2
654297,22-12-2023,0,2
952124,22-12-2023,4,2
397973,22-12-2023,4,0
555121,22-12-2023,3,0
376447,22-12-2023,3,0
217710,22-12-2023,0,2
146840,22-12-2023,4,0
888807,22-12-2023,4,0
382511,22-12-2023,3,2
15314,22-12-2023,4,0
67197,22-12-2023,0,2
880510,22-12-2023,4,2
41853,22-12-2023,4,0
799952,22-12-2023,0,2
329351,22-12-2023,0,2
833557,22-12-2023,1,0
337168,22-12-2023,0,2
839170,22-12-2023,0,2
592784,22-12-2023,0,2
961614,22-12-2023,0,2
654623,22-12-2023,0,2
563740,22-12-2023,3,2
658389,22-12-2023,4,2
762527,22-12-2023,0,2
952168,22-12-2023,0,2
542300,22-12-2023,3,0
587420,22-12-2023,0,2
491521,22-12-2023,0,2
567671,22-12-2023,4,0
481843,22-12-2023,0,2
171602,22-12-2023,4,0
687218,22-12-2023,4,0
194682,22-12-2023,4,0
681063,22-12-2023,3,0
300159,22-12-2023,3,0
118820,22-12-2023,4,0
228286,22-12-2023,0,2
561860,22-12-2023,0,2
712003,22-12-2023,4,0
712307,22-12-2023,4,2
513199,22-12-2023,4,0
532965,22-12-2023,0,2
365132,22-12-2023,4,2
689769,22-12-2023,4,0
305754,22-12-2023,0,2
398340,22-12-2023,3,2
491314,22-12-2023,1,0
33955,22-12-2023,0,2
470449,22-12-2023,0,2
131937,22-12-2023,1,0
652118,22-12-2023,0,2
187399,22-12-2023,4,0
925482,22-12-2023,4,2
692985,22-12-2023,4,0
901144,22-12-2023,0,2
903336,22-12-2023,3,0
945635,22-12-2023,3,0
354409,22-12-2023,4,0
937542,22-12-2023,3,0
490602,22-12-2023,4,0
131136,22-12-2023,1,2
287070,22-12-2023,3,0
679865,22-12-2023,0,2
327290,22-12-2023,3,0
993331,22-12-2023,0,2
807452,22-12-2023,0,2
461804,22-12-2023,1,0
552496,22-12-2023,0,2
455755,22-12-2023,3,0
336847,22-12-2023,4,0
747801,22-12-2023,3,2
589812,22-12-2023,3,0
697683,22-12-2023,1,0
894539,22-12-2023,0,2
968887,22-12-2023,0,2
709916,22-12-2023,0,2
739448,22-12-2023,0,2
700048,22-12-2023,0,2
133542,22-12-2023,0,2
863930,22-12-2023,3,0
473647,22-12-2023,1,0
9436,22-12-2023,0,2
385113,22-12-2023,0,2
112390,22-12-2023,4,0
647462,22-12-2023,3,0
34200,22-12-2023,3,0
672059,22-12-2023,0,2
124290,22-12-2023,3,0
140489,22-12-2023,0,2
799688,22-12-2023,3,0
859361,22-12-2023,0,2
492958,22-12-2023,3,2
684939,22-12-2023,3,0
219598,22-12-2023,0,2
140154,22-12-2023,0,2
256051,22-12-2023,0,2
615545,22-12-2023,3,2
366066,22-12-2023,3,0
600767,22-12-2023,3,0
784827,22-12-2023,0,2
6405,22-12-2023,3,0
51036,22-12-2023,3,0
433521,22-12-2023,0,2
927651,22-12-2023,0,2
930284,22-12-2023,3,0
4452,22-12-2023,3,0
440875,22-12-2023,3,0
953175,22-12-2023,3,2
707935,22-12-2023,0,2
942001,22-12-2023,0,2
585299,22-12-2023,3,0
52729,22-12-2023,0,2
661577,22-12-2023,0,2
373536,22-12-2023,3,2
243235,22-12-2023,0,2
564692,22-12-2023,4,2
131748,22-12-2023,0,2
525531,22-12-2023,3,0
771228,22-12-2023,4,0
760828,22-12-2023,0,2
723678,22-12-2023,0,2
451812,22-12-2023,0,2
677169,22-12-2023,0,2
274207,22-12-2023,1,2
706112,22-12-2023,0,2
557908,22-12-2023,0,2
566052,22-12-2023,3,0
137909,22-12-2023,3,0
799459,22-12-2023,0,2
992178,22-12-2023,3,0
56589,22-12-2023,0,2
237083,22-12-2023,0,2
154179,22-12-2023,3,2
298985,22-12-2023,3,0
679284,22-12-2023,3,0
153019,23-12-2023,0,2
669378,23-12-2023,4,0
848226,23-12-2023,0,2
222892,23-12-2023,0,2
516376,23-12-2023,4,0
14145,23-12-2023,0,2
847349,23-12-2023,4,2
284460,23-12-2023,0,2
70969,23-12-2023,3,0
952124,23-12-2023,0,2
397973,23-12-2023,0,2
555121,23-12-2023,0,2
376447,23-12-2023,3,0
89084,23-12-2023,4,0
136533,23-12-2023,0,2
714999,23-12-2023,0,2
15314,23-12-2023,3,2
880510,23-12-2023,0,2
41853,23-12-2023,0,2
