ORDER_ID,ORDER_DATE,PRODUCT_ID,PRODUCT_NAME,BRAND,CATEGORY,QUANTITY,UNIT_PRICE,DISCOUNT_PCT,TOTAL_SALES,CUSTOMER_ID,STORE_ID,CITY,STATE,REGION_ID,CHANNEL_ID,ORDER_STATUS,PAYMENT_METHOD,DELIVERY_DAYS,RETURN_REASON
ORD0012561,2023-07-18,PRD0061,Running Shoes,Decathlon,Sports,4,1479.55,0,5918.2,CUS02007,STR038,Surat,Gujarat,R3,CH02,Delivered,Credit Card,1.0,
ORD0012562,2023-05-17,PRD0011,Webcam HD,Sony,Electronics,1,24820.56,10,22338.5,CUS01070,STR036,Surat,Gujarat,R3,CH01,Delivered,UPI,8.0,
ORD0012563,2023-05-12,PRD0097,Nail Polish Set,Biotique,Beauty,9,902.27,0,8120.43,CUS01920,STR039,Delhi,Delhi,R5,CH03,Shipped,Net Banking,1.0,
ORD0012564,2023-01-29,PRD0033,Track Pants,Zara,Clothing,10,2037.47,15,17318.49,CUS00833,STR039,Delhi,Delhi,R5,CH03,Delivered,UPI,9.0,
ORD0012565,2024-02-11,PRD0083,Foundation SPF30,Maybelline,Beauty,3,1961.93,10,5297.21,CUS03169,STR030,Mumbai,Maharashtra,R5,CH02,Delivered,Credit Card,8.0,
ORD0012566,2024-10-17,PRD0085,Mascara Volume,Maybelline,Beauty,2,826.89,20,1323.02,CUS04491,STR043,Ahmedabad,Gujarat,R1,CH01,Pending,COD,,
ORD0012567,2023-02-13,PRD0023,Women's Kurti,Levi's,Clothing,9,1126.37,10,9123.6,CUS02401,STR022,Surat,Gujarat,R3,CH01,Pending,UPI,,
ORD0012568,2023-02-28,PRD0008,Laptop Stand,Samsung,Electronics,1,18897.82,20,15118.26,CUS00609,STR014,Chandigarh,Punjab,R5,CH02,Delivered,Wallet,8.0,
ORD0012569,2024-10-26,PRD0063,Yoga Mat,Cosco,Sports,5,3091.13,0,15455.65,CUS03170,STR008,Lucknow,Uttar Pradesh,R2,CH02,Delivered,Net Banking,6.0,
ORD0012570,2023-11-12,PRD0095,Blush Palette,Biotique,Beauty,5,1880.92,0,9404.6,CUS01748,STR025,Chennai,Tamil Nadu,R4,CH03,Delivered,UPI,4.0,
ORD0012571,2023-08-26,PRD0073,Resistance Bands,Adidas,Sports,5,3749.99,20,14999.96,CUS04889,STR002,Surat,Gujarat,R2,CH02,Cancelled,Debit Card,,
ORD0012572,2024-02-24,PRD0079,Swimming Goggles,Adidas,Sports,10,2719.15,10,24472.35,CUS04373,STR047,Kochi,Kerala,R2,CH02,Shipped,Credit Card,2.0,
ORD0012573,2024-08-18,PRD0146,Whole Wheat Atta,Britannia,Grocery,9,177.77,15,1359.94,CUS04228,STR031,Mumbai,Maharashtra,R5,CH01,Delivered,Debit Card,4.0,
ORD0012574,2023-11-22,PRD0051,Water Purifier,Cello,Home & Kitchen,7,2435.36,20,13638.02,CUS02821,STR037,Chennai,Tamil Nadu,R1,CH01,Delivered,Net Banking,2.0,
ORD0012575,2023-02-27,PRD0020,Smart Watch,Sony,Electronics,6,13878.8,15,70781.88,CUS03929,STR043,Ahmedabad,Gujarat,R1,CH01,Delivered,Wallet,10.0,
ORD0012576,2024-07-16,PRD0093,Kajal Black,L'Oreal,Beauty,2,1098.23,0,2196.46,CUS01237,STR014,Chandigarh,Punjab,R5,CH02,Delivered,Wallet,2.0,
ORD0012577,2023-10-12,PRD0055,Rice Cooker,Milton,Home & Kitchen,8,3746.74,10,26976.53,CUS01182,STR003,Hyderabad,Telangana,R3,CH03,Shipped,Net Banking,5.0,
ORD0012578,2024-05-01,PRD0155,Tea Leaves,Britannia,Grocery,10,369.29,10,3323.61,CUS04540,STR037,Chennai,Tamil Nadu,R1,CH01,Shipped,Debit Card,7.0,
ORD0012579,2024-10-20,PRD0039,Linen Shirt,Levi's,Clothing,6,1651.44,0,9908.64,CUS03741,STR033,Hyderabad,Telangana,R1,CH02,Delivered,Debit Card,3.0,
ORD0012580,2023-02-02,PRD0132,Action Figure,Mattel,Toys,7,3033.69,0,21235.83,CUS03544,STR047,Kochi,Kerala,R2,CH02,Shipped,Wallet,2.0,
ORD0012581,2024-07-14,PRD0003,"Smart TV 43""",LG,Electronics,6,8453.48,15,43112.75,CUS04779,STR012,Chandigarh,Punjab,R4,CH02,Delivered,COD,4.0,
ORD0012582,2023-08-13,PRD0084,Foundation SPF30,Maybelline,Beauty,4,1578.5,15,5366.9,CUS01657,STR022,Surat,Gujarat,R3,CH01,Shipped,Wallet,6.0,
ORD0012583,2024-12-22,PRD0057,Pressure Cooker,Philips,Home & Kitchen,9,8530.97,10,69100.86,CUS04945,STR026,Jaipur,Rajasthan,R3,CH02,Cancelled,UPI,,
ORD0012584,2024-11-02,PRD0073,Resistance Bands,Adidas,Sports,3,3749.99,5,10687.47,CUS00033,STR016,Surat,Gujarat,R2,CH01,Pending,Debit Card,,
ORD0012585,2023-01-09,PRD0077,Cycling Helmet,Cosco,Sports,5,3822.67,20,15290.68,CUS00542,STR021,Kolkata,West Bengal,R3,CH01,Delivered,UPI,5.0,
ORD0012586,2023-10-11,PRD0117,Zero to One,Oxford,Books,3,812.65,5,2316.05,CUS04659,STR047,Kochi,Kerala,R2,CH02,Delivered,UPI,1.0,
ORD0012587,2023-09-19,PRD0145,Whole Wheat Atta,MDH,Grocery,1,448.77,5,426.33,CUS00429,STR003,Hyderabad,Telangana,R3,CH03,Delivered,Credit Card,1.0,
ORD0012588,2023-09-18,PRD0141,Basmati Rice 5kg,Britannia,Grocery,2,595.74,10,1072.33,CUS00548,STR029,Ahmedabad,Gujarat,R2,CH03,Cancelled,Credit Card,,
ORD0012589,2024-09-01,PRD0093,Kajal Black,L'Oreal,Beauty,9,1098.23,5,9389.87,CUS01938,STR042,Chennai,Tamil Nadu,R3,CH01,Delivered,Net Banking,5.0,
ORD0012590,2023-03-27,PRD0110,Rich Dad Poor Dad,Penguin,Books,6,914.13,20,4387.82,CUS04732,STR047,Kochi,Kerala,R2,CH02,Delivered,Credit Card,8.0,
ORD0012591,2024-11-21,PRD0083,Foundation SPF30,Maybelline,Beauty,3,1961.93,5,5591.5,CUS04337,STR024,Chennai,Tamil Nadu,R5,CH03,Delivered,Credit Card,5.0,
ORD0012592,2024-01-25,PRD0062,Running Shoes,Cosco,Sports,9,1158.97,5,9909.19,CUS02169,STR025,Chennai,Tamil Nadu,R4,CH03,Delivered,Credit Card,5.0,
ORD0012593,2023-04-13,PRD0063,Yoga Mat,Cosco,Sports,10,3091.13,5,29365.74,CUS00324,STR039,Delhi,Delhi,R5,CH03,Delivered,Wallet,3.0,
ORD0012594,2024-08-23,PRD0113,The Alchemist,Rupa,Books,8,306.67,20,1962.69,CUS02176,STR015,Bhopal,Madhya Pradesh,R5,CH02,Pending,COD,,
ORD0012595,2024-06-09,PRD0147,Assorted Dal,Britannia,Grocery,3,478.65,10,1292.35,CUS01439,STR002,Surat,Gujarat,R2,CH02,Shipped,COD,5.0,
ORD0012596,2024-07-25,PRD0148,Assorted Dal,ITC,Grocery,1,432.96,15,368.02,CUS03986,STR015,Bhopal,Madhya Pradesh,R5,CH02,Pending,Net Banking,,
ORD0012597,2023-12-03,PRD0071,Gym Gloves,Adidas,Sports,1,2057.86,20,1646.29,CUS01131,STR018,Chandigarh,Punjab,R5,CH03,Delivered,Debit Card,5.0,
ORD0012598,2024-11-09,PRD0009,USB-C Hub,Sony,Electronics,8,31713.85,0,253710.8,CUS01623,STR043,Ahmedabad,Gujarat,R1,CH01,Delivered,Wallet,4.0,
ORD0012599,2024-03-17,PRD0128,Board Game Family,Hasbro,Toys,8,3271.52,0,26172.16,CUS02783,STR037,Chennai,Tamil Nadu,R1,CH01,Shipped,Credit Card,9.0,
ORD0012600,2024-10-04,PRD0040,Linen Shirt,H&M,Clothing,4,753.66,10,2713.18,CUS03860,STR005,Kolkata,West Bengal,R1,CH01,Delivered,Debit Card,6.0,
ORD0012601,2023-01-10,PRD0136,Science Kit,Hasbro,Toys,7,1348.08,15,8021.08,CUS00558,STR006,Chandigarh,Punjab,R2,CH03,Pending,Debit Card,,
ORD0012602,2024-03-21,PRD0117,Zero to One,Oxford,Books,8,812.65,0,6501.2,CUS01417,STR040,Kochi,Kerala,R2,CH03,Delivered,UPI,7.0,
ORD0012603,2023-02-18,PRD0078,Cycling Helmet,Adidas,Sports,6,3182.36,20,15275.33,CUS04649,STR015,Bhopal,Madhya Pradesh,R5,CH02,Cancelled,UPI,,
ORD0012604,2024-03-22,PRD0034,Track Pants,Levi's,Clothing,7,1174.69,15,6989.41,CUS01884,STR046,Delhi,Delhi,R3,CH01,Pending,Credit Card,,
ORD0012605,2023-02-06,PRD0059,Microwave Oven,Cello,Home & Kitchen,1,2852.03,10,2566.83,CUS02219,STR032,Jaipur,Rajasthan,R2,CH02,Delivered,Net Banking,10.0,
ORD0012606,2024-04-09,PRD0079,Swimming Goggles,Adidas,Sports,6,2719.15,15,13867.67,CUS03898,STR021,Kolkata,West Bengal,R3,CH01,Delivered,Debit Card,9.0,
ORD0012607,2023-02-14,PRD0119,Ikigai,Oxford,Books,1,455.77,0,455.77,CUS03818,STR050,Chennai,Tamil Nadu,R2,CH02,Pending,COD,,
ORD0012608,2023-10-13,PRD0053,Food Processor,Philips,Home & Kitchen,8,4594.9,10,33083.28,CUS00818,STR023,Chennai,Tamil Nadu,R5,CH01,Shipped,Credit Card,7.0,
ORD0012609,2023-03-16,PRD0140,Musical Set,Nerf,Toys,9,827.04,5,7071.19,CUS00546,STR016,Surat,Gujarat,R2,CH01,Pending,Credit Card,,
ORD0012610,2024-02-25,PRD0153,Coffee Powder,ITC,Grocery,2,295.17,5,560.82,CUS02782,STR037,Chennai,Tamil Nadu,R1,CH01,Shipped,Wallet,4.0,
ORD0012611,2023-07-17,PRD0091,Sunscreen SPF50,Lakme,Beauty,2,1803.26,20,2885.22,CUS01672,STR050,Chennai,Tamil Nadu,R2,CH02,Delivered,Net Banking,8.0,
ORD0012612,2024-12-12,PRD0094,Kajal Black,Biotique,Beauty,5,704.13,15,2992.55,CUS02719,STR005,Kolkata,West Bengal,R1,CH01,Delivered,Wallet,3.0,
ORD0012613,2024-07-11,PRD0066,Cricket Bat,Decathlon,Sports,5,3484.64,5,16552.04,CUS04593,STR049,Ahmedabad,Gujarat,R3,CH02,Delivered,Wallet,1.0,
ORD0012614,2024-03-11,PRD0128,Board Game Family,Hasbro,Toys,2,3271.52,15,5561.58,CUS01875,STR010,Jaipur,Rajasthan,R1,CH01,Delivered,Debit Card,1.0,
ORD0012615,2023-08-29,PRD0028,Formal Shirt,Levi's,Clothing,9,2444.64,0,22001.76,CUS01186,STR044,Jaipur,Rajasthan,R5,CH01,Shipped,Net Banking,10.0,
ORD0012616,2023-06-09,PRD0057,Pressure Cooker,Philips,Home & Kitchen,3,8530.97,0,25592.91,CUS02108,STR044,Jaipur,Rajasthan,R5,CH01,Delivered,Wallet,8.0,
ORD0012617,2024-11-11,PRD0116,Sapiens,Rupa,Books,3,560.06,15,1428.15,CUS02575,STR034,Surat,Gujarat,R4,CH01,Delivered,Credit Card,1.0,
ORD0012618,2023-10-11,PRD0037,Polo T-Shirt,Levi's,Clothing,6,1866.42,5,10638.59,CUS02725,STR015,Bhopal,Madhya Pradesh,R5,CH02,Delivered,Credit Card,4.0,
ORD0012619,2023-03-27,PRD0021,Men's T-Shirt,H&M,Clothing,1,1235.71,5,1173.92,CUS04095,STR021,Kolkata,West Bengal,R3,CH01,Delivered,Debit Card,2.0,
ORD0012620,2023-06-07,PRD0083,Foundation SPF30,Maybelline,Beauty,10,1961.93,0,19619.3,CUS00046,STR050,Chennai,Tamil Nadu,R2,CH02,Shipped,Net Banking,2.0,
ORD0012621,2023-05-11,PRD0031,Winter Jacket,Levi's,Clothing,8,2620.01,5,19912.08,CUS01674,STR016,Surat,Gujarat,R2,CH01,Delivered,Credit Card,1.0,
ORD0012622,2023-12-01,PRD0027,Formal Shirt,Zara,Clothing,2,2232.68,10,4018.82,CUS00160,STR028,Chennai,Tamil Nadu,R3,CH02,Pending,Debit Card,,
ORD0012623,2023-11-01,PRD0058,Pressure Cooker,Bajaj,Home & Kitchen,5,2150.16,10,9675.72,CUS02136,STR004,Mumbai,Maharashtra,R4,CH01,Pending,Net Banking,,
ORD0012624,2023-10-20,PRD0097,Nail Polish Set,Biotique,Beauty,4,902.27,5,3428.63,CUS01104,STR043,Ahmedabad,Gujarat,R1,CH01,Delivered,Credit Card,7.0,
ORD0012625,2023-08-03,PRD0008,Laptop Stand,Samsung,Electronics,8,18897.82,5,143623.43,CUS00526,STR039,Delhi,Delhi,R5,CH03,Returned,UPI,9.0,Defective
ORD0012626,2024-10-17,PRD0151,Biscuit Pack,Britannia,Grocery,1,409.92,5,389.42,CUS03032,STR019,Bhopal,Madhya Pradesh,R3,CH02,Delivered,COD,3.0,
ORD0012627,2023-01-10,PRD0145,Whole Wheat Atta,MDH,Grocery,5,448.77,15,1907.27,CUS03846,STR042,Chennai,Tamil Nadu,R3,CH01,Shipped,Debit Card,6.0,
ORD0012628,2024-05-11,PRD0060,Microwave Oven,Philips,Home & Kitchen,2,2229.65,0,4459.3,CUS02553,STR029,Ahmedabad,Gujarat,R2,CH03,Delivered,UPI,2.0,
ORD0012629,2024-11-07,PRD0056,Rice Cooker,Cello,Home & Kitchen,10,6383.1,5,60639.45,CUS04793,STR021,Kolkata,West Bengal,R3,CH01,Pending,Net Banking,,
ORD0012630,2023-11-08,PRD0017,Power Bank 20K,Boat,Electronics,6,14088.46,15,71851.15,CUS04973,STR024,Chennai,Tamil Nadu,R5,CH03,Shipped,COD,7.0,
ORD0012631,2024-04-28,PRD0052,Water Purifier,Prestige,Home & Kitchen,5,8532.97,0,42664.85,CUS02708,STR049,Ahmedabad,Gujarat,R3,CH02,Delivered,Credit Card,5.0,
ORD0012632,2024-04-12,PRD0010,USB-C Hub,LG,Electronics,7,9864.01,5,65595.67,CUS04989,STR035,Kolkata,West Bengal,R5,CH03,Delivered,Credit Card,8.0,
ORD0012633,2023-08-01,PRD0023,Women's Kurti,Levi's,Clothing,4,1126.37,0,4505.48,CUS02247,STR046,Delhi,Delhi,R3,CH01,Delivered,COD,3.0,
ORD0012634,2024-04-24,PRD0039,Linen Shirt,Levi's,Clothing,1,1651.44,5,1568.87,CUS02883,STR018,Chandigarh,Punjab,R5,CH03,Shipped,COD,2.0,
ORD0012635,2023-08-01,PRD0047,Mixer Grinder,Prestige,Home & Kitchen,8,6463.55,5,49122.98,CUS04246,STR038,Surat,Gujarat,R3,CH02,Delivered,Debit Card,6.0,
ORD0012636,2024-07-08,PRD0021,Men's T-Shirt,H&M,Clothing,4,1235.71,0,4942.84,CUS04927,STR018,Chandigarh,Punjab,R5,CH03,Delivered,Debit Card,7.0,
ORD0012637,2024-09-16,PRD0023,Women's Kurti,Levi's,Clothing,8,1126.37,0,9010.96,CUS04925,STR025,Chennai,Tamil Nadu,R4,CH03,Shipped,Wallet,3.0,
ORD0012638,2024-11-10,PRD0079,Swimming Goggles,Adidas,Sports,4,2719.15,5,10332.77,CUS02346,STR017,Hyderabad,Telangana,R2,CH02,Delivered,COD,6.0,
ORD0012639,2023-10-08,PRD0073,Resistance Bands,Adidas,Sports,3,3749.99,15,9562.47,CUS04484,STR024,Chennai,Tamil Nadu,R5,CH03,Delivered,UPI,6.0,
ORD0012640,2024-07-19,PRD0140,Musical Set,Nerf,Toys,10,827.04,15,7029.84,CUS01268,STR036,Surat,Gujarat,R3,CH01,Delivered,UPI,9.0,
ORD0012641,2023-01-08,PRD0089,Hair Mask,Lakme,Beauty,2,1947.02,15,3309.93,CUS01527,STR002,Surat,Gujarat,R2,CH02,Cancelled,UPI,,
ORD0012642,2023-05-25,PRD0058,Pressure Cooker,Bajaj,Home & Kitchen,5,2150.16,10,9675.72,CUS02856,STR004,Mumbai,Maharashtra,R4,CH01,Pending,Wallet,,
ORD0012643,2024-09-04,PRD0145,Whole Wheat Atta,MDH,Grocery,7,448.77,10,2827.25,CUS00129,STR019,Bhopal,Madhya Pradesh,R3,CH02,Cancelled,UPI,,
ORD0012644,2023-10-12,PRD0036,Casual Shorts,H&M,Clothing,2,908.14,10,1634.65,CUS04531,STR021,Kolkata,West Bengal,R3,CH01,Delivered,Debit Card,3.0,
ORD0012645,2023-07-07,PRD0046,Air Fryer,Prestige,Home & Kitchen,5,6362.88,0,31814.4,CUS02025,STR004,Mumbai,Maharashtra,R4,CH01,Pending,Wallet,,
ORD0012646,2023-12-06,PRD0078,Cycling Helmet,Adidas,Sports,2,3182.36,5,6046.48,CUS01010,STR001,Chandigarh,Punjab,R2,CH03,Pending,Debit Card,,
ORD0012647,2023-10-26,PRD0155,Tea Leaves,Britannia,Grocery,7,369.29,5,2455.78,CUS03994,STR040,Kochi,Kerala,R2,CH03,Cancelled,Debit Card,,
ORD0012648,2023-06-29,PRD0090,Hair Mask,Nykaa,Beauty,9,1487.23,15,11377.31,CUS03132,STR046,Delhi,Delhi,R3,CH01,Delivered,Wallet,2.0,
ORD0012649,2023-11-26,PRD0007,Laptop Stand,Sony,Electronics,1,12164.38,10,10947.94,CUS02327,STR021,Kolkata,West Bengal,R3,CH01,Delivered,COD,5.0,
ORD0012650,2024-01-14,PRD0050,Induction Cooktop,Bajaj,Home & Kitchen,9,4988.4,5,42650.82,CUS01472,STR038,Surat,Gujarat,R3,CH02,Cancelled,COD,,
ORD0012651,2023-12-26,PRD0034,Track Pants,Levi's,Clothing,4,1174.69,20,3759.01,CUS02696,STR033,Hyderabad,Telangana,R1,CH02,Delivered,UPI,4.0,
ORD0012652,2023-11-25,PRD0127,Board Game Family,Funskool,Toys,8,1758.39,15,11957.05,CUS00107,STR021,Kolkata,West Bengal,R3,CH01,Shipped,Net Banking,10.0,
ORD0012653,2023-10-22,PRD0149,Amul Butter,Britannia,Grocery,9,342.79,0,3085.11,CUS04598,STR001,Chandigarh,Punjab,R2,CH03,Delivered,UPI,2.0,
ORD0012654,2023-09-08,PRD0113,The Alchemist,Rupa,Books,7,306.67,5,2039.36,CUS01054,STR026,Jaipur,Rajasthan,R3,CH02,Shipped,COD,10.0,
ORD0012655,2023-02-09,PRD0047,Mixer Grinder,Prestige,Home & Kitchen,1,6463.55,0,6463.55,CUS00079,STR041,Chandigarh,Punjab,R5,CH01,Shipped,COD,2.0,
ORD0012656,2024-03-31,PRD0149,Amul Butter,Britannia,Grocery,10,342.79,5,3256.51,CUS00149,STR020,Pune,Maharashtra,R3,CH03,Pending,Wallet,,
ORD0012657,2023-05-21,PRD0106,The Midnight Library,Oxford,Books,6,379.71,0,2278.26,CUS04107,STR050,Chennai,Tamil Nadu,R2,CH02,Delivered,COD,9.0,
ORD0012658,2023-01-29,PRD0042,Non-Stick Cookware,Philips,Home & Kitchen,5,2221.8,20,8887.2,CUS01645,STR032,Jaipur,Rajasthan,R2,CH02,Delivered,COD,5.0,
ORD0012659,2023-07-11,PRD0067,Badminton Racket,Cosco,Sports,4,1852.62,20,5928.38,CUS02168,STR027,Bengaluru,Karnataka,R1,CH01,Delivered,Debit Card,10.0,
ORD0012660,2024-04-08,PRD0155,Tea Leaves,Britannia,Grocery,9,369.29,0,3323.61,CUS03882,STR043,Ahmedabad,Gujarat,R1,CH01,Pending,COD,,
ORD0012661,2024-08-28,PRD0018,Power Bank 20K,Samsung,Electronics,1,14371.44,10,12934.3,CUS04934,STR001,Chandigarh,Punjab,R2,CH03,Pending,Debit Card,,
ORD0012662,2023-01-14,PRD0077,Cycling Helmet,Cosco,Sports,7,3822.67,10,24082.82,CUS01902,STR025,Chennai,Tamil Nadu,R4,CH03,Delivered,COD,10.0,
ORD0012663,2023-03-15,PRD0105,The Midnight Library,Bloomsbury,Books,6,468.15,10,2528.01,CUS02429,STR027,Bengaluru,Karnataka,R1,CH01,Shipped,Wallet,4.0,
ORD0012664,2023-07-13,PRD0108,Atomic Habits,Rupa,Books,2,531.55,0,1063.1,CUS03983,STR041,Chandigarh,Punjab,R5,CH01,Cancelled,Net Banking,,
ORD0012665,2024-02-22,PRD0003,"Smart TV 43""",LG,Electronics,8,8453.48,0,67627.84,CUS03913,STR008,Lucknow,Uttar Pradesh,R2,CH02,Delivered,UPI,3.0,
ORD0012666,2024-08-17,PRD0058,Pressure Cooker,Bajaj,Home & Kitchen,7,2150.16,15,12793.45,CUS02471,STR018,Chandigarh,Punjab,R5,CH03,Delivered,COD,2.0,
ORD0012667,2024-08-07,PRD0046,Air Fryer,Prestige,Home & Kitchen,8,6362.88,0,50903.04,CUS04477,STR013,Jaipur,Rajasthan,R2,CH02,Delivered,Credit Card,8.0,
ORD0012668,2024-09-13,PRD0102,Python for Beginners,Bloomsbury,Books,7,723.76,15,4306.37,CUS03808,STR039,Delhi,Delhi,R5,CH03,Pending,Debit Card,,
ORD0012669,2023-06-12,PRD0029,Ethnic Saree,H&M,Clothing,4,1688.94,0,6755.76,CUS01255,STR043,Ahmedabad,Gujarat,R1,CH01,Returned,Debit Card,7.0,Defective
ORD0012670,2024-07-11,PRD0018,Power Bank 20K,Samsung,Electronics,4,14371.44,10,51737.18,CUS01847,STR040,Kochi,Kerala,R2,CH03,Returned,Debit Card,7.0,Wrong Item
ORD0012671,2023-04-30,PRD0116,Sapiens,Rupa,Books,5,560.06,10,2520.27,CUS00335,STR004,Mumbai,Maharashtra,R4,CH01,Shipped,Debit Card,2.0,
ORD0012672,2024-03-19,PRD0149,Amul Butter,Britannia,Grocery,9,342.79,0,3085.11,CUS00122,STR035,Kolkata,West Bengal,R5,CH03,Cancelled,Net Banking,,
ORD0012673,2024-08-01,PRD0080,Swimming Goggles,Nike,Sports,3,4595.7,0,13787.1,CUS04859,STR016,Surat,Gujarat,R2,CH01,Delivered,Credit Card,2.0,
ORD0012674,2023-02-24,PRD0053,Food Processor,Philips,Home & Kitchen,10,4594.9,0,45949.0,CUS00495,STR015,Bhopal,Madhya Pradesh,R5,CH02,Cancelled,COD,,
ORD0012675,2023-07-20,PRD0014,Gaming Mouse,Apple,Electronics,8,18605.43,10,133959.1,CUS04005,STR025,Chennai,Tamil Nadu,R4,CH03,Delivered,Wallet,1.0,
ORD0012676,2023-12-06,PRD0052,Water Purifier,Prestige,Home & Kitchen,8,8532.97,10,61437.38,CUS00006,STR039,Delhi,Delhi,R5,CH03,Delivered,UPI,2.0,
ORD0012677,2024-07-31,PRD0057,Pressure Cooker,Philips,Home & Kitchen,1,8530.97,10,7677.87,CUS04720,STR033,Hyderabad,Telangana,R1,CH02,Shipped,UPI,7.0,
ORD0012678,2024-03-17,PRD0038,Polo T-Shirt,H&M,Clothing,5,2311.08,20,9244.32,CUS04000,STR027,Bengaluru,Karnataka,R1,CH01,Delivered,Debit Card,6.0,
ORD0012679,2024-09-27,PRD0083,Foundation SPF30,Maybelline,Beauty,9,1961.93,0,17657.37,CUS03380,STR019,Bhopal,Madhya Pradesh,R3,CH02,Pending,COD,,
ORD0012680,2023-09-25,PRD0084,Foundation SPF30,Maybelline,Beauty,10,1578.5,15,13417.25,CUS03252,STR029,Ahmedabad,Gujarat,R2,CH03,Cancelled,Credit Card,,
ORD0012681,2023-08-26,PRD0091,Sunscreen SPF50,Lakme,Beauty,7,1803.26,15,10729.4,CUS03087,STR033,Hyderabad,Telangana,R1,CH02,Delivered,UPI,5.0,
ORD0012682,2023-05-28,PRD0149,Amul Butter,Britannia,Grocery,2,342.79,20,548.46,CUS03153,STR028,Chennai,Tamil Nadu,R3,CH02,Shipped,UPI,4.0,
ORD0012683,2023-03-07,PRD0039,Linen Shirt,Levi's,Clothing,4,1651.44,0,6605.76,CUS02909,STR002,Surat,Gujarat,R2,CH02,Delivered,Debit Card,10.0,
ORD0012684,2024-11-26,PRD0009,USB-C Hub,Sony,Electronics,9,31713.85,15,242610.95,CUS02808,STR033,Hyderabad,Telangana,R1,CH02,Delivered,UPI,5.0,
ORD0012685,2023-04-20,PRD0131,Action Figure,Lego,Toys,9,1530.47,5,13085.52,CUS00241,STR003,Hyderabad,Telangana,R3,CH03,Delivered,Wallet,5.0,
ORD0012686,2023-09-22,PRD0142,Basmati Rice 5kg,Nestle,Grocery,8,175.95,15,1196.46,CUS04376,STR045,Lucknow,Uttar Pradesh,R4,CH02,Delivered,Net Banking,2.0,
ORD0012687,2023-09-11,PRD0022,Men's T-Shirt,Levi's,Clothing,10,2392.83,20,19142.64,CUS01340,STR015,Bhopal,Madhya Pradesh,R5,CH02,Delivered,Credit Card,4.0,
ORD0012688,2023-10-18,PRD0110,Rich Dad Poor Dad,Penguin,Books,8,914.13,20,5850.43,CUS03343,STR008,Lucknow,Uttar Pradesh,R2,CH02,Delivered,Net Banking,2.0,
ORD0012689,2024-05-20,PRD0021,Men's T-Shirt,H&M,Clothing,8,1235.71,10,8897.11,CUS03926,STR048,Bengaluru,Karnataka,R2,CH01,Pending,UPI,,
ORD0012690,2024-06-01,PRD0041,Non-Stick Cookware,Cello,Home & Kitchen,9,3291.52,20,23698.94,CUS00857,STR047,Kochi,Kerala,R2,CH02,Pending,Debit Card,,
ORD0012691,2024-09-02,PRD0046,Air Fryer,Prestige,Home & Kitchen,1,6362.88,5,6044.74,CUS04664,STR043,Ahmedabad,Gujarat,R1,CH01,Delivered,Net Banking,10.0,
ORD0012692,2024-11-21,PRD0095,Blush Palette,Biotique,Beauty,2,1880.92,20,3009.47,CUS01648,STR006,Chandigarh,Punjab,R2,CH03,Shipped,UPI,8.0,
ORD0012693,2024-01-04,PRD0103,Business Analytics,HarperCollins,Books,2,608.94,0,1217.88,CUS01827,STR039,Delhi,Delhi,R5,CH03,Delivered,UPI,1.0,
ORD0012694,2024-03-17,PRD0005,LED Monitor,Boat,Electronics,8,20085.59,20,128547.78,CUS03199,STR011,Nagpur,Maharashtra,R4,CH03,Delivered,Debit Card,8.0,
ORD0012695,2023-04-22,PRD0009,USB-C Hub,Sony,Electronics,7,31713.85,5,210897.1,CUS03667,STR008,Lucknow,Uttar Pradesh,R2,CH02,Delivered,Wallet,10.0,
ORD0012696,2024-04-04,PRD0122,Building Blocks Set,Hasbro,Toys,4,3248.67,20,10395.74,CUS00591,STR027,Bengaluru,Karnataka,R1,CH01,Delivered,Wallet,10.0,
ORD0012697,2024-07-21,PRD0016,Keyboard Mechanical,Apple,Electronics,1,21367.81,0,21367.81,CUS03100,STR048,Bengaluru,Karnataka,R2,CH01,Delivered,Debit Card,3.0,
ORD0012698,2023-01-01,PRD0155,Tea Leaves,Britannia,Grocery,3,369.29,20,886.3,CUS03181,STR003,Hyderabad,Telangana,R3,CH03,Delivered,Debit Card,6.0,
ORD0012699,2023-04-24,PRD0024,Women's Kurti,Zara,Clothing,10,2413.88,15,20517.98,CUS02606,STR003,Hyderabad,Telangana,R3,CH03,Pending,Debit Card,,
ORD0012700,2023-05-07,PRD0069,Football,Puma,Sports,10,3446.71,0,34467.1,CUS02469,STR043,Ahmedabad,Gujarat,R1,CH01,Delivered,Net Banking,9.0,
ORD0012701,2023-10-26,PRD0012,Webcam HD,Apple,Electronics,9,30692.05,20,220982.76,CUS02599,STR005,Kolkata,West Bengal,R1,CH01,Delivered,COD,1.0,
ORD0012702,2024-06-26,PRD0027,Formal Shirt,Zara,Clothing,9,2232.68,0,20094.12,CUS00434,STR017,Hyderabad,Telangana,R2,CH02,Delivered,UPI,3.0,
ORD0012703,2023-07-31,PRD0085,Mascara Volume,Maybelline,Beauty,8,826.89,10,5953.61,CUS01851,STR001,Chandigarh,Punjab,R2,CH03,Delivered,UPI,6.0,
ORD0012704,2023-09-04,PRD0141,Basmati Rice 5kg,Britannia,Grocery,1,595.74,0,595.74,CUS04585,STR003,Hyderabad,Telangana,R3,CH03,Delivered,Wallet,6.0,
