transaction_id,transaction_date,product_category,customer_id,product_id,region,sales_amount,units_sold
4041,2021-11-30,Clothing,6389,80353,South,704.06,10
4042,2023-06-05,Sports,4158,30476,East,36.59,7
4043,2023-09-05,Sports,5904,92078,South,475.81,8
4044,2021-04-05,Electronics,8670,16850,North,86.46,9
4045,2021-11-23,Sports,8357,97874,West,645.86,5
4046,2023-10-26,Sports,8948,26546,West,344.08,8
4047,2019-11-19,Home & Kitchen,1671,48254,South,483.15,4
4048,2019-11-07,Sports,8752,72676,West,999.42,1
4049,2022-08-06,Electronics,4482,29492,South,881.69,4
4050,2020-09-05,Home & Kitchen,2006,43282,East,113.76,4
4051,2021-06-15,Toys,2100,45020,East,683.6,10
4052,2020-08-01,Toys,8210,48254,North,661.58,3
4053,2021-02-13,Home & Kitchen,8577,86922,South,677.58,7
4054,2024-04-12,Electronics,8180,11484,West,441.35,7
4055,2020-10-14,Electronics,8175,86922,South,388.7,7
4056,2024-03-18,Sports,3582,64766,North,662.76,4
4057,2019-11-05,Home & Kitchen,1422,75613,North,845.26,8
4058,2021-09-22,Toys,2523,97529,North,558.64,1
4059,2022-08-17,Sports,9970,16850,East,186.73,2
4060,2020-06-16,Home & Kitchen,5789,86240,West,213.38,4
4061,2022-01-24,Electronics,7480,77947,West,920.82,5
4062,2022-01-14,Clothing,7634,96248,South,33.69,7
4063,2022-05-08,Toys,8617,85185,South,374.6,2
4064,2020-01-10,Electronics,9831,12265,East,588.87,2
4065,2023-04-08,Sports,1180,33376,North,934.89,3
4066,2023-12-22,Electronics,3617,35175,North,264.99,3
4067,2020-04-29,Electronics,5540,13804,East,801.33,5
4068,2021-05-01,Clothing,7594,64904,East,503.29,9
4069,2024-08-01,Toys,8650,82831,South,156.18,1
4070,2020-02-13,Clothing,7520,77787,South,853.59,10
4071,2020-08-24,Sports,2647,35450,North,728.51,8
4072,2020-10-24,Clothing,7804,15468,South,66.92,8
4073,2020-03-15,Clothing,4482,61517,North,681.43,2
4074,2021-10-09,Sports,4241,59174,North,749.71,8
4075,2023-01-19,Toys,8160,77787,South,705.49,5
4076,2024-09-19,Clothing,3859,13804,West,190.34,4
4077,2020-04-23,Electronics,6274,29492,North,797.54,10
4078,2024-04-17,Home & Kitchen,1183,11550,East,840.41,7
4079,2023-12-18,Home & Kitchen,9137,57276,East,503.23,2
4080,2020-03-01,Toys,9964,10348,North,451.36,2
4081,2020-11-24,Electronics,1765,97874,North,151.62,1
4082,2023-03-09,Clothing,1774,29235,North,196.2,5
4083,2023-07-20,Toys,2807,49154,South,646.99,4
4084,2022-11-06,Home & Kitchen,7139,23266,East,830.24,3
4085,2024-07-22,Home & Kitchen,2773,20641,South,814.8,5
4086,2021-04-16,Electronics,7516,49154,North,485.42,1
4087,2021-07-07,Home & Kitchen,5486,29727,East,497.34,7
4088,2024-03-04,Home & Kitchen,7907,94697,East,531.92,3
4089,2022-06-05,Clothing,1336,10348,South,515.4,5
4090,2019-10-27,Clothing,7793,79544,South,457.32,1
4091,2023-04-22,Home & Kitchen,6647,91904,North,717.01,6
4092,2022-04-25,Toys,4270,37859,West,464.77,8
4093,2022-08-23,Electronics,3035,21791,West,954.62,6
4094,2020-03-11,Toys,5988,96974,North,867.36,3
4095,2024-08-12,Electronics,8606,15834,South,149.96,5
4096,2021-04-29,Electronics,2251,28027,South,39.21,6
4097,2023-04-26,Sports,6274,76836,East,117.08,1
4098,2020-12-06,Electronics,8974,67261,East,863.38,3
4099,2020-05-17,Toys,5668,45467,South,514.88,4
4100,2023-10-16,Toys,8227,11550,South,502.34,5
4101,2023-09-25,Toys,8905,44859,West,71.82,5
4102,2022-04-12,Toys,6640,36373,West,144.95,10
4103,2023-05-01,Clothing,2311,23090,West,615.09,6
4104,2021-11-15,Electronics,1488,36373,North,64.41,7
4105,2023-12-12,Electronics,7106,96505,North,21.14,1
4106,2021-12-31,Sports,8054,92889,West,479.14,6
4107,2024-01-08,Clothing,5627,23266,North,301.9,8
4108,2021-04-11,Home & Kitchen,2265,89975,North,250.06,2
4109,2020-03-01,Clothing,2773,63789,North,839.65,2
4110,2022-02-26,Toys,1624,49154,East,391.54,4
4111,2021-05-14,Toys,3657,43950,North,31.88,9
4112,2022-01-30,Sports,7498,44409,South,110.99,5
4113,2023-09-25,Clothing,3548,13804,North,830.84,9
4114,2021-09-02,Electronics,8840,30353,South,690.44,6
4115,2022-03-09,Home & Kitchen,9792,66482,West,574.7,7
4116,2024-02-07,Home & Kitchen,4126,95471,South,973.29,9
4117,2022-10-21,Toys,9850,25683,East,863.3,2
4118,2021-09-10,Clothing,1193,19925,North,628.45,6
4119,2024-09-23,Toys,7553,44212,East,664.64,10
4120,2023-04-19,Electronics,3738,39211,West,564.45,3
4121,2022-12-10,Sports,1237,77787,West,41.74,6
4122,2022-07-20,Toys,3728,94697,South,566.17,4
4123,2021-12-01,Sports,2093,63789,North,737.6,1
4124,2022-11-12,Electronics,6274,90219,West,479.92,6
4125,2023-11-28,Sports,7426,59886,South,998.01,7
4126,2024-08-08,Electronics,8227,16857,East,685.25,6
4127,2024-09-20,Home & Kitchen,8934,22511,South,426.3,9
4128,2021-12-21,Clothing,1233,74269,North,925.74,5
4129,2020-10-27,Toys,3864,56847,East,902.7,6
4130,2021-07-28,Home & Kitchen,1597,33757,North,71.67,6
4131,2022-12-23,Clothing,3324,32390,West,709.63,6
4132,2022-10-23,Sports,5883,37865,South,571.38,4
4133,2024-06-10,Home & Kitchen,3251,30745,South,868.95,10
4134,2022-08-28,Home & Kitchen,5551,59480,West,279.3,5
4135,2024-08-28,Sports,9120,29235,South,534.15,7
4136,2022-06-20,Toys,4025,12521,West,901.31,4
4137,2023-05-11,Electronics,8745,95151,East,105.5,3
4138,2023-01-10,Electronics,1733,32010,South,221.12,2
4139,2019-10-27,Sports,2025,16377,South,904.33,10
4140,2022-02-09,Clothing,5282,65066,South,447.4,10
4141,2023-07-24,Clothing,9391,82831,North,317.57,8
4142,2021-02-17,Toys,5009,86922,South,361.98,1
4143,2021-02-10,Electronics,3578,48254,East,382.62,10
4144,2021-08-25,Electronics,6993,96248,East,817.07,5
4145,2022-06-30,Clothing,6273,87218,North,143.23,4
4146,2021-09-12,Sports,3398,30476,North,322.22,9
4147,2019-12-11,Home & Kitchen,3816,64904,North,392.61,8
4148,2020-07-21,Sports,1611,29235,North,397.59,4
4149,2020-03-31,Home & Kitchen,5746,57119,East,450.62,10
4150,2022-10-05,Clothing,8909,45467,West,102.81,9
4151,2024-09-06,Sports,9013,29235,East,654.45,10
4152,2024-03-15,Home & Kitchen,8796,91904,East,33.33,4
4153,2021-07-07,Home & Kitchen,7624,85185,North,703.39,8
4154,2023-06-09,Sports,6089,12086,West,157.46,8
4155,2022-01-02,Home & Kitchen,4337,95151,East,754.38,1
4156,2022-01-29,Home & Kitchen,6409,93266,South,324.17,7
4157,2023-12-19,Clothing,9179,59340,North,384.85,3
4158,2023-04-04,Clothing,5910,25683,East,659.36,1
4159,2022-08-18,Electronics,4913,21791,West,220.82,5
4160,2021-05-24,Toys,8991,88671,East,345.25,6
4161,2021-07-28,Clothing,5486,88203,East,69.46,8
4162,2020-07-31,Sports,7415,16613,East,124.69,1
4163,2022-12-14,Home & Kitchen,8869,83747,North,667.22,3
4164,2024-08-27,Electronics,1016,53801,North,192.19,4
4165,2024-05-14,Electronics,8012,42976,East,761.16,10
4166,2023-02-14,Electronics,5394,74269,West,605.37,2
4167,2023-09-24,Home & Kitchen,9057,76836,West,961.24,4
4168,2020-08-03,Electronics,7009,55381,East,745.34,1
4169,2019-12-06,Clothing,3960,47050,North,436.18,2
4170,2023-04-15,Sports,7096,49154,South,768.28,5
4171,2023-04-09,Home & Kitchen,2890,64193,West,406.39,3
4172,2023-07-14,Clothing,8211,33376,East,461.71,6
4173,2022-12-01,Home & Kitchen,7606,95151,East,30.07,1
4174,2021-01-13,Toys,8654,21915,West,100.49,3
4175,2022-01-13,Clothing,1847,16613,South,235.89,3
4176,2020-12-02,Sports,8054,36453,East,467.68,8
4177,2021-10-05,Home & Kitchen,8158,94653,West,982.92,6
4178,2023-06-04,Toys,2983,57119,West,643.0,7
4179,2021-07-15,Toys,8683,38453,North,262.28,3
4180,2022-01-18,Home & Kitchen,7963,81458,East,414.11,5
4181,2023-09-04,Clothing,8326,78093,West,818.41,7
4182,2024-03-06,Home & Kitchen,3718,16699,West,336.28,10
4183,2024-07-31,Home & Kitchen,4936,76869,West,446.46,2
4184,2024-02-22,Electronics,1183,98423,East,679.64,9
4185,2020-01-17,Home & Kitchen,4304,66482,North,116.54,1
4186,2021-09-19,Clothing,2689,92078,South,537.52,5
4187,2024-05-07,Electronics,3410,63282,North,939.7,7
4188,2019-11-20,Clothing,7516,23266,East,307.48,10
4189,2024-04-30,Sports,4126,87218,North,514.5,6
4190,2020-10-31,Sports,5620,64904,North,649.77,3
4191,2020-07-11,Electronics,2042,92078,South,471.88,8
4192,2020-02-27,Clothing,8039,43282,East,97.54,1
4193,2020-04-01,Toys,4433,79606,North,577.49,4
4194,2021-03-26,Toys,6849,82760,East,788.96,9
4195,2021-02-18,Electronics,2123,76941,West,986.82,5
4196,2023-12-31,Toys,4680,76869,East,150.93,1
4197,2022-11-03,Electronics,6962,93266,East,361.59,7
4198,2022-08-22,Sports,8618,94697,North,776.24,9
4199,2023-04-17,Home & Kitchen,3674,92078,North,906.66,2
4200,2019-10-24,Sports,5387,33757,East,515.17,3
4201,2020-04-10,Toys,1422,38296,North,596.48,3
4202,2024-08-24,Home & Kitchen,6205,13204,West,470.78,1
4203,2020-09-10,Clothing,8866,84380,West,356.89,8
4204,2022-01-02,Electronics,9448,19925,West,585.02,7
4205,2021-03-30,Electronics,2989,43282,South,677.73,2
4206,2022-01-05,Clothing,6435,26291,West,404.36,3
4207,2023-10-01,Sports,5241,51637,North,935.76,3
4208,2023-02-09,Electronics,3980,87218,North,650.43,5
4209,2023-05-16,Toys,5068,16857,East,18.34,8
4210,2021-01-31,Toys,6755,29235,North,967.36,5
4211,2024-03-02,Electronics,6389,95213,West,459.53,5
4212,2024-01-10,Sports,9895,95213,North,456.29,4
4213,2024-07-16,Sports,4395,76941,East,24.31,10
4214,2021-09-27,Toys,6886,35450,West,146.85,9
4215,2024-04-16,Sports,6275,42976,West,309.53,1
4216,2021-04-23,Home & Kitchen,1643,94697,East,689.17,10
4217,2022-06-10,Electronics,7272,30745,South,310.05,8
4218,2023-02-26,Toys,6460,91904,North,656.59,6
4219,2023-08-16,Toys,2346,39211,West,540.1,4
4220,2024-08-07,Clothing,1609,91904,North,276.82,5
4221,2024-09-19,Sports,4022,78093,South,577.72,6
4222,2020-07-13,Home & Kitchen,1354,30531,East,522.22,8
4223,2023-05-31,Clothing,5632,76313,West,897.3,2
4224,2023-04-13,Electronics,6801,87218,South,478.46,9
4225,2024-08-22,Electronics,6081,96505,North,366.22,4
4226,2022-09-07,Clothing,9040,12265,North,675.78,7
4227,2023-08-08,Electronics,1643,80067,West,633.22,1
4228,2021-12-06,Toys,7479,64766,North,796.61,2
4229,2020-07-25,Sports,7176,38296,West,385.68,1
4230,2024-03-11,Home & Kitchen,2458,57520,West,272.11,6
4231,2021-08-22,Sports,3258,36453,East,94.03,10
4232,2024-08-06,Toys,4999,18392,South,928.17,8
4233,2022-02-17,Sports,9820,27725,West,432.58,10
4234,2022-11-06,Home & Kitchen,8869,97529,West,822.39,1
4235,2022-02-12,Sports,2661,42747,West,839.38,3
4236,2022-01-10,Electronics,8869,15383,North,657.04,6
4237,2020-10-15,Toys,8024,19553,North,597.23,6
4238,2020-09-23,Clothing,9727,51637,West,77.89,7
4239,2024-01-12,Toys,6275,10348,North,955.21,5
4240,2021-05-04,Clothing,1624,30745,East,995.48,7
4241,2022-08-18,Clothing,7901,81458,West,187.12,10
4242,2021-06-04,Electronics,3891,85062,East,946.77,6
4243,2023-01-20,Clothing,4215,53494,East,462.98,7
4244,2020-01-01,Toys,7359,30353,East,835.7,1
4245,2022-10-08,Toys,7723,14694,North,762.83,1
4246,2021-02-11,Toys,4736,90219,West,689.39,2
4247,2023-07-25,Sports,6088,25683,West,682.84,8
4248,2023-07-08,Home & Kitchen,2309,90016,West,353.99,1
4249,2024-03-15,Toys,2277,95471,West,897.77,9
4250,2024-04-27,Home & Kitchen,5623,29727,South,807.75,5
4251,2020-11-10,Electronics,4133,76313,South,873.3,1
4252,2023-01-20,Electronics,9501,26546,South,981.76,3
4253,2023-12-12,Electronics,2452,73152,South,520.13,4
4254,2022-09-09,Sports,2133,26915,East,743.31,6
4255,2023-06-07,Electronics,1896,15422,East,681.56,7
4256,2023-09-06,Toys,2209,20280,South,656.51,3
4257,2024-07-08,Home & Kitchen,8073,36453,West,569.03,4
4258,2022-01-23,Toys,8927,11484,West,201.03,7
4259,2020-07-29,Toys,8211,72756,East,901.67,8
4260,2020-06-10,Sports,8088,95471,East,843.43,1
4261,2023-05-31,Clothing,4574,59340,North,895.79,4
4262,2020-02-24,Clothing,9991,95435,West,897.29,2
4263,2022-02-13,Toys,4691,29727,South,792.84,9
4264,2022-12-25,Sports,5406,53801,South,467.89,3
4265,2020-07-26,Sports,1611,10338,North,385.76,7
4266,2020-11-16,Sports,9225,64904,North,752.6,9
4267,2021-07-31,Sports,7634,90690,East,969.67,5
4268,2021-06-24,Electronics,3780,43090,East,341.39,5
4269,2019-10-12,Electronics,9470,28297,East,375.7,6
4270,2024-09-04,Clothing,9086,59480,West,899.0,6
4271,2024-06-18,Toys,1406,57437,West,785.45,1
4272,2021-10-05,Toys,3067,38453,East,239.48,8
4273,2022-01-20,Clothing,6017,28297,North,999.23,3
4274,2019-11-04,Clothing,5885,30967,West,159.12,1
4275,2021-11-04,Electronics,9970,59480,East,145.46,7
4276,2023-12-04,Sports,5902,25683,South,161.66,10
4277,2021-12-06,Toys,9048,10828,East,434.02,5
4278,2021-06-06,Clothing,9057,44617,South,354.99,6
4279,2020-11-09,Clothing,1911,21915,West,718.08,2
4280,2022-04-06,Home & Kitchen,3258,49154,East,901.38,7
4281,2022-02-18,Electronics,3357,85062,West,863.4,6
4282,2021-09-04,Toys,6478,43090,East,161.09,7
4283,2022-03-14,Home & Kitchen,9120,96974,West,962.0,1
4284,2022-12-29,Home & Kitchen,1612,22511,West,873.1,9
4285,2021-05-12,Clothing,3367,81458,North,816.87,4
4286,2021-03-11,Home & Kitchen,9744,95213,North,710.06,3
4287,2023-08-31,Sports,8670,57145,East,716.07,3
4288,2021-09-30,Clothing,8242,44859,East,892.91,4
4289,2021-05-23,Toys,3026,77947,West,434.39,1
4290,2021-02-24,Sports,4734,23266,West,871.74,3
4291,2021-05-13,Clothing,2743,92078,West,805.55,4
4292,2022-10-12,Toys,9636,61019,North,895.52,6
4293,2024-09-07,Toys,3872,12265,North,269.78,8
4294,2020-05-13,Clothing,8093,37865,West,902.21,5
4295,2020-07-18,Electronics,8357,28907,East,775.65,7
4296,2024-05-10,Electronics,9999,73152,South,440.6,9
4297,2024-03-05,Home & Kitchen,3864,60791,South,642.51,9
4298,2020-03-22,Toys,4215,96248,North,913.08,3
4299,2023-11-25,Home & Kitchen,6365,21880,West,793.93,7
4300,2022-05-04,Electronics,9462,85185,West,880.25,4
4301,2024-01-30,Sports,7793,18517,East,724.5,5
4302,2024-03-25,Electronics,4768,29727,North,815.68,9
4303,2019-10-18,Electronics,6979,40580,East,246.83,4
4304,2020-11-18,Toys,4241,57520,East,853.87,10
4305,2020-02-06,Home & Kitchen,4660,75613,South,162.8,9
4306,2019-11-01,Clothing,9800,10828,West,274.32,10
4307,2020-12-29,Home & Kitchen,7341,15468,West,400.01,4
4308,2021-10-01,Sports,1103,76313,West,357.37,5
4309,2020-06-03,Sports,1334,16857,West,69.07,6
4310,2021-10-22,Toys,8796,29235,South,544.91,2
4311,2020-11-04,Sports,2887,33376,South,476.76,4
4312,2023-06-21,Toys,6816,72756,North,205.69,9
4313,2021-01-20,Clothing,8048,77787,South,972.19,5
4314,2024-01-26,Sports,5667,82459,West,306.39,2
4315,2024-04-08,Sports,2299,76869,South,97.34,9
4316,2020-08-12,Toys,7479,64766,East,623.33,4
4317,2021-11-19,Electronics,3013,82459,West,749.97,2
4318,2021-05-25,Toys,1847,16377,East,514.68,10
4319,2022-07-26,Sports,5555,16613,South,478.68,3
4320,2021-03-02,Sports,6546,61517,South,808.48,5
4321,2020-05-29,Sports,7553,21791,South,77.11,1
4322,2019-10-24,Sports,8106,68669,North,791.66,5
4323,2021-09-23,Home & Kitchen,8439,26291,South,915.31,5
4324,2023-09-03,Electronics,1329,10178,South,122.16,7
4325,2022-12-01,Clothing,1984,88600,East,704.18,5
4326,2024-09-12,Clothing,6960,12521,North,310.9,7
4327,2021-07-29,Sports,9621,61513,North,522.52,6
4328,2021-02-17,Electronics,9911,97874,East,982.07,3
4329,2024-07-09,Sports,8766,11484,East,907.73,5
4330,2024-01-13,Sports,5667,18517,South,843.03,9
4331,2021-03-31,Electronics,6029,26291,West,94.76,4
4332,2020-04-20,Toys,8535,57520,South,135.81,1
4333,2021-10-18,Clothing,5223,51987,West,358.21,2
4334,2022-09-21,Sports,1237,88600,West,479.63,2
4335,2020-04-03,Electronics,6962,36373,West,957.29,5
4336,2021-10-20,Home & Kitchen,6803,37859,South,92.91,4
4337,2021-10-06,Home & Kitchen,2773,44859,West,947.38,1
4338,2022-03-01,Toys,9041,75613,North,21.44,1
4339,2022-03-29,Sports,3126,70323,East,554.34,4
4340,2020-06-30,Clothing,2182,86240,North,183.54,3
4341,2024-08-30,Toys,4761,64904,West,914.49,5
4342,2023-02-16,Electronics,5282,97529,North,572.54,1
4343,2021-04-10,Home & Kitchen,5093,16699,South,585.44,5
4344,2024-07-07,Sports,2412,67261,East,55.48,1
4345,2021-10-01,Clothing,3357,86922,North,557.26,8
4346,2024-04-18,Home & Kitchen,7578,21791,North,582.47,3
4347,2020-11-06,Toys,8357,64766,South,764.13,7
4348,2020-04-19,Electronics,9050,63967,East,559.64,6
4349,2022-08-22,Clothing,5866,51987,South,541.69,6
4350,2024-07-24,Sports,9636,37859,West,222.07,7
4351,2023-09-07,Toys,1923,74269,North,407.83,6
4352,2020-04-25,Home & Kitchen,5438,53801,North,445.45,5
4353,2022-02-12,Electronics,5686,23266,West,65.29,7
4354,2022-08-03,Toys,2597,92078,West,83.52,1
4355,2019-11-28,Sports,5865,15422,West,892.64,9
4356,2020-07-05,Sports,5200,95213,South,261.21,7
4357,2024-02-05,Sports,5830,80067,North,809.12,8
4358,2023-03-10,Sports,5177,10828,West,773.08,6
4359,2020-04-24,Toys,8717,32010,South,468.02,1
4360,2024-09-18,Toys,4330,98731,West,519.32,2
4361,2024-05-09,Toys,5661,14694,North,223.75,3
4362,2021-04-26,Toys,5202,11728,North,480.16,3
4363,2021-07-28,Home & Kitchen,9548,63058,East,505.19,8
4364,2021-02-17,Toys,3567,40983,South,76.8,7
4365,2024-05-17,Electronics,6299,58489,West,745.37,7
4366,2022-04-29,Toys,8627,64766,North,911.79,1
4367,2022-07-29,Toys,6575,28177,North,178.75,1
4368,2021-03-22,Sports,7723,85062,West,660.03,4
4369,2022-09-22,Home & Kitchen,7853,40388,South,817.12,10
4370,2020-01-20,Clothing,5068,64193,East,105.51,7
4371,2023-02-01,Sports,3052,28907,North,457.53,4
4372,2024-02-29,Home & Kitchen,4988,12086,West,967.89,1
4373,2021-07-25,Clothing,4162,76941,South,461.54,2
4374,2023-03-18,Clothing,5127,56847,East,386.93,6
4375,2023-12-05,Home & Kitchen,8308,94653,South,777.56,9
4376,2024-09-03,Electronics,2038,59174,East,567.44,5
4377,2024-09-10,Sports,9462,30476,East,12.54,6
4378,2023-09-06,Sports,2233,29492,East,992.65,10
4379,2022-05-11,Electronics,3390,44029,North,747.98,5
4380,2024-05-18,Clothing,7740,36453,East,195.13,3
4381,2021-05-12,Electronics,8234,14694,North,261.53,5
4382,2022-03-30,Sports,6886,73249,East,484.9,6
4383,2024-03-24,Toys,8630,95213,West,269.64,10
4384,2023-06-18,Electronics,2773,35450,West,235.51,10
4385,2020-07-30,Home & Kitchen,5830,11728,South,634.95,8
4386,2022-07-28,Home & Kitchen,1572,76869,East,212.75,4
4387,2022-08-06,Home & Kitchen,7359,57276,North,837.97,10
4388,2020-11-14,Toys,6849,75061,South,56.22,5
4389,2021-04-12,Toys,4298,32005,South,596.08,3
4390,2020-07-22,Sports,2935,57119,North,780.17,3
4391,2020-07-22,Sports,9448,13204,North,282.99,10
4392,2022-03-15,Toys,7606,57119,South,233.8,9
4393,2023-12-18,Home & Kitchen,6692,51987,North,362.45,9
4394,2019-11-25,Electronics,7063,66482,West,400.85,3
4395,2024-02-28,Electronics,7553,40580,South,689.89,7
4396,2021-12-11,Sports,4973,95151,West,881.06,1
4397,2021-02-11,Sports,9492,76941,North,234.37,8
4398,2022-10-01,Clothing,9014,43950,North,634.64,5
4399,2020-10-22,Toys,3836,68669,North,708.77,9
4400,2019-10-22,Toys,9480,33610,South,568.85,1
4401,2023-02-17,Toys,3208,90234,North,210.16,6
4402,2020-08-17,Sports,5620,63789,West,645.6,1
4403,2023-12-17,Toys,2786,87218,West,957.66,1
4404,2021-11-01,Sports,6029,95471,South,128.3,3
4405,2023-04-11,Electronics,2694,20641,South,221.8,6
4406,2022-10-31,Sports,3872,18517,North,420.29,4
4407,2024-09-17,Electronics,2059,77787,West,204.43,1
4408,2022-04-21,Electronics,9407,63282,South,815.99,2
4409,2022-02-13,Home & Kitchen,1233,61021,West,753.85,8
4410,2021-01-31,Clothing,3891,48254,South,768.65,1
4411,2020-11-06,Home & Kitchen,6797,98423,South,137.04,10
4412,2020-06-21,Clothing,9041,48460,East,349.34,3
4413,2019-12-14,Home & Kitchen,7079,26929,West,346.92,8
4414,2024-03-16,Electronics,3038,12086,North,811.03,6
4415,2024-08-09,Sports,7888,11981,North,410.27,9
4416,2023-07-04,Home & Kitchen,1776,85062,North,377.18,9
4417,2022-07-02,Toys,8393,17622,North,429.76,8
4418,2020-12-10,Clothing,7488,77082,North,388.61,10
4419,2020-08-29,Sports,6274,27725,West,719.7,3
4420,2022-03-11,Clothing,2314,44859,South,710.86,8
4421,2021-05-26,Clothing,2994,95435,South,296.48,5
4422,2021-05-13,Electronics,8635,90219,South,191.04,4
4423,2024-05-14,Clothing,9085,48059,South,342.96,10
4424,2020-05-25,Home & Kitchen,8073,14694,West,857.84,5
4425,2023-11-15,Sports,5998,76634,North,542.33,8
4426,2023-05-04,Electronics,3038,30353,East,612.35,6
4427,2023-01-21,Sports,3718,61019,East,136.51,6
4428,2023-02-11,Toys,3859,77082,North,201.33,4
4429,2023-01-29,Electronics,4482,76634,South,679.86,9
4430,2020-04-23,Electronics,3180,11981,North,948.21,4
4431,2020-04-21,Electronics,3324,69761,East,40.59,3
4432,2020-07-16,Home & Kitchen,2090,51987,North,542.24,5
4433,2024-08-16,Electronics,5686,10828,West,257.82,2
4434,2021-01-21,Electronics,2689,91904,East,94.58,8
4435,2021-08-27,Toys,2621,57145,East,666.48,9
4436,2020-02-22,Home & Kitchen,9777,97529,West,848.53,4
4437,2021-05-25,Toys,9038,97529,North,931.42,2
4438,2020-07-16,Home & Kitchen,6763,50462,South,58.28,2
4439,2021-04-28,Sports,7598,42976,West,622.23,4
4440,2024-06-18,Clothing,8024,73152,West,853.85,5
4441,2023-11-29,Sports,2689,76869,East,567.73,7
4442,2023-09-09,Clothing,2044,94697,East,322.2,3
4443,2019-11-07,Sports,7901,11484,East,115.75,5
4444,2022-07-06,Electronics,5841,19553,West,562.78,10
4445,2022-10-17,Home & Kitchen,3221,91904,West,848.01,9
4446,2020-07-20,Toys,9120,13204,North,11.58,6
4447,2022-04-29,Electronics,3803,44617,South,822.76,5
4448,2022-11-07,Clothing,4433,26546,North,300.64,9
4449,2023-11-20,Clothing,2875,76313,South,657.91,3
4450,2021-01-12,Electronics,7498,57520,East,142.39,3
4451,2020-12-04,Toys,3078,49154,East,795.04,9
4452,2023-12-08,Toys,2842,83747,East,278.7,2
4453,2024-09-04,Electronics,1130,16850,West,816.26,8
4454,2020-04-21,Sports,6585,21915,North,800.81,1
4455,2022-08-13,Toys,2399,55381,East,661.99,9
4456,2023-10-26,Sports,2731,95471,East,461.5,5
4457,2020-07-28,Electronics,4133,35450,North,479.12,4
4458,2024-05-26,Sports,9247,95435,North,592.05,2
4459,2021-01-09,Clothing,5393,38296,South,239.43,1
4460,2021-01-07,Home & Kitchen,5672,90016,West,680.43,8
4461,2024-09-21,Sports,5568,38296,North,617.61,5
4462,2022-09-03,Sports,1193,11981,North,45.55,4
4463,2024-04-05,Clothing,3836,43090,North,792.87,2
4464,2020-10-31,Home & Kitchen,8737,95471,West,315.08,7
4465,2024-04-06,Toys,8784,20641,South,296.25,7
4466,2023-09-12,Sports,9798,44212,South,320.99,9
4467,2021-05-29,Home & Kitchen,5149,57145,West,873.94,4
4468,2020-07-13,Sports,2025,44212,South,206.13,6
4469,2021-08-31,Toys,6585,10338,West,465.53,6
4470,2023-02-10,Toys,7675,97112,East,25.53,7
4471,2021-07-15,Sports,3891,88203,East,457.23,5
4472,2020-01-04,Sports,4999,15834,North,115.85,5
4473,2023-09-10,Clothing,5691,74269,South,873.25,3
4474,2021-12-30,Home & Kitchen,2088,90690,South,962.06,6
4475,2019-10-31,Toys,9043,57145,North,426.85,8
4476,2024-07-17,Electronics,8866,63282,North,630.33,4
4477,2020-11-02,Electronics,6296,16699,West,178.23,7
4478,2021-08-03,Home & Kitchen,5288,69761,North,814.19,9
4479,2022-10-18,Sports,9637,95213,North,71.56,2
4480,2021-01-25,Home & Kitchen,2162,97112,West,946.43,9
4481,2023-04-13,Sports,8493,53801,East,928.06,3
4482,2024-08-09,Sports,3020,91904,East,70.58,1
4483,2022-03-14,Home & Kitchen,5782,85185,North,641.6,1
4484,2023-08-30,Electronics,4170,72756,North,762.57,3
4485,2020-06-04,Sports,3278,59721,West,471.8,2
4486,2023-07-31,Home & Kitchen,5577,57276,West,645.11,6
4487,2023-10-31,Clothing,7901,45020,East,331.98,9
4488,2021-05-23,Toys,7322,70323,West,477.44,3
4489,2021-11-30,Toys,1468,12521,South,145.93,10
4490,2022-02-07,Toys,6089,65066,West,972.57,9
4491,2021-07-20,Home & Kitchen,8326,79606,West,675.39,10
4492,2021-04-11,Electronics,8002,29492,West,855.95,3
4493,2022-02-03,Toys,8598,37865,South,642.69,10
4494,2021-03-22,Home & Kitchen,2265,40983,North,517.2,7
4495,2022-08-13,Electronics,2044,73249,North,935.02,2
4496,2022-03-17,Clothing,4763,86240,North,619.48,2
4497,2020-09-21,Electronics,3015,63282,South,222.46,1
4498,2024-05-22,Electronics,1847,61517,North,112.03,4
4499,2024-03-28,Electronics,8120,12521,North,566.01,4
4500,2020-01-06,Clothing,8909,95471,North,144.03,10
4501,2022-07-04,Home & Kitchen,8242,61517,East,452.74,10
4502,2024-05-24,Toys,2847,21791,South,370.77,9
4503,2023-06-26,Electronics,8290,40388,East,744.48,10
4504,2024-08-10,Toys,4696,92078,East,186.28,10
4505,2024-09-27,Toys,6529,23090,South,675.21,1
4506,2022-10-14,Toys,2452,82459,South,556.15,1
4507,2020-03-11,Clothing,5735,44617,East,731.93,8
4508,2020-09-07,Electronics,4790,42747,South,616.3,1
4509,2023-01-17,Clothing,8445,82459,East,781.83,7
4510,2023-10-18,Clothing,3859,94697,North,323.05,5
4511,2022-02-11,Clothing,4756,23857,East,368.82,3
4512,2021-01-09,Toys,1568,70323,East,94.18,10
4513,2019-11-20,Clothing,1123,77947,East,226.42,9
4514,2023-11-28,Electronics,7815,10178,North,390.4,1
4515,2023-12-11,Toys,2054,37859,South,535.43,5
4516,2020-05-22,Electronics,7276,35175,North,390.35,6
