11193,P0261,,S0078,8/26/2017,26-Aug-17,0 sales,0,45,4.75,PR14,,PR03,,NA,8/28/2017,28/08/2017
11194,P0427,,S0034,8/26/2017,26-Aug-17,2 sales,4.54,7,2.45,PR14,,PR03,,NA,8/30/2017,30/08/2017
11195,P0639,,S0018,8/26/2017,26-Aug-17,0 sales,0,10,7.95,PR14,,PR03,,NA,8/29/2017,29/08/2017
11196,P0436,,S0004,8/26/2017,26-Aug-17,0 sales,0,47,3.5,PR14,,PR03,,NA,8/29/2017,29/08/2017
11197,P0689,,S0090,8/26/2017,26-Aug-17,0 sales,0,2,29.9,PR14,,PR03,,NA,8/30/2017,30/08/2017
11198,P0125,,S0073,8/26/2017,26-Aug-17,0 sales,0,14,2.95,PR14,,PR03,,NA,8/31/2017,31/08/2017
11199,P0169,,S0078,8/27/2017,27-Aug-17,0 sales,0,13,6.75,PR14,,PR03,,NA,8/29/2017,29/08/2017
11200,P0046,,S0023,8/27/2017,27-Aug-17,0 sales,0,13,32.5,PR14,,PR03,,NA,8/28/2017,28/08/2017
11201,P0499,,S0018,8/27/2017,27-Aug-17,2 sales,1.39,14,0.75,PR14,,PR03,,NA,8/30/2017,30/08/2017
11202,P0665,,S0010,8/27/2017,27-Aug-17,0 sales,0,3,10.75,PR14,,PR03,,NA,8/31/2017,31/08/2017
11203,P0223,,S0060,8/27/2017,27-Aug-17,2 sales,14.13,5,10.9,PR05,moderate,PR03,,NA,8/29/2017,29/08/2017
11204,P0591,,S0096,8/27/2017,27-Aug-17,0 sales,0,6,7.95,PR14,,PR03,,NA,8/29/2017,29/08/2017
11205,P0130,,S0122,8/27/2017,27-Aug-17,0 sales,0,12,9.75,PR14,,PR03,,NA,8/29/2017,29/08/2017
11206,P0260,,S0008,8/27/2017,27-Aug-17,0 sales,0,3,17.5,PR14,,PR03,,NA,8/29/2017,29/08/2017
11207,P0353,,S0142,8/27/2017,27-Aug-17,0 sales,0,2,9.5,PR14,,PR03,,NA,8/29/2017,29/08/2017
11208,P0454,,S0096,8/27/2017,27-Aug-17,0 sales,0,24,2.35,PR14,,PR03,,NA,8/28/2017,28/08/2017
11209,P0103,,S0111,8/27/2017,27-Aug-17,5 sales,13.66,52,NA,PR14,,PR03,,NA,8/29/2017,29/08/2017
11210,P0735,,S0131,8/27/2017,27-Aug-17,0 sales,0,2,10.75,PR14,,PR03,,NA,8/30/2017,30/08/2017
11211,P0402,,S0051,8/27/2017,27-Aug-17,0 sales,0,4,7.75,PR05,moderate,PR03,,NA,8/29/2017,29/08/2017
11212,P0461,,S0023,8/27/2017,27-Aug-17,0 sales,0,6,16.5,PR10,low,PR03,,NA,8/28/2017,28/08/2017
11213,P0015,,S0056,8/27/2017,27-Aug-17,0 sales,0,2,2.85,PR14,,PR03,,NA,8/28/2017,28/08/2017
11214,P0223,,S0028,8/27/2017,27-Aug-17,2 sales,14.13,0,NA,PR14,,PR03,,NA,8/28/2017,28/08/2017
11215,P0286,,S0137,8/27/2017,27-Aug-17,0 sales,0,23,1,PR14,,PR03,,NA,8/28/2017,28/08/2017
11216,P0015,,S0099,8/27/2017,27-Aug-17,0 sales,0,11,2.85,PR14,,PR03,,NA,8/30/2017,30/08/2017
11217,P0068,,S0082,8/27/2017,27-Aug-17,0 sales,0,9,5.79,PR14,,PR03,,NA,8/29/2017,29/08/2017
11218,P0533,,S0001,8/27/2017,27-Aug-17,1 sales,7.18,14,7.75,PR14,,PR03,,NA,8/31/2017,31/08/2017
11219,P0506,,S0026,8/27/2017,27-Aug-17,0 sales,0,6,6.5,PR14,,PR03,,NA,8/31/2017,31/08/2017
11220,P0046,,S0073,8/27/2017,27-Aug-17,0 sales,0,5,32.5,PR14,,PR03,,NA,8/30/2017,30/08/2017
11221,P0438,,S0077,8/27/2017,27-Aug-17,0 sales,0,5,0.5,PR14,,PR03,,NA,8/28/2017,28/08/2017
11222,P0213,,S0040,8/27/2017,27-Aug-17,0 sales,0,23,24.9,PR10,low,PR03,,NA,8/30/2017,30/08/2017
11223,P0185,,S0004,8/27/2017,27-Aug-17,0 sales,0,2,0.75,PR14,,PR03,,NA,8/30/2017,30/08/2017
11224,P0162,,S0049,8/27/2017,27-Aug-17,0 sales,0,2,4.5,PR05,veryhigh,PR03,,NA,8/31/2017,31/08/2017
11225,P0436,,S0001,8/27/2017,27-Aug-17,0 sales,0,66,3.5,PR14,,PR03,,NA,8/30/2017,30/08/2017
11226,P0400,,S0116,8/27/2017,27-Aug-17,0 sales,0,2,7.5,PR14,,PR03,,NA,8/28/2017,28/08/2017
11227,P0057,,S0070,8/27/2017,27-Aug-17,0 sales,0,8,9.9,PR14,,PR03,,NA,8/28/2017,28/08/2017
11228,P0490,,S0078,8/27/2017,27-Aug-17,0 sales,0,5,59.5,PR05,veryhigh,PR03,,NA,8/31/2017,31/08/2017
11229,P0712,,S0097,8/27/2017,27-Aug-17,1 sales,19.91,19,21.5,PR14,,PR03,,NA,8/30/2017,30/08/2017
11230,P0390,,S0029,8/27/2017,27-Aug-17,0 sales,0,2,NA,PR14,,PR03,,NA,8/28/2017,28/08/2017
11231,P0425,,S0094,8/27/2017,27-Aug-17,0 sales,0,5,5.9,PR14,,PR03,,NA,8/29/2017,29/08/2017
11232,P0125,,S0067,8/27/2017,27-Aug-17,0 sales,0,22,2.95,PR14,,PR03,,NA,8/30/2017,30/08/2017
11233,P0147,,S0058,8/27/2017,27-Aug-17,0 sales,0,13,5.5,PR14,,PR03,,NA,8/29/2017,29/08/2017
11234,P0500,,S0026,8/27/2017,27-Aug-17,2 sales,14.72,30,7.95,PR14,,PR03,,NA,8/31/2017,31/08/2017
11235,P0090,,S0018,8/27/2017,27-Aug-17,0 sales,0,22,3.25,PR14,,PR03,,NA,8/28/2017,28/08/2017
11236,P0527,,S0022,8/27/2017,27-Aug-17,0 sales,0,6,2.15,PR10,high,PR03,,NA,8/31/2017,31/08/2017
11237,P0042,,S0078,8/27/2017,27-Aug-17,0 sales,0,13,5.5,PR05,veryhigh,PR03,,NA,8/29/2017,29/08/2017
11238,P0336,,S0125,8/27/2017,27-Aug-17,0 sales,0,5,29.5,PR14,,PR03,,NA,8/29/2017,29/08/2017
11239,P0103,,S0049,8/27/2017,27-Aug-17,24 sales,65.56,266,2.95,PR14,,PR03,,NA,8/31/2017,31/08/2017
11240,P0567,,S0088,8/27/2017,27-Aug-17,0 sales,0,8,12.9,PR03,verylow,PR03,,NA,8/29/2017,29/08/2017
11241,P0275,,S0027,8/27/2017,27-Aug-17,0 sales,0,38,2.45,PR14,,PR03,,NA,8/31/2017,31/08/2017
11242,P0510,,S0110,8/27/2017,27-Aug-17,0 sales,0,12,20.5,PR14,,PR03,,NA,8/30/2017,30/08/2017
11243,P0353,,S0013,8/27/2017,27-Aug-17,0 sales,0,9,9.5,PR14,,PR03,,NA,9/1/2017,1/9/2017
11244,P0110,,S0104,8/27/2017,27-Aug-17,0 sales,0,15,2.95,PR14,,PR03,,NA,8/30/2017,30/08/2017
11245,P0177,,S0102,8/27/2017,27-Aug-17,0 sales,0,6,10.9,PR14,,PR03,,NA,8/29/2017,29/08/2017
11246,P0427,,S0091,8/27/2017,27-Aug-17,0 sales,0,24,2.45,PR14,,PR03,,NA,8/29/2017,29/08/2017
11247,P0534,,S0056,8/27/2017,27-Aug-17,0 sales,0,6,2,PR14,,PR03,,NA,8/30/2017,30/08/2017
11248,P0297,,S0073,8/27/2017,27-Aug-17,0 sales,0,3,13.95,PR03,verylow,PR03,,NA,8/30/2017,30/08/2017
11249,P0389,,S0097,8/27/2017,27-Aug-17,1 sales,8.75,2,9.45,PR14,,PR03,,NA,8/29/2017,29/08/2017
11250,P0042,,S0042,8/27/2017,27-Aug-17,0 sales,0,1,5.5,PR05,veryhigh,PR03,,NA,8/28/2017,28/08/2017
11251,P0664,,S0087,8/27/2017,27-Aug-17,1 sales,1.16,20,1.25,PR14,,PR03,,NA,8/31/2017,31/08/2017
11252,P0458,,S0082,8/27/2017,27-Aug-17,2 sales,4.58,6,4.5,PR05,high,PR03,,NA,8/29/2017,29/08/2017
11253,P0664,,S0013,8/27/2017,27-Aug-17,2 sales,2.31,6,1.25,PR14,,PR03,,NA,8/30/2017,30/08/2017
11254,P0611,,S0125,8/28/2017,28-Aug-17,0 sales,0,2,15,PR14,,PR03,,NA,8/30/2017,30/08/2017
11255,P0454,,S0067,8/28/2017,28-Aug-17,0 sales,0,1,2.35,PR14,,PR03,,NA,8/31/2017,31/08/2017
11256,P0567,,S0023,8/28/2017,28-Aug-17,1 sales,10.93,8,12.9,PR03,verylow,PR03,,NA,9/1/2017,1/9/2017
11257,P0220,,S0026,8/28/2017,28-Aug-17,0 sales,0,17,1.85,PR14,,PR03,,NA,9/2/2017,2/9/2017
11258,P0066,,S0112,8/28/2017,28-Aug-17,0 sales,0,24,NA,PR14,,PR03,,NA,8/29/2017,29/08/2017
11259,P0131,,S0089,8/28/2017,28-Aug-17,0 sales,0,2,2.25,PR14,,PR03,,NA,8/29/2017,29/08/2017
11260,P0609,,S0110,8/28/2017,28-Aug-17,0 sales,0,8,1.25,PR14,,PR03,,NA,8/31/2017,31/08/2017
11261,P0456,,S0125,8/28/2017,28-Aug-17,0 sales,0,6,31.9,PR14,,PR03,,NA,8/31/2017,31/08/2017
11262,P0569,,S0011,8/28/2017,28-Aug-17,1 sales,3.24,6,3.5,PR14,,PR03,,NA,8/30/2017,30/08/2017
11263,P0223,,S0042,8/28/2017,28-Aug-17,0 sales,0,6,10.9,PR05,moderate,PR03,,NA,8/30/2017,30/08/2017
11264,P0665,,S0108,8/28/2017,28-Aug-17,0 sales,0,1,10.75,PR14,,PR03,,NA,8/30/2017,30/08/2017
11265,P0565,,S0117,8/28/2017,28-Aug-17,0 sales,0,7,2.25,PR14,,PR03,,NA,8/29/2017,29/08/2017
11266,P0198,,S0042,8/28/2017,28-Aug-17,0 sales,0,60,0.65,PR14,,PR03,,NA,8/30/2017,30/08/2017
11267,P0206,,S0142,8/28/2017,28-Aug-17,0 sales,0,15,1.75,PR14,,PR03,,NA,8/31/2017,31/08/2017
11268,P0567,,S0138,8/28/2017,28-Aug-17,0 sales,0,16,12.9,PR03,verylow,PR03,,NA,8/29/2017,29/08/2017
11269,P0231,,S0062,8/28/2017,28-Aug-17,0 sales,0,11,7.9,PR14,,PR03,,NA,8/31/2017,31/08/2017
11270,P0325,,S0022,8/28/2017,28-Aug-17,0 sales,0,17,9.25,PR14,,PR03,,NA,8/31/2017,31/08/2017
11271,P0642,,S0004,8/28/2017,28-Aug-17,0 sales,0,13,2.5,PR14,,PR03,,NA,8/30/2017,30/08/2017
11272,P0534,,S0031,8/28/2017,28-Aug-17,0 sales,0,11,2,PR14,,PR03,,NA,8/31/2017,31/08/2017
11273,P0060,,S0017,8/28/2017,28-Aug-17,0 sales,0,2,16.9,PR06,verylow,PR03,,NA,8/31/2017,31/08/2017
11274,P0070,,S0087,8/28/2017,28-Aug-17,1 sales,5.79,3,6.25,PR14,,PR03,,NA,9/1/2017,1/9/2017
11275,P0015,,S0070,8/28/2017,28-Aug-17,0 sales,0,10,2.85,PR14,,PR03,,NA,8/29/2017,29/08/2017
11276,P0399,,S0095,8/28/2017,28-Aug-17,0 sales,0,12,4.5,PR14,,PR03,,NA,8/30/2017,30/08/2017
11277,P0642,,S0099,8/28/2017,28-Aug-17,0 sales,0,16,2.5,PR14,,PR03,,NA,9/1/2017,1/9/2017
11278,P0718,,S0017,8/28/2017,28-Aug-17,0 sales,0,5,13,PR14,,PR03,,NA,8/29/2017,29/08/2017
11279,P0277,,S0087,8/28/2017,28-Aug-17,0 sales,0,8,3.95,PR06,verylow,PR03,,NA,8/30/2017,30/08/2017
11280,P0587,,S0115,8/28/2017,28-Aug-17,0 sales,0,11,3.99,PR14,,PR03,,NA,8/30/2017,30/08/2017
11281,P0277,,S0095,8/28/2017,28-Aug-17,0 sales,0,14,3.95,PR14,,PR03,,NA,9/1/2017,1/9/2017
11282,P0427,,S0099,8/28/2017,28-Aug-17,0 sales,0,55,2.45,PR14,,PR03,,NA,8/30/2017,30/08/2017
11283,P0372,,S0033,8/28/2017,28-Aug-17,1 sales,2.97,21,3.5,PR14,,PR03,,NA,8/31/2017,31/08/2017
11284,P0050,,S0085,8/28/2017,28-Aug-17,1 sales,6.36,3,7.5,PR14,,PR03,,NA,8/31/2017,31/08/2017
11285,P0476,,S0108,8/28/2017,28-Aug-17,0 sales,0,4,59.9,PR14,,PR03,,NA,8/31/2017,31/08/2017
11286,P0704,,S0020,8/28/2017,28-Aug-17,0 sales,0,19,2.35,PR14,,PR03,,NA,8/29/2017,29/08/2017
11287,P0514,,S0058,8/28/2017,28-Aug-17,0 sales,0,5,8.9,PR14,,PR03,,NA,8/30/2017,30/08/2017
11288,P0732,,S0066,8/28/2017,28-Aug-17,0 sales,0,2,8.95,PR14,,PR03,,NA,9/1/2017,1/9/2017
11289,P0212,,S0002,8/28/2017,28-Aug-17,0 sales,0,7,10.75,PR14,,PR03,,NA,8/31/2017,31/08/2017
11290,P0590,,S0027,8/28/2017,28-Aug-17,0 sales,0,7,0.6,PR14,,PR03,,NA,8/30/2017,30/08/2017
11291,P0390,,S0113,8/28/2017,28-Aug-17,0 sales,0,11,11.9,PR14,,PR03,,NA,9/2/2017,2/9/2017
11292,P0432,,S0031,8/28/2017,28-Aug-17,0 sales,0,7,14.9,PR14,,PR03,,NA,8/29/2017,29/08/2017
11293,P0590,,S0094,8/28/2017,28-Aug-17,10 sales,5.56,23,0.6,PR14,,PR03,,NA,9/1/2017,1/9/2017
11294,P0330,,S0115,8/28/2017,28-Aug-17,0 sales,0,1,2,PR06,low,PR03,,NA,8/29/2017,29/08/2017
11295,P0635,,S0002,8/28/2017,28-Aug-17,0 sales,0,11,4.9,PR14,,PR03,,NA,9/1/2017,1/9/2017
11296,P0220,,S0045,8/28/2017,28-Aug-17,0 sales,0,19,1.85,PR14,,PR03,,NA,8/30/2017,30/08/2017
11297,P0361,,S0096,8/28/2017,28-Aug-17,0 sales,0,6,12.9,PR14,,PR03,,NA,8/29/2017,29/08/2017
11298,P0140,,S0045,8/28/2017,28-Aug-17,0 sales,0,4,5.5,PR14,,PR03,,NA,9/1/2017,1/9/2017
11299,P0477,,S0142,8/28/2017,28-Aug-17,0 sales,0,24,4.9,PR14,,PR03,,NA,8/30/2017,30/08/2017
11300,P0160,,S0108,8/28/2017,28-Aug-17,0 sales,0,377,2.25,PR14,,PR03,,NA,8/30/2017,30/08/2017
11301,P0454,,S0038,8/28/2017,28-Aug-17,0 sales,0,9,2.35,PR14,,PR03,,NA,8/30/2017,30/08/2017
11302,P0699,,S0024,8/28/2017,28-Aug-17,0 sales,0,1,10,PR14,,PR03,,NA,8/30/2017,30/08/2017
11303,P0372,,S0018,8/28/2017,28-Aug-17,0 sales,0,15,3.5,PR14,,PR03,,NA,8/30/2017,30/08/2017
11304,P0438,,S0070,8/28/2017,28-Aug-17,0 sales,0,30,0.5,PR14,,PR03,,NA,9/1/2017,1/9/2017
11305,P0055,,S0023,8/28/2017,28-Aug-17,0 sales,0,33,3.5,PR05,verylow,PR03,,NA,9/1/2017,1/9/2017
11306,P0590,,S0023,8/28/2017,28-Aug-17,0 sales,0,14,0.6,PR14,,PR03,,NA,9/1/2017,1/9/2017
11307,P0435,,S0033,8/28/2017,28-Aug-17,0 sales,0,10,27.25,PR10,verylow,PR03,,NA,8/31/2017,31/08/2017
11308,P0260,,S0143,8/28/2017,28-Aug-17,0 sales,0,12,17.5,PR14,,PR03,,NA,8/30/2017,30/08/2017
11309,P0408,,S0126,8/28/2017,28-Aug-17,0 sales,0,1,22.95,PR14,,PR03,,NA,8/29/2017,29/08/2017
11310,P0144,,S0008,8/28/2017,28-Aug-17,0 sales,0,5,4.95,PR14,,PR03,,NA,8/30/2017,30/08/2017
11311,P0233,,S0075,8/28/2017,28-Aug-17,0 sales,0,2,39.9,PR14,,PR03,,NA,8/29/2017,29/08/2017
11312,P0164,,S0040,8/29/2017,29-Aug-17,0 sales,0,2,29.9,PR14,,PR03,,NA,8/30/2017,30/08/2017
11313,P0737,,S0050,8/29/2017,29-Aug-17,0 sales,0,6,9.95,PR05,low,PR03,,NA,8/30/2017,30/08/2017
11314,P0536,,S0017,8/29/2017,29-Aug-17,0 sales,0,12,3.15,PR14,,PR03,,NA,8/31/2017,31/08/2017
11315,P0565,,S0026,8/29/2017,29-Aug-17,0 sales,0,14,2.25,PR14,,PR03,,NA,8/31/2017,31/08/2017
11316,P0129,,S0096,8/29/2017,29-Aug-17,0 sales,0,5,24.9,PR14,,PR03,,NA,8/31/2017,31/08/2017
11317,P0125,,S0006,8/29/2017,29-Aug-17,0 sales,0,4,2.95,PR14,,PR03,,NA,8/31/2017,31/08/2017
11318,P0490,,S0126,8/29/2017,29-Aug-17,0 sales,0,4,59.5,PR14,,PR03,,NA,8/30/2017,30/08/2017
11319,P0125,,S0074,8/29/2017,29-Aug-17,0 sales,0,19,2.95,PR14,,PR03,,NA,8/31/2017,31/08/2017
11320,P0732,,S0023,8/29/2017,29-Aug-17,0 sales,0,12,8.95,PR14,,PR03,,NA,8/31/2017,31/08/2017
11321,P0067,,S0035,8/29/2017,29-Aug-17,0 sales,0,5,16.9,PR06,verylow,PR03,,NA,9/1/2017,1/9/2017
11322,P0436,,S0009,8/29/2017,29-Aug-17,2 sales,6.48,34,3.5,PR14,,PR03,,NA,8/31/2017,31/08/2017
11323,P0198,,S0029,8/29/2017,29-Aug-17,0 sales,0,23,NA,PR14,,PR03,,NA,9/1/2017,1/9/2017
11324,P0311,,S0138,8/29/2017,29-Aug-17,0 sales,0,3,1,PR14,,PR03,,NA,8/31/2017,31/08/2017
11325,P0275,,S0031,8/29/2017,29-Aug-17,0 sales,0,22,2.45,PR05,low,PR03,,NA,9/1/2017,1/9/2017
11326,P0689,,S0124,8/29/2017,29-Aug-17,0 sales,0,15,29.9,PR14,,PR03,,NA,9/2/2017,2/9/2017
11327,P0569,,S0138,8/29/2017,29-Aug-17,4 sales,12.96,36,3.5,PR14,,PR03,,NA,8/31/2017,31/08/2017
11328,P0054,,S0083,8/29/2017,29-Aug-17,0 sales,0,3,3.95,PR14,,PR03,,NA,8/31/2017,31/08/2017
11329,P0726,,S0132,8/29/2017,29-Aug-17,1 sales,0.93,28,1,PR14,,PR03,,NA,8/30/2017,30/08/2017
11330,P0017,,S0097,8/29/2017,29-Aug-17,1 sales,1.34,84,1.45,PR14,,PR03,,NA,9/2/2017,2/9/2017
11331,P0321,,S0142,8/29/2017,29-Aug-17,0 sales,0,6,11.95,PR14,,PR03,,NA,9/1/2017,1/9/2017
11332,P0631,,S0126,8/29/2017,29-Aug-17,0 sales,0,11,9.9,PR14,,PR03,,NA,8/30/2017,30/08/2017
11333,P0296,,S0140,8/29/2017,29-Aug-17,0 sales,0,30,0.75,PR14,,PR03,,NA,8/30/2017,30/08/2017
11334,P0089,,S0062,8/29/2017,29-Aug-17,0 sales,0,2,5,PR14,,PR03,,NA,9/2/2017,2/9/2017
11335,P0504,,S0058,8/29/2017,29-Aug-17,0 sales,0,2,14.9,PR14,,PR03,,NA,9/1/2017,1/9/2017
11336,P0665,,S0050,8/29/2017,29-Aug-17,0 sales,0,3,10.75,PR14,,PR03,,NA,8/31/2017,31/08/2017
11337,P0263,,S0002,8/29/2017,29-Aug-17,0 sales,0,7,16.95,PR05,low,PR03,,NA,8/31/2017,31/08/2017
11338,P0485,,S0104,8/29/2017,29-Aug-17,0 sales,0,3,8.9,PR14,,PR03,,NA,9/1/2017,1/9/2017
11339,P0141,,S0067,8/29/2017,29-Aug-17,0 sales,0,13,2.25,PR14,,PR03,,NA,9/2/2017,2/9/2017
11340,P0116,,S0087,8/29/2017,29-Aug-17,0 sales,0,15,1.15,PR10,verylow,PR03,,NA,8/31/2017,31/08/2017
11341,P0035,,S0003,8/29/2017,29-Aug-17,0 sales,0,13,4.25,PR14,,PR03,,NA,9/1/2017,1/9/2017
11342,P0280,,S0102,8/29/2017,29-Aug-17,0 sales,0,12,6.99,PR14,,PR03,,NA,9/1/2017,1/9/2017
11343,P0131,,S0022,8/29/2017,29-Aug-17,0 sales,0,56,2.25,PR14,,PR03,,NA,8/31/2017,31/08/2017
11344,P0399,,S0017,8/29/2017,29-Aug-17,0 sales,0,13,4.5,PR14,,PR03,,NA,9/1/2017,1/9/2017
11345,P0631,,S0095,8/29/2017,29-Aug-17,0 sales,0,2,9.9,PR14,,PR03,,NA,8/30/2017,30/08/2017
11346,P0510,,S0040,8/29/2017,29-Aug-17,0 sales,0,2,20.5,PR14,,PR03,,NA,8/31/2017,31/08/2017
11347,P0569,,S0049,8/29/2017,29-Aug-17,2 sales,6.48,77,3.5,PR14,,PR03,,NA,8/31/2017,31/08/2017
11348,P0602,,S0060,8/29/2017,29-Aug-17,0 sales,0,9,10.9,PR03,verylow,PR03,,NA,9/1/2017,1/9/2017
11349,P0720,,S0091,8/29/2017,29-Aug-17,0 sales,0,40,17.9,PR14,,PR03,,NA,9/1/2017,1/9/2017
11350,P0129,,S0023,8/29/2017,29-Aug-17,0 sales,0,8,17.9,PR14,,PR03,,NA,8/31/2017,31/08/2017
11351,P0332,,S0108,8/29/2017,29-Aug-17,0 sales,0,5,37.9,PR14,,PR03,,NA,8/31/2017,31/08/2017
11352,P0730,,S0001,8/29/2017,29-Aug-17,0 sales,0,2,12.9,PR14,,PR03,,NA,8/31/2017,31/08/2017
11353,P0397,,S0066,8/29/2017,29-Aug-17,0 sales,0,32,11.9,PR14,,PR03,,NA,8/31/2017,31/08/2017
11354,P0213,,S0040,8/29/2017,29-Aug-17,0 sales,0,23,24.9,PR10,low,PR03,,NA,8/31/2017,31/08/2017
11355,P0099,,S0102,8/29/2017,29-Aug-17,0 sales,0,5,11.9,PR14,,PR03,,NA,9/3/2017,3/9/2017
11356,P0054,,S0123,8/29/2017,29-Aug-17,0 sales,0,4,3.95,PR14,,PR03,,NA,8/31/2017,31/08/2017
11357,P0609,,S0126,8/29/2017,29-Aug-17,0 sales,0,6,1.25,PR14,,PR03,,NA,8/31/2017,31/08/2017
11358,P0712,,S0017,8/29/2017,29-Aug-17,1 sales,19.91,9,21.5,PR14,,PR03,,NA,8/31/2017,31/08/2017
11359,P0233,,S0115,8/29/2017,29-Aug-17,0 sales,0,11,39.9,PR14,,PR03,,NA,8/31/2017,31/08/2017
11360,P0433,,S0043,8/29/2017,29-Aug-17,0 sales,0,4,66.9,PR14,,PR03,,NA,9/1/2017,1/9/2017
11361,P0400,,S0038,8/29/2017,29-Aug-17,0 sales,0,5,7.5,PR14,,PR03,,NA,9/1/2017,1/9/2017
11362,P0242,,S0117,8/29/2017,29-Aug-17,0 sales,0,7,12.9,PR14,,PR03,,NA,9/1/2017,1/9/2017
11363,P0689,,S0105,8/29/2017,29-Aug-17,0 sales,0,7,29.9,PR14,,PR03,,NA,9/1/2017,1/9/2017
11364,P0655,,S0105,8/30/2017,30-Aug-17,0 sales,0,4,59.9,PR14,,PR03,,NA,8/31/2017,31/08/2017
11365,P0327,,S0117,8/30/2017,30-Aug-17,0 sales,0,13,3.1,PR14,,PR03,,NA,9/2/2017,2/9/2017
11366,P0520,,S0026,8/30/2017,30-Aug-17,0 sales,0,17,2.95,PR14,,PR03,,NA,9/3/2017,3/9/2017
11367,P0640,,S0051,8/30/2017,30-Aug-17,0 sales,0,6,27.9,PR05,moderate,PR03,,NA,9/2/2017,2/9/2017
11368,P0427,,S0055,8/30/2017,30-Aug-17,2 sales,4.54,6,2.45,PR14,,PR03,,NA,9/3/2017,3/9/2017
11369,P0241,,S0070,8/30/2017,30-Aug-17,0 sales,0,38,12.95,PR05,verylow,PR03,,NA,9/2/2017,2/9/2017
11370,P0435,,S0133,8/30/2017,30-Aug-17,0 sales,0,13,27.25,PR10,verylow,PR03,,NA,9/1/2017,1/9/2017
11371,P0364,,S0053,8/30/2017,30-Aug-17,2 sales,1.85,19,1,PR14,,PR03,,NA,8/31/2017,31/08/2017
11372,P0062,,S0034,8/30/2017,30-Aug-17,0 sales,0,3,24.9,PR03,verylow,PR03,,NA,9/1/2017,1/9/2017
11373,P0090,,S0087,8/30/2017,30-Aug-17,2 sales,5.51,0,3.25,PR14,,PR03,,NA,9/2/2017,2/9/2017
11374,P0712,,S0042,8/30/2017,30-Aug-17,0 sales,0,10,21.5,PR14,,PR03,,NA,9/1/2017,1/9/2017
11375,P0402,,S0001,8/30/2017,30-Aug-17,1 sales,6.57,4,7.75,PR14,,PR03,,NA,9/2/2017,2/9/2017
11376,P0353,,S0024,8/30/2017,30-Aug-17,0 sales,0,8,9.5,PR14,,PR03,,NA,8/31/2017,31/08/2017
11377,P0325,,S0063,8/30/2017,30-Aug-17,0 sales,0,14,9.25,PR14,,PR03,,NA,9/2/2017,2/9/2017
11378,P0461,,S0112,8/30/2017,30-Aug-17,3 sales,35.85,12,NA,PR14,,PR03,,NA,8/31/2017,31/08/2017
11379,P0055,,S0020,8/30/2017,30-Aug-17,0 sales,0,24,3.5,PR05,verylow,PR03,,NA,9/1/2017,1/9/2017
11380,P0664,,S0091,8/30/2017,30-Aug-17,0 sales,0,27,1.25,PR14,,PR03,,NA,9/1/2017,1/9/2017
11381,P0730,,S0048,8/30/2017,30-Aug-17,1 sales,10.93,13,NA,PR14,,PR03,,NA,9/2/2017,2/9/2017
11382,P0665,,S0031,8/30/2017,30-Aug-17,0 sales,0,5,10.75,PR14,,PR03,,NA,9/3/2017,3/9/2017
11383,P0461,,S0038,8/30/2017,30-Aug-17,5 sales,57.71,35,16.5,PR10,low,PR03,,NA,9/2/2017,2/9/2017
11384,P0372,,S0064,8/30/2017,30-Aug-17,0 sales,0,79,3.5,PR14,,PR03,,NA,8/31/2017,31/08/2017
11385,P0427,,S0065,8/30/2017,30-Aug-17,0 sales,0,27,2.45,PR14,,PR03,,NA,9/3/2017,3/9/2017
11386,P0071,,S0043,8/30/2017,30-Aug-17,0 sales,0,1,9.45,PR14,,PR03,,NA,8/31/2017,31/08/2017
11387,P0157,,S0026,8/30/2017,30-Aug-17,0 sales,0,12,7.75,PR14,,PR03,,NA,9/3/2017,3/9/2017
11388,P0246,,S0124,8/30/2017,30-Aug-17,0 sales,0,2,7,PR14,,PR03,,NA,8/31/2017,31/08/2017
11389,P0613,,S0020,8/30/2017,30-Aug-17,1 sales,5.97,3,6.45,PR14,,PR03,,NA,8/31/2017,31/08/2017
11390,P0165,,S0123,8/30/2017,30-Aug-17,0 sales,0,14,1.4,PR14,,PR03,,NA,9/2/2017,2/9/2017
11391,P0220,,S0058,8/30/2017,30-Aug-17,0 sales,0,7,1.85,PR14,,PR03,,NA,8/31/2017,31/08/2017
11392,P0148,,S0008,8/30/2017,30-Aug-17,0 sales,0,4,6.4,PR14,,PR03,,NA,9/2/2017,2/9/2017
11393,P0327,,S0138,8/30/2017,30-Aug-17,0 sales,0,21,3.1,PR14,,PR03,,NA,9/2/2017,2/9/2017
11394,P0090,,S0013,8/30/2017,30-Aug-17,0 sales,0,6,3.25,PR14,,PR03,,NA,9/1/2017,1/9/2017
11395,P0212,,S0066,8/30/2017,30-Aug-17,0 sales,0,6,10.75,PR14,,PR03,,NA,9/2/2017,2/9/2017
11396,P0370,,S0026,8/30/2017,30-Aug-17,0 sales,0,33,4.9,PR14,,PR03,,NA,9/1/2017,1/9/2017
11397,P0436,,S0038,8/30/2017,30-Aug-17,5 sales,16.2,80,3.5,PR14,,PR03,,NA,9/1/2017,1/9/2017
11398,P0246,,S0090,8/30/2017,30-Aug-17,0 sales,0,2,7,PR14,,PR03,,NA,9/3/2017,3/9/2017
11399,P0500,,S0053,8/30/2017,30-Aug-17,0 sales,0,18,7.95,PR14,,PR03,,NA,9/2/2017,2/9/2017
