INVENTORY_DATE,STORE_ID,PRODUCT_ID,OPENING_STOCK,PURCHASES,SALES,CLOSING_STOCK,REGION_ID
2025-07-25,S0328,P00414,110,10,112,8,R5
2025-02-15,S0316,P00549,247,38,0,285,R10
2025-01-02,S0043,P00915,92,93,72,113,R1
2025-03-05,S0106,P00550,127,79,179,27,R1
2023-09-27,S0084,P00863,161,67,162,66,R7
2024-12-03,S0107,P00225,436,65,496,5,R5
2023-04-24,S0451,P00859,16,73,50,39,R6
2023-10-31,S0048,P00529,242,70,204,108,R7
2023-05-30,S0383,P00341,21,70,51,40,R5
2023-08-09,S0251,P00048,276,89,44,321,R10
2023-04-06,S0216,P00389,14,60,17,57,R4
2025-01-21,S0414,P00485,297,41,143,195,R8
2023-08-12,S0088,P00329,401,87,336,152,R9
2024-06-15,S0388,P00540,367,21,175,213,R6
2023-10-09,S0337,P00362,414,87,22,479,R5
2024-01-02,S0069,P00399,346,2,200,148,R9
2023-07-19,S0074,P00088,403,24,212,215,R10
2024-05-25,S0223,P00215,149,75,141,83,R2
2023-01-12,S0349,P00968,140,7,106,41,R5
2025-10-17,S0061,P00282,185,34,189,30,R7
2023-07-18,S0312,P00622,272,39,116,195,R2
2024-02-12,S0033,P00088,393,76,193,276,R2
2025-04-23,S0326,P00077,299,61,42,318,R8
2025-06-20,S0402,P00934,28,35,33,30,R9
2024-12-06,S0112,P00258,334,100,43,391,R9
2024-11-02,S0453,P00351,469,82,158,393,R6
2025-03-23,S0078,P00800,32,9,32,9,R5
2024-09-18,S0049,P00565,97,92,53,136,R9
2023-09-10,S0112,P00974,438,70,80,428,R7
2025-04-03,S0482,P00865,358,82,120,320,R2
2025-04-21,S0003,P00479,497,62,182,377,R7
2025-02-07,S0381,P00562,397,74,411,60,R3
2024-02-07,S0132,P00037,74,68,29,113,R5
2023-03-20,S0144,P00727,195,84,81,198,R5
2024-01-28,S0166,P00718,471,99,259,311,R7
2023-03-06,S0117,P00400,346,93,149,290,R2
2024-08-19,S0256,P00954,121,58,93,86,R3
2024-08-24,S0238,P00736,29,80,78,31,R3
2024-02-14,S0408,P00770,203,72,0,275,R7
2024-08-30,S0030,P00811,224,38,211,51,R9
2024-05-22,S0251,P00420,384,0,11,373,R1
2024-03-08,S0432,P00957,230,52,239,43,R3
2025-09-11,S0467,P00432,434,62,171,325,R5
2023-12-05,S0166,P00985,483,48,378,153,R10
2023-03-30,S0244,P00373,355,23,258,120,R2
2025-07-07,S0108,P00130,167,54,110,111,R4
2023-07-23,S0141,P00108,29,22,46,5,R9
2024-12-12,S0369,P00913,417,25,370,72,R7
2025-08-17,S0052,P00441,56,70,24,102,R6
2025-02-22,S0082,P00355,240,19,45,214,R10
2025-05-23,S0375,P00304,320,45,331,34,R10
2025-03-21,S0012,P00108,121,16,28,109,R2
2024-09-21,S0165,P00721,297,96,50,343,R5
2023-05-08,S0092,P00586,263,25,18,270,R8
2024-09-06,S0109,P00287,329,27,37,319,R3
2023-05-29,S0271,P00959,403,76,111,368,R1
2023-12-19,S0441,P00672,346,24,13,357,R8
2024-06-01,S0375,P00629,165,37,178,24,R3
2024-03-29,S0368,P00994,223,35,16,242,R1
2024-10-25,S0367,P00139,300,57,113,244,R7
2023-11-07,S0391,P00954,131,36,136,31,R4
2023-04-30,S0084,P00308,240,79,14,305,R2
2024-02-23,S0285,P00071,430,44,153,321,R8
2023-02-19,S0089,P00019,205,6,26,185,R9
2024-10-16,S0135,P00978,370,70,81,359,R1
2024-12-31,S0360,P00700,205,74,206,73,R6
2025-02-22,S0161,P00778,269,42,84,227,R6
2023-06-21,S0217,P00216,414,34,88,360,R6
2023-06-24,S0383,P00797,45,75,7,113,R7
2024-02-22,S0337,P00641,488,48,7,529,R1
2024-01-05,S0489,P00076,344,76,52,368,R1
2024-10-18,S0205,P00838,438,80,442,76,R6
2024-04-16,S0309,P00248,448,86,306,228,R9
2024-11-12,S0337,P00478,403,18,93,328,R10
2023-03-07,S0144,P00713,101,83,168,16,R1
2023-03-08,S0192,P00705,54,6,53,7,R3
2023-04-03,S0178,P00963,143,97,155,85,R10
2023-11-09,S0454,P00400,243,85,39,289,R4
2024-10-31,S0029,P00674,201,4,164,41,R1
2025-05-03,S0480,P00790,241,92,267,66,R5
2024-07-18,S0457,P00954,288,10,186,112,R9
2023-08-07,S0031,P00713,358,58,366,50,R4
2025-03-17,S0387,P00276,175,87,111,151,R4
2025-04-13,S0232,P00890,362,34,158,238,R2
2025-05-15,S0084,P00219,392,97,264,225,R1
2025-06-25,S0164,P00754,54,43,71,26,R2
2025-10-26,S0443,P00902,295,22,27,290,R5
2023-09-08,S0165,P00649,327,9,99,237,R4
2024-04-22,S0268,P00239,314,20,9,325,R5
2024-05-17,S0464,P00758,249,26,200,75,R10
2023-07-13,S0232,P00053,464,80,543,1,R3
2024-10-15,S0175,P00575,302,69,302,69,R6
2023-08-18,S0073,P00248,234,77,216,95,R1
2025-04-08,S0105,P00725,268,40,149,159,R1
2024-10-25,S0376,P00935,471,75,248,298,R1
2024-04-27,S0496,P00835,488,73,53,508,R4
2023-02-08,S0059,P00102,303,7,126,184,R6
2025-01-01,S0146,P00697,141,28,61,108,R8
2024-06-24,S0054,P00208,196,15,19,192,R8
2023-05-26,S0277,P00117,390,59,448,1,R4
2023-02-23,S0453,P00133,267,28,197,98,R10
2023-04-07,S0070,P00800,284,90,8,366,R7
2023-12-16,S0308,P00155,151,30,40,141,R8
2025-02-28,S0420,P00096,128,92,42,178,R9
2024-04-06,S0006,P00752,71,28,30,69,R1
2024-11-15,S0268,P00458,420,24,31,413,R5
2023-09-20,S0150,P00068,311,3,69,245,R8
2025-09-27,S0323,P00977,87,13,19,81,R10
2023-11-23,S0055,P00563,314,10,267,57,R6
2024-03-08,S0190,P00421,336,36,201,171,R5
2025-06-01,S0283,P00181,93,73,35,131,R5
2023-05-18,S0221,P00410,143,21,42,122,R3
2024-03-24,S0417,P00855,367,25,349,43,R7
2025-09-17,S0047,P00050,292,48,184,156,R5
2023-05-09,S0329,P00082,199,52,50,201,R4
2025-07-09,S0392,P00784,82,41,50,73,R3
2023-05-14,S0055,P00783,166,8,107,67,R4
2024-11-07,S0425,P00625,107,21,66,62,R4
2023-05-24,S0141,P00516,303,25,208,120,R10
2025-05-11,S0368,P00559,268,46,252,62,R8
2024-07-18,S0028,P00025,305,58,137,226,R2
2023-01-03,S0451,P00949,35,82,102,15,R7
2024-12-16,S0286,P00936,327,51,274,104,R1
2023-08-31,S0032,P00549,430,50,143,337,R3
2025-08-19,S0271,P00316,267,33,20,280,R8
2023-10-25,S0328,P00563,185,7,89,103,R2
2024-11-09,S0295,P00059,360,78,66,372,R6
2024-02-24,S0464,P00621,453,10,232,231,R7
2023-08-07,S0242,P00410,64,76,82,58,R1
2024-05-01,S0394,P00098,311,8,301,18,R10
2024-08-12,S0258,P00873,120,31,88,63,R7
2024-03-27,S0162,P00789,285,79,232,132,R8
2023-12-31,S0445,P00315,229,16,88,157,R8
2024-08-13,S0402,P00355,108,47,26,129,R1
2023-12-21,S0181,P00244,329,3,107,225,R9
2024-05-22,S0328,P00407,228,81,273,36,R2
2023-08-22,S0239,P00931,122,8,59,71,R10
2025-10-08,S0114,P00187,296,67,84,279,R6
2025-07-23,S0487,P00373,93,17,69,41,R10
2023-09-12,S0408,P00736,190,69,237,22,R10
2023-08-07,S0110,P00404,390,77,240,227,R10
2023-08-12,S0088,P00772,130,77,122,85,R2
2023-09-14,S0160,P00188,41,36,5,72,R10
2023-03-03,S0347,P00411,94,55,107,42,R3
2025-04-06,S0304,P00750,372,14,322,64,R3
2023-12-15,S0251,P00218,214,38,100,152,R3
2024-04-09,S0197,P00624,152,99,208,43,R9
2023-05-30,S0023,P00351,97,43,133,7,R3
2023-05-10,S0149,P00796,380,50,32,398,R7
2024-09-06,S0458,P00526,165,22,55,132,R7
2024-03-08,S0326,P00760,211,46,5,252,R9
2025-04-02,S0493,P00344,245,96,67,274,R5
2025-08-04,S0497,P00027,94,45,24,115,R1
2025-10-12,S0134,P00092,187,13,190,10,R10
2025-02-11,S0388,P00802,35,55,14,76,R10
2023-04-29,S0301,P00953,417,6,271,152,R3
2023-09-23,S0141,P00331,242,74,142,174,R6
2023-04-19,S0091,P00895,310,59,81,288,R10
2023-01-13,S0488,P00759,318,94,254,158,R3
2023-12-17,S0312,P00423,269,52,247,74,R1
2025-01-03,S0407,P00685,382,31,295,118,R9
2025-06-04,S0027,P00796,393,90,80,403,R2
2025-03-31,S0166,P00351,282,22,135,169,R6
2024-08-27,S0269,P00406,468,33,404,97,R5
2025-07-15,S0183,P00640,93,34,101,26,R4
2023-03-03,S0397,P00526,339,99,111,327,R5
2024-09-02,S0468,P00366,149,99,115,133,R4
2024-07-31,S0294,P00672,207,96,195,108,R4
2025-07-11,S0306,P00619,407,2,202,207,R9
2023-10-26,S0305,P00507,190,23,166,47,R4
2023-12-23,S0037,P00566,91,70,146,15,R5
2024-04-17,S0240,P00507,478,44,498,24,R6
2023-07-26,S0193,P00053,193,10,28,175,R5
2025-04-29,S0178,P00166,457,48,428,77,R9
2023-03-06,S0416,P00631,180,49,210,19,R9
2024-07-08,S0496,P00455,271,28,157,142,R1
2024-01-19,S0295,P00559,279,63,281,61,R8
2024-07-05,S0308,P00454,308,46,9,345,R2
2024-11-16,S0439,P00673,245,26,142,129,R3
2023-11-09,S0260,P00995,426,78,325,179,R6
2024-05-15,S0042,P00024,449,48,330,167,R1
2023-01-22,S0045,P00453,346,97,435,8,R6
2025-02-18,S0039,P00553,262,53,42,273,R2
2025-04-24,S0363,P00100,498,88,98,488,R10
2023-09-09,S0147,P00209,117,58,102,73,R8
2025-09-24,S0391,P00480,278,62,257,83,R6
2025-07-28,S0112,P00455,483,63,518,28,R8
2024-06-13,S0229,P00430,25,3,25,3,R10
2025-10-31,S0079,P00522,489,23,34,478,R5
2024-12-08,S0123,P00755,305,87,17,375,R6
2024-10-13,S0147,P00537,89,68,131,26,R7
2023-06-05,S0190,P00569,263,64,205,122,R6
2023-10-20,S0152,P00093,217,53,171,99,R6
2024-03-20,S0348,P00563,168,100,168,100,R8
2025-05-17,S0070,P00192,442,69,32,479,R1
2024-04-06,S0176,P00275,92,59,82,69,R2
2024-08-29,S0383,P00232,324,45,148,221,R7
2025-06-18,S0318,P00581,301,57,336,22,R5
2023-10-08,S0423,P00480,459,35,42,452,R1
2024-03-04,S0393,P00066,162,7,63,106,R8
2023-08-04,S0047,P00191,302,19,202,119,R8
2024-08-09,S0333,P00679,149,19,79,89,R9
2024-07-27,S0024,P00130,228,18,126,120,R2
2023-07-11,S0259,P00206,404,14,198,220,R3
2025-10-02,S0198,P00736,129,99,83,145,R9
2024-08-09,S0028,P00463,180,96,140,136,R8
2024-01-25,S0191,P00168,316,3,115,204,R6
2024-06-17,S0262,P00778,378,93,348,123,R4
2025-09-15,S0231,P00422,188,16,158,46,R10
2025-04-03,S0361,P00796,145,30,68,107,R10
2023-11-06,S0039,P00758,369,54,276,147,R3
2023-08-25,S0160,P00661,385,89,198,276,R1
2023-06-01,S0192,P00163,96,20,115,1,R6
2024-03-08,S0106,P00037,364,34,337,61,R6
2023-08-22,S0362,P00101,54,27,15,66,R8
2023-08-08,S0385,P00135,320,48,353,15,R7
2023-05-31,S0299,P00490,345,15,224,136,R8
2023-06-02,S0428,P00714,454,86,101,439,R9
2025-04-07,S0144,P00282,39,43,76,6,R9
2024-07-17,S0052,P00731,349,21,87,283,R4
2025-05-14,S0360,P00417,91,0,86,5,R10
2024-10-09,S0298,P00901,141,23,0,164,R3
2024-02-13,S0264,P00731,463,50,77,436,R2
2024-05-09,S0088,P00570,246,0,86,160,R2
2023-08-26,S0106,P00217,350,27,158,219,R2
2024-10-05,S0091,P00678,163,50,20,193,R9
2024-12-05,S0239,P00319,303,73,354,22,R5
2024-05-15,S0212,P00943,173,70,235,8,R9
2024-10-15,S0257,P00465,145,5,95,55,R6
2023-12-03,S0022,P00877,13,26,36,3,R2
2023-08-12,S0317,P00051,169,56,199,26,R4
2024-10-07,S0300,P00303,68,100,59,109,R7
2023-08-31,S0189,P00082,105,86,67,124,R7
2025-05-22,S0282,P00921,186,74,222,38,R4
2023-07-26,S0007,P00464,168,14,134,48,R8
2024-06-09,S0335,P00722,493,74,212,355,R1
2025-09-17,S0408,P00498,262,93,69,286,R7
2023-09-17,S0299,P00140,221,34,93,162,R8
2025-03-08,S0311,P00097,346,88,84,350,R8
2023-10-16,S0084,P00517,231,7,104,134,R9
2023-07-07,S0103,P00750,335,62,362,35,R4
2024-10-17,S0146,P00028,444,67,208,303,R10
2023-09-15,S0194,P00263,99,100,60,139,R8
2025-10-22,S0273,P00012,469,59,365,163,R6
2023-06-04,S0078,P00468,278,15,240,53,R9
2024-01-28,S0442,P00446,348,79,13,414,R6
2023-03-05,S0205,P00484,195,69,84,180,R9
2025-07-09,S0430,P00995,250,14,65,199,R9
2025-10-03,S0405,P00080,427,37,275,189,R2
2024-07-25,S0373,P00260,109,50,96,63,R10
2025-09-17,S0104,P00585,375,28,143,260,R7
2025-06-18,S0180,P00869,329,38,254,113,R2
2025-02-14,S0215,P00810,226,86,19,293,R5
2025-04-26,S0242,P00875,147,2,112,37,R8
2023-12-13,S0041,P00140,204,62,176,90,R3
2024-05-19,S0491,P00506,238,45,40,243,R8
2023-11-09,S0264,P00282,22,77,87,12,R6
2024-01-26,S0474,P00781,108,82,168,22,R8
2025-08-30,S0061,P00041,57,29,41,45,R9
2025-09-15,S0101,P00750,149,80,190,39,R7
2023-04-10,S0084,P00844,73,74,61,86,R2
2024-07-16,S0494,P00780,293,37,274,56,R5
2025-07-06,S0051,P00116,187,28,40,175,R10
2024-03-11,S0322,P00473,260,56,114,202,R9
2024-09-21,S0226,P00189,78,60,34,104,R8
2024-07-17,S0094,P00812,121,98,149,70,R9
2023-06-28,S0342,P00757,374,28,1,401,R5
2023-10-10,S0037,P00319,205,28,182,51,R4
2024-06-27,S0243,P00063,25,25,10,40,R1
2025-06-06,S0099,P00948,476,33,75,434,R4
2024-01-20,S0030,P00308,358,40,94,304,R2
2023-01-31,S0115,P00372,438,65,22,481,R2
2024-04-30,S0197,P00697,342,65,4,403,R6
2023-08-16,S0266,P00666,122,22,0,144,R6
2025-03-10,S0155,P00049,325,6,110,221,R6
2025-10-14,S0283,P00581,419,87,366,140,R7
2023-07-15,S0054,P00333,342,13,45,310,R2
2024-06-02,S0497,P00492,160,63,100,123,R3
2025-05-30,S0014,P00456,433,73,350,156,R10
2024-09-09,S0459,P00671,181,73,177,77,R6
2024-05-16,S0324,P00451,310,80,90,300,R7
2024-03-11,S0304,P00181,209,10,71,148,R2
2025-08-20,S0445,P00045,157,0,13,144,R9
2024-03-13,S0413,P00464,264,85,315,34,R6
2024-01-16,S0348,P00970,53,87,20,120,R2
2023-11-13,S0384,P00365,256,95,173,178,R4
2025-07-17,S0068,P00440,340,36,61,315,R4
2025-09-02,S0130,P00363,118,12,24,106,R1
2023-09-24,S0011,P00254,79,31,99,11,R9
2025-08-20,S0108,P00941,188,18,76,130,R1
2025-07-10,S0159,P00251,148,75,140,83,R3
2023-05-26,S0056,P00240,68,48,112,4,R1
2025-07-10,S0216,P00304,448,29,112,365,R8
2025-06-16,S0179,P00216,246,0,206,40,R6
2025-06-22,S0499,P00428,386,20,358,48,R2
2025-03-27,S0150,P00770,431,64,473,22,R7
2023-07-27,S0316,P00805,22,18,27,13,R1
2024-06-20,S0248,P00561,339,94,397,36,R3
2023-07-19,S0320,P00805,298,45,224,119,R1
2023-08-22,S0332,P00716,473,63,310,226,R4
2024-12-16,S0144,P00103,224,76,242,58,R4
2024-08-13,S0381,P00909,147,27,28,146,R4
2025-04-15,S0261,P00451,153,98,51,200,R4
2025-05-22,S0391,P00366,101,80,94,87,R1
2023-11-30,S0011,P00576,49,36,38,47,R8
2025-10-25,S0152,P00411,172,48,193,27,R9
2023-12-20,S0049,P00145,191,44,127,108,R8
2025-10-30,S0143,P00682,34,31,64,1,R3
2023-02-07,S0289,P00624,241,100,290,51,R7
2025-10-03,S0123,P00162,105,58,151,12,R5
2023-01-12,S0260,P00241,364,7,231,140,R3
2024-10-08,S0200,P00307,389,29,120,298,R3
2023-07-06,S0297,P00780,107,98,53,152,R5
2024-12-20,S0268,P00005,447,11,170,288,R3
2025-06-28,S0264,P00754,334,59,155,238,R10
2025-04-08,S0239,P00024,432,55,380,107,R7
2024-09-29,S0242,P00422,37,51,12,76,R1
2024-04-17,S0189,P00296,455,100,409,146,R6
2025-10-11,S0128,P00281,379,0,49,330,R9
2024-05-30,S0133,P00093,317,65,39,343,R10
2025-02-02,S0352,P00881,488,68,101,455,R4
2023-02-26,S0128,P00462,267,68,42,293,R6
2024-08-25,S0254,P00930,135,41,110,66,R2
2023-07-05,S0034,P00150,283,71,38,316,R10
2025-03-12,S0324,P00280,174,15,20,169,R6
2024-01-10,S0010,P00647,208,40,132,116,R6
2025-02-11,S0260,P00626,379,46,349,76,R1
2025-02-06,S0384,P00090,217,67,155,129,R9
2024-12-03,S0056,P00280,487,32,368,151,R1
2023-06-17,S0036,P00261,174,19,38,155,R10
2023-04-10,S0352,P00324,34,38,64,8,R1
2024-02-07,S0458,P00376,246,17,116,147,R4
2024-01-18,S0331,P00005,205,63,216,52,R3
2023-06-03,S0343,P00485,59,37,27,69,R4
2023-07-16,S0079,P00345,207,16,166,57,R8
2023-08-04,S0365,P00865,262,47,264,45,R5
2024-02-24,S0077,P00900,81,48,38,91,R1
2024-04-04,S0179,P00849,16,82,0,98,R2
2024-09-01,S0203,P00272,20,48,24,44,R1
2024-06-15,S0424,P00548,87,5,57,35,R2
2025-02-14,S0200,P00393,152,5,108,49,R3
2023-11-01,S0241,P00249,376,11,317,70,R2
2024-05-25,S0389,P00321,13,61,33,41,R5
2025-01-18,S0430,P00262,243,34,227,50,R7
2025-08-29,S0327,P00756,382,34,170,246,R10
2025-03-11,S0380,P00307,487,81,265,303,R2
2023-02-18,S0237,P00828,166,19,4,181,R10
2025-10-26,S0379,P00297,404,8,394,18,R3
2024-01-13,S0279,P00946,267,57,252,72,R1
2023-08-21,S0132,P00620,418,92,224,286,R4
2023-11-30,S0054,P00380,11,45,4,52,R9
2025-04-03,S0426,P00471,271,74,158,187,R4
2024-04-23,S0485,P00855,391,46,145,292,R6
2025-08-19,S0236,P00787,27,60,34,53,R3
2023-07-14,S0101,P00106,328,23,120,231,R9
2025-09-26,S0346,P00989,376,25,128,273,R10
2025-10-30,S0437,P00765,42,56,18,80,R6
2024-08-25,S0269,P00212,357,20,357,20,R10
2023-08-26,S0285,P00274,345,13,12,346,R9
2023-07-24,S0174,P00767,355,74,392,37,R7
2025-09-13,S0102,P00130,152,89,65,176,R3
2023-12-21,S0439,P00140,177,38,25,190,R7
2024-09-30,S0488,P00355,228,30,88,170,R1
2025-01-17,S0409,P00534,298,93,64,327,R5
2024-03-06,S0360,P00370,227,40,37,230,R6
2025-10-22,S0300,P00531,293,79,363,9,R10
2023-05-11,S0194,P00236,10,78,44,44,R5
2025-07-15,S0372,P00297,415,92,334,173,R1
2024-11-05,S0270,P00126,294,7,43,258,R2
2024-10-18,S0278,P00039,319,84,246,157,R3
2024-03-07,S0368,P00350,273,12,112,173,R4
2023-05-08,S0072,P00386,419,98,299,218,R5
2023-01-30,S0034,P00421,218,46,149,115,R1
2024-08-08,S0069,P00455,408,10,147,271,R4
2023-07-15,S0124,P00473,168,42,39,171,R3
2024-07-14,S0315,P00338,136,71,151,56,R1
2025-01-20,S0457,P00515,313,86,179,220,R9
2025-02-01,S0169,P00793,17,39,4,52,R7
2024-07-31,S0438,P00085,115,58,125,48,R10
2023-02-21,S0121,P00134,176,93,234,35,R9
2025-04-02,S0245,P00673,365,50,146,269,R5
2024-04-23,S0457,P00486,250,42,291,1,R5
2024-06-25,S0353,P00677,474,61,282,253,R4
2024-06-09,S0076,P00049,123,83,110,96,R5
2023-02-15,S0162,P00147,27,72,72,27,R8
2023-04-21,S0152,P00670,28,28,0,56,R7
2025-02-22,S0404,P00020,371,92,31,432,R10
2023-04-04,S0235,P00236,337,93,159,271,R6
2024-07-11,S0111,P00650,466,48,83,431,R6
2023-07-04,S0197,P00497,61,17,33,45,R9
2025-10-16,S0229,P00409,394,61,283,172,R8
2025-01-10,S0203,P00412,324,14,181,157,R1
2023-04-16,S0283,P00926,229,32,248,13,R1
2023-11-02,S0165,P00349,296,18,268,46,R9
2025-01-25,S0221,P00601,377,9,5,381,R1
2025-07-05,S0041,P00709,130,32,49,113,R9
2025-03-06,S0087,P00413,274,99,235,138,R10
2023-04-16,S0223,P00240,316,13,46,283,R7
2024-10-04,S0299,P00459,296,0,121,175,R1
2023-04-23,S0354,P00210,377,48,236,189,R5
2024-10-22,S0149,P00511,257,66,238,85,R9
2025-06-08,S0155,P00567,102,49,19,132,R3
2025-10-18,S0136,P00194,199,6,24,181,R5
2025-09-18,S0105,P00873,407,14,117,304,R1
2024-11-29,S0077,P00519,411,7,85,333,R8
2025-09-18,S0254,P00542,45,70,63,52,R3
2024-08-05,S0317,P00766,293,48,329,12,R2
2024-11-12,S0157,P00277,177,46,83,140,R10
2023-08-22,S0273,P00873,394,65,32,427,R1
2024-06-25,S0452,P00917,103,85,184,4,R6
2024-01-11,S0124,P00858,214,36,240,10,R1
2025-03-06,S0291,P00752,371,84,282,173,R10
2023-03-18,S0072,P00521,157,24,51,130,R10
2024-05-27,S0389,P00639,373,17,24,366,R7
2023-07-21,S0085,P00513,351,32,138,245,R8
2023-09-20,S0316,P00693,436,36,433,39,R1
2024-02-27,S0255,P00818,365,1,217,149,R7
2025-03-04,S0444,P00010,436,21,251,206,R8
2024-09-04,S0134,P00063,45,16,51,10,R8
2024-07-03,S0001,P00346,178,18,8,188,R10
2025-09-19,S0036,P00285,418,4,338,84,R1
2023-05-29,S0357,P00007,136,73,119,90,R1
2025-04-26,S0073,P00916,500,38,217,321,R4
2024-05-23,S0329,P00252,470,26,355,141,R7
2024-11-25,S0497,P00500,265,4,197,72,R8
2025-03-24,S0292,P00914,477,50,288,239,R4
2023-11-19,S0012,P00816,409,55,349,115,R2
2025-07-08,S0226,P00416,342,78,26,394,R8
2023-03-24,S0359,P00137,254,62,272,44,R7
2025-09-27,S0101,P00293,315,83,174,224,R1
2023-07-24,S0239,P00027,79,49,91,37,R3
2024-09-28,S0056,P00562,317,90,353,54,R7
2023-03-06,S0176,P00653,99,41,21,119,R5
2023-08-04,S0417,P00230,320,16,288,48,R2
2024-01-12,S0245,P00585,179,42,48,173,R7
2023-02-14,S0208,P00576,65,32,62,35,R10
2024-08-02,S0320,P00927,384,6,104,286,R8
2024-02-01,S0060,P00241,81,37,44,74,R10
2024-01-08,S0155,P00815,364,32,329,67,R3
2024-10-23,S0422,P00114,105,81,111,75,R2
2023-02-10,S0244,P00289,446,21,440,27,R4
2025-05-28,S0166,P00699,376,20,328,68,R1
2024-06-17,S0028,P00800,483,29,497,15,R5
2023-05-31,S0172,P00615,454,84,218,320,R3
2025-10-20,S0119,P00730,23,39,18,44,R8
2024-12-19,S0488,P00779,349,75,247,177,R6
2024-05-30,S0132,P00378,415,10,417,8,R5
2024-07-02,S0069,P00680,169,95,197,67,R7
2024-06-08,S0262,P00443,367,49,216,200,R10
2023-03-12,S0207,P00195,293,49,65,277,R7
2023-08-18,S0283,P00544,83,71,89,65,R10
2023-07-06,S0255,P00649,157,45,168,34,R4
2024-04-29,S0101,P00051,410,50,206,254,R5
2024-09-12,S0421,P00547,309,63,330,42,R10
2024-08-01,S0199,P00093,471,57,159,369,R10
2023-04-14,S0140,P00298,497,73,167,403,R9
2024-04-28,S0223,P00999,425,76,192,309,R6
2023-12-03,S0295,P00559,408,27,405,30,R1
2023-12-31,S0378,P00211,89,67,146,10,R10
2024-12-19,S0380,P00895,201,47,63,185,R3
2023-01-15,S0149,P00215,154,5,93,66,R4
2024-07-17,S0073,P00641,133,56,86,103,R6
2025-04-28,S0318,P00645,175,81,55,201,R10
2024-03-03,S0202,P00070,256,84,226,114,R10
2023-05-01,S0180,P00187,499,43,467,75,R9
2024-12-23,S0278,P00828,463,78,472,69,R8
2023-05-14,S0308,P00606,295,86,199,182,R6
2023-01-26,S0217,P00358,286,24,249,61,R9
2024-04-02,S0082,P00594,198,31,4,225,R5
2024-11-25,S0155,P00497,411,74,274,211,R6
2023-04-14,S0084,P00516,75,40,26,89,R4
2024-03-02,S0319,P00788,226,21,105,142,R3
2023-02-04,S0477,P00260,41,55,88,8,R2
2023-05-25,S0205,P00095,337,33,129,241,R2
2023-07-15,S0114,P00393,425,12,69,368,R9
2025-09-03,S0196,P00218,208,52,17,243,R10
2024-04-19,S0465,P00353,176,98,172,102,R4
2025-09-22,S0039,P00265,239,29,1,267,R3
2023-08-11,S0441,P00812,485,94,274,305,R4
2023-08-11,S0283,P00389,319,54,231,142,R1
2025-02-12,S0002,P00051,454,91,373,172,R9
2025-08-30,S0017,P00608,125,57,57,125,R3
2024-10-07,S0219,P00485,47,93,91,49,R6
2024-07-14,S0150,P00667,62,18,70,10,R8
2023-01-09,S0447,P00342,492,63,48,507,R10
2023-04-04,S0267,P00872,177,63,49,191,R8
2025-03-06,S0298,P00373,144,68,123,89,R4
2024-06-03,S0408,P00237,194,70,196,68,R3
2025-04-01,S0324,P00641,196,71,33,234,R10
2025-09-02,S0246,P00149,176,100,83,193,R1
2023-08-06,S0013,P00201,299,19,197,121,R4
2023-02-03,S0104,P00715,27,71,53,45,R7
2024-06-22,S0346,P00668,347,3,258,92,R4
2024-09-04,S0037,P00233,303,97,213,187,R6
2023-11-25,S0067,P00313,386,91,406,71,R7
2023-11-01,S0407,P00012,467,71,449,89,R7
2025-01-18,S0312,P00363,38,4,41,1,R3
2024-08-06,S0361,P00579,461,48,339,170,R9
2025-02-01,S0106,P00756,74,58,124,8,R8
2025-10-13,S0064,P00370,396,76,174,298,R7
2024-10-20,S0233,P00134,356,12,177,191,R4
2023-08-26,S0079,P00958,38,61,8,91,R1
2024-04-08,S0311,P00621,224,67,55,236,R7
2023-10-10,S0475,P00796,223,56,109,170,R10
2025-07-27,S0256,P00186,395,56,268,183,R2
2023-09-11,S0449,P00644,290,78,27,341,R2
2024-01-23,S0403,P00884,370,64,37,397,R5
2023-06-16,S0193,P00143,206,35,167,74,R10
2023-04-17,S0298,P00388,482,80,399,163,R1
2023-02-24,S0100,P00501,260,18,55,223,R5
2023-05-26,S0313,P00352,484,47,490,41,R1
2024-02-09,S0330,P00553,289,99,262,126,R10
2024-01-25,S0454,P00918,364,34,72,326,R9
2025-07-12,S0485,P00390,247,23,268,2,R1
2023-05-18,S0161,P00124,262,76,218,120,R3
2024-11-16,S0193,P00520,165,38,100,103,R8
2024-03-20,S0221,P00223,450,26,411,65,R4
2025-06-08,S0164,P00056,66,77,36,107,R6
2024-06-08,S0278,P00171,336,31,119,248,R1
2023-05-09,S0104,P00031,123,17,26,114,R1
2025-03-25,S0206,P00049,494,75,186,383,R8
2024-04-01,S0055,P00703,56,58,52,62,R5
2023-03-10,S0282,P00855,368,58,94,332,R9
2024-07-31,S0251,P00507,280,91,255,116,R1
2023-03-15,S0251,P00285,401,79,315,165,R10
2025-03-04,S0114,P00211,375,28,377,26,R4
2025-10-07,S0456,P00275,201,67,237,31,R8
2023-07-21,S0456,P00139,18,5,0,23,R4
2024-05-26,S0363,P00514,177,45,80,142,R4
2024-09-24,S0302,P00382,208,87,123,172,R1
2023-01-10,S0238,P00361,237,16,175,78,R7
2023-09-21,S0307,P00226,430,8,234,204,R9
2023-02-18,S0463,P00718,128,11,54,85,R4
2023-12-25,S0382,P00819,359,75,210,224,R4
2024-02-29,S0055,P00838,184,97,93,188,R7
