order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
5710643134,38420886,16-04-2023 16:59,16-04-2023 17:16,16-04-2023 17:44,Significantly Delayed,634.18,Card,8691,443
8329733630,46717997,04-03-2024 03:52,04-03-2024 04:04,04-03-2024 04:11,Slightly Delayed,1816.98,Cash,11186,4453
6772651293,27049432,15-12-2023 18:31,15-12-2023 18:50,15-12-2023 18:51,On Time,1303.9,UPI,56773,6405
581212790,21461764,29-06-2024 08:47,29-06-2024 09:03,29-06-2024 09:11,Slightly Delayed,3835.87,Wallet,48586,5239
4766571706,71176678,05-05-2023 17:44,05-05-2023 18:00,05-05-2023 18:11,Slightly Delayed,397.68,Card,97889,9452
9961298199,37926207,27-11-2023 06:20,27-11-2023 06:33,27-11-2023 06:29,On Time,2762.95,Wallet,21653,4313
8102675591,51119088,03-02-2024 22:50,03-02-2024 23:00,03-02-2024 23:13,Slightly Delayed,609.82,UPI,88871,910
604050223,29689766,18-04-2024 08:03,18-04-2024 08:23,18-04-2024 08:22,On Time,918.58,Card,19260,3993
782327552,45586151,07-07-2023 19:53,07-07-2023 20:10,07-07-2023 20:12,On Time,2751.67,Cash,96347,36
6156638188,70589930,17-03-2023 04:57,17-03-2023 05:15,17-03-2023 05:22,Slightly Delayed,2569.47,Card,69037,2280
6475299855,5238055,13-10-2023 22:08,13-10-2023 22:19,13-10-2023 22:24,On Time,3096.82,Cash,18820,2010
689110145,84161531,03-05-2023 06:46,03-05-2023 06:56,03-05-2023 07:17,Significantly Delayed,1235.24,UPI,22197,7768
2785467351,59009727,12-05-2024 13:19,12-05-2024 13:36,12-05-2024 13:51,Slightly Delayed,2848.42,Wallet,17432,4300
7188270379,86487478,15-04-2024 06:19,15-04-2024 06:30,15-04-2024 06:36,Slightly Delayed,5245.33,UPI,55032,6350
9209192342,42227189,05-03-2024 06:50,05-03-2024 07:06,05-03-2024 07:16,Slightly Delayed,679.28,UPI,23219,984
3193016310,58115779,02-12-2023 05:09,02-12-2023 05:29,02-12-2023 05:50,Significantly Delayed,803.12,Cash,11489,9359
9743228131,34839913,09-07-2024 08:44,09-07-2024 08:58,09-07-2024 08:59,On Time,4156.96,UPI,82266,7677
4417542973,84937877,23-08-2024 11:53,23-08-2024 12:11,23-08-2024 12:11,On Time,2434.22,Card,38726,9068
3065857200,82359623,26-06-2024 02:36,26-06-2024 02:54,26-06-2024 02:57,On Time,4340.64,Cash,21536,551
6994732191,35278126,24-07-2023 11:19,24-07-2023 11:37,24-07-2023 11:47,Slightly Delayed,4027.04,Card,25109,9762
7663189769,85006599,01-08-2023 12:35,01-08-2023 12:55,01-08-2023 13:18,Significantly Delayed,368.54,Card,50493,5387
5012619147,66130660,03-05-2023 10:08,03-05-2023 10:21,03-05-2023 10:50,Significantly Delayed,1861.22,Card,9915,6333
7456088789,36737539,09-04-2023 00:01,09-04-2023 00:16,09-04-2023 00:21,On Time,3073.92,Wallet,72015,6143
3270559373,13604883,19-03-2023 13:25,19-03-2023 13:45,19-03-2023 13:51,Slightly Delayed,2266.96,Cash,81866,2056
4703798183,21597477,23-12-2023 06:48,23-12-2023 07:05,23-12-2023 07:15,Slightly Delayed,3135.96,Cash,75874,1584
3968840556,93723634,09-09-2024 22:11,09-09-2024 22:22,09-09-2024 22:27,On Time,3002.12,UPI,31983,7173
2331647373,84848018,11-08-2023 06:31,11-08-2023 06:41,11-08-2023 06:46,On Time,1263.26,Cash,34574,9713
6683347454,34697768,25-05-2023 15:18,25-05-2023 15:38,25-05-2023 15:48,Slightly Delayed,3293.03,Wallet,86987,3592
5710259220,17287733,15-04-2023 15:28,15-04-2023 15:46,15-04-2023 15:50,On Time,3128.46,Wallet,87697,670
9871546057,39418109,12-05-2024 03:34,12-05-2024 03:54,12-05-2024 03:50,On Time,976.19,UPI,951,3643
5459704311,47295676,01-12-2023 10:39,01-12-2023 10:50,01-12-2023 10:53,On Time,1092.66,UPI,54075,5461
3426702134,50229203,23-08-2024 09:02,23-08-2024 09:12,23-08-2024 09:22,Slightly Delayed,217.4,Card,4336,1126
7671357353,16420489,18-02-2024 16:36,18-02-2024 16:52,18-02-2024 16:49,On Time,1968.97,Wallet,73213,2511
9656230693,40305293,16-04-2023 08:23,16-04-2023 08:35,16-04-2023 08:47,Slightly Delayed,936.98,Cash,63639,9243
3315369956,9105829,21-04-2023 07:44,21-04-2023 08:02,21-04-2023 08:09,Slightly Delayed,3947.39,Card,34924,8224
1762287720,94404245,30-08-2024 07:15,30-08-2024 07:27,30-08-2024 07:28,On Time,1498.34,Card,15003,9563
4816206081,36142455,12-05-2023 14:07,12-05-2023 14:27,12-05-2023 14:32,On Time,1239.96,Card,12801,3112
2808133351,11071601,03-12-2023 11:14,03-12-2023 11:27,03-12-2023 11:27,On Time,2922.68,Cash,70241,3774
3444569396,57967753,25-09-2024 19:12,25-09-2024 19:31,25-09-2024 19:27,On Time,2526.45,UPI,74223,8264
9704671447,25977417,05-12-2023 22:44,05-12-2023 22:56,05-12-2023 22:57,On Time,3530.03,Cash,83778,8476
6454001692,2136830,09-09-2023 17:10,09-09-2023 17:30,09-09-2023 17:42,Slightly Delayed,4369.13,UPI,28635,8872
2624508626,63262519,28-02-2024 00:12,28-02-2024 00:27,28-02-2024 00:24,On Time,326.56,Wallet,32652,9228
932273820,17287733,06-05-2024 02:04,06-05-2024 02:16,06-05-2024 02:21,On Time,1912.65,Cash,48216,8621
7908614088,12622901,14-05-2023 15:42,14-05-2023 16:02,14-05-2023 16:16,Slightly Delayed,6721.46,Card,80984,523
9730765358,82708090,20-08-2023 21:45,20-08-2023 21:58,20-08-2023 21:57,On Time,1354.27,UPI,93026,9210
4748284156,38969732,18-09-2023 20:15,18-09-2023 20:27,18-09-2023 20:25,On Time,3484.22,Card,77950,5517
1829286278,45052594,27-09-2023 17:13,27-09-2023 17:32,27-09-2023 17:34,On Time,2529.56,Card,39836,120
3180415318,22076522,07-07-2024 05:06,07-07-2024 05:16,07-07-2024 05:43,Significantly Delayed,1790.18,Card,34284,983
1008158736,62971413,10-06-2024 15:00,10-06-2024 15:14,10-06-2024 15:23,Slightly Delayed,814.33,Card,26508,8514
5092816701,89531595,03-06-2024 19:10,03-06-2024 19:22,03-06-2024 19:52,Significantly Delayed,2717.67,Cash,43823,7588
4339850858,16230299,25-10-2023 22:24,25-10-2023 22:34,25-10-2023 22:50,Significantly Delayed,626.19,UPI,53728,8440
1564040362,93924203,01-08-2023 11:56,01-08-2023 12:08,01-08-2023 12:05,On Time,4091.56,UPI,80698,3281
4856827800,43784632,20-08-2024 03:23,20-08-2024 03:33,20-08-2024 03:30,On Time,1785.77,Card,4610,9380
2465711187,48511124,30-03-2023 10:56,30-03-2023 11:08,30-03-2023 11:03,On Time,2295.91,Wallet,94564,7144
7741314063,32054313,13-09-2024 19:17,13-09-2024 19:34,13-09-2024 19:36,On Time,2559.45,UPI,35348,3886
6973696848,21779155,23-04-2023 15:48,23-04-2023 16:07,23-04-2023 16:16,Slightly Delayed,2455.38,UPI,32179,3543
443178123,56248757,29-08-2024 00:57,29-08-2024 01:09,29-08-2024 01:15,Slightly Delayed,464.47,UPI,38965,5562
2155491764,77869660,29-08-2024 01:12,29-08-2024 01:31,29-08-2024 01:26,On Time,1496.14,Card,72093,201
282887897,97492493,19-09-2023 23:21,19-09-2023 23:36,19-09-2023 23:32,On Time,3330.24,Wallet,79472,1577
1014190951,70798876,25-04-2023 16:00,25-04-2023 16:19,25-04-2023 16:14,On Time,1856.87,Cash,80162,1074
4632027192,64162093,09-07-2024 02:43,09-07-2024 02:59,09-07-2024 02:58,On Time,2036.3,Cash,6632,7992
9196809062,58979427,19-05-2024 02:58,19-05-2024 03:16,19-05-2024 03:31,Slightly Delayed,3159.25,Cash,2987,2301
3802671506,55028958,30-07-2023 07:51,30-07-2023 08:04,30-07-2023 08:04,On Time,4557.7,Wallet,38523,7462
931138604,38133873,24-08-2023 16:18,24-08-2023 16:28,24-08-2023 16:24,On Time,1521.46,UPI,69770,8292
6507222211,46623192,15-01-2024 06:54,15-01-2024 07:14,15-01-2024 07:25,Slightly Delayed,3387.81,Wallet,20296,681
9091185978,4606533,22-07-2023 08:48,22-07-2023 09:08,22-07-2023 09:08,On Time,938.72,Wallet,28584,413
6314310505,42272393,16-02-2024 04:34,16-02-2024 04:46,16-02-2024 04:47,On Time,785.67,Wallet,98855,8019
2711467206,21658322,07-04-2023 00:50,07-04-2023 01:03,07-04-2023 00:58,On Time,2764.55,Cash,63249,9015
1359318731,72675976,27-08-2024 22:36,27-08-2024 22:52,27-08-2024 22:47,On Time,831.43,Wallet,34201,7047
4521042050,99734256,25-04-2024 08:00,25-04-2024 08:14,25-04-2024 08:17,On Time,2669.97,Wallet,40126,5597
1317016672,87256913,20-09-2024 23:46,21-09-2024 00:03,21-09-2024 00:07,On Time,3869.92,Wallet,11412,9048
7624598493,69516494,18-04-2024 06:44,18-04-2024 07:02,18-04-2024 07:09,Slightly Delayed,2629.91,Wallet,36089,4792
1753431230,9048817,24-03-2024 13:44,24-03-2024 13:56,24-03-2024 13:51,On Time,3944.12,Wallet,42674,9147
8650539199,41640262,04-12-2023 05:05,04-12-2023 05:25,04-12-2023 05:37,Slightly Delayed,1272.55,Card,73657,5658
3276478503,10048910,03-04-2024 14:28,03-04-2024 14:39,03-04-2024 14:36,On Time,2477.66,Cash,41400,663
5080943123,2164524,21-09-2023 13:42,21-09-2023 14:01,21-09-2023 14:22,Significantly Delayed,1496.54,Wallet,27168,2977
6158083683,78158536,08-03-2024 17:19,08-03-2024 17:37,08-03-2024 17:42,On Time,3096.42,Cash,76731,4050
9228072842,93370787,25-07-2023 06:05,25-07-2023 06:21,25-07-2023 06:26,On Time,959.14,UPI,20581,1829
4028432722,77397957,21-05-2024 17:41,21-05-2024 18:01,21-05-2024 18:06,On Time,1937.88,Card,66007,8183
3679730192,83404008,05-07-2023 14:27,05-07-2023 14:40,05-07-2023 14:35,On Time,2775.88,Cash,55300,9630
71793937,13189939,20-04-2024 23:44,21-04-2024 00:02,21-04-2024 00:00,On Time,2269.58,Cash,63892,9947
47467466,55693909,05-09-2023 16:53,05-09-2023 17:04,05-09-2023 17:02,On Time,102.44,Wallet,60202,2532
4538136436,18170800,23-05-2023 03:28,23-05-2023 03:40,23-05-2023 03:45,On Time,2282.55,Card,80929,5084
8750169461,96989204,07-09-2024 06:42,07-09-2024 06:54,07-09-2024 06:55,On Time,4677.25,UPI,88001,7647
9371021811,76850859,24-10-2024 11:37,24-10-2024 11:57,24-10-2024 11:55,On Time,1217.12,Card,82734,2565
679274212,91243571,19-10-2024 19:09,19-10-2024 19:26,19-10-2024 19:21,On Time,1922.55,Card,12916,5840
6601671674,49136375,09-07-2023 06:22,09-07-2023 06:35,09-07-2023 06:48,Slightly Delayed,2353.53,Cash,5103,7944
2708441500,23286884,12-01-2024 21:05,12-01-2024 21:21,12-01-2024 21:17,On Time,2396.22,Card,11379,6831
9548480220,82594354,08-09-2023 12:13,08-09-2023 12:30,08-09-2023 12:33,On Time,3568.09,Wallet,11612,3238
5440864021,44409533,15-09-2023 07:33,15-09-2023 07:52,15-09-2023 07:51,On Time,1988.09,Card,56201,7285
5705224767,3897936,02-06-2023 17:35,02-06-2023 17:52,02-06-2023 17:48,On Time,2322.96,Card,50670,562
9945458771,8733344,27-08-2024 15:06,27-08-2024 15:16,27-08-2024 15:26,Slightly Delayed,910.44,Cash,10844,6268
336832815,10769994,09-12-2023 04:14,09-12-2023 04:27,09-12-2023 04:38,Slightly Delayed,935.81,UPI,23603,7500
9543126726,24308515,01-05-2024 12:03,01-05-2024 12:22,01-05-2024 12:34,Slightly Delayed,2520.83,Cash,42216,6769
5134666123,38613642,02-05-2024 13:28,02-05-2024 13:48,02-05-2024 13:49,On Time,887.15,UPI,72594,6562
5663657880,69632084,06-05-2024 11:20,06-05-2024 11:35,06-05-2024 11:59,Significantly Delayed,2630.49,UPI,79020,5302
5352647396,49756591,11-10-2023 20:42,11-10-2023 21:02,11-10-2023 21:00,On Time,1833.25,Cash,6854,3566
7995172779,40703374,15-06-2023 13:44,15-06-2023 14:02,15-06-2023 14:15,Slightly Delayed,438.47,Cash,62870,3605
605779703,8881320,07-03-2024 23:02,07-03-2024 23:19,07-03-2024 23:16,On Time,1354.81,UPI,68537,1208
685688121,60371334,27-10-2023 01:01,27-10-2023 01:17,27-10-2023 01:34,Significantly Delayed,2302.74,Wallet,32044,1618
5966726971,57833505,06-09-2023 18:01,06-09-2023 18:16,06-09-2023 18:21,On Time,2597.42,Wallet,51902,4449
6763510083,4055790,07-06-2023 10:27,07-06-2023 10:41,07-06-2023 10:36,On Time,3215.35,Cash,95417,3310
6735813139,90448312,04-04-2023 01:07,04-04-2023 01:25,04-04-2023 01:21,On Time,951.27,Cash,58945,3811
8361205778,47274329,20-06-2023 08:36,20-06-2023 08:52,20-06-2023 08:50,On Time,2288.64,Wallet,55780,6955
3640952655,50105174,01-06-2023 16:31,01-06-2023 16:48,01-06-2023 17:02,Slightly Delayed,1325.12,Cash,15926,7623
6395279829,34588087,26-10-2023 04:59,26-10-2023 05:09,26-10-2023 05:08,On Time,3312.98,Cash,18102,7226
339410846,61618079,06-05-2023 15:36,06-05-2023 15:50,06-05-2023 15:45,On Time,967.74,Card,93237,298
8924056486,74172010,08-04-2024 00:45,08-04-2024 00:59,08-04-2024 01:24,Significantly Delayed,2577.32,UPI,20522,4989
6616322616,61763552,03-12-2023 10:48,03-12-2023 11:05,03-12-2023 11:09,On Time,1998.9,Wallet,53617,4706
4178578583,69340015,29-09-2024 05:23,29-09-2024 05:39,29-09-2024 05:39,On Time,858.84,UPI,76083,9868
7558107764,50968312,13-03-2024 22:01,13-03-2024 22:16,13-03-2024 22:14,On Time,3414.46,Cash,2704,4233
7894708851,78678612,12-04-2024 01:37,12-04-2024 01:49,12-04-2024 01:47,On Time,481.63,Wallet,97823,5005
1916638346,20163931,28-06-2023 17:22,28-06-2023 17:40,28-06-2023 17:52,Slightly Delayed,223.49,Cash,35010,7021
4973943462,68341636,29-10-2024 18:19,29-10-2024 18:36,29-10-2024 18:56,Significantly Delayed,1903.83,Card,40489,1572
6567129123,66135710,09-09-2023 12:41,09-09-2023 12:54,09-09-2023 12:59,On Time,3012.34,Cash,43806,2238
8702642032,23676689,22-08-2023 20:13,22-08-2023 20:31,22-08-2023 20:34,On Time,1137.72,Card,48604,8386
7857954356,76864442,20-01-2024 18:49,20-01-2024 19:08,20-01-2024 19:04,On Time,2866.57,Wallet,79173,4809
5376218500,24644542,16-11-2023 15:45,16-11-2023 16:00,16-11-2023 16:09,Slightly Delayed,888.16,Card,38067,2758
3452449295,71252391,09-10-2023 06:35,09-10-2023 06:54,09-10-2023 06:55,On Time,1395.83,UPI,48310,5485
1694826296,12277039,09-05-2023 19:36,09-05-2023 19:49,09-05-2023 19:47,On Time,2463.99,Card,15133,1298
9449954611,97111119,12-08-2023 07:24,12-08-2023 07:34,12-08-2023 07:41,Slightly Delayed,50.12,Cash,64018,9188
7722059222,63630649,16-11-2023 23:07,16-11-2023 23:21,16-11-2023 23:36,Slightly Delayed,4544.95,Cash,59534,7000
2871448124,81091233,28-05-2024 05:42,28-05-2024 06:00,28-05-2024 06:04,On Time,1538.55,Cash,59357,779
4158839033,38969732,22-09-2024 12:13,22-09-2024 12:29,22-09-2024 12:30,On Time,1618.32,Cash,26464,478
9936118648,54885705,04-03-2024 18:42,04-03-2024 18:58,04-03-2024 19:07,Slightly Delayed,71.84,Wallet,91322,9973
6804747901,89619421,31-01-2024 02:45,31-01-2024 03:01,31-01-2024 03:04,On Time,2389.91,Wallet,71158,8759
7579444448,53354003,06-06-2024 16:01,06-06-2024 16:20,06-06-2024 16:22,On Time,491.39,Wallet,96702,8726
4379043082,88167544,12-05-2023 04:35,12-05-2023 04:45,12-05-2023 04:45,On Time,831.1,Cash,29561,8366
4212894712,20310720,09-06-2024 14:49,09-06-2024 15:04,09-06-2024 15:06,On Time,1512.77,Cash,52325,790
7962511808,60371334,11-02-2024 10:18,11-02-2024 10:32,11-02-2024 10:35,On Time,2861.63,UPI,33403,8138
6478815087,22293666,18-07-2024 08:01,18-07-2024 08:13,18-07-2024 08:10,On Time,2516.92,Cash,73936,5317
6239166986,6724509,23-05-2024 06:21,23-05-2024 06:41,23-05-2024 06:49,Slightly Delayed,578.85,Cash,89070,7457
9894863460,35826539,25-03-2023 08:37,25-03-2023 08:51,25-03-2023 08:48,On Time,3219.23,Wallet,10817,1882
2982638677,48554440,13-01-2024 17:26,13-01-2024 17:36,13-01-2024 17:34,On Time,3688.89,Wallet,30985,741
3284797515,13164195,10-09-2024 03:50,10-09-2024 04:07,10-09-2024 04:20,Slightly Delayed,3000.61,UPI,76320,5617
8895501673,15066187,11-07-2023 17:07,11-07-2023 17:19,11-07-2023 17:20,On Time,3624.66,Wallet,50064,71
914992221,90882023,27-07-2023 04:17,27-07-2023 04:37,27-07-2023 04:41,On Time,517.77,Cash,77449,8948
2067729457,79916464,23-09-2023 01:34,23-09-2023 01:48,23-09-2023 01:47,On Time,1286.82,Cash,15319,9617
5389250154,94179692,15-09-2024 02:36,15-09-2024 02:55,15-09-2024 02:51,On Time,2638.02,UPI,78231,9502
4352973016,35912599,07-10-2024 08:49,07-10-2024 09:07,07-10-2024 09:36,Significantly Delayed,822.63,Cash,33825,4271
7667555396,13796199,03-02-2024 11:37,03-02-2024 11:54,03-02-2024 12:09,Slightly Delayed,5488.33,Wallet,33288,9693
168804744,25128143,28-10-2023 07:21,28-10-2023 07:34,28-10-2023 07:34,On Time,3450.59,Card,16671,4909
854218304,84377964,04-11-2023 06:29,04-11-2023 06:40,04-11-2023 06:37,On Time,1897.86,Cash,13622,7464
2616618240,12402437,14-03-2024 00:46,14-03-2024 00:56,14-03-2024 00:57,On Time,3909.27,Wallet,89491,4931
8891144024,47590944,06-04-2023 20:40,06-04-2023 20:53,06-04-2023 20:57,On Time,1286.76,Cash,45152,6524
4606856320,57102800,03-08-2024 07:23,03-08-2024 07:33,03-08-2024 07:35,On Time,726.41,Wallet,35528,6745
1876194333,51945420,27-03-2024 08:38,27-03-2024 08:49,27-03-2024 08:51,On Time,1630.26,Cash,56344,973
1471186096,51503088,21-11-2023 02:10,21-11-2023 02:24,21-11-2023 02:39,Slightly Delayed,2890.99,UPI,80106,7605
4763556417,91602727,01-04-2023 00:44,01-04-2023 00:54,01-04-2023 00:52,On Time,968.94,UPI,49554,6077
5961097387,75474920,27-08-2023 04:34,27-08-2023 04:53,27-08-2023 04:53,On Time,2425.77,Wallet,73762,6574
1509646137,31456752,12-04-2024 17:05,12-04-2024 17:21,12-04-2024 17:30,Slightly Delayed,4104.67,Card,67798,1608
7533431274,23984022,11-08-2023 15:37,11-08-2023 15:52,11-08-2023 15:52,On Time,1728.15,UPI,93471,9841
3598818329,22293666,29-07-2023 03:19,29-07-2023 03:33,29-07-2023 03:34,On Time,2790.82,UPI,28683,7756
2561337790,30823988,09-10-2024 07:00,09-10-2024 07:13,09-10-2024 07:09,On Time,1213.78,Cash,43692,7529
2359692348,5418547,31-08-2024 00:34,31-08-2024 00:47,31-08-2024 00:51,On Time,1914.18,Card,74057,5838
3146098826,12799092,20-06-2024 23:11,20-06-2024 23:21,20-06-2024 23:24,On Time,3453.75,UPI,29471,7486
8638050442,52770036,16-11-2023 23:29,16-11-2023 23:46,16-11-2023 23:50,On Time,130.18,Card,50161,5766
1833854180,60062501,23-03-2023 07:12,23-03-2023 07:31,23-03-2023 07:56,Significantly Delayed,4585.63,Cash,25656,2729
5687148136,32527479,24-06-2023 00:46,24-06-2023 00:56,24-06-2023 00:57,On Time,1438.64,Cash,50176,6902
7133253616,14940427,14-08-2024 08:08,14-08-2024 08:26,14-08-2024 08:37,Slightly Delayed,4564.38,Wallet,76051,4215
7899569162,90745023,15-08-2023 08:52,15-08-2023 09:06,15-08-2023 09:13,Slightly Delayed,1702.84,UPI,31475,1568
6119637917,77961205,28-06-2024 20:45,28-06-2024 20:59,28-06-2024 21:04,On Time,1146.21,UPI,65328,1994
4924477011,7333934,13-01-2024 19:20,13-01-2024 19:32,13-01-2024 19:33,On Time,3957.29,Cash,43813,7432
577458306,94165062,03-10-2023 07:10,03-10-2023 07:23,03-10-2023 07:18,On Time,2931.44,Wallet,52312,5190
1605287230,7076456,08-08-2023 06:37,08-08-2023 06:52,08-08-2023 06:52,On Time,3945.48,UPI,24637,9638
5743074720,44828791,08-02-2024 03:10,08-02-2024 03:26,08-02-2024 03:22,On Time,40.7,UPI,88405,1693
1645477578,47625855,20-07-2023 07:52,20-07-2023 08:10,20-07-2023 08:05,On Time,1617.86,Cash,22284,3781
6231311270,91144803,07-12-2023 18:40,07-12-2023 18:51,07-12-2023 19:06,Slightly Delayed,2173.29,UPI,73322,9174
4629648516,93507573,21-08-2023 22:22,21-08-2023 22:41,21-08-2023 22:42,On Time,39.65,Wallet,49643,9074
2706229594,81337068,04-10-2024 07:45,04-10-2024 08:04,04-10-2024 08:01,On Time,3260.52,Cash,67428,8098
6814009039,10605484,03-11-2023 13:06,03-11-2023 13:17,03-11-2023 13:13,On Time,1344.57,Card,37668,1902
5604135912,11478478,19-08-2024 16:21,19-08-2024 16:31,19-08-2024 16:33,On Time,4032.27,Cash,99733,9095
766789724,60446619,20-08-2024 23:33,20-08-2024 23:47,20-08-2024 23:49,On Time,2837.18,Cash,52639,5563
2727595593,80875034,17-11-2023 01:01,17-11-2023 01:21,17-11-2023 01:18,On Time,3069.89,UPI,26761,4539
9887978407,43256928,16-07-2023 13:01,16-07-2023 13:15,16-07-2023 13:17,On Time,5037.57,Wallet,37910,6998
6825742544,29689766,04-02-2024 18:41,04-02-2024 18:52,04-02-2024 18:54,On Time,901.77,Wallet,41291,1807
7081192087,15529446,29-07-2023 09:53,29-07-2023 10:12,29-07-2023 10:20,Slightly Delayed,261.03,Card,78479,8032
3185620074,57526322,14-08-2023 15:30,14-08-2023 15:47,14-08-2023 16:02,Slightly Delayed,816.38,Wallet,72222,9834
7162086351,74231111,15-11-2023 01:00,15-11-2023 01:13,15-11-2023 01:09,On Time,270.71,Cash,37358,1427
5504768409,84850688,07-08-2023 22:37,07-08-2023 22:50,07-08-2023 23:03,Slightly Delayed,2102.5,Card,1897,8204
6721093047,22054087,10-03-2024 14:22,10-03-2024 14:38,10-03-2024 14:38,On Time,2875.06,Wallet,3594,2535
1134990529,63971358,24-07-2024 19:01,24-07-2024 19:18,24-07-2024 19:23,On Time,2294.08,Cash,85089,8451
4632975114,92409489,15-05-2023 17:15,15-05-2023 17:27,15-05-2023 17:32,On Time,508,Card,91950,9715
1471897083,78439088,06-12-2023 21:55,06-12-2023 22:08,06-12-2023 22:04,On Time,1831.85,Wallet,98410,1202
6081974624,79764458,19-03-2024 20:30,19-03-2024 20:41,19-03-2024 20:39,On Time,1275.19,Card,91286,9400
806680874,14632090,15-11-2023 16:59,15-11-2023 17:16,15-11-2023 17:17,On Time,5405.1,Card,50897,8823
8213018419,16640907,10-04-2023 20:32,10-04-2023 20:49,10-04-2023 21:10,Significantly Delayed,1078.17,Wallet,97345,8241
4610876894,59485034,14-08-2023 21:47,14-08-2023 21:58,14-08-2023 21:58,On Time,4185.1,Wallet,59869,2338
9116180240,17696094,23-05-2023 18:17,23-05-2023 18:34,23-05-2023 18:36,On Time,994.56,Card,31849,3371
8916648395,8138417,15-07-2023 16:37,15-07-2023 16:56,15-07-2023 16:55,On Time,2209.24,UPI,76482,7363
3626990751,81940369,10-05-2023 19:15,10-05-2023 19:28,10-05-2023 19:43,Slightly Delayed,3325.83,Card,41338,6025
2544173358,43295656,03-11-2024 16:41,03-11-2024 16:51,03-11-2024 16:51,On Time,3448.92,UPI,24026,7408
3654075570,81906973,25-06-2023 00:32,25-06-2023 00:42,25-06-2023 00:40,On Time,2328.2,Card,5013,7126
9846277624,78732957,17-09-2024 13:06,17-09-2024 13:21,17-09-2024 13:21,On Time,3983.77,Card,5141,9346
8600159148,64748953,15-08-2023 05:35,15-08-2023 05:47,15-08-2023 06:00,Slightly Delayed,3157.47,Wallet,24508,728
9184012674,54139038,20-07-2024 23:21,20-07-2024 23:32,20-07-2024 23:31,On Time,2492.95,Wallet,88446,4097
5842678913,6756256,02-06-2024 11:01,02-06-2024 11:16,02-06-2024 11:15,On Time,3908.76,Wallet,49657,4580
6284066457,68341636,19-03-2023 04:24,19-03-2023 04:42,19-03-2023 04:43,On Time,3535.59,Card,72455,2910
957188879,88067569,12-01-2024 21:44,12-01-2024 22:01,12-01-2024 21:58,On Time,5268.85,UPI,55306,1907
2027766693,91024604,17-07-2023 21:27,17-07-2023 21:38,17-07-2023 21:35,On Time,212.61,Card,39827,3794
5201172375,18199057,07-01-2024 13:28,07-01-2024 13:46,07-01-2024 14:16,Significantly Delayed,1394.24,Wallet,15287,7831
5211206337,84824280,04-03-2024 19:18,04-03-2024 19:35,04-03-2024 19:38,On Time,900.93,Wallet,52881,2346
519985157,35455991,07-06-2023 03:23,07-06-2023 03:34,07-06-2023 03:31,On Time,2029.48,Card,97130,5177
2599819074,66310963,08-05-2023 05:51,08-05-2023 06:02,08-05-2023 05:59,On Time,2668.26,Card,78812,1133
6564176767,28221067,11-04-2024 11:04,11-04-2024 11:18,11-04-2024 11:42,Significantly Delayed,338.14,Cash,37269,4401
5969684091,13604883,02-12-2023 15:45,02-12-2023 15:56,02-12-2023 15:53,On Time,2571.47,Cash,47179,2395
8152246475,46989310,07-04-2023 22:30,07-04-2023 22:47,07-04-2023 22:45,On Time,1388.41,UPI,36583,6694
1954493018,41612464,25-08-2024 16:15,25-08-2024 16:25,25-08-2024 16:27,On Time,1380.66,Wallet,17378,8332
3695589383,91868185,13-01-2024 01:15,13-01-2024 01:33,13-01-2024 01:28,On Time,1372.1,UPI,6351,3457
6340807810,57537308,12-07-2024 00:41,12-07-2024 00:51,12-07-2024 00:47,On Time,2726.23,Cash,60222,3415
8029845822,90621147,05-07-2023 23:53,06-07-2023 00:13,06-07-2023 00:18,On Time,650.2,Card,87260,5344
8208755570,46564935,12-12-2023 21:18,12-12-2023 21:38,12-12-2023 21:35,On Time,3751.55,Wallet,56067,9133
9622488249,96629258,26-06-2024 09:26,26-06-2024 09:38,26-06-2024 09:42,On Time,1198.32,Card,8679,8033
5410788959,40055711,12-06-2024 10:25,12-06-2024 10:40,12-06-2024 10:45,On Time,4301.42,Wallet,43525,3980
7087374685,48268435,21-09-2024 17:43,21-09-2024 17:54,21-09-2024 17:59,On Time,799.92,Cash,80305,817
1469556300,65514005,26-09-2023 23:36,26-09-2023 23:55,26-09-2023 23:52,On Time,1070.56,Card,47985,5797
864290652,57392064,30-10-2023 02:05,30-10-2023 02:19,30-10-2023 02:15,On Time,1797.36,Wallet,28456,1291
3052167498,92636025,24-07-2023 17:07,24-07-2023 17:25,24-07-2023 17:23,On Time,671.55,UPI,38263,299
8370088792,9107360,16-05-2023 19:30,16-05-2023 19:40,16-05-2023 19:39,On Time,1475.02,Wallet,18197,3302
8955500595,58415368,07-05-2023 18:03,07-05-2023 18:23,07-05-2023 18:33,Slightly Delayed,2564.44,Cash,25552,2064
6946637946,70372270,18-02-2024 03:58,18-02-2024 04:17,18-02-2024 04:29,Slightly Delayed,1456.54,Cash,5892,1781
5461546808,21948041,21-12-2023 13:44,21-12-2023 13:56,21-12-2023 14:20,Significantly Delayed,3877.99,Card,27664,618
9921425481,29653387,17-05-2023 05:10,17-05-2023 05:24,17-05-2023 05:53,Significantly Delayed,5288.24,Card,85617,3681
3583323379,10418604,03-04-2024 07:28,03-04-2024 07:45,03-04-2024 07:45,On Time,2297.51,Cash,94205,8973
