campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
950792,Flash Sale,2024-03-03,Inactive,Social Media,1679,971,50,4424.73,3629.33,3.11
792259,Membership Drive,2024-03-03,Premium,Social Media,3834,220,63,1256.57,4471.89,3.11
822275,Category Promotion,2024-03-03,Premium,SMS,3635,884,55,4499.89,8043.1,3.83
10502,App Push Notification,2024-03-03,New Users,Email,2115,449,75,3543.62,9807.18,2.04
36422,Email Campaign,2024-03-03,New Users,App,7580,819,98,3602.13,2330.65,3.06
708738,Referral Program,2024-03-03,Premium,Email,1232,376,59,1791.35,2274.25,2.67
79393,New User Discount,2024-03-02,Inactive,Email,4653,192,100,4915.55,7798.99,2.47
251911,Weekend Special,2024-03-02,New Users,App,6717,954,76,1225.46,8219.73,2.49
650301,Festival Offer,2024-03-02,Inactive,App,7959,803,19,3832.65,3341.81,1.63
514372,Flash Sale,2024-03-02,Inactive,Email,6818,499,15,3581.64,3353.6,3.62
787538,Membership Drive,2024-03-02,Inactive,SMS,4434,944,85,3861.63,6044.9,2.53
742672,Category Promotion,2024-03-02,All,Email,2863,566,15,4193.66,2317.1,3.31
39447,App Push Notification,2024-03-02,Premium,SMS,2090,841,38,2510.46,6998.9,1.92
983532,Email Campaign,2024-03-02,Premium,Social Media,5275,742,10,1803.24,8282.53,1.78
833829,Referral Program,2024-03-02,New Users,Email,3668,741,30,4906.12,2838.45,3.85
754576,New User Discount,2024-03-01,New Users,App,4561,133,92,3405.29,7165.56,3.4
102659,Weekend Special,2024-03-01,Inactive,Email,6076,114,63,2480.67,5174.57,2.58
752510,Festival Offer,2024-03-01,Inactive,Email,4707,968,11,1150.33,8096.02,3.16
43642,Flash Sale,2024-03-01,Inactive,Social Media,1500,570,56,3318.46,5605.21,1.5
608586,Membership Drive,2024-03-01,Inactive,App,8770,365,48,2432.4,9561.27,2.9
474850,Category Promotion,2024-03-01,New Users,App,4710,566,27,4846.93,8794.9,1.87
86556,App Push Notification,2024-03-01,New Users,Email,7199,695,71,4503.02,4207.51,3.14
113928,Email Campaign,2024-03-01,Inactive,App,6944,706,69,2924.18,8642.95,3.85
184611,Referral Program,2024-03-01,All,SMS,5980,872,61,4618.56,9891.07,2.53
43467,New User Discount,2024-02-29,New Users,Email,7316,104,64,3465.52,5375.64,2.86
143548,Weekend Special,2024-02-29,All,Email,6967,196,69,3091.8,4986.59,2.84
457174,Festival Offer,2024-02-29,New Users,Email,2216,167,67,3620.47,4904.13,1.73
321811,Flash Sale,2024-02-29,Premium,Social Media,2689,645,89,2878.49,7604.76,2.38
551837,Membership Drive,2024-02-29,Premium,App,7969,978,25,1251.88,2658.27,3.69
225577,Category Promotion,2024-02-29,Inactive,App,3826,296,57,4628.33,4963.16,3.04
876048,App Push Notification,2024-02-29,All,Social Media,5090,618,26,1666.03,2996.54,1.9
702634,Email Campaign,2024-02-29,All,App,4640,376,63,3136.53,2167.48,2.44
892667,Referral Program,2024-02-29,All,Social Media,3707,544,97,3045.95,6386.71,3.5
140497,New User Discount,2024-02-28,All,Email,6519,372,92,3323.24,2385.54,1.98
781273,Weekend Special,2024-02-28,New Users,App,3782,534,54,3500.2,3219.96,3.47
531774,Festival Offer,2024-02-28,New Users,SMS,1961,310,35,4159.94,8058.7,3.93
724346,Flash Sale,2024-02-28,Inactive,SMS,4928,553,93,2923.81,6840.59,3.82
221563,Membership Drive,2024-02-28,New Users,App,1973,467,83,1749.56,2413.08,2.49
588079,Category Promotion,2024-02-28,Inactive,App,2975,816,72,4891.95,8602.31,3.61
918240,App Push Notification,2024-02-28,New Users,SMS,1776,959,79,2006.36,5866.91,2.97
522712,Email Campaign,2024-02-28,New Users,SMS,2880,319,63,4708.64,8753.95,3.16
156216,Referral Program,2024-02-28,Inactive,SMS,1197,889,79,3709.75,3528.88,3.45
858121,New User Discount,2024-02-27,Premium,Social Media,6804,256,100,1496.49,7144.9,3.19
962466,Weekend Special,2024-02-27,Premium,Social Media,8112,917,81,1920.23,8996.6,2.62
805693,Festival Offer,2024-02-27,Inactive,SMS,3486,326,37,4154.24,8107.27,2.03
929588,Flash Sale,2024-02-27,Inactive,Social Media,9306,481,19,4886.48,3327.02,3.51
745320,Membership Drive,2024-02-27,All,Email,1481,549,72,1172.84,2294.15,3.98
222313,Category Promotion,2024-02-27,All,Social Media,6397,143,44,3524.6,5808.56,1.52
642607,App Push Notification,2024-02-27,All,Social Media,6009,850,64,3168.61,9652.32,2.13
783828,Email Campaign,2024-02-27,New Users,Email,9781,484,65,2427.9,3449.89,3.44
815270,Referral Program,2024-02-27,Inactive,SMS,4192,747,71,3084.85,3851.73,1.76
638620,New User Discount,2024-02-26,Premium,Email,9612,918,37,4836.36,5909.37,3.48
172129,Weekend Special,2024-02-26,New Users,Social Media,3732,641,13,4628.44,6518.93,3.84
794677,Festival Offer,2024-02-26,All,Social Media,7983,376,53,3069.32,9497.35,1.54
553680,Flash Sale,2024-02-26,New Users,Email,9025,292,24,2252.52,3926.14,3.03
98553,Membership Drive,2024-02-26,New Users,Social Media,1394,132,20,2156.66,2996.69,2.49
884042,Category Promotion,2024-02-26,New Users,Email,8471,261,51,4485.07,6871.79,3.75
437596,App Push Notification,2024-02-26,All,Email,4100,662,79,4759.21,3976.85,2.01
958791,Email Campaign,2024-02-26,New Users,Email,3511,794,72,2094.33,9954.72,3.85
23268,Referral Program,2024-02-26,All,SMS,1047,981,92,2280.38,8026.94,3.34
800479,New User Discount,2024-02-25,New Users,Social Media,9263,861,71,2491.66,3991.03,3.29
202225,Weekend Special,2024-02-25,Premium,Email,3139,172,30,3360.09,2871.2,3.86
531965,Festival Offer,2024-02-25,New Users,SMS,5760,861,14,3297.56,5683.89,3.27
685577,Flash Sale,2024-02-25,New Users,Email,8671,834,83,3678.07,8867.25,1.85
424533,Membership Drive,2024-02-25,Inactive,SMS,7078,897,86,3454.09,2756.82,2.81
953439,Category Promotion,2024-02-25,New Users,App,6148,320,84,4982.21,9378.37,2.1
984163,App Push Notification,2024-02-25,Inactive,App,8394,185,24,2350.96,7267.18,2.99
425779,Email Campaign,2024-02-25,All,App,1035,368,63,3386.5,9557.96,2.88
78425,Referral Program,2024-02-25,Premium,Email,8930,994,56,4798.03,4466.82,3.31
808747,New User Discount,2024-02-24,Inactive,App,5262,370,44,1209.96,7507.52,3.13
902698,Weekend Special,2024-02-24,New Users,Email,4157,228,53,4953.25,4460.75,3.72
500036,Festival Offer,2024-02-24,Premium,Social Media,1344,471,16,4132.1,8662.44,2.1
634868,Flash Sale,2024-02-24,All,Email,7309,590,89,3180.79,7452.11,2.81
332730,Membership Drive,2024-02-24,New Users,App,5176,698,73,4909.64,8832.05,1.84
137341,Category Promotion,2024-02-24,New Users,App,9797,189,88,3160.22,3947.84,2.4
174580,App Push Notification,2024-02-24,Inactive,SMS,6261,138,19,2310.85,5280.85,2.87
673417,Email Campaign,2024-02-24,Premium,SMS,4444,632,57,3759.3,3412.86,2.56
738249,Referral Program,2024-02-24,New Users,App,1135,451,73,1649.09,6562.98,1.72
477804,New User Discount,2024-02-23,New Users,Email,9471,410,68,1835.79,4825.94,2.53
559650,Weekend Special,2024-02-23,All,Social Media,2332,512,77,3632.33,7956.22,3.25
285195,Festival Offer,2024-02-23,New Users,Email,2080,271,26,3076.49,8918.89,3.21
629710,Flash Sale,2024-02-23,New Users,SMS,2730,585,99,4072.13,9460.65,2.65
202246,Membership Drive,2024-02-23,Inactive,Social Media,3269,691,32,3133.68,2813.17,3.2
934573,Category Promotion,2024-02-23,Premium,App,6259,394,62,1345.3,9582.62,2.27
918248,App Push Notification,2024-02-23,All,SMS,4370,333,63,2700.7,4156.82,3.62
711201,Email Campaign,2024-02-23,Premium,App,5825,974,39,1896.5,8440.25,1.82
566545,Referral Program,2024-02-23,All,Email,8813,777,90,1016.29,6861.97,2.88
829033,New User Discount,2024-02-22,All,Social Media,3786,272,52,2916.59,5707.56,3.93
425677,Weekend Special,2024-02-22,New Users,App,7918,715,90,4918.34,6855.19,3.77
813967,Festival Offer,2024-02-22,New Users,Email,4008,137,59,2518.73,5752.22,1.64
655740,Flash Sale,2024-02-22,All,Email,2262,496,46,4278.39,4837.19,3.2
602442,Membership Drive,2024-02-22,Premium,Email,8807,634,82,4279.64,9683.21,2.79
480278,Category Promotion,2024-02-22,New Users,SMS,6277,850,92,4954.1,2399.68,2.33
328427,App Push Notification,2024-02-22,Inactive,Social Media,8342,237,82,3559.09,3050.78,2.92
298455,Email Campaign,2024-02-22,Inactive,App,3568,387,41,1262.41,9644.91,2.44
407771,Referral Program,2024-02-22,Premium,Email,4251,109,28,2742.1,8839.95,3.26
76704,New User Discount,2024-02-21,All,Email,3386,117,53,1357.95,3215.39,2.49
513451,Weekend Special,2024-02-21,Inactive,App,2580,238,76,1248.06,4534.83,2.75
723660,Festival Offer,2024-02-21,Inactive,SMS,9774,237,52,1937.13,4772.09,1.58
222388,Flash Sale,2024-02-21,Premium,SMS,6192,621,79,1353.85,7900.48,3.23
613453,Membership Drive,2024-02-21,Inactive,SMS,3893,438,32,2211.93,7052.88,1.55
281093,Category Promotion,2024-02-21,Premium,Email,8403,143,26,2918.53,6977.77,3.85
869401,App Push Notification,2024-02-21,Premium,Email,7586,963,46,3564.37,9855.76,3.71
609693,Email Campaign,2024-02-21,Inactive,Social Media,2382,688,75,1303.08,5687.18,3.22
526116,Referral Program,2024-02-21,Premium,Email,3319,979,62,1451.48,9766.5,1.53
253770,New User Discount,2024-02-20,All,App,4975,161,36,4814.62,4219.2,2.37
463037,Weekend Special,2024-02-20,Premium,Email,1726,400,33,4775.27,7903.94,3.63
715213,Festival Offer,2024-02-20,New Users,Social Media,2869,934,82,2325.99,4082.07,3.43
423517,Flash Sale,2024-02-20,New Users,Social Media,8557,641,64,1238.17,9051.14,2.49
767952,Membership Drive,2024-02-20,Premium,SMS,5402,944,80,4634.11,7512.24,2.11
417740,Category Promotion,2024-02-20,New Users,App,1623,966,48,3275.09,3112.22,1.82
51598,App Push Notification,2024-02-20,All,Social Media,8113,471,100,4989.51,6583.31,2.92
175990,Email Campaign,2024-02-20,Premium,SMS,4745,146,93,3483.7,2295.22,3.62
497376,Referral Program,2024-02-20,Inactive,Social Media,1292,896,28,3310.94,7851.11,3.84
736607,New User Discount,2024-02-19,New Users,Social Media,8837,750,35,1204.62,8976.17,2.4
22032,Weekend Special,2024-02-19,Premium,App,1505,711,86,3742.63,9624.84,2.17
111220,Festival Offer,2024-02-19,New Users,Email,2878,279,28,2993.24,2143.27,2.11
982228,Flash Sale,2024-02-19,Premium,App,8812,497,65,2797.34,5066.46,2.36
991793,Membership Drive,2024-02-19,New Users,Social Media,2971,640,78,3611.45,8684.07,1.81
51194,Category Promotion,2024-02-19,All,Email,7154,116,80,2565.35,4523.49,3.7
910671,App Push Notification,2024-02-19,Premium,SMS,5605,472,14,3707.94,8691.95,3.29
986053,Email Campaign,2024-02-19,Premium,Social Media,4710,700,65,3821.21,5360.95,1.99
237396,Referral Program,2024-02-19,New Users,App,5014,249,41,3242.59,9934.24,2.02
195911,New User Discount,2024-02-18,Premium,App,1276,904,100,2357.11,8718.11,2.3
510031,Weekend Special,2024-02-18,Inactive,App,5587,464,25,1538.17,7917.89,2.13
805438,Festival Offer,2024-02-18,Premium,SMS,3032,780,46,4982.72,7799.25,3.53
220582,Flash Sale,2024-02-18,Premium,SMS,6497,489,76,4793.47,8327.46,1.68
805803,Membership Drive,2024-02-18,New Users,App,7243,951,18,3805.65,2164.51,2.76
205135,Category Promotion,2024-02-18,Inactive,Email,7416,937,84,1536.33,8572.43,3.12
994906,App Push Notification,2024-02-18,New Users,App,5342,184,82,1653.48,5282.98,2.24
654178,Email Campaign,2024-02-18,Premium,SMS,6904,578,43,3891.58,5980.96,3.58
333338,Referral Program,2024-02-18,Inactive,Social Media,3157,454,70,4033.43,3470.53,2.49
872374,New User Discount,2024-02-17,Premium,Social Media,2877,413,17,1427.16,8282.02,2.05
539039,Weekend Special,2024-02-17,All,App,7617,837,37,4400.3,4380.95,1.65
674340,Festival Offer,2024-02-17,New Users,SMS,2879,560,26,1159.76,7101.05,1.91
512522,Flash Sale,2024-02-17,New Users,Social Media,1804,254,52,1539.93,4570.06,1.63
511881,Membership Drive,2024-02-17,Inactive,Email,1579,926,68,2181.96,9241.89,3.3
482417,Category Promotion,2024-02-17,All,Social Media,4629,963,68,4988.24,2115.72,2.37
718186,App Push Notification,2024-02-17,Premium,Social Media,6800,122,88,4327.97,5645.5,2.89
165013,Email Campaign,2024-02-17,All,Social Media,4574,145,62,4133.55,9645.07,1.66
867965,Referral Program,2024-02-17,Inactive,App,4382,350,69,4168.34,7368.48,2.19
876134,New User Discount,2024-02-16,New Users,Social Media,4927,159,93,1989.93,2246.1,3.13
174517,Weekend Special,2024-02-16,New Users,SMS,6518,639,11,3056.96,9530.6,3.77
23915,Festival Offer,2024-02-16,Inactive,Email,8430,128,42,1478.19,5756.36,2.77
226277,Flash Sale,2024-02-16,Premium,App,5372,532,24,1158.1,6201.6,1.66
375989,Membership Drive,2024-02-16,New Users,Social Media,4371,109,43,2116.82,8937.53,3.45
168573,Category Promotion,2024-02-16,All,Email,8720,523,15,4508.09,6723.48,2.41
575186,App Push Notification,2024-02-16,Premium,App,4608,551,33,3311.6,8090.78,3.6
38495,Email Campaign,2024-02-16,Inactive,Email,4014,396,66,3527.15,7139.79,2.07
928014,Referral Program,2024-02-16,Premium,App,1103,902,40,2827.19,3033.56,2.55
63274,New User Discount,2024-02-15,New Users,App,7181,884,91,2822.59,8390.19,1.57
3703,Weekend Special,2024-02-15,All,SMS,9050,949,10,1971.95,3783.17,2.5
571011,Festival Offer,2024-02-15,New Users,SMS,8122,217,84,1338.34,2493.62,2.83
135759,Flash Sale,2024-02-15,All,Social Media,1454,134,28,2617.6,2589.83,2.78
326425,Membership Drive,2024-02-15,All,Social Media,8377,688,91,2580.44,5170.87,1.63
37283,Category Promotion,2024-02-15,Premium,Email,5911,963,81,4538.43,4404.72,1.69
485208,App Push Notification,2024-02-15,New Users,SMS,1191,165,27,3463.61,8349.32,3.39
537092,Email Campaign,2024-02-15,New Users,SMS,8629,197,10,4594.21,6740.74,1.86
45116,Referral Program,2024-02-15,All,App,6942,294,68,3067.05,9737.26,3.54
404515,New User Discount,2024-02-14,All,Email,3240,630,48,1503.28,2429.95,2.48
364324,Weekend Special,2024-02-14,New Users,Email,1154,585,55,3970.2,4930.39,2.56
669920,Festival Offer,2024-02-14,Inactive,Email,8954,599,99,2510.29,2120.29,3.87
673790,Flash Sale,2024-02-14,Inactive,SMS,1608,820,51,4749.94,3789.9,2.33
707984,Membership Drive,2024-02-14,All,App,1113,274,52,4945.45,3409.44,2.83
982984,Category Promotion,2024-02-14,Inactive,Social Media,1757,337,15,2197.37,9911.16,2.22
861025,App Push Notification,2024-02-14,Premium,App,4720,391,31,1644.63,2687.01,1.95
821428,Email Campaign,2024-02-14,Inactive,SMS,9648,826,73,2761.54,4603.44,1.68
578874,Referral Program,2024-02-14,All,SMS,7395,296,20,1891.11,6570.1,1.78
168936,New User Discount,2024-02-13,Inactive,Email,3452,511,41,2103.5,6440.26,3.6
263758,Weekend Special,2024-02-13,All,Email,8049,812,30,3087.55,3041.5,3.96
811537,Festival Offer,2024-02-13,All,SMS,4205,932,100,1636.28,6087.02,2.39
474641,Flash Sale,2024-02-13,Premium,App,2224,290,58,3194.45,4646.73,1.79
96526,Membership Drive,2024-02-13,All,SMS,5764,696,62,4914.33,5460.72,2.84
59928,Category Promotion,2024-02-13,Premium,Social Media,6732,232,83,2894.85,4069.94,3.46
966482,App Push Notification,2024-02-13,Inactive,SMS,4171,552,64,1753.79,9531.45,2.27
142575,Email Campaign,2024-02-13,All,SMS,5636,284,65,1545.72,4210.05,1.51
427214,Referral Program,2024-02-13,Inactive,Social Media,7486,502,81,1718.92,6432.26,2.64
49107,New User Discount,2024-02-12,New Users,SMS,2036,780,44,1727.02,5449.99,2.64
270031,Weekend Special,2024-02-12,All,App,1476,290,36,3186.21,6756.41,2.21
245137,Festival Offer,2024-02-12,New Users,SMS,2072,154,78,2206.57,4369.8,3.1
326388,Flash Sale,2024-02-12,New Users,Social Media,8869,538,81,1019.55,8538.88,1.87
754740,Membership Drive,2024-02-12,Inactive,SMS,4109,261,55,4700.48,8382.4,3.41
453747,Category Promotion,2024-02-12,New Users,SMS,8606,323,71,2345.45,8908.45,1.72
639737,App Push Notification,2024-02-12,New Users,SMS,6316,868,61,1455.9,4715.67,1.57
489372,Email Campaign,2024-02-12,Inactive,SMS,1351,150,85,1048.58,2684.65,3.37
993367,Referral Program,2024-02-12,Premium,Social Media,4129,152,53,2673.11,3524.68,2.73
559470,New User Discount,2024-02-11,New Users,App,5285,103,67,4453.24,8408.24,2.67
156146,Weekend Special,2024-02-11,All,App,6193,516,48,1584.15,2354.4,2.91
458719,Festival Offer,2024-02-11,Inactive,Email,5236,762,73,1574.26,5418.52,2.46
933370,Flash Sale,2024-02-11,Inactive,SMS,2057,156,63,4657.35,5467.69,3.26
150363,Membership Drive,2024-02-11,Premium,Social Media,6609,239,18,3273.48,5955.17,1.95
269345,Category Promotion,2024-02-11,All,SMS,3169,453,63,1958.26,8435.62,3.65
833241,App Push Notification,2024-02-11,Premium,Social Media,9264,394,74,2267.87,6680.68,3.45
762397,Email Campaign,2024-02-11,New Users,SMS,9186,373,11,4476.46,7234.38,3.93
253478,Referral Program,2024-02-11,All,Email,1317,494,77,2371.75,8168.56,2.2
260104,New User Discount,2024-02-10,All,Social Media,1217,558,44,4641.27,5679.49,2.99
299739,Weekend Special,2024-02-10,All,App,2934,135,32,3414.0,4020.88,3.63
911228,Festival Offer,2024-02-10,All,App,5164,994,83,1891.55,5715.13,3.93
352007,Flash Sale,2024-02-10,Inactive,SMS,5521,396,51,4035.3,7435.43,1.57
459371,Membership Drive,2024-02-10,New Users,App,5453,934,67,1980.26,8425.95,1.61
456390,Category Promotion,2024-02-10,Inactive,SMS,8561,196,66,1839.8,2427.61,3.55
458463,App Push Notification,2024-02-10,New Users,SMS,2968,520,14,4438.01,9058.71,3.16
226900,Email Campaign,2024-02-10,New Users,App,3742,890,74,2043.25,4816.4,2.29
340905,Referral Program,2024-02-10,Premium,Social Media,2956,949,41,4878.01,9060.87,2.66
991753,New User Discount,2024-02-09,New Users,SMS,5853,907,90,2326.79,7625.66,1.93
489155,Weekend Special,2024-02-09,Premium,App,1940,943,77,3433.51,4119.79,1.74
167955,Festival Offer,2024-02-09,Premium,App,4545,418,19,1485.68,5519.82,3.24
760297,Flash Sale,2024-02-09,New Users,App,1946,381,41,3602.14,8773.32,3.9
865385,Membership Drive,2024-02-09,New Users,Social Media,2858,726,74,1753.74,2068.88,3.32
701730,Category Promotion,2024-02-09,All,Email,1583,305,71,2940.64,8325.66,3.91
967030,App Push Notification,2024-02-09,Inactive,App,6180,389,13,4015.1,2903.03,2.96
611398,Email Campaign,2024-02-09,New Users,SMS,9619,899,16,1598.64,8914.28,2.37
766713,Referral Program,2024-02-09,Inactive,Social Media,1386,467,29,1528.7,8776.21,1.57
199888,New User Discount,2024-02-08,Inactive,App,5367,458,64,3615.63,3592.19,3.01
386930,Weekend Special,2024-02-08,All,Social Media,9406,611,53,2441.45,6922.84,3.79
129426,Festival Offer,2024-02-08,Inactive,Social Media,2632,824,21,4248.01,4984.15,3.07
34599,Flash Sale,2024-02-08,All,Email,2801,171,54,1360.63,5629.26,2.62
934324,Membership Drive,2024-02-08,All,Social Media,9519,940,61,3688.77,9841.53,1.72
802454,Category Promotion,2024-02-08,Inactive,SMS,5140,256,33,2503.83,9827.21,2.86
828961,App Push Notification,2024-02-08,Premium,Email,6453,678,72,4243.84,3513.21,2.94
165387,Email Campaign,2024-02-08,New Users,App,5393,747,99,4650.71,5070.35,2.46
521328,Referral Program,2024-02-08,All,SMS,8618,539,97,3614.14,9768.38,3.9
952072,New User Discount,2024-02-07,Premium,App,6326,329,20,2477.25,4434.61,4.0
457471,Weekend Special,2024-02-07,All,Social Media,6583,663,18,4755.62,3096.53,2.68
684718,Festival Offer,2024-02-07,Inactive,SMS,1535,489,86,3590.36,5897.36,2.71
465629,Flash Sale,2024-02-07,New Users,Email,1247,869,57,2702.94,8394.26,1.95
791173,Membership Drive,2024-02-07,New Users,SMS,1009,634,98,2572.38,3157.19,3.61
927550,Category Promotion,2024-02-07,New Users,SMS,7177,284,88,1973.5,6671.14,3.53
39386,App Push Notification,2024-02-07,New Users,Social Media,7171,142,92,2292.93,2477.85,3.07
950342,Email Campaign,2024-02-07,Inactive,App,1078,142,10,3125.22,7051.83,2.38
951888,Referral Program,2024-02-07,All,Social Media,7761,500,73,1514.56,3569.29,2.85
71320,New User Discount,2024-02-06,Premium,SMS,3618,573,67,1784.75,5049.29,3.91
212759,Weekend Special,2024-02-06,New Users,Email,9421,933,44,3372.53,7641.4,2.43
652574,Festival Offer,2024-02-06,Premium,Social Media,9908,663,57,3160.43,6679.25,3.27
152682,Flash Sale,2024-02-06,Premium,Social Media,6302,961,67,1501.58,6017.53,2.15
239444,Membership Drive,2024-02-06,All,Social Media,4359,724,55,3081.79,7400.23,3.73
603068,Category Promotion,2024-02-06,New Users,Social Media,4653,531,49,1370.09,7525.75,2.33
317486,App Push Notification,2024-02-06,Premium,App,7645,990,13,1277.74,9932.91,3.38
666472,Email Campaign,2024-02-06,New Users,Email,4485,899,46,2335.85,2902.47,2.57
822630,Referral Program,2024-02-06,New Users,Social Media,6746,417,57,2237.44,6629.42,1.62
288880,New User Discount,2024-02-05,Premium,Social Media,5846,665,31,1315.12,7760.38,1.97
380901,Weekend Special,2024-02-05,Premium,App,4565,569,36,4630.21,6206.79,1.81
913385,Festival Offer,2024-02-05,Premium,App,9182,752,18,1054.3,3110.95,2.18
186544,Flash Sale,2024-02-05,All,App,4647,449,11,3554.73,5152.28,2.78
476911,Membership Drive,2024-02-05,All,Email,6364,164,65,4108.66,5285.59,3.64
788001,Category Promotion,2024-02-05,All,App,1966,851,56,3525.18,8224.17,3.91
561353,App Push Notification,2024-02-05,All,Email,8657,843,72,2442.36,8669.66,2.23
280581,Email Campaign,2024-02-05,Premium,Email,8666,740,95,2495.45,3971.69,2.5
840541,Referral Program,2024-02-05,Premium,Social Media,1932,454,88,3978.55,7397.89,2.33
215823,New User Discount,2024-02-04,Premium,SMS,4657,736,94,1341.58,4044.92,3.01
185268,Weekend Special,2024-02-04,All,Email,9562,881,93,2007.62,6934.65,3.89
715807,Festival Offer,2024-02-04,Inactive,App,2171,465,19,2084.11,9400.47,2.61
385198,Flash Sale,2024-02-04,New Users,Email,8610,877,93,4217.88,2720.84,1.8
791713,Membership Drive,2024-02-04,Premium,SMS,2840,396,81,3345.54,4037.54,2.75
349776,Category Promotion,2024-02-04,All,Social Media,3184,636,81,3219.79,4161.19,3.23
710286,App Push Notification,2024-02-04,All,App,9913,677,15,3678.35,4072.89,3.33
158988,Email Campaign,2024-02-04,Premium,Social Media,7751,780,44,2113.77,6012.06,2.88
549778,Referral Program,2024-02-04,Premium,SMS,9678,248,52,2143.44,9972.95,3.15
257666,New User Discount,2024-02-03,All,Email,2011,256,57,4869.06,6622.63,2.91
255343,Weekend Special,2024-02-03,New Users,Social Media,3376,1000,76,2802.04,9258.1,2.13
815304,Festival Offer,2024-02-03,New Users,Social Media,5576,799,55,4452.21,2553.47,2.75
156392,Flash Sale,2024-02-03,Premium,SMS,1642,372,30,1793.48,9832.31,3.96
917704,Membership Drive,2024-02-03,New Users,SMS,8859,961,53,1497.98,9415.62,2.55
376291,Category Promotion,2024-02-03,Premium,App,1786,883,27,1919.98,4961.39,2.87
696082,App Push Notification,2024-02-03,All,Email,4746,631,58,3498.12,5415.96,3.09
879636,Email Campaign,2024-02-03,New Users,App,5772,709,19,1602.09,9150.17,1.63
141009,Referral Program,2024-02-03,Premium,App,8935,198,79,2070.02,4893.72,3.87
821056,New User Discount,2024-02-02,New Users,Social Media,7157,233,68,1005.23,7465.65,1.88
256875,Weekend Special,2024-02-02,Inactive,App,4080,302,93,1810.32,9236.31,3.82
284324,Festival Offer,2024-02-02,New Users,SMS,9645,792,78,4873.1,2880.42,3.86
51639,Flash Sale,2024-02-02,All,Email,1542,346,95,2065.86,8298.23,1.84
744196,Membership Drive,2024-02-02,All,Email,4172,477,65,2430.33,8414.56,1.78
795171,Category Promotion,2024-02-02,All,Email,8545,692,26,3098.49,2176.08,3.8
628065,App Push Notification,2024-02-02,Premium,Social Media,6200,346,40,4837.34,3600.84,1.73
6116,Email Campaign,2024-02-02,Inactive,App,5924,837,33,1894.16,3095.61,1.97
248921,Referral Program,2024-02-02,Premium,Email,3048,156,90,4358.09,5344.89,3.42
268057,New User Discount,2024-02-01,Premium,Social Media,1793,480,34,3831.38,6711.92,3.96
727511,Weekend Special,2024-02-01,Inactive,Email,2114,694,89,3524.33,9190.98,1.91
380831,Festival Offer,2024-02-01,All,Email,7422,850,35,3522.68,4145.0,2.96
392154,Flash Sale,2024-02-01,New Users,Social Media,4317,621,24,4149.66,8031.67,2.46
430047,Membership Drive,2024-02-01,Premium,App,1610,934,12,1183.09,8356.91,1.75
428461,Category Promotion,2024-02-01,New Users,App,7819,875,17,3344.6,9394.36,2.25
770860,App Push Notification,2024-02-01,All,App,4481,895,30,1417.55,3331.12,2.16
727614,Email Campaign,2024-02-01,New Users,SMS,1090,226,75,2254.51,3728.33,2.44
870966,Referral Program,2024-02-01,Premium,Email,7498,509,78,4755.23,2119.9,3.94
661983,New User Discount,2024-01-31,Premium,App,5637,306,23,4011.03,9507.32,2.29
571618,Weekend Special,2024-01-31,Inactive,Email,4773,972,80,2786.99,8795.33,2.18
866265,Festival Offer,2024-01-31,All,Social Media,4189,292,15,2767.17,3593.81,3.84
718238,Flash Sale,2024-01-31,New Users,Social Media,2841,489,35,3286.25,4120.72,2.29
87648,Membership Drive,2024-01-31,All,Email,7404,383,31,4060.89,5647.77,1.94
50840,Category Promotion,2024-01-31,All,App,2846,132,29,1576.42,9130.17,3.87
310731,App Push Notification,2024-01-31,Premium,App,8335,358,67,4475.74,2299.61,2.1
573283,Email Campaign,2024-01-31,All,Social Media,5463,903,83,1424.37,7611.28,3.9
998954,Referral Program,2024-01-31,Inactive,App,2088,160,54,1610.06,6302.15,3.89
514235,New User Discount,2024-01-30,New Users,SMS,3100,168,64,2067.92,9501.86,3.23
463287,Weekend Special,2024-01-30,New Users,Email,9682,851,68,2819.2,3798.08,2.62
520029,Festival Offer,2024-01-30,All,Email,9077,102,81,3068.93,6961.2,3.65
668197,Flash Sale,2024-01-30,Inactive,SMS,3441,871,79,3648.86,3795.51,3.37
575245,Membership Drive,2024-01-30,Inactive,App,5258,169,40,4053.44,4516.01,3.09
651159,Category Promotion,2024-01-30,Premium,SMS,9218,592,39,1991.13,3485.67,3.99
847682,App Push Notification,2024-01-30,New Users,Social Media,4643,509,55,2169.74,9742.35,2.79
397099,Email Campaign,2024-01-30,New Users,SMS,1288,911,78,4152.54,3123.54,3.51
676217,Referral Program,2024-01-30,Inactive,Social Media,4135,346,79,4930.93,9575.27,3.39
632134,New User Discount,2024-01-29,Premium,Social Media,7199,276,64,2569.44,4358.1,3.35
484219,Weekend Special,2024-01-29,New Users,SMS,9620,586,61,2333.17,6587.38,2.57
443256,Festival Offer,2024-01-29,Premium,Social Media,8062,621,51,3503.02,5100.34,3.58
712998,Flash Sale,2024-01-29,New Users,App,5649,579,25,1215.83,4660.14,2.63
82236,Membership Drive,2024-01-29,All,Email,4659,995,80,4483.58,8309.98,1.78
101448,Category Promotion,2024-01-29,Inactive,SMS,3358,528,27,1294.04,4264.3,2.01
43531,App Push Notification,2024-01-29,New Users,App,8040,513,59,2721.11,5736.21,1.99
