Date,ProductID,StockQuantity
2022-09-23,204,444
2022-04-05,462,993
2022-11-21,60,260
2023-09-05,116,723
2021-12-21,176,333
2023-09-16,32,795
2023-09-10,20,824
2022-12-12,39,483
2024-09-18,369,706
2022-02-07,69,379
2023-11-04,305,367
2024-05-05,158,907
2022-03-19,36,277
2023-09-22,204,424
2023-06-29,49,485
2022-06-04,381,301
2023-02-10,409,591
2022-05-15,474,814
2024-08-23,497,587
2023-11-20,124,785
2022-04-14,85,704
2024-02-15,72,254
2022-02-16,451,559
2024-05-14,102,654
2022-05-19,362,372
2022-04-26,448,231
2021-12-04,299,137
2023-02-21,256,992
2024-04-29,464,799
2024-10-25,325,724
2024-11-26,81,826
2024-04-28,389,470
2022-09-28,68,535
2022-01-09,107,109
2024-10-15,452,591
2024-10-17,64,984
2022-06-08,174,175
2021-12-26,130,677
2024-11-03,487,932
2023-11-04,136,258
2022-08-29,227,573
2024-01-03,66,661
2024-07-10,118,853
2022-04-22,32,748
2022-01-23,187,304
2024-03-28,476,834
2022-01-26,231,400
2022-06-25,236,265
2023-08-24,16,39
2024-05-05,384,379
2024-02-08,449,718
2022-11-03,212,649
2024-08-18,295,556
2024-08-22,191,649
2024-03-23,234,157
2024-08-03,433,438
2023-12-13,325,243
2023-05-01,332,190
2023-08-19,354,277
2024-01-18,195,826
2023-07-20,114,975
2023-01-27,85,373
2023-01-27,84,6
2024-01-03,84,808
2023-09-24,183,851
2022-12-04,338,610
2024-02-06,179,669
2023-01-26,156,478
2022-11-29,465,735
2023-04-29,160,704
2023-09-25,340,875
2023-02-21,491,62
2023-05-10,238,703
2022-08-05,455,171
2023-08-07,276,787
2022-05-17,36,951
2022-09-27,451,428
2022-07-30,276,685
2023-08-25,85,234
2022-07-10,255,455
2023-10-18,180,205
2023-08-23,236,781
2024-01-31,76,688
2024-10-30,290,7
2023-03-24,256,48
2024-08-08,161,177
2022-08-22,164,499
2024-04-16,97,1
2024-01-23,110,389
2022-12-11,344,962
2023-12-03,480,989
2022-02-01,188,631
2021-12-23,327,678
2023-02-18,249,535
2024-10-07,4,89
2022-07-17,76,576
2023-12-01,356,612
2022-10-21,492,1000
2023-02-16,261,184
2022-11-11,280,642
2022-09-26,378,94
2022-09-02,463,253
2024-03-02,2,880
2023-07-01,400,159
2023-09-19,142,134
2024-06-03,18,328
2023-08-02,297,490
2023-10-30,170,342
2024-04-26,262,852
2022-04-30,82,751
2022-04-03,331,190
2023-07-19,331,173
2024-11-13,197,900
2024-03-11,66,916
2023-09-26,87,830
2023-09-04,357,466
2023-03-31,486,790
2022-06-01,227,633
2023-01-06,450,858
2024-03-03,190,591
2023-09-12,466,703
2023-01-12,108,531
2022-05-09,304,321
2024-05-24,364,206
2023-09-27,13,137
2022-07-05,58,219
2022-10-25,112,340
2023-11-15,96,580
2024-04-02,285,136
2024-03-06,118,942
2024-07-23,171,167
2023-10-16,174,590
2024-09-20,332,690
2024-09-08,135,536
2022-10-06,48,929
2023-01-13,245,739
2023-11-09,236,335
2024-04-08,174,342
2022-07-13,71,432
2024-04-21,399,523
2023-04-14,165,710
2023-06-08,407,700
2023-09-28,348,148
2023-11-20,296,754
2023-10-25,206,747
2024-08-23,367,349
2022-08-25,454,86
2024-08-04,83,514
2024-05-25,289,343
2024-03-01,89,150
2022-06-05,309,1
2024-08-17,149,324
2024-04-30,221,914
2024-06-04,314,846
2023-08-14,139,155
2023-09-13,400,526
2024-04-19,54,713
2022-09-13,283,61
2023-01-27,133,494
2022-02-07,125,143
2024-08-19,34,554
2022-05-26,207,139
2024-11-20,376,190
2022-01-06,121,131
2024-04-25,252,199
2024-10-02,32,605
2024-07-20,365,439
2024-11-20,167,557
2023-10-09,268,347
2024-07-27,18,82
2022-01-10,389,944
2023-09-27,265,913
2024-03-15,412,808
2023-01-29,414,541
2024-08-16,296,47
2022-12-16,27,755
2024-03-09,421,126
2023-01-07,185,67
2024-05-02,159,922
2023-05-06,388,266
2023-01-13,447,614
2022-08-31,168,121
2022-04-27,240,772
2023-09-08,426,435
2024-10-23,26,816
2024-03-29,240,555
2022-08-06,337,491
2023-02-26,443,96
2024-02-09,454,91
2022-01-05,387,889
2024-01-28,8,403
2024-09-03,140,602
2022-09-02,384,1
2023-10-17,193,888
2022-04-15,449,351
2024-11-21,312,493
2022-02-10,136,841
2023-09-30,20,458
2022-07-25,116,8
2023-02-17,185,765
2021-12-26,488,341
2023-10-22,360,815
2022-04-02,40,248
2023-05-25,90,535
2023-07-19,164,255
2024-07-02,239,699
2023-09-07,311,243
2022-04-20,465,484
2022-04-29,327,831
2022-06-27,163,140
2024-07-02,235,598
2022-04-22,267,264
2023-06-05,30,840
2024-07-15,272,363
2024-10-09,83,644
2023-12-17,258,474
2024-09-12,93,204
2023-10-04,46,581
2024-08-28,262,337
2024-07-08,299,638
2024-09-26,181,987
2024-08-21,109,893
2024-05-24,270,361
2024-06-18,356,422
2023-03-17,466,508
2024-10-11,352,3
2022-04-08,146,439
2022-09-11,160,386
2021-12-19,361,55
2024-09-28,199,239
2023-05-12,214,937
2022-11-27,139,549
2022-07-05,116,947
2024-04-04,83,797
2022-10-18,160,959
2024-07-02,413,487
2024-06-18,281,273
2022-06-08,345,18
2024-04-15,161,218
2024-06-11,323,247
2022-08-20,80,731
2023-06-21,452,71
2022-04-02,161,627
2024-06-09,166,932
2022-04-06,424,453
2022-02-20,45,365
2023-09-28,77,629
2023-05-01,70,7
2023-02-06,258,774
2022-09-25,176,593
2024-10-21,349,667
2022-12-18,372,192
2022-08-07,193,114
2023-12-24,392,544
2022-11-02,480,105
2024-09-08,110,859
2023-05-30,302,880
2024-09-15,498,471
2024-05-21,184,117
2023-04-08,19,430
2024-10-20,262,607
2023-08-19,377,975
2022-12-25,88,247
2023-07-15,314,509
2023-02-22,149,416
2024-04-27,460,790
2023-07-18,303,114
2022-03-21,346,86
2024-03-11,66,742
2022-01-31,404,252
2022-05-30,48,678
2022-05-20,475,387
2023-08-20,233,144
2024-03-02,440,965
2022-04-29,477,961
2024-09-18,369,982
2023-05-12,94,186
2024-08-25,186,795
2023-04-10,28,235
2022-03-22,479,918
2021-12-23,13,664
2022-12-25,381,786
2022-03-12,140,806
2022-01-20,477,485
2023-02-18,284,288
2024-09-20,221,622
2024-04-01,485,168
2023-07-09,494,161
2023-10-11,145,906
2023-01-03,185,690
2024-08-13,319,747
2022-03-05,158,890
2024-11-30,144,74
2023-04-10,91,843
2024-08-28,221,909
2023-02-13,257,572
2022-12-28,43,804
2024-10-13,192,515
2023-08-09,199,265
2022-08-05,20,139
2022-05-24,170,284
2022-08-15,448,184
2024-03-24,108,365
2024-02-07,275,648
2022-01-08,429,29
2023-02-06,231,603
2024-06-23,245,175
2024-09-15,64,252
2023-09-10,432,609
2022-11-09,351,349
2022-11-05,113,325
2023-04-21,237,449
2024-02-11,427,873
2022-06-15,171,23
2024-09-21,243,216
2023-07-09,203,371
2023-10-25,53,837
2023-09-14,182,404
2024-09-23,116,718
2024-06-27,460,191
2023-09-23,122,541
2024-03-01,187,640
2024-08-09,345,554
2022-03-08,183,883
2023-12-28,86,402
2023-04-27,47,698
2023-11-26,7,630
2024-10-30,44,600
2023-10-19,10,315
2023-03-02,436,635
2024-10-20,242,829
2022-01-27,447,393
2022-01-22,59,363
2024-05-02,398,867
2022-08-19,151,411
2022-10-01,226,756
2022-08-01,201,622
2023-06-30,154,657
2023-08-21,172,442
2024-04-26,132,480
2023-09-09,95,595
2024-07-04,157,709
2022-04-11,193,539
2022-02-07,489,776
2022-10-30,310,726
2022-01-27,265,10
2024-04-14,67,32
2022-11-13,6,781
2023-09-05,424,400
2022-04-22,436,142
2022-07-12,91,797
2022-09-16,268,3
2023-02-12,352,476
2021-12-10,267,592
2023-02-02,242,379
2021-12-13,159,336
2023-04-10,4,969
2023-02-24,326,597
2023-01-21,89,659
2021-12-29,22,186
2022-08-31,149,577
2023-11-23,401,906
2023-11-25,291,283
2022-06-18,187,133
2024-04-26,211,500
2022-03-18,337,1
2023-01-05,414,903
2023-10-13,472,956
2023-07-08,216,720
2022-07-26,211,115
2022-06-11,89,636
2023-01-07,459,172
2022-11-05,73,927
2024-01-31,346,939
2023-11-01,401,349
2022-10-03,90,357
2023-03-22,483,708
2024-05-20,332,138
2022-04-14,45,399
2024-09-16,27,66
2024-07-11,203,324
2024-11-30,354,447
2024-09-10,35,571
2023-06-02,51,430
2023-07-19,268,835
2022-11-25,52,736
2023-07-16,347,17
2022-04-08,381,79
2024-02-01,130,182
2022-02-23,294,29
2023-05-02,495,735
2022-03-13,475,518
2023-04-07,330,532
2024-07-24,391,55
2024-11-28,22,441
2023-07-02,137,393
2024-11-22,311,757
2024-06-02,218,978
2022-06-13,316,684
2023-04-22,110,299
2021-12-31,378,823
2023-05-07,126,137
2023-06-20,471,796
2023-01-31,104,573
2024-10-21,44,577
2023-01-28,149,834
2022-04-20,487,415
2023-12-14,33,128
2021-12-16,338,444
2024-03-16,466,545
2024-06-24,239,691
2022-11-22,355,37
2024-04-15,240,857
2022-09-03,52,821
2023-10-20,260,7
2023-01-15,52,195
2024-09-23,153,409
2023-03-27,475,177
2023-08-25,228,940
2024-05-02,164,467
2024-10-16,198,735
2023-05-27,315,491
2023-05-31,342,575
2024-02-29,361,911
2022-12-01,185,499
2022-10-10,64,433
2023-10-27,377,677
2023-09-17,144,636
2024-05-20,198,278
2024-08-17,383,859
2024-06-08,207,215
2022-05-17,208,548
2024-04-07,52,640
2024-07-26,170,89
2023-01-07,28,109
2022-04-30,318,624
2024-02-20,168,440
2022-11-18,121,304
2023-07-14,354,678
2022-04-29,70,29
2022-09-07,298,177
2023-10-06,302,150
2023-05-05,418,419
2024-01-17,493,921
2023-08-29,406,122
2024-01-20,148,254
2023-01-02,304,54
2023-08-09,152,917
2024-04-03,98,847
2024-10-29,253,2
2022-05-11,172,710
2022-12-12,328,211
2022-04-30,242,455
2022-03-01,475,239
2024-05-12,112,407
2022-11-09,16,242
2021-12-21,80,254
2024-10-20,191,587
2024-02-25,294,222
2023-09-20,402,667
2022-05-07,437,775
2024-11-03,372,517
2023-02-05,92,318
2023-06-23,161,338
2022-04-06,104,998
2024-03-12,394,719
2023-06-02,333,11
2023-02-08,225,633
2023-05-06,352,334
2024-10-29,166,614
2022-12-07,142,212
2024-04-25,338,360
2024-01-27,287,695
2022-08-26,191,558
2022-02-16,139,378
2022-11-28,104,354
2023-02-03,316,890
2022-10-25,381,951
2022-12-22,487,52
2023-02-21,91,951
2024-09-01,261,114
2022-02-01,379,521
2024-01-31,372,406
2022-04-01,201,768
2023-09-06,71,176
2022-06-11,359,673
2024-11-27,250,520
2022-01-03,452,141
2024-07-20,332,299
2022-12-24,29,490
2024-04-27,339,100
2022-02-22,74,723
2023-05-09,292,626
2023-01-08,154,493
2024-09-08,400,417
2024-08-28,77,861
2022-12-15,177,409
2022-05-03,452,72
2022-03-02,237,467
2022-03-13,225,284
2022-11-16,1,139
2023-10-04,264,515
2023-04-19,474,322
2023-03-09,100,818
2023-08-03,407,817
2022-09-30,500,181
2022-11-24,192,514
2023-04-04,62,884
2024-10-14,496,170
2023-09-09,407,992
2022-04-28,121,31
2021-12-20,75,910
2023-08-26,186,732
2022-12-01,135,658
2024-10-27,246,278
2023-10-17,16,334
2024-07-05,195,576
2023-05-03,321,676
2023-06-04,172,238
2023-02-01,104,360
2023-08-31,174,425
2023-08-16,440,167
2023-08-07,34,425
2023-01-29,319,720
2024-01-30,360,728
2023-08-16,436,437
2024-11-27,369,665
2022-11-08,283,154
2023-04-12,139,598
2022-08-14,257,853
2023-06-26,269,471
2022-05-01,140,335
2024-10-29,22,543
2024-11-01,13,863
2022-09-16,325,433
2022-04-09,231,247
2023-01-27,125,76
2022-04-17,112,832
2024-10-10,482,525
2022-12-15,468,555
2024-11-10,241,463
2024-06-06,424,842
2022-01-07,188,433
2024-08-09,423,811
2022-05-02,449,716
2023-11-18,420,301
2022-04-26,274,456
2023-12-17,51,861
2023-06-14,345,462
2022-12-07,390,551
2024-08-23,155,845
2022-01-08,439,153
2024-07-29,110,340
2022-02-11,373,481
2024-01-23,242,717
2022-05-21,127,832
2022-10-25,56,451
2022-12-16,370,139
2024-10-06,293,357
2024-03-06,225,152
2024-11-09,114,654
2023-01-19,117,446
2023-09-02,47,161
2024-08-12,388,625
2022-04-18,6,119
2024-06-14,473,817
2024-01-22,275,784
2024-08-24,153,213
2024-02-04,406,241
2022-10-21,33,199
2024-09-06,256,898
2021-12-23,402,940
2023-05-16,241,728
2024-11-26,351,60
2021-12-20,463,775
2022-03-18,276,250
2023-11-30,321,83
2022-09-28,202,972
2023-03-26,22,729
2023-04-13,71,938
2023-03-20,419,137
2023-03-06,301,474
2024-11-17,446,785
2022-05-26,368,388
2023-07-03,276,833
2022-06-23,497,410
2022-05-24,212,640
2022-01-26,298,519
2023-11-09,106,146
2023-12-11,30,376
2023-11-26,495,157
2023-01-03,374,351
2023-11-15,116,647
2024-10-07,40,489
2023-11-12,386,925
2022-09-08,495,911
2022-11-07,279,68
2022-12-29,365,628
2022-11-22,416,968
2023-04-20,374,767
2022-01-11,319,615
2022-07-28,313,313
2024-10-15,353,324
2023-04-01,305,858
2023-11-14,458,829
2023-10-24,391,279
2022-03-05,68,137
2023-02-03,101,430
2023-02-26,389,640
2024-01-09,353,193
2024-02-17,361,334
2022-08-16,16,10
2024-07-13,485,314
2024-04-07,491,569
2023-12-29,402,535
2024-04-08,344,215
2022-04-23,292,974
2024-04-27,252,112
2022-05-31,278,69
2023-06-28,325,138
2022-08-10,294,157
2024-02-27,130,656
2023-06-01,93,738
2022-12-28,310,382
2024-01-30,222,214
2022-04-03,166,736
2024-09-12,55,874
2024-04-24,153,547
2023-12-29,89,965
2022-09-16,215,835
2024-04-14,42,206
2024-03-24,144,301
2024-05-21,456,960
2023-05-01,59,346
2023-10-30,315,656
2024-04-14,157,995
2023-11-04,56,55
2024-10-13,63,159
2022-08-09,304,920
2022-03-08,393,717
2023-07-05,211,59
2022-01-19,32,766
2024-05-27,115,864
2022-04-27,317,928
2021-12-17,259,573
2022-07-27,311,961
2023-12-24,477,629
2022-01-04,221,105
2023-08-15,50,223
2022-05-25,440,885
2024-06-26,316,598
2023-12-22,34,665
2023-08-25,228,754
2022-07-09,51,637
2022-03-11,33,954
2024-10-19,208,170
2024-05-03,283,538
2023-08-18,97,619
2024-11-30,479,768
2023-01-08,274,888
2023-07-06,283,471
2022-04-29,477,356
2024-06-24,497,355
2023-10-27,371,7
2022-11-22,408,493
2021-12-29,349,394
2023-08-26,291,642
2022-10-26,467,685
2022-05-09,443,895
2022-12-18,407,273
2024-03-31,441,277
2024-06-06,487,699
2022-05-18,202,416
2023-07-07,169,638
2024-06-01,436,461
2023-05-25,182,557
2024-09-25,208,992
2022-10-21,100,663
2022-03-31,188,633
2024-01-06,213,88
2024-08-27,179,651
2023-01-20,99,118
2023-10-21,426,713
2024-01-24,344,56
2022-01-12,438,778
2024-06-27,202,850
2022-09-16,366,382
2023-10-23,253,793
2022-02-10,489,532
2024-05-11,69,413
2023-04-27,76,587
2023-08-21,5,594
2022-03-25,350,603
2024-08-14,62,633
2022-07-16,260,353
2024-02-15,190,135
2023-04-04,64,404
2024-01-18,338,539
2023-05-04,418,293
2023-05-22,10,524
2024-01-24,222,759
2024-03-29,335,38
2023-12-25,169,778
2024-09-06,124,842
2023-04-03,398,107
2024-07-07,89,647
2024-09-20,304,545
2023-12-10,386,710
2022-01-14,204,565
2024-10-09,412,818
2022-01-22,155,991
2024-05-12,65,654
2021-12-18,56,955
2024-05-13,424,392
2022-09-16,254,259
2023-05-17,409,83
2023-05-10,345,744
2023-01-06,461,995
2022-06-23,386,737
2024-10-22,379,353
2024-01-30,292,488
2024-08-07,413,46
2022-01-09,117,177
2023-02-10,373,811
2022-12-18,447,240
2024-03-26,24,816
2023-10-31,302,455
2023-01-17,409,127
2023-01-06,414,866
2023-12-12,480,987
2023-06-16,419,36
2024-07-19,485,932
2024-06-27,208,478
2024-09-18,108,401
2023-08-09,113,589
2022-02-09,201,879
2023-09-13,309,118
2024-06-23,405,206
2023-12-04,369,948
2022-10-15,451,957
2024-08-04,96,462
2024-09-28,272,631
2022-12-10,131,290
2022-06-05,325,317
2022-06-04,186,432
2023-05-15,194,653
2024-02-26,489,924
2024-09-30,451,64
2024-09-12,69,343
2024-11-24,189,786
2023-10-15,359,805
2022-07-31,307,947
2024-07-22,157,571
2024-02-28,229,878
2022-09-23,66,209
2022-06-18,113,9
2023-04-23,481,310
2023-06-19,270,715
2022-10-23,435,968
2022-06-23,271,559
2023-10-27,193,863
2023-03-19,380,143
2022-01-30,364,577
2023-02-08,102,40
2022-09-20,395,578
2023-07-04,202,402
2024-01-14,40,351
2023-09-22,421,367
2023-10-12,491,660
2023-03-05,467,178
2024-10-03,129,426
2024-05-27,194,353
2024-06-12,201,725
2023-02-15,345,344
2023-11-18,360,761
2022-08-25,228,304
2024-02-17,422,19
2023-03-13,167,220
2024-06-19,363,432
2023-08-04,391,904
2022-09-23,85,947
2022-03-13,196,730
2024-09-06,182,676
2023-09-25,356,390
2023-04-18,34,996
2022-07-20,391,910
2023-03-03,362,851
2022-03-18,356,131
2024-02-07,122,611
2024-06-25,218,853
2022-07-15,182,371
2023-10-18,41,190
2022-05-10,398,419
2024-01-20,88,931
2022-05-24,293,207
2024-11-26,273,865
2023-06-14,468,589
2024-06-23,333,527
2024-05-10,234,651
2022-05-27,153,894
2023-09-10,482,137
2022-08-04,188,953
2022-10-23,206,678
2024-01-10,384,830
2023-03-05,147,866
2024-09-01,118,360
2024-07-09,424,867
2022-05-15,73,691
2022-11-07,279,747
2022-09-01,377,35
2023-07-31,465,848
2024-06-13,124,989
2024-02-09,289,443
2024-04-04,214,800
2024-05-20,15,547
2023-07-03,367,550
2023-10-15,460,851
2023-01-30,360,822
2023-10-27,67,788
2022-04-15,472,414
2022-09-11,263,776
2023-03-08,331,813
2023-09-28,368,96
2024-01-05,245,175
2021-12-18,430,784
2022-07-29,21,112
2024-06-05,431,169
2023-12-13,208,841
2024-10-13,91,415
2024-02-24,360,944
2021-12-29,482,838
2024-11-05,365,194
2022-07-24,393,329
2023-03-07,299,561
2023-12-20,246,979
2022-12-03,115,605
2023-05-23,208,185
2023-03-15,156,418
2022-11-15,370,637
2022-03-22,365,999
2022-08-06,346,949
2024-08-25,436,205
2023-09-08,423,278
2024-01-15,327,4
2022-12-27,317,260
2022-08-01,455,518
2023-08-23,433,5
2022-07-31,353,764
2022-06-18,197,478
2024-10-25,308,966
2023-12-31,112,206
2022-11-19,468,555
2024-06-13,389,69
2021-12-04,365,647
2024-10-17,388,229
2021-12-06,45,682
2024-01-06,265,954
2023-02-19,480,907
2024-04-17,74,515
2022-12-08,41,60
2024-11-23,246,846
2023-07-27,306,641
2023-04-12,399,147
2022-04-28,78,752
2022-04-01,291,724
2023-09-13,78,533
2023-11-28,101,831
2023-01-17,212,529
2024-11-29,193,372
2021-12-05,375,160
2024-11-22,256,802
2022-07-30,237,433
2022-09-11,338,549
2022-08-22,450,750
2022-09-20,225,751
2022-11-12,138,309
2023-12-05,369,191
2021-12-04,429,131
2023-04-09,82,378
2024-08-12,461,856
2024-10-03,211,93
2022-10-10,106,737
2022-07-25,219,726
2023-11-08,107,371
2023-03-10,337,550
2022-06-16,226,369
2022-03-08,27,724
2022-10-23,112,371
2022-05-27,473,10
2021-12-31,300,190
2024-01-01,472,657
2023-12-22,53,552
2024-10-22,405,372
2023-03-05,245,651
2022-03-30,142,459
2023-09-28,410,869
2022-08-27,362,782
2022-11-14,87,519
2023-05-16,263,816
2022-04-28,308,842
2024-09-12,69,931
2022-04-10,430,361
2024-08-08,349,46
2024-07-27,56,22
2023-08-08,276,37
2024-03-23,50,315
2022-10-03,177,440
2023-04-15,58,35
2024-02-24,345,665
2023-07-17,206,847
2023-08-02,89,400
2024-08-09,318,880
2023-08-21,206,901
2023-01-28,353,652
2023-12-04,163,447
2024-03-01,322,397
2023-09-05,220,864
2024-09-09,67,725
2023-09-22,463,29
2024-07-21,406,647
2023-08-28,371,334
2021-12-28,433,756
2023-10-24,175,948
2022-12-29,189,754
2022-07-14,143,597
2023-03-03,161,482
2021-12-03,63,827
2022-07-22,141,28
2024-06-26,93,716
2022-05-18,135,828
2022-09-18,334,310
2024-01-08,57,380
2022-07-13,285,407
2024-01-22,297,632
2023-05-11,193,722
2024-04-12,263,33
2023-04-04,4,217
2022-10-24,107,2
2024-05-06,174,467
2022-01-09,202,138
2024-09-30,437,591
2024-06-01,46,842
2022-09-22,166,867
2023-03-18,155,782
2024-08-16,270,3
2024-05-21,478,899
2024-02-28,432,790
2022-09-27,396,662
2023-11-23,75,704
2022-07-20,290,964
2024-07-22,258,384
2024-05-21,81,574
2023-07-18,413,648
2023-08-14,493,665
2022-08-28,257,76
2022-05-15,157,951
2022-06-12,181,968
2023-07-08,198,188
2024-01-28,485,802
2022-10-22,400,380
2023-01-22,7,486
2023-03-24,206,604
2023-10-26,13,521
2024-10-02,468,962
2024-04-09,421,913
2024-09-20,75,320
2022-01-18,401,425
2024-02-13,455,537
2024-04-02,118,357
2023-12-03,75,273
2023-08-14,489,229
2022-07-16,415,393
2022-04-24,15,479
2024-11-03,286,811
2023-06-05,68,352
2021-12-01,127,955
2024-04-16,109,920
2022-12-20,72,68
2023-09-30,432,950
2022-10-29,452,253
2023-01-24,267,493
2023-05-23,456,606
2022-06-27,167,844
2024-08-30,447,313
2024-06-29,290,995
2022-02-16,479,393
2023-09-08,342,221
2024-10-11,449,311
2023-01-23,250,485
2022-08-23,244,428
2023-04-28,315,277
2023-05-09,221,778
2022-09-09,437,396
2023-10-10,335,753
2021-12-17,412,943
2023-03-16,264,635
2022-07-12,88,662
2023-03-24,28,832
2023-03-10,303,941
2024-02-26,477,657
2023-06-08,500,650
2022-10-06,18,308
2023-02-03,382,794
2022-06-30,270,690
2023-05-21,33,733
2023-10-30,464,202
2022-03-13,50,124
2022-02-14,155,893
2022-02-15,107,693
2024-01-11,421,964
2022-03-24,481,452
2023-08-22,23,193
2023-12-02,175,849
2024-10-04,5,95
2024-04-09,346,661
2023-11-17,456,351
2022-03-01,240,14
2024-01-31,192,300
2024-09-02,180,195
2023-01-20,395,760
2022-07-03,8,812
2024-11-29,405,699
2022-10-24,371,710
2024-07-20,433,683
2024-01-19,321,895
2024-06-05,61,238
2024-01-07,228,785
2022-07-09,413,328
2024-03-02,338,326
2023-12-23,417,323
2024-05-08,431,658
2024-09-29,147,606
2024-08-17,76,575
2023-11-06,301,350
2023-03-16,321,693
2022-06-09,441,480
2023-03-08,273,307
2023-07-09,282,530
2021-12-10,150,415
2023-04-21,73,230
2022-11-01,416,606
2023-02-19,7,535
2022-04-11,93,587
2024-02-26,67,228
2022-03-14,203,803
2022-03-29,138,365
2023-08-05,95,29
2022-04-21,385,837
2024-05-09,396,619
2024-11-24,395,24
2024-04-21,307,709
2023-04-23,179,287
2023-12-05,474,295
2023-06-13,119,764
2023-03-21,235,33
2022-12-11,463,146
2024-08-18,199,299
2024-01-13,445,928
2023-09-24,105,928
2024-02-15,341,580
2024-01-26,74,571
2023-07-21,405,264
2023-11-28,32,512
2023-02-04,162,196
2023-04-23,196,889
2023-04-19,314,867
2023-12-03,227,74
2022-11-05,208,907
2022-10-03,94,373
2021-12-29,409,758
2024-02-07,135,128
2023-11-11,205,814
2024-05-10,438,245
2022-12-08,307,392
2022-07-19,29,489
2023-03-23,204,487
2022-01-25,481,59
2023-05-18,479,930
2024-02-29,439,409
2023-11-21,301,771
2022-10-25,177,651
2023-10-29,392,644
2022-08-21,9,987
2024-09-07,106,94
2023-11-17,55,167
2022-01-31,466,180
2023-08-26,264,552
2024-01-17,130,4
2023-04-23,207,339
2024-08-14,52,149
2024-02-05,433,220
2023-03-22,120,550
2024-02-26,302,970
2022-01-18,373,848
2024-11-15,437,251
2023-02-03,161,311
2024-04-18,405,628
2024-03-20,462,857
2024-09-18,215,729
2022-09-02,471,716
2022-04-04,94,539
2024-03-05,395,271
2023-03-09,105,576
2023-01-23,415,303
2024-01-18,334,711
2022-03-01,283,68
2024-08-04,332,675
2023-03-31,381,496
2024-11-04,375,715
2023-06-08,499,551
2022-11-24,467,621
2022-02-02,53,169
2024-07-21,378,849
2022-01-22,497,163
2024-05-30,381,865
2022-04-08,54,250
2023-09-21,314,134
2024-11-17,335,681
2023-01-26,244,650
2021-12-06,278,999
2023-05-30,78,794
2022-10-08,407,699
2022-02-20,344,481
2023-03-26,210,54
2023-10-06,296,39
2022-03-06,337,958
2022-03-16,428,640
2022-04-28,398,362
2022-10-12,337,68
2022-01-03,312,698
2023-06-01,125,171
2022-12-07,162,238
2023-06-16,358,883
2022-02-01,2,11
2022-06-01,314,767
2023-07-28,436,397
2023-09-16,290,708
2024-07-09,477,538
2023-08-02,316,871
2022-11-19,216,724
2023-07-16,396,894
2022-05-16,15,935
2024-01-26,80,518
2023-05-05,306,583
2022-05-18,162,610
2024-03-23,488,566
2023-09-04,99,700
2024-03-03,290,906
2023-07-03,408,438
2022-11-28,13,110
2022-03-20,306,588
2023-04-20,141,869
2021-12-14,308,409
2023-09-29,464,337
2023-02-21,483,561
2022-03-20,163,937
2022-08-28,339,212
2024-03-19,460,822
2024-09-30,483,211
2023-01-22,310,346
2022-05-30,494,453
2022-10-14,327,463
2023-02-21,46,535
2023-12-14,79,916
2023-04-27,53,30
2024-01-13,118,623
2023-10-03,348,975
2024-01-14,26,451
2024-06-07,350,799
2024-02-21,168,803
2023-12-26,144,307
2022-12-30,269,829
2023-12-22,103,146
2022-11-08,499,863
2023-03-30,250,991
2022-10-17,263,856
2022-01-15,217,913
2023-12-21,341,627
2024-09-20,428,102
2023-07-02,125,712
2024-05-29,231,446
2022-10-09,126,285
2022-11-18,261,48
2023-10-13,319,32
2022-05-30,197,616
2023-09-30,93,225
2024-05-03,327,405
2024-04-12,354,841
2021-12-24,479,262
2023-04-14,127,857
2022-04-01,308,828
2023-06-26,472,69
2022-03-12,264,688
2023-07-15,413,927
2023-10-10,122,742
2024-10-11,242,268
2021-12-11,435,82
2022-12-25,137,407
2024-10-01,244,626
2022-03-15,38,859
2024-01-27,394,451
2022-01-09,253,716
2023-12-16,202,482
2023-07-18,482,175
2024-07-04,140,539
2022-07-26,271,951
2024-09-01,360,226
2022-10-08,143,725
2023-12-26,440,707
2024-05-05,28,574
2023-03-01,312,623
2023-05-12,310,127
2024-09-02,162,867
2024-05-12,493,152
2024-11-20,320,194
2023-07-15,493,824
2022-11-17,250,84
2024-03-26,217,980
2022-09-15,256,717
2023-08-12,373,771
2024-06-15,379,869
2022-12-12,28,955
2024-10-06,100,552
2024-06-29,204,535
2024-02-06,478,839
2022-09-25,369,216
2023-03-14,4,995
2023-11-26,209,818
2024-06-26,59,158
2024-02-15,484,629
2023-04-02,164,491
2024-04-09,35,322
2022-06-02,444,327
2024-01-06,458,430
2022-02-04,12,98
2024-09-15,113,447
2022-05-16,227,838
2022-09-14,474,2
2024-05-30,48,475
2024-01-08,410,796
2023-01-25,279,984
2022-02-03,13,322
2023-05-11,148,772
2021-12-02,70,288
2024-11-02,231,72
2023-08-03,35,432
2023-06-10,26,94
2023-08-10,422,643
2024-07-17,192,685
2023-10-03,296,578
2023-12-18,59,632
2024-09-11,209,998
2023-11-05,299,860
2024-06-29,287,656
2022-04-11,414,70
2024-11-08,433,737
2024-09-27,474,756
2023-03-05,9,207
2022-07-05,349,737
2022-07-31,9,552
2024-05-09,48,281
2022-07-30,445,584
2022-02-06,140,880
2024-01-30,155,51
2024-04-06,274,678
2023-10-26,456,192
2023-10-16,279,797
2022-07-06,471,854
2022-08-23,273,953
2023-02-18,220,800
2021-12-30,63,938
