CustomerID,Name,Region,AgeGroup
9515,Customer_9515,West,35-44
9516,Customer_9516,North,55+
9517,Customer_9517,South,45-54
9518,Customer_9518,West,25-34
9519,Customer_9519,South,45-54
9520,Customer_9520,West,35-44
9521,Customer_9521,North,35-44
9522,Customer_9522,North,35-44
9523,Customer_9523,West,45-54
9524,Customer_9524,North,18-24
9525,Customer_9525,North,55+
9526,Customer_9526,North,35-44
9527,Customer_9527,North,25-34
9528,Customer_9528,East,18-24
9529,Customer_9529,North,55+
9530,Customer_9530,West,18-24
9531,Customer_9531,South,45-54
9532,Customer_9532,East,25-34
9533,Customer_9533,North,55+
9534,Customer_9534,South,55+
9535,Customer_9535,North,55+
9536,Customer_9536,East,45-54
9537,Customer_9537,West,18-24
9538,Customer_9538,South,35-44
9539,Customer_9539,West,18-24
9540,Customer_9540,West,18-24
9541,Customer_9541,West,55+
9542,Customer_9542,West,55+
9543,Customer_9543,East,25-34
9544,Customer_9544,East,55+
9545,Customer_9545,South,35-44
9546,Customer_9546,South,25-34
9547,Customer_9547,South,35-44
9548,Customer_9548,South,18-24
9549,Customer_9549,North,45-54
9550,Customer_9550,South,35-44
9551,Customer_9551,North,35-44
9552,Customer_9552,North,45-54
9553,Customer_9553,South,25-34
9554,Customer_9554,West,35-44
9555,Customer_9555,South,25-34
9556,Customer_9556,South,55+
9557,Customer_9557,West,18-24
9558,Customer_9558,South,45-54
9559,Customer_9559,East,25-34
9560,Customer_9560,East,35-44
9561,Customer_9561,East,35-44
9562,Customer_9562,East,45-54
9563,Customer_9563,North,55+
9564,Customer_9564,West,55+
9565,Customer_9565,West,55+
9566,Customer_9566,East,18-24
9567,Customer_9567,North,25-34
9568,Customer_9568,East,25-34
9569,Customer_9569,North,55+
9570,Customer_9570,North,35-44
9571,Customer_9571,South,18-24
9572,Customer_9572,East,18-24
9573,Customer_9573,West,25-34
9574,Customer_9574,North,35-44
9575,Customer_9575,North,35-44
9576,Customer_9576,East,35-44
9577,Customer_9577,West,35-44
9578,Customer_9578,South,25-34
9579,Customer_9579,South,35-44
9580,Customer_9580,North,55+
9581,Customer_9581,South,55+
9582,Customer_9582,North,25-34
9583,Customer_9583,North,35-44
9584,Customer_9584,North,18-24
9585,Customer_9585,South,18-24
9586,Customer_9586,South,45-54
9587,Customer_9587,West,55+
9588,Customer_9588,South,55+
9589,Customer_9589,East,45-54
9590,Customer_9590,East,45-54
9591,Customer_9591,East,45-54
9592,Customer_9592,West,55+
9593,Customer_9593,North,18-24
9594,Customer_9594,North,18-24
9595,Customer_9595,East,25-34
9596,Customer_9596,East,45-54
9597,Customer_9597,West,45-54
9598,Customer_9598,East,45-54
9599,Customer_9599,South,35-44
9600,Customer_9600,North,18-24
9601,Customer_9601,North,18-24
9602,Customer_9602,North,25-34
9603,Customer_9603,West,25-34
9604,Customer_9604,West,45-54
9605,Customer_9605,North,35-44
9606,Customer_9606,West,35-44
9607,Customer_9607,North,55+
9608,Customer_9608,South,55+
9609,Customer_9609,North,25-34
9610,Customer_9610,South,35-44
9611,Customer_9611,West,55+
9612,Customer_9612,North,45-54
9613,Customer_9613,North,18-24
9614,Customer_9614,North,55+
9615,Customer_9615,South,35-44
9616,Customer_9616,West,45-54
9617,Customer_9617,South,45-54
9618,Customer_9618,West,45-54
9619,Customer_9619,North,55+
9620,Customer_9620,East,18-24
9621,Customer_9621,West,45-54
9622,Customer_9622,South,35-44
9623,Customer_9623,North,35-44
9624,Customer_9624,North,45-54
9625,Customer_9625,East,35-44
9626,Customer_9626,North,18-24
9627,Customer_9627,West,25-34
9628,Customer_9628,North,45-54
9629,Customer_9629,North,18-24
9630,Customer_9630,South,18-24
9631,Customer_9631,West,35-44
9632,Customer_9632,West,35-44
9633,Customer_9633,South,25-34
9634,Customer_9634,West,35-44
9635,Customer_9635,East,25-34
9636,Customer_9636,South,35-44
9637,Customer_9637,South,55+
9638,Customer_9638,South,25-34
9639,Customer_9639,South,55+
9640,Customer_9640,East,45-54
9641,Customer_9641,North,18-24
9642,Customer_9642,North,18-24
9643,Customer_9643,West,45-54
9644,Customer_9644,West,35-44
9645,Customer_9645,West,18-24
9646,Customer_9646,South,55+
9647,Customer_9647,East,45-54
9648,Customer_9648,North,18-24
9649,Customer_9649,North,35-44
9650,Customer_9650,East,55+
9651,Customer_9651,West,45-54
9652,Customer_9652,East,35-44
9653,Customer_9653,East,25-34
9654,Customer_9654,South,18-24
9655,Customer_9655,East,18-24
9656,Customer_9656,West,55+
9657,Customer_9657,West,18-24
9658,Customer_9658,West,25-34
9659,Customer_9659,West,45-54
9660,Customer_9660,West,25-34
9661,Customer_9661,South,25-34
9662,Customer_9662,East,55+
9663,Customer_9663,South,45-54
9664,Customer_9664,West,18-24
9665,Customer_9665,East,35-44
9666,Customer_9666,South,25-34
9667,Customer_9667,North,18-24
9668,Customer_9668,West,55+
9669,Customer_9669,South,25-34
9670,Customer_9670,North,18-24
9671,Customer_9671,East,25-34
9672,Customer_9672,East,45-54
9673,Customer_9673,South,55+
9674,Customer_9674,East,25-34
9675,Customer_9675,West,45-54
9676,Customer_9676,South,55+
9677,Customer_9677,North,18-24
9678,Customer_9678,South,25-34
9679,Customer_9679,East,45-54
9680,Customer_9680,East,18-24
9681,Customer_9681,South,25-34
9682,Customer_9682,West,45-54
9683,Customer_9683,East,25-34
9684,Customer_9684,West,35-44
9685,Customer_9685,South,45-54
9686,Customer_9686,South,18-24
9687,Customer_9687,East,35-44
9688,Customer_9688,South,25-34
9689,Customer_9689,North,55+
9690,Customer_9690,West,45-54
9691,Customer_9691,North,45-54
9692,Customer_9692,South,35-44
9693,Customer_9693,West,55+
9694,Customer_9694,North,18-24
9695,Customer_9695,South,35-44
9696,Customer_9696,North,45-54
9697,Customer_9697,West,35-44
9698,Customer_9698,East,55+
9699,Customer_9699,South,45-54
9700,Customer_9700,West,45-54
9701,Customer_9701,North,25-34
9702,Customer_9702,East,45-54
9703,Customer_9703,North,45-54
9704,Customer_9704,South,35-44
9705,Customer_9705,West,55+
9706,Customer_9706,East,55+
9707,Customer_9707,East,55+
9708,Customer_9708,West,55+
9709,Customer_9709,North,55+
9710,Customer_9710,West,35-44
9711,Customer_9711,South,18-24
9712,Customer_9712,East,45-54
9713,Customer_9713,East,18-24
9714,Customer_9714,West,25-34
9715,Customer_9715,South,25-34
9716,Customer_9716,West,18-24
9717,Customer_9717,East,55+
9718,Customer_9718,South,25-34
9719,Customer_9719,South,35-44
9720,Customer_9720,South,25-34
9721,Customer_9721,East,25-34
9722,Customer_9722,North,55+
9723,Customer_9723,West,25-34
9724,Customer_9724,East,35-44
9725,Customer_9725,East,55+
9726,Customer_9726,North,25-34
9727,Customer_9727,West,25-34
9728,Customer_9728,East,45-54
9729,Customer_9729,East,35-44
9730,Customer_9730,South,25-34
9731,Customer_9731,West,18-24
9732,Customer_9732,West,25-34
9733,Customer_9733,East,25-34
9734,Customer_9734,West,18-24
9735,Customer_9735,South,45-54
9736,Customer_9736,South,25-34
9737,Customer_9737,North,45-54
9738,Customer_9738,West,25-34
9739,Customer_9739,East,45-54
9740,Customer_9740,South,35-44
9741,Customer_9741,South,18-24
9742,Customer_9742,South,55+
9743,Customer_9743,East,45-54
9744,Customer_9744,North,18-24
9745,Customer_9745,East,18-24
9746,Customer_9746,East,18-24
9747,Customer_9747,South,18-24
9748,Customer_9748,North,45-54
9749,Customer_9749,East,35-44
9750,Customer_9750,West,35-44
9751,Customer_9751,West,45-54
9752,Customer_9752,East,18-24
9753,Customer_9753,East,45-54
9754,Customer_9754,West,35-44
9755,Customer_9755,South,45-54
9756,Customer_9756,East,45-54
9757,Customer_9757,South,45-54
9758,Customer_9758,East,45-54
9759,Customer_9759,South,25-34
9760,Customer_9760,East,45-54
9761,Customer_9761,East,25-34
9762,Customer_9762,West,45-54
9763,Customer_9763,East,18-24
9764,Customer_9764,North,45-54
9765,Customer_9765,East,18-24
9766,Customer_9766,North,45-54
9767,Customer_9767,North,35-44
9768,Customer_9768,West,25-34
9769,Customer_9769,West,25-34
9770,Customer_9770,West,25-34
9771,Customer_9771,East,18-24
9772,Customer_9772,North,25-34
9773,Customer_9773,North,35-44
9774,Customer_9774,South,45-54
9775,Customer_9775,West,18-24
9776,Customer_9776,South,45-54
9777,Customer_9777,South,35-44
9778,Customer_9778,East,25-34
9779,Customer_9779,West,55+
9780,Customer_9780,North,18-24
9781,Customer_9781,South,25-34
9782,Customer_9782,South,35-44
9783,Customer_9783,West,55+
9784,Customer_9784,West,35-44
9785,Customer_9785,East,35-44
9786,Customer_9786,West,25-34
9787,Customer_9787,North,35-44
9788,Customer_9788,North,18-24
9789,Customer_9789,South,45-54
9790,Customer_9790,North,35-44
9791,Customer_9791,North,45-54
9792,Customer_9792,East,18-24
9793,Customer_9793,South,18-24
9794,Customer_9794,East,35-44
9795,Customer_9795,West,45-54
9796,Customer_9796,South,35-44
9797,Customer_9797,West,35-44
9798,Customer_9798,West,25-34
9799,Customer_9799,East,55+
9800,Customer_9800,West,25-34
9801,Customer_9801,North,35-44
9802,Customer_9802,South,45-54
9803,Customer_9803,East,18-24
9804,Customer_9804,South,55+
9805,Customer_9805,South,55+
9806,Customer_9806,South,55+
9807,Customer_9807,West,35-44
9808,Customer_9808,West,18-24
9809,Customer_9809,East,35-44
9810,Customer_9810,West,55+
9811,Customer_9811,West,18-24
9812,Customer_9812,South,35-44
9813,Customer_9813,West,25-34
9814,Customer_9814,North,25-34
9815,Customer_9815,South,35-44
9816,Customer_9816,East,55+
9817,Customer_9817,East,18-24
9818,Customer_9818,South,45-54
9819,Customer_9819,South,35-44
9820,Customer_9820,East,55+
9821,Customer_9821,West,35-44
9822,Customer_9822,West,55+
9823,Customer_9823,West,25-34
9824,Customer_9824,North,55+
9825,Customer_9825,North,55+
9826,Customer_9826,South,18-24
9827,Customer_9827,North,35-44
9828,Customer_9828,South,35-44
9829,Customer_9829,North,55+
9830,Customer_9830,North,55+
9831,Customer_9831,East,35-44
9832,Customer_9832,South,18-24
9833,Customer_9833,East,55+
9834,Customer_9834,South,25-34
9835,Customer_9835,North,35-44
9836,Customer_9836,East,18-24
9837,Customer_9837,South,25-34
9838,Customer_9838,West,35-44
9839,Customer_9839,South,25-34
9840,Customer_9840,South,45-54
9841,Customer_9841,West,55+
9842,Customer_9842,West,45-54
9843,Customer_9843,West,25-34
9844,Customer_9844,East,18-24
9845,Customer_9845,East,35-44
9846,Customer_9846,East,45-54
9847,Customer_9847,North,25-34
9848,Customer_9848,North,35-44
9849,Customer_9849,West,45-54
9850,Customer_9850,South,18-24
9851,Customer_9851,North,35-44
9852,Customer_9852,North,18-24
9853,Customer_9853,West,25-34
9854,Customer_9854,North,45-54
9855,Customer_9855,West,18-24
9856,Customer_9856,North,55+
9857,Customer_9857,East,25-34
9858,Customer_9858,South,45-54
9859,Customer_9859,East,45-54
9860,Customer_9860,South,25-34
9861,Customer_9861,West,18-24
9862,Customer_9862,East,18-24
9863,Customer_9863,South,45-54
9864,Customer_9864,North,35-44
9865,Customer_9865,South,45-54
9866,Customer_9866,South,45-54
9867,Customer_9867,South,35-44
9868,Customer_9868,North,55+
9869,Customer_9869,North,18-24
9870,Customer_9870,West,45-54
9871,Customer_9871,South,45-54
9872,Customer_9872,West,25-34
9873,Customer_9873,West,25-34
9874,Customer_9874,West,35-44
9875,Customer_9875,North,55+
9876,Customer_9876,West,45-54
9877,Customer_9877,North,45-54
9878,Customer_9878,West,18-24
9879,Customer_9879,West,25-34
9880,Customer_9880,South,18-24
9881,Customer_9881,West,45-54
9882,Customer_9882,East,35-44
9883,Customer_9883,North,45-54
9884,Customer_9884,North,45-54
9885,Customer_9885,North,18-24
9886,Customer_9886,South,35-44
9887,Customer_9887,East,55+
9888,Customer_9888,West,55+
9889,Customer_9889,East,35-44
9890,Customer_9890,South,55+
9891,Customer_9891,North,25-34
9892,Customer_9892,South,18-24
9893,Customer_9893,South,55+
9894,Customer_9894,East,18-24
9895,Customer_9895,East,18-24
9896,Customer_9896,East,35-44
9897,Customer_9897,East,45-54
9898,Customer_9898,North,45-54
9899,Customer_9899,North,18-24
9900,Customer_9900,East,18-24
9901,Customer_9901,West,35-44
9902,Customer_9902,West,35-44
9903,Customer_9903,South,18-24
9904,Customer_9904,West,35-44
9905,Customer_9905,West,18-24
9906,Customer_9906,North,35-44
9907,Customer_9907,South,18-24
9908,Customer_9908,West,45-54
9909,Customer_9909,West,45-54
9910,Customer_9910,North,18-24
9911,Customer_9911,North,25-34
9912,Customer_9912,East,45-54
9913,Customer_9913,North,35-44
9914,Customer_9914,West,55+
9915,Customer_9915,North,35-44
9916,Customer_9916,North,35-44
9917,Customer_9917,South,18-24
9918,Customer_9918,East,35-44
9919,Customer_9919,North,18-24
9920,Customer_9920,East,18-24
9921,Customer_9921,South,25-34
9922,Customer_9922,South,45-54
9923,Customer_9923,North,35-44
9924,Customer_9924,West,18-24
9925,Customer_9925,North,25-34
9926,Customer_9926,South,55+
9927,Customer_9927,South,45-54
9928,Customer_9928,North,18-24
9929,Customer_9929,South,25-34
9930,Customer_9930,East,18-24
9931,Customer_9931,West,25-34
9932,Customer_9932,West,45-54
9933,Customer_9933,South,35-44
9934,Customer_9934,North,55+
9935,Customer_9935,North,45-54
9936,Customer_9936,East,35-44
9937,Customer_9937,South,25-34
9938,Customer_9938,South,25-34
9939,Customer_9939,West,18-24
9940,Customer_9940,West,25-34
9941,Customer_9941,South,55+
9942,Customer_9942,East,55+
9943,Customer_9943,West,35-44
9944,Customer_9944,East,35-44
9945,Customer_9945,West,55+
9946,Customer_9946,North,25-34
9947,Customer_9947,South,45-54
9948,Customer_9948,East,35-44
9949,Customer_9949,South,25-34
9950,Customer_9950,North,55+
9951,Customer_9951,South,25-34
9952,Customer_9952,North,25-34
9953,Customer_9953,South,55+
9954,Customer_9954,South,18-24
9955,Customer_9955,East,25-34
9956,Customer_9956,South,35-44
9957,Customer_9957,South,55+
9958,Customer_9958,West,18-24
9959,Customer_9959,South,18-24
9960,Customer_9960,East,18-24
9961,Customer_9961,West,25-34
9962,Customer_9962,South,55+
9963,Customer_9963,North,25-34
9964,Customer_9964,North,25-34
9965,Customer_9965,West,18-24
9966,Customer_9966,East,18-24
9967,Customer_9967,East,55+
9968,Customer_9968,East,45-54
9969,Customer_9969,North,45-54
9970,Customer_9970,South,35-44
9971,Customer_9971,East,25-34
9972,Customer_9972,West,45-54
9973,Customer_9973,South,25-34
9974,Customer_9974,West,18-24
9975,Customer_9975,West,55+
9976,Customer_9976,West,25-34
9977,Customer_9977,North,35-44
9978,Customer_9978,West,25-34
9979,Customer_9979,West,55+
9980,Customer_9980,South,45-54
9981,Customer_9981,South,25-34
9982,Customer_9982,West,25-34
9983,Customer_9983,East,35-44
9984,Customer_9984,South,35-44
9985,Customer_9985,West,25-34
9986,Customer_9986,West,35-44
9987,Customer_9987,South,18-24
9988,Customer_9988,West,25-34
9989,Customer_9989,West,35-44
9990,Customer_9990,West,45-54
9991,Customer_9991,East,55+
9992,Customer_9992,West,35-44
9993,Customer_9993,West,45-54
9994,Customer_9994,East,45-54
9995,Customer_9995,West,55+
9996,Customer_9996,South,18-24
9997,Customer_9997,West,45-54
9998,Customer_9998,North,18-24
9999,Customer_9999,East,18-24
10000,Customer_10000,East,25-34
10001,Customer_10001,South,35-44
10002,Customer_10002,North,35-44
10003,Customer_10003,South,35-44
10004,Customer_10004,South,25-34
10005,Customer_10005,East,25-34
10006,Customer_10006,South,45-54
10007,Customer_10007,North,45-54
10008,Customer_10008,East,35-44
10009,Customer_10009,East,25-34
10010,Customer_10010,South,18-24
10011,Customer_10011,East,35-44
10012,Customer_10012,East,45-54
10013,Customer_10013,East,45-54
10014,Customer_10014,West,25-34
10015,Customer_10015,North,55+
10016,Customer_10016,West,25-34
10017,Customer_10017,West,18-24
10018,Customer_10018,South,55+
10019,Customer_10019,North,55+
10020,Customer_10020,West,45-54
10021,Customer_10021,East,35-44
10022,Customer_10022,South,18-24
10023,Customer_10023,South,45-54
10024,Customer_10024,North,55+
10025,Customer_10025,North,55+
10026,Customer_10026,East,55+
10027,Customer_10027,West,18-24
10028,Customer_10028,North,45-54
10029,Customer_10029,North,18-24
10030,Customer_10030,South,18-24
10031,Customer_10031,South,25-34
10032,Customer_10032,South,45-54
10033,Customer_10033,North,18-24
10034,Customer_10034,West,25-34
10035,Customer_10035,South,35-44
10036,Customer_10036,South,25-34
10037,Customer_10037,North,55+
10038,Customer_10038,West,18-24
10039,Customer_10039,West,18-24
10040,Customer_10040,East,25-34
10041,Customer_10041,South,45-54
10042,Customer_10042,West,18-24
10043,Customer_10043,South,18-24
10044,Customer_10044,West,45-54
10045,Customer_10045,East,45-54
10046,Customer_10046,North,18-24
10047,Customer_10047,West,55+
10048,Customer_10048,North,25-34
10049,Customer_10049,South,55+
10050,Customer_10050,North,45-54
10051,Customer_10051,South,35-44
10052,Customer_10052,West,45-54
10053,Customer_10053,West,18-24
10054,Customer_10054,North,35-44
10055,Customer_10055,East,55+
10056,Customer_10056,West,55+
10057,Customer_10057,North,25-34
10058,Customer_10058,East,45-54
10059,Customer_10059,West,45-54
10060,Customer_10060,North,55+
10061,Customer_10061,West,55+
10062,Customer_10062,West,45-54
10063,Customer_10063,West,45-54
10064,Customer_10064,North,35-44
10065,Customer_10065,North,45-54
10066,Customer_10066,West,18-24
10067,Customer_10067,North,35-44
10068,Customer_10068,South,55+
10069,Customer_10069,East,25-34
10070,Customer_10070,South,35-44
10071,Customer_10071,North,45-54
10072,Customer_10072,North,35-44
10073,Customer_10073,West,35-44
10074,Customer_10074,West,35-44
10075,Customer_10075,West,25-34
10076,Customer_10076,West,25-34
10077,Customer_10077,West,35-44
10078,Customer_10078,East,35-44
10079,Customer_10079,East,18-24
10080,Customer_10080,South,45-54
10081,Customer_10081,West,18-24
10082,Customer_10082,West,35-44
10083,Customer_10083,West,55+
10084,Customer_10084,West,35-44
10085,Customer_10085,East,18-24
10086,Customer_10086,East,45-54
10087,Customer_10087,West,35-44
10088,Customer_10088,East,18-24
10089,Customer_10089,West,25-34
10090,Customer_10090,North,45-54
10091,Customer_10091,South,25-34
10092,Customer_10092,South,55+
10093,Customer_10093,East,18-24
10094,Customer_10094,West,55+
10095,Customer_10095,West,35-44
10096,Customer_10096,South,55+
10097,Customer_10097,West,25-34
10098,Customer_10098,North,55+
10099,Customer_10099,South,25-34
10100,Customer_10100,North,45-54
10101,Customer_10101,East,55+
10102,Customer_10102,East,18-24
10103,Customer_10103,East,25-34
10104,Customer_10104,West,18-24
10105,Customer_10105,East,18-24
10106,Customer_10106,North,35-44
10107,Customer_10107,East,55+
10108,Customer_10108,South,55+
10109,Customer_10109,West,35-44
10110,Customer_10110,South,55+
10111,Customer_10111,East,35-44
10112,Customer_10112,West,18-24
10113,Customer_10113,South,18-24
10114,Customer_10114,West,35-44
10115,Customer_10115,West,55+
10116,Customer_10116,West,55+
10117,Customer_10117,East,18-24
10118,Customer_10118,West,35-44
10119,Customer_10119,North,18-24
10120,Customer_10120,North,45-54
10121,Customer_10121,North,25-34
10122,Customer_10122,South,55+
10123,Customer_10123,North,35-44
10124,Customer_10124,West,45-54
10125,Customer_10125,North,45-54
10126,Customer_10126,East,45-54
10127,Customer_10127,South,55+
10128,Customer_10128,East,18-24
10129,Customer_10129,East,35-44
10130,Customer_10130,South,45-54
10131,Customer_10131,West,25-34
10132,Customer_10132,South,18-24
10133,Customer_10133,East,55+
10134,Customer_10134,East,35-44
10135,Customer_10135,South,25-34
10136,Customer_10136,East,55+
10137,Customer_10137,North,18-24
10138,Customer_10138,South,55+
10139,Customer_10139,North,25-34
10140,Customer_10140,North,35-44
10141,Customer_10141,East,25-34
10142,Customer_10142,South,45-54
10143,Customer_10143,South,55+
10144,Customer_10144,East,55+
10145,Customer_10145,East,45-54
10146,Customer_10146,West,35-44
10147,Customer_10147,North,25-34
10148,Customer_10148,South,45-54
10149,Customer_10149,North,45-54
10150,Customer_10150,North,35-44
10151,Customer_10151,East,55+
10152,Customer_10152,North,25-34
10153,Customer_10153,South,55+
10154,Customer_10154,South,25-34
10155,Customer_10155,South,55+
10156,Customer_10156,South,25-34
10157,Customer_10157,East,35-44
10158,Customer_10158,East,55+
10159,Customer_10159,East,55+
10160,Customer_10160,West,25-34
10161,Customer_10161,North,35-44
10162,Customer_10162,East,45-54
10163,Customer_10163,South,18-24
10164,Customer_10164,West,55+
10165,Customer_10165,West,18-24
10166,Customer_10166,East,55+
10167,Customer_10167,East,18-24
10168,Customer_10168,South,25-34
10169,Customer_10169,East,55+
10170,Customer_10170,West,25-34
10171,Customer_10171,South,25-34
10172,Customer_10172,South,45-54
10173,Customer_10173,West,35-44
10174,Customer_10174,East,55+
10175,Customer_10175,East,45-54
10176,Customer_10176,West,55+
10177,Customer_10177,North,25-34
10178,Customer_10178,South,45-54
10179,Customer_10179,North,35-44
10180,Customer_10180,South,55+
10181,Customer_10181,West,45-54
10182,Customer_10182,North,55+
10183,Customer_10183,North,25-34
10184,Customer_10184,North,18-24
10185,Customer_10185,South,35-44
10186,Customer_10186,North,18-24
10187,Customer_10187,North,35-44
10188,Customer_10188,East,45-54
10189,Customer_10189,East,25-34
10190,Customer_10190,North,55+
10191,Customer_10191,North,55+
10192,Customer_10192,South,55+
10193,Customer_10193,South,55+
10194,Customer_10194,South,45-54
10195,Customer_10195,East,18-24
10196,Customer_10196,North,18-24
10197,Customer_10197,North,45-54
10198,Customer_10198,West,55+
10199,Customer_10199,West,45-54
10200,Customer_10200,South,35-44
10201,Customer_10201,South,55+
10202,Customer_10202,West,55+
10203,Customer_10203,West,45-54
10204,Customer_10204,West,25-34
10205,Customer_10205,West,35-44
10206,Customer_10206,East,18-24
10207,Customer_10207,East,25-34
10208,Customer_10208,West,25-34
10209,Customer_10209,South,35-44
10210,Customer_10210,North,35-44
10211,Customer_10211,North,18-24
10212,Customer_10212,North,18-24
10213,Customer_10213,South,18-24
10214,Customer_10214,South,18-24
10215,Customer_10215,North,45-54
10216,Customer_10216,East,18-24
10217,Customer_10217,South,35-44
10218,Customer_10218,South,45-54
10219,Customer_10219,West,55+
10220,Customer_10220,South,18-24
10221,Customer_10221,East,35-44
10222,Customer_10222,East,35-44
10223,Customer_10223,West,18-24
10224,Customer_10224,West,35-44
10225,Customer_10225,East,18-24
10226,Customer_10226,North,18-24
10227,Customer_10227,West,25-34
10228,Customer_10228,West,45-54
10229,Customer_10229,North,45-54
10230,Customer_10230,North,55+
10231,Customer_10231,West,35-44
10232,Customer_10232,South,18-24
10233,Customer_10233,North,18-24
10234,Customer_10234,North,25-34
10235,Customer_10235,North,35-44
10236,Customer_10236,East,55+
10237,Customer_10237,West,18-24
10238,Customer_10238,East,35-44
10239,Customer_10239,North,45-54
10240,Customer_10240,South,45-54
10241,Customer_10241,West,55+
10242,Customer_10242,North,18-24
10243,Customer_10243,West,25-34
10244,Customer_10244,East,55+
10245,Customer_10245,West,45-54
10246,Customer_10246,East,55+
10247,Customer_10247,East,25-34
10248,Customer_10248,North,18-24
10249,Customer_10249,West,35-44
10250,Customer_10250,North,45-54
10251,Customer_10251,East,35-44
10252,Customer_10252,East,35-44
10253,Customer_10253,East,35-44
10254,Customer_10254,South,35-44
10255,Customer_10255,East,25-34
10256,Customer_10256,West,35-44
10257,Customer_10257,East,18-24
10258,Customer_10258,East,18-24
10259,Customer_10259,West,25-34
10260,Customer_10260,North,25-34
10261,Customer_10261,East,45-54
10262,Customer_10262,North,25-34
10263,Customer_10263,East,25-34
10264,Customer_10264,West,45-54
10265,Customer_10265,West,25-34
10266,Customer_10266,North,55+
10267,Customer_10267,South,18-24
10268,Customer_10268,North,25-34
10269,Customer_10269,West,25-34
10270,Customer_10270,West,45-54
10271,Customer_10271,North,18-24
10272,Customer_10272,West,18-24
10273,Customer_10273,South,55+
10274,Customer_10274,South,55+
10275,Customer_10275,West,25-34
10276,Customer_10276,East,25-34
10277,Customer_10277,East,18-24
10278,Customer_10278,South,45-54
10279,Customer_10279,East,55+
10280,Customer_10280,North,18-24
10281,Customer_10281,North,35-44
10282,Customer_10282,South,55+
10283,Customer_10283,South,45-54
10284,Customer_10284,South,55+
10285,Customer_10285,South,55+
10286,Customer_10286,East,45-54
10287,Customer_10287,West,35-44
10288,Customer_10288,North,18-24
10289,Customer_10289,West,35-44
10290,Customer_10290,South,18-24
10291,Customer_10291,East,25-34
10292,Customer_10292,South,55+
10293,Customer_10293,North,45-54
10294,Customer_10294,East,35-44
10295,Customer_10295,West,45-54
10296,Customer_10296,North,35-44
10297,Customer_10297,West,18-24
10298,Customer_10298,East,25-34
10299,Customer_10299,South,45-54
10300,Customer_10300,North,35-44
10301,Customer_10301,East,35-44
10302,Customer_10302,West,18-24
10303,Customer_10303,East,45-54
10304,Customer_10304,East,55+
10305,Customer_10305,West,35-44
10306,Customer_10306,West,18-24
10307,Customer_10307,West,25-34
10308,Customer_10308,North,18-24
10309,Customer_10309,North,25-34
10310,Customer_10310,West,55+
10311,Customer_10311,West,55+
10312,Customer_10312,West,45-54
10313,Customer_10313,South,55+
10314,Customer_10314,West,35-44
10315,Customer_10315,North,55+
10316,Customer_10316,East,35-44
10317,Customer_10317,North,35-44
10318,Customer_10318,South,55+
10319,Customer_10319,West,45-54
10320,Customer_10320,North,18-24
10321,Customer_10321,South,35-44
10322,Customer_10322,West,55+
10323,Customer_10323,North,18-24
10324,Customer_10324,East,45-54
10325,Customer_10325,North,45-54
10326,Customer_10326,East,18-24
10327,Customer_10327,South,25-34
10328,Customer_10328,East,25-34
10329,Customer_10329,West,35-44
10330,Customer_10330,West,25-34
10331,Customer_10331,South,35-44
10332,Customer_10332,North,45-54
10333,Customer_10333,East,55+
10334,Customer_10334,South,18-24
10335,Customer_10335,North,18-24
10336,Customer_10336,East,18-24
10337,Customer_10337,South,45-54
10338,Customer_10338,East,55+
10339,Customer_10339,South,18-24
10340,Customer_10340,South,35-44
10341,Customer_10341,North,45-54
10342,Customer_10342,South,35-44
10343,Customer_10343,North,35-44
10344,Customer_10344,South,55+
10345,Customer_10345,North,25-34
10346,Customer_10346,North,25-34
10347,Customer_10347,East,55+
10348,Customer_10348,East,25-34
10349,Customer_10349,North,55+
10350,Customer_10350,North,35-44
10351,Customer_10351,West,18-24
10352,Customer_10352,North,35-44
10353,Customer_10353,North,25-34
10354,Customer_10354,East,18-24
10355,Customer_10355,East,35-44
10356,Customer_10356,North,25-34
10357,Customer_10357,West,25-34
10358,Customer_10358,West,25-34
10359,Customer_10359,East,55+
10360,Customer_10360,East,35-44
10361,Customer_10361,South,55+
10362,Customer_10362,South,35-44
10363,Customer_10363,East,18-24
10364,Customer_10364,East,45-54
10365,Customer_10365,West,45-54
10366,Customer_10366,West,35-44
10367,Customer_10367,East,25-34
10368,Customer_10368,North,45-54
10369,Customer_10369,North,35-44
10370,Customer_10370,East,18-24
10371,Customer_10371,North,25-34
10372,Customer_10372,East,55+
10373,Customer_10373,North,45-54
10374,Customer_10374,East,35-44
10375,Customer_10375,North,45-54
10376,Customer_10376,South,35-44
10377,Customer_10377,West,18-24
10378,Customer_10378,East,18-24
10379,Customer_10379,East,35-44
10380,Customer_10380,East,35-44
10381,Customer_10381,North,55+
10382,Customer_10382,South,45-54
10383,Customer_10383,East,18-24
10384,Customer_10384,South,18-24
10385,Customer_10385,West,35-44
10386,Customer_10386,South,18-24
10387,Customer_10387,South,18-24
10388,Customer_10388,South,55+
10389,Customer_10389,East,18-24
10390,Customer_10390,West,18-24
10391,Customer_10391,South,55+
10392,Customer_10392,North,45-54
10393,Customer_10393,South,55+
10394,Customer_10394,North,35-44
10395,Customer_10395,South,35-44
10396,Customer_10396,South,18-24
10397,Customer_10397,South,25-34
10398,Customer_10398,North,18-24
