Date,Region,ProductID,SalesAmount,CustomerID
2022-08-29,East,52,50711,1189
2023-05-03,South,226,73281,1100
2024-11-03,West,93,58364,1375
2023-07-04,East,364,12290,1520
2024-11-09,East,21,87041,1620
2023-06-10,East,319,824,1221
2023-06-29,East,38,6883,1607
2022-12-02,South,499,1405,1486
2022-05-26,North,408,3011,1644
2023-12-03,West,376,33860,1049
2023-02-18,North,147,61465,1878
2024-03-31,East,402,88398,1530
2024-11-19,East,368,42094,1611
2022-06-08,East,239,52056,1865
2023-01-26,East,68,46288,1606
2024-03-10,North,26,60071,1915
2024-10-07,North,330,39142,1776
2024-08-17,West,210,49370,1519
2023-01-03,West,329,62515,1508
2022-09-04,South,5,97647,1149
2022-04-08,North,160,58729,1348
2024-01-13,South,471,80460,1586
2022-09-01,West,440,88028,1677
2023-09-27,North,24,59619,1625
2023-04-29,West,142,96106,1012
2023-04-19,West,2,14534,1841
2023-01-27,East,399,31245,1481
2022-08-25,East,480,32418,1505
2024-02-01,East,150,95008,1364
2023-03-07,South,341,68231,1346
2023-10-27,North,202,91165,1913
2023-02-07,West,91,35515,1776
2024-07-06,South,252,76929,1083
2023-07-07,East,118,37979,1347
2023-05-04,West,73,48567,1953
2021-12-17,South,411,72530,1918
2022-05-05,East,366,14416,1904
2022-07-20,South,443,42124,1437
2022-10-07,North,180,87452,1027
2022-04-11,South,105,85400,1562
2022-06-22,North,229,34866,1286
2024-07-16,West,346,73320,1982
2022-09-10,North,184,82489,1478
2022-03-01,West,51,72417,1636
2022-03-06,North,133,87894,1779
2024-06-27,North,304,97577,1823
2022-05-30,North,220,54213,1888
2022-04-01,East,372,50702,1733
2022-10-27,East,91,31928,1024
2023-05-04,North,223,46783,1258
2024-09-28,East,331,34391,1712
2022-09-11,North,300,58802,1218
2022-03-09,West,414,8705,1314
2024-11-18,North,224,9909,1674
2023-11-14,South,111,66380,1614
2023-05-23,North,134,72596,1300
2024-04-11,East,375,11666,1887
2023-12-19,East,177,85267,1974
2024-05-16,East,175,41187,1388
2023-04-09,North,39,35332,1953
2024-09-12,West,143,86135,1499
2022-10-21,South,33,16815,1083
2022-07-08,North,486,37174,1498
2022-10-07,West,42,91527,1675
2023-09-11,North,159,96050,1261
2022-11-19,North,312,10188,1702
2024-11-29,East,103,85440,1110
2024-11-27,East,144,57202,1067
2024-03-05,East,218,33343,1879
2022-07-15,West,100,90764,1155
2024-07-20,South,493,60729,1731
2023-09-12,North,18,80545,1304
2024-07-02,East,390,17229,1307
2024-05-25,West,6,81866,1882
2024-01-21,North,88,63267,1915
2023-04-30,North,245,64985,1374
2024-08-11,South,137,5887,1552
2022-01-18,North,376,81238,1824
2023-10-20,East,120,23326,1629
2022-12-18,North,166,40662,1694
2023-07-09,North,156,34786,1949
2022-01-15,East,172,11275,1386
2024-02-10,East,267,6378,1881
2023-05-24,West,333,2604,1101
2023-07-06,South,273,12634,1295
2023-06-02,South,434,67313,1471
2023-02-24,North,114,78516,1063
2023-03-03,South,185,48751,1508
2022-11-06,North,326,85558,1907
2021-12-28,North,73,73288,1376
2024-01-16,East,476,35360,1522
2022-07-12,East,239,5719,1360
2023-03-29,East,353,88314,1166
2023-04-12,North,304,594,1500
2024-04-16,South,144,7275,1352
2024-08-16,South,165,12648,1503
2023-08-04,South,142,71793,1323
2022-03-09,South,99,60394,1758
2024-06-11,North,249,5173,1020
2022-02-05,South,388,3800,1841
2024-07-12,North,375,42640,1764
2023-01-09,North,156,81151,1768
2024-02-09,East,86,2612,1797
2022-07-13,North,274,55789,1029
2022-03-13,South,371,41581,1363
2023-01-13,West,363,96092,1402
2023-03-02,West,220,23244,1316
2023-09-26,East,123,19135,1715
2023-06-26,East,50,47968,1433
2022-01-23,South,58,15019,1591
2023-06-13,West,364,86862,1828
2022-04-28,South,98,7647,1919
2022-03-02,West,363,52803,1893
2021-12-06,North,6,69426,1851
2022-03-08,West,316,16829,1574
2023-11-25,North,410,16069,1274
2022-12-25,West,55,4752,1707
2023-10-02,East,27,90963,1754
2023-10-11,North,177,24552,1407
2024-03-15,South,249,88984,1308
2024-10-08,East,121,58754,1326
2023-02-06,North,1,81128,1490
2023-04-24,North,99,75032,1135
2023-06-14,East,446,30104,1299
2023-04-19,North,490,6400,1758
2022-12-23,South,226,83952,1889
2024-01-27,North,29,47278,1367
2022-05-10,East,48,4299,1703
2023-01-31,South,445,39742,1609
2023-09-18,North,469,30038,1084
2023-12-18,South,448,86567,1776
2023-06-08,North,15,18219,1345
2024-08-23,West,429,81568,1368
2024-10-09,East,10,65694,1218
2023-03-22,North,161,22061,1725
2023-02-07,North,454,68268,1591
2021-12-21,West,209,1247,1888
2022-07-12,West,373,87484,1577
2024-01-12,South,427,92574,1274
2024-11-16,West,422,49666,1788
2023-11-20,West,76,81720,1284
2024-01-24,East,345,43534,1432
2022-07-23,West,287,77726,1623
2023-12-14,North,482,89400,1542
2023-06-20,North,323,84799,1250
2024-05-23,East,193,64377,1357
2023-04-22,South,41,97642,1737
2022-04-06,North,70,60507,1962
2022-05-12,West,242,61656,1133
2022-08-17,North,276,49555,1596
2021-12-07,West,145,9945,1406
2021-12-06,South,12,28154,1946
2022-12-20,South,225,93589,1183
2023-09-29,South,158,74990,1883
2022-09-23,North,47,74133,1523
2024-03-31,North,494,17688,1331
2024-02-29,West,355,16004,1325
2024-09-03,North,366,95154,1669
2024-03-10,South,218,94361,1802
2023-04-24,South,17,84800,1722
2023-04-01,South,363,95499,1014
2024-02-08,West,213,26945,1233
2023-11-12,South,24,94862,1391
2022-01-05,South,255,75126,1288
2022-11-29,West,305,91517,1040
2024-09-09,South,336,64582,1859
2024-04-29,West,393,76790,1614
2022-09-30,West,252,2117,1793
2024-04-14,South,264,18392,1187
2022-11-21,South,42,91055,1454
2022-10-10,North,392,86211,1159
2024-11-26,East,41,79402,1233
2024-10-02,East,201,7369,1200
2024-08-20,East,313,54329,1002
2022-04-15,West,428,20548,1483
2021-12-29,South,418,64698,1370
2023-12-10,East,466,62779,1331
2021-12-18,West,447,67823,1022
2024-02-01,North,138,12091,1583
2022-01-08,North,449,10270,1884
2021-12-04,North,140,15529,1254
2023-10-15,South,337,8698,1042
2023-11-30,East,150,18561,1260
2022-05-28,South,191,3251,1374
2022-09-17,East,475,39597,1036
2023-10-17,West,366,20031,1289
2022-05-24,South,363,77558,1043
2024-07-19,South,402,42583,1214
2022-10-13,West,59,9231,1279
2022-03-07,North,148,36316,1598
2022-06-04,East,402,86645,1549
2024-03-06,North,490,79937,1596
2024-02-03,South,462,84124,1042
2022-03-22,West,245,735,1837
2022-08-29,South,238,45290,1282
2022-02-18,East,45,61681,1911
2022-04-16,South,218,9429,1075
2024-04-21,North,254,89979,1355
2021-12-22,West,379,74078,1295
2022-11-25,East,316,89206,1051
2022-09-01,South,53,71994,1800
2023-10-28,East,457,92657,1476
2024-11-04,North,16,27678,1791
2022-12-25,East,128,67688,1115
2023-03-29,East,318,46544,1400
2022-05-29,West,262,37437,1224
2024-04-17,South,349,87033,1347
2022-08-17,South,207,77229,1426
2022-09-25,North,202,62762,1014
2024-06-13,West,325,72451,1836
2021-12-13,North,26,49049,1576
2024-09-21,South,272,99511,1189
2024-04-17,East,360,50475,1709
2024-03-14,East,77,14016,1087
2024-07-12,East,250,12118,1006
2022-10-20,South,136,69645,1066
2023-03-28,South,31,46675,1381
2024-10-22,West,256,88748,1870
2022-09-23,East,144,98812,1591
2024-10-03,North,344,71982,1143
2023-01-20,East,471,21473,1225
2023-12-27,North,4,81327,1655
2022-06-11,North,298,84398,1200
2024-10-25,East,173,60558,1258
2023-10-21,West,159,89618,1954
2022-07-04,South,115,64719,1661
2022-08-16,West,169,26884,1522
2024-10-12,North,119,46269,1695
2023-01-22,West,5,79085,1629
2024-04-27,West,240,50114,1936
2023-11-18,West,394,15405,1101
2022-09-12,North,17,71669,1207
2023-02-05,West,396,31824,1257
2022-11-07,South,446,48307,1600
2023-09-30,West,175,7889,1382
2023-01-04,North,337,90669,1949
2023-04-24,East,411,25707,1587
2022-02-27,East,173,2645,1561
2024-07-01,South,481,32203,1186
2022-09-14,North,78,10108,1963
2022-11-29,North,41,20807,1474
2023-09-06,West,404,92323,1809
2022-10-15,South,120,16119,1801
2022-05-13,West,18,92364,1416
2022-05-25,West,325,92078,1470
2023-09-18,East,440,29004,1098
2024-11-08,North,384,76434,1205
2024-06-27,East,354,57406,1290
2023-05-27,North,400,54695,1928
2023-02-10,North,156,84179,1874
2022-12-01,East,321,94442,1483
2023-11-16,East,180,58159,1048
2023-04-11,East,166,93460,1362
2022-07-17,East,273,75668,1039
2022-07-12,North,187,6180,1137
2022-04-10,West,338,53151,1885
2023-12-18,North,456,83327,1996
2024-07-03,South,287,32278,1355
2023-11-29,North,231,90054,1105
2024-09-28,South,248,97806,1560
2022-11-14,West,9,37984,1462
2023-09-17,North,143,63775,1251
2024-02-14,South,5,14310,1221
2024-03-22,North,288,73703,1445
2023-04-07,West,367,28924,1618
2023-01-28,West,65,89042,1372
2023-07-15,East,395,80216,1726
2023-01-17,North,43,53186,1608
2023-04-12,West,490,86442,1779
2023-09-16,South,98,22266,1930
2024-06-20,South,36,35058,1507
2023-09-08,North,228,9657,1488
2023-07-09,South,492,90487,1744
2022-02-12,West,98,94189,1820
2024-06-06,East,185,8333,1525
2023-11-29,East,1,56993,1002
2022-08-17,East,85,84948,1339
2021-12-23,West,173,57865,1235
2023-12-18,West,185,2603,1603
2022-10-26,West,302,35714,1140
2024-07-29,West,219,30060,1386
2022-04-16,North,9,23992,1443
2022-03-29,East,156,23926,1670
2024-02-11,West,308,17605,1476
2023-07-28,East,189,66909,1143
2022-05-07,South,85,97407,1478
2022-02-10,North,60,4652,1140
2024-11-22,West,217,49766,1513
2024-08-19,East,175,13772,1965
2024-07-01,North,381,13611,1590
2022-11-05,East,251,77313,1104
2024-07-18,North,70,41034,1747
2022-08-31,West,16,82840,1216
2023-11-20,East,179,28427,1734
2023-07-25,South,87,57819,1805
2023-06-06,South,101,86271,1444
2023-09-04,West,39,48691,1982
2022-04-27,West,288,77107,1934
2024-08-09,East,157,97134,1906
2023-01-18,South,351,45557,1965
2022-03-25,West,339,30631,1365
2023-07-24,West,15,40683,1852
2024-01-15,West,63,63644,1230
2023-02-11,North,88,55552,1392
2023-02-22,West,493,45734,1830
2024-06-08,South,31,47774,1451
2024-04-07,West,383,48201,1895
2024-04-19,East,215,72761,1058
2024-04-08,South,346,56574,1307
2022-06-08,East,432,77111,1581
2023-04-08,South,289,73061,1365
2024-02-29,North,347,26375,1120
2022-06-18,East,307,66786,1944
2024-08-16,West,17,96032,1963
2022-07-08,South,302,92308,1452
2022-10-26,South,225,87005,1540
2022-12-04,West,426,24357,1793
2024-07-06,South,96,19158,1373
2024-04-09,East,136,49500,1786
2023-03-21,South,180,90065,1636
2022-03-28,South,110,36394,1263
2022-07-30,East,384,9289,1729
2022-03-11,South,486,95143,1231
2024-10-15,East,364,73880,1232
2024-01-15,West,266,17021,1816
2022-02-21,North,347,35380,1471
2024-07-11,South,319,17628,1490
2024-04-07,West,90,92175,1722
2023-06-20,South,395,55057,1283
2024-08-30,South,332,7019,1077
2023-02-24,North,199,30248,1759
2022-09-18,West,439,21856,1573
2023-02-06,East,291,26138,1148
2023-08-13,South,495,27339,1268
2022-06-13,South,169,92321,1401
2023-04-01,East,100,35183,1337
2023-07-09,North,22,40928,1633
2022-09-26,South,299,73557,1281
2024-03-05,North,184,73642,1309
2024-05-16,West,407,64917,1789
2023-08-28,West,369,33679,1524
2022-05-14,West,65,38528,1173
2024-05-02,North,55,7080,1740
2022-05-30,South,19,52526,1276
2021-12-26,South,339,90159,1894
2023-09-27,South,449,57158,1864
2023-12-02,East,422,11548,1115
2022-01-25,South,266,34584,1235
2021-12-23,North,88,6964,1633
2024-04-12,West,177,58305,1319
2022-02-06,South,71,90502,1626
2022-09-01,South,169,1068,1354
2022-03-12,South,174,60253,1364
2022-09-29,South,103,44577,1729
2022-10-05,South,115,4878,1688
2024-04-23,South,9,16456,1997
2022-02-23,North,351,4901,1024
2022-12-24,West,339,78646,1680
2024-11-09,East,328,54194,1350
2024-11-15,North,116,43947,1498
2023-01-11,West,221,16344,1903
2023-09-04,East,234,62790,1620
2024-03-04,East,153,78657,1697
2023-01-22,West,28,46688,1597
2023-04-21,East,319,59777,1840
2024-03-14,South,312,68759,1515
2023-09-11,East,431,89546,1666
2023-09-08,East,243,3205,1945
2022-04-21,South,463,87376,1486
2022-08-19,West,166,38307,1895
2022-06-27,West,107,2968,1874
2021-12-01,East,377,26645,1715
2023-07-28,East,96,82905,1126
2022-08-30,East,5,96028,1954
2023-09-26,East,35,97935,1571
2024-04-11,North,161,93778,1660
2023-03-01,East,269,13462,1578
2023-10-27,West,426,94483,1703
2022-09-23,East,169,61236,1356
2023-01-06,South,441,28939,1243
2024-08-17,South,50,39167,1111
2022-04-27,West,104,22491,1719
2023-10-14,North,288,62098,1381
2023-02-24,East,330,22925,1209
2024-02-17,East,257,98844,1148
2023-09-07,West,43,70672,1936
2022-01-25,South,101,49382,1052
2023-07-21,East,343,62450,1697
2024-07-28,West,261,40534,1077
2023-02-26,West,132,69456,1842
2024-08-07,West,463,4190,1178
2021-12-26,West,198,62241,1153
2024-11-06,East,304,21979,1612
2022-05-31,West,437,15911,1528
2024-06-19,North,302,56938,1857
2023-04-02,East,222,67527,1072
2022-06-14,West,263,98411,1272
2023-07-22,East,253,37112,1358
2023-11-06,South,176,72271,1553
2024-04-18,North,233,69210,1520
2023-11-16,North,468,39815,1160
2024-10-19,South,295,78703,1338
2023-11-03,South,466,51088,1795
2023-05-19,North,124,38819,1846
2021-12-16,South,35,88230,1787
2024-11-07,West,419,15408,1608
2024-05-22,South,188,10705,1610
2024-05-18,East,270,57883,1145
2022-07-31,East,422,56951,1885
2023-08-02,North,132,52822,1755
2023-04-26,West,23,664,1198
2023-07-17,East,390,79547,1457
2024-06-18,West,203,884,1123
2022-07-10,South,464,99971,1824
2023-11-27,West,123,13150,1547
2023-07-08,East,208,35380,1250
2024-04-13,North,322,33057,1369
2022-05-14,East,495,12916,1767
2023-01-30,West,140,53748,1522
2024-09-19,East,206,31713,1396
2023-11-24,South,380,82416,1734
2024-08-29,East,137,41472,1837
2022-07-10,East,409,52521,1084
2024-08-27,North,148,80762,1300
2024-04-07,North,75,32603,1632
2021-12-22,South,385,55943,1860
2024-04-12,South,327,45300,1487
2024-05-20,South,243,36412,1283
2024-10-06,West,196,69140,1547
2024-01-26,South,268,61634,1996
2023-10-09,South,47,37375,1853
2023-07-30,West,141,60400,1988
2022-01-15,North,100,94715,1538
2022-07-24,South,172,33724,1835
2021-12-09,North,232,19806,1736
2024-09-25,West,494,91033,1913
2024-05-25,South,333,10769,1899
2022-05-13,West,51,26576,1427
2024-04-10,North,1,83174,1010
2023-04-20,East,414,3854,1253
2022-01-30,East,346,88965,1509
2024-04-11,North,331,67421,1790
2021-12-08,West,140,54677,1092
2024-09-10,North,326,3037,1162
2022-04-11,East,440,4471,1017
2022-03-23,South,364,35582,1978
2023-02-09,West,306,33965,1358
2022-11-16,East,267,33326,1475
2024-01-04,South,380,46512,1518
2024-08-24,East,306,59655,1378
2024-07-06,North,334,3189,1285
2022-01-18,West,183,73599,1004
2023-01-11,East,491,74211,1022
2023-06-21,East,38,49038,1433
2021-12-04,East,263,78274,1139
2022-06-09,West,296,33279,1787
2023-12-20,South,361,15928,1231
2024-01-24,East,279,84533,1368
2022-08-03,South,281,95127,1979
2024-11-29,West,48,71758,1363
2022-12-27,North,46,27159,1986
2023-12-29,West,293,90098,1666
2024-10-29,North,167,10469,1137
2023-12-09,East,324,38562,1782
2024-03-18,South,141,648,1488
2023-10-06,North,177,83816,1987
2023-12-17,East,58,37147,1765
2024-06-06,South,265,47436,1031
2023-10-03,North,343,41232,1793
2024-02-19,South,149,47858,1008
2024-04-21,West,470,31495,1050
2022-09-17,South,350,63808,1829
2022-12-08,East,220,61118,1143
2023-02-10,South,233,42878,1008
2021-12-04,West,437,31035,1216
2024-01-11,North,69,71574,1435
2024-05-26,North,403,44831,1049
2022-01-10,East,331,6155,1158
2021-12-19,North,145,141,1455
2024-07-09,East,83,78445,1274
2023-11-19,West,152,62903,1534
2021-12-13,North,377,5756,1127
2022-06-03,South,460,86657,1000
2024-09-17,East,235,58155,1149
2024-07-22,East,280,75837,1950
2023-01-06,West,73,85614,1816
2024-09-18,West,331,70359,1569
2023-05-18,South,278,25817,1971
2022-10-20,South,230,48477,1093
2023-09-12,South,442,48833,1607
2024-10-26,North,380,13730,1420
2022-02-19,South,430,90514,1137
2022-08-29,North,92,49133,1864
2024-02-13,South,44,8766,1981
2024-09-22,South,193,83334,1634
2024-10-19,South,410,6500,1199
2022-10-24,North,336,67907,1662
2024-07-09,East,243,42853,1381
2022-10-11,West,257,16288,1911
2022-10-29,East,341,14147,1760
2024-08-20,East,231,60965,1911
2024-07-16,South,103,22205,1550
2023-08-13,South,362,21343,1969
2024-11-29,North,317,1569,1892
2022-10-22,West,179,87235,1562
2023-08-20,North,451,10007,1695
2021-12-15,West,210,9564,1576
2023-01-25,East,201,19788,1395
2024-07-31,North,127,61012,1048
2022-05-30,East,109,25482,1050
2023-06-21,West,160,9627,1304
2024-03-13,East,60,13529,1705
2024-10-13,North,284,52870,1988
2024-01-27,North,34,79802,1884
2023-09-08,South,130,49997,1439
2023-08-03,South,6,92666,1647
2022-09-24,West,29,20740,1867
2024-11-15,North,407,36442,1238
2023-01-05,East,350,65513,1558
2023-05-04,South,103,51695,1024
2024-05-16,West,160,16851,1777
2024-04-09,North,66,41431,1036
2022-07-13,South,370,6481,1206
2021-12-17,South,396,46703,1130
2022-02-10,West,397,91721,1493
2024-04-21,North,420,18011,1229
2024-09-29,East,295,89479,1291
2024-06-28,South,387,66046,1454
2023-03-13,North,399,89051,1187
2023-02-17,South,58,7485,1522
2023-09-30,North,470,96505,1683
2022-04-23,South,427,95068,1537
2023-12-28,East,105,34439,1000
2023-07-01,South,224,46836,1260
2024-04-09,East,463,4290,1356
2022-01-08,South,102,88275,1380
2023-11-25,West,404,62674,1537
2023-12-11,East,239,72254,1772
2022-10-29,South,484,89623,1682
2022-01-25,West,187,61407,1838
2023-10-12,East,302,33235,1967
2024-04-10,East,257,35959,1933
2023-09-02,South,106,34420,1767
2024-04-30,North,304,10800,1035
2024-05-01,South,175,82138,1881
2023-06-28,South,76,27153,1155
2022-02-05,South,369,68930,1043
2024-03-31,North,160,13227,1811
2024-03-19,North,50,76645,1756
2023-02-17,South,53,5856,1359
2024-06-03,West,182,14820,1220
2024-10-13,West,475,43381,1122
2024-04-29,East,217,64924,1741
2022-11-02,South,206,34183,1928
2022-05-23,North,86,48480,1388
2022-05-12,South,353,97562,1055
2023-01-27,South,32,2909,1582
2022-01-18,West,482,45735,1436
2022-05-11,South,387,77351,1974
2023-05-07,East,384,55049,1972
2022-03-07,South,362,54957,1337
2023-09-13,West,21,28760,1445
2024-06-12,East,32,23391,1911
2022-04-15,South,411,20657,1186
2023-04-27,West,426,33327,1468
2022-02-05,North,88,47684,1182
2023-04-26,East,193,79676,1896
2022-12-30,West,237,79980,1213
2023-03-20,South,35,78464,1713
2023-04-07,East,208,57671,1059
2023-01-01,West,254,52754,1249
2023-04-25,South,194,37037,1391
2023-08-14,West,61,23235,1531
2022-07-31,South,241,21945,1539
2022-05-11,South,318,57707,1972
2024-03-23,North,391,66291,1902
2023-03-21,North,137,73293,1440
2023-12-07,East,274,92879,1396
2024-02-16,West,213,55782,1315
2023-09-08,East,9,8999,1656
2022-06-20,South,362,56318,1845
2023-07-26,West,409,68371,1545
2024-08-22,East,136,64734,1079
2023-10-15,South,166,15480,1345
2022-10-21,South,409,52478,1294
2024-06-15,West,471,16238,1694
2022-03-01,East,308,18101,1001
2024-05-11,North,465,4939,1399
2022-03-01,South,210,36937,1663
2023-09-29,South,275,78764,1270
2023-05-06,East,97,59348,1831
2023-03-25,West,315,53813,1038
2024-03-05,North,481,31681,1615
2023-01-27,North,134,76191,1313
2023-12-18,East,425,9403,1102
2022-09-04,West,211,80479,1033
2023-04-01,West,241,31890,1198
2024-02-02,West,213,5249,1395
2024-10-01,East,95,11183,1761
2023-08-29,East,98,3197,1446
2024-09-03,South,327,76869,1176
2023-12-01,East,176,63413,1919
2022-08-27,East,243,52327,1132
2023-03-07,West,406,61673,1785
2024-09-23,West,182,31460,1517
2023-01-25,West,446,71239,1239
2023-02-23,South,258,89988,1227
2023-03-21,South,94,78034,1131
2023-11-14,South,154,77728,1878
2023-06-21,South,78,75411,1575
2022-11-19,West,198,86900,1055
2023-04-10,West,96,77454,1575
2022-08-09,West,106,21338,1220
2024-02-27,North,105,44047,1936
2024-01-26,North,413,2460,1153
2023-06-07,West,106,92157,1808
2022-01-13,South,490,3824,1164
2023-08-30,South,71,52991,1004
2024-11-25,East,78,41493,1382
2024-09-20,North,268,94413,1778
2024-03-20,North,463,15277,1346
2024-11-02,South,347,30755,1604
2023-09-23,South,465,22528,1623
2023-09-16,South,353,82958,1978
2022-09-08,West,316,89175,1573
2023-07-28,North,78,74311,1859
2024-07-04,South,19,21843,1897
2023-09-12,South,450,20968,1827
2024-10-22,East,237,66166,1979
2022-07-26,West,465,49694,1104
2023-03-20,North,182,58703,1602
2024-08-13,North,97,41062,1674
2022-09-02,West,182,25575,1395
2023-03-21,South,246,825,1499
2024-03-03,South,45,35434,1450
2024-09-24,West,424,73713,1736
2022-09-10,South,174,29678,1681
2024-08-20,South,247,75572,1384
2023-08-02,West,169,63273,1030
2021-12-25,West,318,16594,1281
2022-10-07,West,28,18442,1947
2021-12-13,West,204,58059,1944
2024-09-09,West,134,3285,1499
2022-11-24,South,499,39433,1946
2023-07-20,South,131,48012,1700
2022-07-16,North,48,29498,1379
2022-10-27,East,192,32030,1630
2023-12-13,East,27,28638,1228
2022-09-05,East,42,70198,1916
2022-11-04,North,373,43950,1648
2023-02-14,South,463,42477,1162
2023-08-30,West,111,15698,1090
2024-08-08,East,301,11903,1950
2022-06-27,South,338,24210,1762
2023-03-15,South,400,7827,1374
2023-05-01,North,95,97506,1643
2021-12-07,West,365,74086,1491
2021-12-16,West,495,88144,1125
2024-06-19,West,470,31310,1950
2022-09-03,East,427,11448,1413
2023-07-04,East,322,94481,1654
2024-11-18,West,491,98571,1682
2023-12-24,East,365,27276,1925
2024-08-08,South,201,59208,1783
2021-12-26,East,178,20656,1774
2022-04-15,East,118,36786,1240
2021-12-25,West,376,81988,1977
2022-12-26,West,171,2154,1720
2021-12-10,North,178,25732,1120
2024-10-30,East,442,80099,1778
2023-03-08,West,494,11073,1103
2023-07-11,South,152,16407,1690
2022-04-20,East,481,49994,1654
2023-04-09,South,87,6713,1068
2023-08-12,South,116,65273,1869
2022-07-02,West,157,52076,1181
2024-05-06,North,407,3968,1814
2022-02-21,West,32,63916,1588
2023-07-11,East,413,51182,1165
2024-06-17,East,181,36056,1965
2023-12-20,East,495,30665,1016
2023-07-15,East,98,16094,1350
2023-10-02,West,432,32666,1649
2023-07-07,North,117,81370,1694
2022-01-29,East,113,15736,1602
2024-01-28,West,196,61445,1246
2024-02-22,West,156,85862,1949
2022-02-05,West,89,17418,1328
2022-09-02,South,420,98612,1417
2023-10-15,North,402,40308,1935
2024-07-28,South,97,25902,1030
2023-10-09,East,191,69777,1356
2022-05-29,West,229,95594,1809
2022-08-31,South,259,24902,1632
2023-06-01,West,412,77240,1822
2024-06-02,South,116,99137,1070
2023-09-23,North,330,54600,1565
2024-11-07,South,427,16140,1989
2022-03-18,West,22,50325,1662
2022-06-16,West,338,85061,1219
2022-01-30,East,418,17939,1826
2024-08-30,West,339,30022,1869
2024-04-14,East,313,38790,1041
2024-04-17,South,441,52366,1982
2022-02-27,South,417,71017,1737
2023-01-28,West,297,69155,1807
2024-05-12,West,14,20945,1333
2022-10-24,West,399,35363,1035
2023-07-15,West,226,15145,1291
2024-08-03,West,350,2128,1583
2022-08-01,South,248,87429,1871
2023-07-06,West,183,94226,1354
2024-10-08,East,6,73890,1151
2023-05-06,North,70,71575,1034
2023-12-13,East,219,53542,1831
2024-09-12,West,225,95309,1827
2022-07-08,North,24,28746,1985
2024-05-07,West,125,39587,1860
2024-06-25,North,214,58172,1486
2024-06-21,West,469,59114,1205
2022-06-27,South,72,59865,1910
2022-12-19,East,434,51678,1039
2024-05-18,East,307,82461,1120
2023-03-26,North,211,47557,1776
2024-11-03,North,195,47504,1482
2022-10-24,West,149,37743,1389
2022-01-20,West,397,23272,1238
2024-01-07,East,198,33931,1400
2022-04-18,South,164,75012,1642
2024-02-07,West,238,82257,1332
2022-11-29,East,47,3825,1284
2022-08-15,West,351,11092,1284
2023-06-17,East,462,29540,1013
2022-01-19,North,416,34388,1726
2022-12-13,East,337,98872,1268
2024-10-17,East,247,9556,1073
2023-07-17,East,12,79070,1959
2021-12-23,West,176,39800,1559
2024-04-10,West,48,96244,1569
2024-08-12,East,386,21758,1309
2022-08-16,East,393,52946,1904
2023-06-04,West,381,79505,1688
2022-10-08,North,343,8818,1097
2024-05-24,North,322,81183,1630
2022-10-22,South,78,13101,1579
2023-12-06,East,111,61922,2000
2022-06-07,East,322,49340,1037
2024-01-06,West,485,35469,1848
2024-09-25,West,23,10186,1506
2022-08-23,East,473,98319,1859
2024-05-07,West,377,8115,1005
2023-02-19,West,478,67053,1322
2024-11-18,West,193,58958,1126
2023-10-13,South,62,12346,1837
2022-05-27,West,58,35840,1162
2022-07-26,South,339,73369,1451
2024-10-22,West,390,10579,1345
2023-06-06,West,426,67400,1926
2022-11-18,South,456,95659,1980
2023-12-21,South,163,95565,1361
2024-10-17,West,57,87141,1800
2022-03-18,North,284,23037,1737
2022-02-11,West,234,21280,1064
2022-11-11,South,243,87792,1101
2022-08-08,East,157,21231,1155
2024-06-04,North,365,90959,1709
2022-04-03,West,218,12442,1364
2022-10-28,East,128,32218,1468
2022-09-15,West,145,72262,1297
2023-04-17,East,95,18921,1771
2024-09-11,West,69,10239,1335
2022-02-14,East,85,36145,1219
2022-07-26,West,243,1040,1728
2024-09-06,West,222,97124,1321
2022-08-11,West,482,90229,1258
2024-04-15,West,413,57836,1856
2023-10-17,North,180,74014,1705
2024-03-25,West,329,64534,1222
2024-04-02,South,40,74141,1582
2023-10-11,North,437,96765,1181
2024-06-20,West,473,50379,1023
2023-01-25,East,467,42614,1702
2023-03-31,South,253,13153,1579
2023-07-06,South,106,35381,1974
2023-12-10,North,60,12402,1691
2022-12-27,East,120,99503,1304
2023-07-10,West,196,5324,1777
2023-08-22,East,397,90454,1367
2022-03-22,West,246,87439,1866
2024-10-10,North,252,95897,1846
2023-01-20,North,222,16123,1858
2024-07-28,West,148,98802,1430
2022-10-23,North,4,9113,1444
2022-12-28,West,67,8460,1659
2023-07-04,North,315,41113,2000
2023-08-17,South,97,62188,1430
2022-05-17,West,130,62941,1266
2023-06-11,North,433,27001,1132
2022-03-17,South,35,25916,1999
2021-12-25,West,227,86852,1657
2023-06-03,North,239,3548,1159
2023-07-29,South,2,69483,1356
2022-07-01,West,345,83796,1446
2024-09-05,West,88,17930,1117
2024-08-11,East,66,25387,1578
2024-02-05,South,181,51602,1746
2023-10-22,East,219,28812,1798
2022-05-02,North,461,79475,1782
2023-12-22,North,258,11220,1639
2023-10-12,North,157,6886,1175
2022-02-03,South,409,16282,1702
2023-10-06,West,438,97326,1259
2022-01-13,South,263,86627,1048
2024-09-13,West,236,1945,1669
2024-05-17,East,140,70922,1931
2024-07-13,West,421,55287,1243
2022-08-28,North,73,62794,1339
2022-05-23,South,407,95952,1028
2023-09-20,West,91,52302,1248
2023-05-01,South,5,56147,1199
2024-10-30,East,72,32618,1528
2024-07-01,North,390,1350,1536
